table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
1977,r001,World,World,,,,1,1357048,1521107,1681509,1785562,1902249,2112860,2235513,2142157,2324795,2510015,2530752,2622041,2730108,2737141,2813346,2987715,3241776
1977,r002,World -> North America,World,North America,,,2,580930,616705,647507,693620,720246,781137,793297,790602,812819,829181,838936,867005,897844,947202,977950,1026218,1101230
1977,r003,World -> North America -> Canada,World,North America,Canada,,3,17242,20740,23160,25879,29635,32029,32621,29401,32526,33731,34158,33391,33961,30279,28021,28489,29754
1977,r004,World -> North America -> Mexico,World,North America,Mexico,,3,25749,22615,20628,22086,23778,24423,23399,17527,19567,19926,21864,22041,25174,26140,24094,25375,26175
1977,r005,World -> North America -> United States,World,North America,United States,,3,537939,573351,603720,645655,666833,724685,737277,743673,760726,775523,782914,811572,838709,890784,925835,972354,1044722
1977,r006,World -> Central and South America,World,Central and South America,,,2,21603,20799,26152,30938,37337,44650,53336,50584,60022,67928,69345,70888,67605,60218,54471,63581,61730
1977,r007,World -> Central and South America -> Argentina,World,Central and South America,Argentina,,3,2042,2427,3085,3751,4390,5506,6850,6916,8250,9697,10446,10917,9735,11130,9988,11751,9543
1977,r008,World -> Central and South America -> Bolivia,World,Central and South America,Bolivia,,3,133,134,135,144,148,159,206,242,250,274,302,333,352,383,431,458,500
1977,r009,World -> Central and South America -> Brazil,World,Central and South America,Brazil,,3,10923,10209,13372,16355,20434,23989,28450,24193,30773,34039,31130,30935,29494,20540,20497,24997,23454
1977,r010,World -> Central and South America -> Chile,World,Central and South America,Chile,,3,1943,1849,2481,2596,3289,3871,4310,4676,5494,6719,7573,8193,7824,7384,7271,7942,8625
1977,r011,World -> Central and South America -> Colombia,World,Central and South America,Colombia,,3,2304,2171,2719,3252,3597,4575,5350,5329,6483,7243,7985,8198,8374,6676,6606,7267,7793
1977,r012,World -> Central and South America -> Costa Rica,World,Central and South America,Costa Rica,,3,381,386,433,474,550,657,751,760,928,1066,1215,1333,1444,1689,1777,1838,1886
1977,r013,World -> Central and South America -> Ecuador,World,Central and South America,Ecuador,,3,875,924,918,949,1008,1265,1389,1567,1745,1716,2290,2359,2336,2274,2194,2228,2324
1977,r014,World -> Central and South America -> Honduras,World,Central and South America,Honduras,,3,157,166,171,185,190,201,222,247,249,273,293,284,290,282,293,307,316
1977,r015,World -> Central and South America -> Jamaica,World,Central and South America,Jamaica,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,r016,World -> Central and South America -> Panama,World,Central and South America,Panama,,3,311,329,357,375,414,445,503,576,637,695,770,867,908,974,1033,1117,1208
1977,r017,World -> Central and South America -> Peru,World,Central and South America,Peru,,3,817,795,839,927,1064,1244,1567,1623,1901,2141,2393,2479,2374,2167,2182,2341,2474
1977,r018,World -> Central and South America -> Uruguay,World,Central and South America,Uruguay,,3,361,290,316,404,457,542,746,816,1037,1221,1400,1586,1615,1558,1617,1800,1840
1977,r019,World -> Central and South America -> Venezuela,World,Central and South America,Venezuela,,3,1355,1120,1324,1527,1797,2197,2993,3639,2274,2845,3549,3403,2859,5161,582,1536,1768
1977,r020,World -> Europe,World,Europe,,,2,360547,428996,490009,513275,548988,632734,682952,605509,626281,686998,654146,693506,705577,651698,665009,684088,754038
1977,r021,World -> Europe -> EU,World,Europe,EU,,3,321037,380501,431471,447212,473609,539624,572898,509924,515704,552677,516569,543595,562096,537161,548868,558141,619467
1977,r022,World -> Europe -> EU -> Austria,World,Europe,EU,Austria,4,5102,6097,6814,7826,8291,8067,8285,7721,7654,8897,8462,9412,9490,8226,8608,8818,9754
1977,r023,World -> Europe -> EU -> Belgium,World,Europe,EU,Belgium,4,7260,8749,9716,10591,10443,12283,13467,11910,12907,12814,12517,13833,14346,11921,13067,13687,16736
1977,r024,World -> Europe -> EU -> Bulgaria,World,Europe,EU,Bulgaria,4,166,219,237,283,351,532,607,737,969,1126,1089,1145,1161,1181,1252,1285,1470
1977,r025,World -> Europe -> EU -> Czechia,World,Europe,EU,Czechia,4,1934,2426,2791,3333,3909,4854,5600,4858,5199,5710,6025,6003,6374,5687,6131,6695,7504
1977,r026,World -> Europe -> EU -> Denmark,World,Europe,EU,Denmark,4,6093,8015,8555,8946,9249,10232,12101,11845,13161,13599,13652,15275,16885,16661,18255,18437,20339
1977,r027,World -> Europe -> EU -> Finland,World,Europe,EU,Finland,4,10757,13268,14737,15363,16412,19846,21031,15019,14132,13330,9107,11104,11415,9111,9202,9366,10017
1977,r028,World -> Europe -> EU -> France,World,Europe,EU,France,4,63196,75045,82086,84225,89886,99550,106707,98705,96554,102685,98143,104227,106431,92827,95056,98188,106690
1977,r029,World -> Europe -> EU -> Germany,World,Europe,EU,Germany,4,65796,81820,95288,99947,103635,124343,133224,113534,118074,130534,123632,129913,136271,120263,124440,127148,143944
1977,r030,World -> Europe -> EU -> Greece,World,Europe,EU,Greece,4,2132,2716,3087,3307,3435,3852,3316,3503,3349,2726,2594,2652,2454,2077,1911,1990,2276
1977,r031,World -> Europe -> EU -> Hungary,World,Europe,EU,Hungary,4,2422,3502,4509,5164,5272,5306,5826,4936,5280,6240,5289,5533,5558,4966,5106,5537,6054
1977,r032,World -> Europe -> EU -> Ireland,World,Europe,EU,Ireland,4,23513,24388,26166,26173,26461,29837,30288,34111,33364,36361,31279,32848,37232,69111,72897,72572,83831
1977,r033,World -> Europe -> EU -> Italy,World,Europe,EU,Italy,4,28000,33287,37444,37598,39255,44357,48150,43357,43556,45468,41132,41486,38875,35418,36568,37243,40462
1977,r034,World -> Europe -> EU -> Netherlands,World,Europe,EU,Netherlands,4,11349,12818,14371,15778,16470,18979,19514,18516,17644,17344,15967,14911,14786,13267,12825,12668,13572
1977,r035,World -> Europe -> EU -> Poland,World,Europe,EU,Poland,4,3467,3847,4399,5414,6127,8257,10297,9368,8954,9213,8819,8575,9651,7883,8115,8885,9202
1977,r036,World -> Europe -> EU -> Portugal,World,Europe,EU,Portugal,4,1494,1790,2088,2200,2347,2853,3022,2620,2615,2427,2157,2349,2410,2058,2171,2313,2557
1977,r037,World -> Europe -> EU -> Romania,World,Europe,EU,Romania,4,550,835,1009,1272,2028,2868,4015,3403,3376,4214,4000,5970,6219,5990,6284,6490,7314
1977,r038,World -> Europe -> EU -> Slovakia,World,Europe,EU,Slovakia,4,398,496,644,794,1139,1337,1930,1502,1722,1808,1657,1381,1521,1194,1319,1263,1384
1977,r039,World -> Europe -> EU -> Spain,World,Europe,EU,Spain,4,12652,16022,18239,20127,21862,25378,29313,27099,23966,25837,23654,26729,27591,24183,25225,25852,28369
1977,r040,World -> Europe -> EU -> Sweden,World,Europe,EU,Sweden,4,15699,20349,26510,26768,28917,32094,31373,27480,32068,35094,32944,36796,35868,30184,29611,30690,32348
1977,r041,World -> Europe -> EU -> United Kingdom,World,Europe,EU,United Kingdom,4,59057,64811,72782,72106,78120,84801,84832,69700,71161,77247,74450,73454,77557,74952,70824,69014,75643
1977,r042,World -> Europe -> Other Europe,World,Europe,Other Europe,,3,39511,48495,58538,66063,75379,93110,110055,95585,110577,134321,137576,149911,143481,114537,116141,125947,134572
1977,r043,World -> Europe -> Other Europe -> Norway,World,Europe,Other Europe,Norway,4,4170,5177,5742,6091,6496,7867,8145,7267,7756,8029,8083,8281,7842,6800,6884,7330,7778
1977,r044,World -> Europe -> Other Europe -> Russia,World,Europe,Other Europe,Russia,4,9020,11468,15295,18407,23434,32186,38959,29467,38049,49481,52807,61271,54733,32251,31227,36301,37707
1977,r045,World -> Europe -> Other Europe -> Switzerland,World,Europe,Other Europe,Switzerland,4,22687,27299,31743,33996,36993,41883,49261,46855,50857,61967,61148,63521,64784,61023,62956,64180,71153
1977,r046,World -> Europe -> Other Europe -> Turkey,World,Europe,Other Europe,Turkey,4,2674,3324,4210,5631,6033,7827,9584,8965,10238,10498,10526,11591,11784,12184,12304,14739,13898
1977,r047,World -> Europe -> Other Europe -> Ukraine,World,Europe,Other Europe,Ukraine,4,960,1227,1546,1937,2424,3346,4106,3030,3677,4346,5013,5247,4338,2279,2769,3398,4035
1977,r048,World -> Middle East,World,Middle East,,,2,16759,17965,20104,21580,24383,29642,33658,35514,39022,42857,42933,42013,45075,44883,47103,49894,49208
1977,r049,World -> Middle East -> Bahrain,World,Middle East,Bahrain,,3,152,164,183,223,270,325,379,350,394,408,432,453,481,484,511,531,577
1977,r050,World -> Middle East -> Iran,World,Middle East,Iran,,3,2680,3187,3821,4408,5466,7374,8826,10307,11491,12846,10015,7631,8771,8863,9671,10339,7458
1977,r051,World -> Middle East -> Israel,World,Middle East,Israel,,3,10572,10899,11696,11989,12811,14548,15992,16689,18456,19996,21558,21869,22685,22004,22537,24214,25318
1977,r052,World -> Middle East -> Jordan,World,Middle East,Jordan,,3,471,502,555,612,723,854,916,903,938,955,1045,1101,1299,1310,1467,1603,1702
1977,r053,World -> Middle East -> Kuwait,World,Middle East,Kuwait,,3,258,315,402,421,372,455,573,540,631,827,891,881,862,672,799,857,1022
1977,r054,World -> Middle East -> Qatar,World,Middle East,Qatar,,3,67,70,122,155,343,528,620,675,657,902,1060,1244,1340,1474,1600,1438,1584
1977,r055,World -> Middle East -> Saudi Arabia,World,Middle East,Saudi Arabia,,3,982,1030,1154,1272,1413,1621,1833,2122,2369,2573,3140,3601,3891,4005,4130,4320,4618
1977,r056,World -> Middle East -> United Arab Emirates,World,Middle East,United Arab Emirates,,3,1577,1798,2171,2501,2986,3938,4518,3927,4085,4351,4793,5233,5745,6070,6387,6592,6929
1977,r057,World -> Africa,World,Africa,,,2,6649,8294,10012,11552,13458,14750,15743,15932,18563,21812,23466,24501,26124,24217,23055,22462,24607
1977,r058,World -> Africa -> Cameroon,World,Africa,Cameroon,,3,152,185,212,231,255,284,331,346,352,397,399,444,460,403,444,462,514
1977,r059,World -> Africa -> Egypt,World,Africa,Egypt,,3,698,573,667,827,952,1172,1441,1642,1925,2829,3822,3515,3562,3756,3512,2926,3725
1977,r060,World -> Africa -> Kenya,World,Africa,Kenya,,3,116,139,146,165,177,222,237,246,256,241,300,312,309,298,318,326,354
1977,r061,World -> Africa -> Morocco,World,Africa,Morocco,,3,1021,1247,1429,1727,1867,2101,2209,2368,2464,2567,2518,2780,2928,2530,2680,2947,3190
1977,r062,World -> Africa -> Nigeria,World,Africa,Nigeria,,3,1905,2124,2584,3188,4563,5096,5823,4977,5784,7371,8595,10001,11477,10534,9447,8388,9143
1977,r063,World -> Africa -> Senegal,World,Africa,Senegal,,3,117,145,171,180,199,242,288,289,291,327,316,334,346,246,317,354,392
1977,r064,World -> Africa -> South Africa,World,Africa,South Africa,,3,2104,3218,4087,4490,4630,4989,4679,5303,6690,7206,6673,6205,6102,5599,5471,6179,6396
1977,r065,World -> Africa -> Tunisia,World,Africa,Tunisia,,3,537,664,716,744,815,643,734,761,801,874,843,911,941,851,866,880,891
1977,r066,World -> Africa -> Zimbabwe,World,Africa,Zimbabwe,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,r067,World -> Asia,World,Asia,,,2,356274,410145,465910,490590,531787,578726,623604,612026,728795,814386,853350,879618,946365,972780,1007124,1097273,1205674
1977,r068,World -> Asia -> Bangladesh,World,Asia,Bangladesh,,3,1130,1219,1293,1363,1497,1615,1800,2197,2385,2441,2513,2979,3456,3918,4793,5482,6329
1977,r069,World -> Asia -> China,World,Asia,China,,3,75984,92146,104303,123212,146792,172230,210921,220532,261773,315267,368056,414249,463482,499950,517359,583723,669410
1977,r070,World -> Asia -> India,World,Asia,India,,3,8505,9881,11723,14257,16132,20558,22180,23013,28149,34317,33136,36650,40461,44887,50216,56050,60995
1977,r071,World -> Asia -> Indonesia,World,Asia,Indonesia,,3,3989,4784,4492,4805,5874,7681,9173,9079,10556,10564,8720,9015,8508,8469,9197,9835,9393
1977,r072,World -> Asia -> Japan,World,Asia,Japan,,3,167322,190061,207030,197351,189590,186855,197780,191127,215785,220387,198962,161607,151047,146769,158985,140999,146178
1977,r073,World -> Asia -> Malaysia,World,Asia,Malaysia,,3,8481,9853,11208,10582,11623,13132,13012,9726,13211,15495,17320,18235,19244,16970,16901,18054,19783
1977,r074,World -> Asia -> Pakistan,World,Asia,Pakistan,,3,1116,1374,1751,2188,2832,3194,3394,3333,3898,4814,5231,5516,6333,6766,7316,8102,7619
1977,r075,World -> Asia -> Philippines,World,Asia,Philippines,,3,3427,2966,3408,3731,4477,6113,4940,5608,5701,6503,7463,5927,5911,6249,6664,6988,7006
