table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
11215,r014,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,13,423968,422773,439840,476403,523136,564535,561593,683973,671317
11215,r015,"All institutions -> U. North Carolina, The, Chapel Hill",All institutions,"U. North Carolina, The, Chapel Hill",2,14,474386,440480,482958,460652,517178,586018,572214,578876,659585
11215,r016,All institutions -> Yale U.,All institutions,Yale U.,2,15,429890,405153,458249,460097,497757,547736,574525,643194,629061
11215,r017,All institutions -> U. Minnesota,All institutions,U. Minnesota,2,16,421524,407741,393056,384797,431133,467132,475007,525480,626803
11215,r018,All institutions -> Emory U.,All institutions,Emory U.,2,17,305187,336167,335413,358649,386029,420777,534777,507223,583544
11215,r019,"All institutions -> Cornell U., Ithaca",All institutions,"Cornell U., Ithaca",2,18,376006,340856,361374,409277,419788,451339,473285,580630,583368
11215,r020,All institutions -> Vanderbilt U.,All institutions,Vanderbilt U.,2,19,366319,360585,409155,395483,449785,450760,540086,542355,574810
11215,r021,"All institutions -> Northwestern U., Evanston",All institutions,"Northwestern U., Evanston",2,20,319344,369727,393277,395551,454905,494348,505396,554882,562562
11215,r022,All institutions -> New York U.,All institutions,New York U.,2,21,366408,280926,310341,350008,377551,446778,449904,908353,523279
11215,r023,All institutions -> Pennsylvania State U.,All institutions,Pennsylvania State U.,2,22,423035,404717,401874,450200,485378,548041,486924,549070,503380
11215,r024,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,23,249338,271946,291535,317035,345548,404773,424923,451086,474110
11215,r025,All institutions -> U. Southern California,All institutions,U. Southern California,2,24,308235,312462,335332,422562,432806,424203,431048,502370,470720
11215,r026,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,25,447273,447256,462157,485332,481776,463044,475267,450025,463593
11215,r027,All institutions -> Harvard U.,All institutions,Harvard U.,2,26,499289,463310,474655,490075,500414,506539,457442,513429,463557
11215,r028,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,27,369287,374062,360240,338579,354218,333396,300643,464264,446899
11215,r029,"All institutions -> Ohio State U., The",All institutions,"Ohio State U., The",2,28,263816,260540,282425,275897,292323,352327,344692,380003,433275
11215,r030,All institutions -> U. Florida,All institutions,U. Florida,2,29,232662,280252,252661,293029,295829,342571,316356,351105,426291
11215,r031,All institutions -> Baylor C. Medicine,All institutions,Baylor C. Medicine,2,30,240652,240392,257630,281481,297379,313355,360440,419916,413912
11215,r032,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,31,343352,357828,320141,334889,353263,352733,366337,410039,399989
11215,r033,All institutions -> Boston U.,All institutions,Boston U.,2,32,217318,203154,237667,222750,245677,309364,273806,329790,379854
11215,r034,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,33,349469,366633,167638,473320,501113,630138,692870,363429,378051
11215,r035,"All institutions -> U. Utah, The",All institutions,"U. Utah, The",2,34,227759,210793,231589,231648,284963,392865,334062,329498,373400
11215,r036,All institutions -> U. Arizona,All institutions,U. Arizona,2,35,222788,192160,211508,224132,238551,277967,282665,261376,364661
11215,r037,"All institutions -> U. Alabama, The, Birmingham",All institutions,"U. Alabama, The, Birmingham",2,36,255018,277226,262891,262603,331895,364763,353117,363792,359469
11215,r038,"All institutions -> U. Chicago, The",All institutions,"U. Chicago, The",2,37,231189,240870,225096,232987,253086,286078,324075,337367,354973
11215,r039,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,38,275323,285692,310794,300568,318699,320265,319812,221477,350193
11215,r040,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,39,242807,293211,304422,300737,311743,302216,312261,309883,342671
11215,r041,All institutions -> U. Iowa,All institutions,U. Iowa,2,40,193638,182929,190740,182111,210694,215722,259651,221561,336545
11215,r042,"All institutions -> Texas A&M U., College Station",All institutions,"Texas A&M U., College Station",2,41,143241,201274,206574,201714,234030,258471,237656,321733,336102
11215,r043,"All institutions -> U. Texas, The, Austin",All institutions,"U. Texas, The, Austin",2,42,196482,212393,296025,312150,360614,361860,368190,354482,328323
11215,r044,"All institutions -> Rutgers, The State U. New Jersey",All institutions,"Rutgers, The State U. New Jersey",2,43,256795,227950,248528,218340,250431,275428,283568,330079,321118
11215,r045,"All institutions -> U. Maryland, College Park",All institutions,"U. Maryland, College Park",2,44,238837,233792,235037,220809,245150,250283,261835,320385,318088
11215,r046,All institutions -> Association of Universities for Research in Astronomy,All institutions,Association of Universities for Research in Astronomy,2,45,215535,267457,290664,279177,353555,250590,271215,180040,310227
11215,r047,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,46,222445,211545,208744,235075,256299,289552,310178,301959,297530
11215,r048,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,47,175783,175509,181119,181488,228918,231086,235630,258585,283095
11215,r049,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,48,305112,249909,274973,271022,246392,276246,276763,305672,282538
11215,r050,"All institutions -> Scripps Research Institute, The",All institutions,"Scripps Research Institute, The",2,49,222694,192185,242154,187731,234875,225744,208372,245127,281562
11215,r051,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,50,298961,319861,278540,267032,249565,256028,241289,320625,273226
11215,r052,"All institutions -> U. Texas Southwestern Medical Center, The",All institutions,"U. Texas Southwestern Medical Center, The",2,51,165761,155824,173406,172641,177897,224546,210897,278232,261763
11215,r053,All institutions -> U. Virginia,All institutions,U. Virginia,2,52,161893,154838,182733,184426,192289,224555,216928,236348,259488
11215,r054,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,53,198114,157038,160359,162495,197326,211717,172988,196422,254732
11215,r055,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,54,176770,185316,176639,162947,171411,212620,205897,281157,251896
11215,r056,All institutions -> U. Miami,All institutions,U. Miami,2,55,154065,150644,161133,154296,177273,208280,199287,237229,240614
11215,r057,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,56,145781,155455,155115,146077,180726,207090,221060,246515,240480
11215,r058,"All institutions -> U. Maryland, Baltimore",All institutions,"U. Maryland, Baltimore",2,57,155284,141158,170343,191433,187363,200295,235145,260252,235771
11215,r059,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,58,122387,134790,137063,169458,196722,214244,235051,239833,232461
11215,r060,All institutions -> U. Rochester,All institutions,U. Rochester,2,59,244677,245504,181167,257114,287018,279923,284534,211097,227319
11215,r061,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,60,132403,150945,153087,149718,162075,173112,157610,203312,227240
11215,r062,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,61,136719,123838,125625,272672,267403,296972,274197,197400,214041
11215,r063,"All institutions -> U. Texas M. D. Anderson Cancer Center, The",All institutions,"U. Texas M. D. Anderson Cancer Center, The",2,62,125060,125315,129868,155319,151198,169602,174716,210727,206906
11215,r064,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,63,149740,138574,135038,138892,140457,152534,155283,178365,198461
11215,r065,All institutions -> Albert Einstein C. Medicine,All institutions,Albert Einstein C. Medicine,2,64,0,0,147518,174138,165323,173537,191336,192612,198141
11215,r066,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,65,155239,142390,145695,146914,161943,208579,209258,217716,197417
11215,r067,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,66,109322,119283,115888,118048,128946,126198,155531,191701,194096
11215,r068,All institutions -> Brown U.,All institutions,Brown U.,2,67,103138,102840,113556,131609,139029,163995,166112,204619,190779
11215,r069,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,68,114729,125689,116502,228641,183785,211715,169013,192099,188184
11215,r070,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,69,109218,104353,99821,132090,158093,153602,148996,190898,182003
11215,r071,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,70,126976,174528,155560,121849,166120,176837,139081,199732,180764
11215,r072,All institutions -> U. Corp. for Atmospheric Research,All institutions,U. Corp. for Atmospheric Research,2,71,48674,41723,43898,65006,57831,62302,69517,35390,176701
11215,r073,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,72,138981,143046,154463,151732,161128,153017,290008,195283,175172
11215,r074,All institutions -> U. Georgia,All institutions,U. Georgia,2,73,116339,122569,110717,105326,135477,144162,137135,159971,173051
11215,r075,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,74,116039,102247,100306,103095,108407,113313,114260,243269,169727
11215,r076,"All institutions -> U. Texas Medical Branch at Galveston, The",All institutions,"U. Texas Medical Branch at Galveston, The",2,75,81411,82935,80416,85410,93497,109706,101802,102749,168877
11215,r077,"All institutions -> U. Wisconsin, System Office",All institutions,"U. Wisconsin, System Office",2,76,24528,24434,18325,23685,27089,66789,64648,188678,165836
11215,r078,All institutions -> Princeton U.,All institutions,Princeton U.,2,77,153237,143334,151793,138432,163582,156573,144333,172213,160757
11215,r079,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,78,115069,106748,109181,105828,134629,142809,132990,140182,153861
11215,r080,"All institutions -> Louisiana State U., system office",All institutions,"Louisiana State U., system office",2,79,96439,93999,96067,100766,97611,116804,131147,140293,151402
11215,r081,"All institutions -> U. Oklahoma, The, Norman",All institutions,"U. Oklahoma, The, Norman",2,80,75846,85209,74149,95060,132713,157164,181796,134165,151188
11215,r082,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,81,54706,66964,76702,84005,101255,107139,80763,115911,150497
11215,r083,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,82,8997,4180,48116,48664,43446,43556,66303,16748,149362
11215,r084,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,83,121282,135497,116632,128017,134652,143841,136115,138998,149334
11215,r085,All institutions -> U. Delaware,All institutions,U. Delaware,2,84,91991,76033,102968,119726,112109,127858,126011,224254,149088
11215,r086,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,85,103533,111649,108798,122853,114559,114484,126089,133471,149074
11215,r087,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,86,81191,122501,88661,139227,64513,98861,119730,133293,138460
11215,r088,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,87,97049,100537,115126,126494,137869,134967,142718,141894,137139
11215,r089,All institutions -> Florida State U.,All institutions,Florida State U.,2,88,93110,86942,109393,97913,136486,123439,100574,120594,135571
11215,r090,All institutions -> Tulane U.,All institutions,Tulane U.,2,89,64938,64655,77535,76860,83375,100836,96834,106803,133228
11215,r091,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,90,114061,101540,88247,92155,100045,113092,106979,142411,132193
11215,r092,All institutions -> Tufts U.,All institutions,Tufts U.,2,91,84206,81963,96338,101602,97996,98139,101034,96887,132156
11215,r093,"All institutions -> U. Texas Health Science Center, The, Houston",All institutions,"U. Texas Health Science Center, The, Houston",2,92,92140,74312,88602,93734,95874,122208,132623,161661,128159
11215,r094,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,93,126799,155377,135930,112934,134501,127753,117968,123989,127973
11215,r095,"All institutions -> State U. New York, The, U. at Buffalo",All institutions,"State U. New York, The, U. at Buffalo",2,94,52542,52896,55794,57549,64071,64204,72349,73806,127118
11215,r096,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,95,107296,114258,102781,94652,96550,89426,99574,128505,126228
11215,r097,All institutions -> Washington State U.,All institutions,Washington State U.,2,96,84987,98631,99112,84129,108057,102085,108300,138143,119377
11215,r098,"All institutions -> George Washington U., The",All institutions,"George Washington U., The",2,97,104842,99726,123964,125264,134722,129506,107965,117408,117199
11215,r099,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,98,87095,86481,100766,78681,104597,112550,121864,122884,117036
11215,r100,All institutions -> Dartmouth C.,All institutions,Dartmouth C.,2,99,114760,113477,122398,115476,112818,123097,111046,113564,115913
11215,r101,All institutions -> Stony Brook U.,All institutions,Stony Brook U.,2,100,95329,91149,103848,104369,105651,118906,120574,115021,115745
11215,r102,All institutions -> All other institutions,All institutions,All other institutions,2,-,6181200,6121837,6103998,5782854,6437299,7063008,7551683,8721614,8933217
