table_id,row_id,_b_detailed_field_b_full_path,_b_detailed_field_b_level_1,_b_detailed_field_b_level_2,_b_detailed_field_b_level_3,_b_detailed_field_b_level_4,_b_detailed_field_b_hierarchy_depth,field_total_number,field_total_percent,field_hispanic_or_latino_number,field_hispanic_or_latino_percent,field_not_hispanic_or_latino_american_indian_or_alaska_native_number,field_not_hispanic_or_latino_american_indian_or_alaska_native_percent,field_not_hispanic_or_latino_asian_number,field_not_hispanic_or_latino_asian_percent,field_not_hispanic_or_latino_black_or_african_american_number,field_not_hispanic_or_latino_black_or_african_american_percent,field_not_hispanic_or_latino_native_hawaiian_or_other_pacific_islander_number,field_not_hispanic_or_latino_native_hawaiian_or_other_pacific_islander_percent,field_not_hispanic_or_latino_white_number,field_not_hispanic_or_latino_white_percent,field_not_hispanic_or_latino_more_than_one_race_number,field_not_hispanic_or_latino_more_than_one_race_percent,field_unknown_ethnicity_and_race_number,field_unknown_ethnicity_and_race_percent,field_temporary_visa_holders_number,field_temporary_visa_holders_percent
6091,r017,All detailed fields -> Science -> Biological and biomedical sciences -> Genetics,All detailed fields,Science,Biological and biomedical sciences,Genetics,4,620,0.1,53,0.1,2,0.2,69,0.2,29,0.1,1,0.2,379,0.2,18,0.2,19,0.1,50,0.05
6091,r018,All detailed fields -> Science -> Biological and biomedical sciences -> Microbiological sciences and immunology,All detailed fields,Science,Biological and biomedical sciences,Microbiological sciences and immunology,4,1649,0.4,248,0.6,7,0.5,134,0.4,123,0.4,0,0.0,835,0.5,48,0.4,126,0.8,128,0.1
6091,r019,All detailed fields -> Science -> Biological and biomedical sciences -> Molecular biology,All detailed fields,Science,Biological and biomedical sciences,Molecular biology,4,378,0.1,53,0.1,0,0.0,44,0.1,37,0.1,0,0.0,159,0.1,14,0.1,20,0.1,51,0.1
6091,r020,All detailed fields -> Science -> Biological and biomedical sciences -> Neurobiology and neuroscience,All detailed fields,Science,Biological and biomedical sciences,Neurobiology and neuroscience,4,545,0.1,65,0.1,2,0.2,57,0.2,25,0.1,1,0.2,279,0.2,18,0.2,17,0.1,81,0.1
6091,r021,All detailed fields -> Science -> Biological and biomedical sciences -> Nutrition science,All detailed fields,Science,Biological and biomedical sciences,Nutrition science,4,2370,0.6,227,0.5,6,0.5,181,0.5,100,0.3,7,1.2,1488,0.8,80,0.7,94,0.6,187,0.2
6091,r022,All detailed fields -> Science -> Biological and biomedical sciences -> Pathology and experimental pathology,All detailed fields,Science,Biological and biomedical sciences,Pathology and experimental pathology,4,105,0.05,7,0.05,1,0.1,8,0.05,7,0.05,1,0.2,53,0.05,7,0.1,2,0.05,19,0.05
6091,r023,All detailed fields -> Science -> Biological and biomedical sciences -> Pharmacology and toxicology,All detailed fields,Science,Biological and biomedical sciences,Pharmacology and toxicology,4,770,0.2,62,0.1,3,0.2,85,0.2,62,0.2,1,0.2,354,0.2,21,0.2,32,0.2,150,0.1
6091,r024,All detailed fields -> Science -> Biological and biomedical sciences -> Physiology,All detailed fields,Science,Biological and biomedical sciences,Physiology,4,3044,0.7,249,0.6,5,0.4,381,1.1,359,1.2,3,0.5,1523,0.9,98,0.9,198,1.2,228,0.2
6091,r025,All detailed fields -> Science -> Biological and biomedical sciences -> Zoology and animal biology,All detailed fields,Science,Biological and biomedical sciences,Zoology and animal biology,4,869,0.2,66,0.2,4,0.3,23,0.1,19,0.1,0,0.0,628,0.4,31,0.3,37,0.2,61,0.1
6091,r026,All detailed fields -> Science -> Biological and biomedical sciences -> Biological and biomedical sciences nec,All detailed fields,Science,Biological and biomedical sciences,Biological and biomedical sciences nec,4,2573,0.6,350,0.8,3,0.2,343,1.0,444,1.4,14,2.4,1050,0.6,91,0.8,165,1.0,113,0.1
6091,r027,All detailed fields -> Science -> Computer and information sciences,All detailed fields,Science,Computer and information sciences,,3,80690,19.5,4541,10.4,113,8.8,9479,27.0,5171,16.8,62,10.7,21380,12.2,1519,13.7,2664,16.0,35761,35.7
6091,r028,"All detailed fields -> Science -> Computer and information sciences -> Artificial intelligence, informatics, and computer and information science topics ",All detailed fields,Science,Computer and information sciences,"Artificial intelligence, informatics, and computer and information science topics ",4,3419,0.8,206,0.5,11,0.9,299,0.9,231,0.7,1,0.2,1078,0.6,59,0.5,103,0.6,1431,1.4
6091,r029,All detailed fields -> Science -> Computer and information sciences -> Computer and information sciences,All detailed fields,Science,Computer and information sciences,Computer and information sciences,4,23625,5.7,1239,2.8,20,1.6,3461,9.9,811,2.6,13,2.2,6737,3.8,455,4.1,427,2.6,10462,10.4
6091,r030,All detailed fields -> Science -> Computer and information sciences -> Computer and information systems security ,All detailed fields,Science,Computer and information sciences,Computer and information systems security ,4,7023,1.7,701,1.6,21,1.6,795,2.3,1305,4.2,12,2.1,2582,1.5,205,1.9,402,2.4,1000,1.0
6091,r031,All detailed fields -> Science -> Computer and information sciences -> Computer science,All detailed fields,Science,Computer and information sciences,Computer science,4,22670,5.5,735,1.7,16,1.2,2388,6.8,507,1.6,8,1.4,4022,2.3,308,2.8,753,4.5,13933,13.9
6091,r032,All detailed fields -> Science -> Computer and information sciences -> Information science and studies,All detailed fields,Science,Computer and information sciences,Information science and studies,4,11671,2.8,818,1.9,21,1.6,1386,4.0,1433,4.6,17,2.9,3781,2.2,239,2.2,521,3.1,3455,3.4
6091,r033,All detailed fields -> Science -> Computer and information sciences -> Information technology,All detailed fields,Science,Computer and information sciences,Information technology,4,5618,1.4,428,1.0,14,1.1,573,1.6,490,1.6,6,1.0,1376,0.8,140,1.3,197,1.2,2394,2.4
6091,r034,All detailed fields -> Science -> Computer and information sciences -> Computer and information sciences nec ,All detailed fields,Science,Computer and information sciences,Computer and information sciences nec ,4,6664,1.6,414,0.9,10,0.8,577,1.6,394,1.3,5,0.9,1804,1.0,113,1.0,261,1.6,3086,3.1
6091,r035,"All detailed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences",All detailed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",,3,5277,1.3,496,1.1,17,1.3,141,0.4,148,0.5,7,1.2,3703,2.1,170,1.5,179,1.1,416,0.4
6091,r036,"All detailed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> Atmospheric sciences and meteorology",All detailed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",Atmospheric sciences and meteorology,4,458,0.1,23,0.1,0,0.0,9,0.05,17,0.1,0,0.0,310,0.2,18,0.2,17,0.1,64,0.1
6091,r037,"All detailed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> Geological and earth sciences",All detailed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",Geological and earth sciences,4,3561,0.9,342,0.8,17,1.3,92,0.3,101,0.3,3,0.5,2514,1.4,107,1.0,99,0.6,286,0.3
6091,r038,"All detailed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> Ocean and marine sciences",All detailed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",Ocean and marine sciences,4,1258,0.3,131,0.3,0,0.0,40,0.1,30,0.1,4,0.7,879,0.5,45,0.4,63,0.4,66,0.1
6091,r039,"All detailed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> Geosciences, atmospheric sciences, and ocean sciences nec",All detailed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences","Geosciences, atmospheric sciences, and ocean sciences nec",4,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne
6091,r040,All detailed fields -> Science -> Mathematics and statistics,All detailed fields,Science,Mathematics and statistics,,3,18284,4.4,1239,2.8,23,1.8,1742,5.0,573,1.9,9,1.6,5904,3.4,295,2.7,572,3.4,7927,7.9
6091,r041,All detailed fields -> Science -> Mathematics and statistics -> Applied mathematics,All detailed fields,Science,Mathematics and statistics,Applied mathematics,4,6678,1.6,359,0.8,5,0.4,486,1.4,146,0.5,1,0.2,1488,0.8,94,0.8,210,1.3,3889,3.9
6091,r042,All detailed fields -> Science -> Mathematics and statistics -> Mathematics,All detailed fields,Science,Mathematics and statistics,Mathematics,4,4380,1.1,493,1.1,13,1.0,314,0.9,227,0.7,3,0.5,2266,1.3,94,0.8,158,1.0,812,0.8
6091,r043,All detailed fields -> Science -> Mathematics and statistics -> Statistics,All detailed fields,Science,Mathematics and statistics,Statistics,4,7226,1.7,387,0.9,5,0.4,942,2.7,200,0.6,5,0.9,2150,1.2,107,1.0,204,1.2,3226,3.2
6091,r044,All detailed fields -> Science -> Multidisciplinary and interdisciplinary studies,All detailed fields,Science,Multidisciplinary and interdisciplinary studies,,3,10980,2.6,1084,2.5,20,1.6,1038,3.0,746,2.4,11,1.9,4432,2.5,293,2.6,388,2.3,2968,3.0
6091,r045,All detailed fields -> Science -> Multidisciplinary and interdisciplinary studies -> Biological and physical sciences,All detailed fields,Science,Multidisciplinary and interdisciplinary studies,Biological and physical sciences,4,993,0.2,124,0.3,2,0.2,156,0.4,77,0.2,3,0.5,405,0.2,31,0.3,87,0.5,108,0.1
6091,r046,All detailed fields -> Science -> Multidisciplinary and interdisciplinary studies -> Computational science,All detailed fields,Science,Multidisciplinary and interdisciplinary studies,Computational science,4,1968,0.5,118,0.3,1,0.1,215,0.6,63,0.2,1,0.2,756,0.4,35,0.3,33,0.2,746,0.7
6091,r047,All detailed fields -> Science -> Multidisciplinary and interdisciplinary studies -> Data science and data analytics,All detailed fields,Science,Multidisciplinary and interdisciplinary studies,Data science and data analytics,4,2124,0.5,137,0.3,2,0.2,207,0.6,90,0.3,2,0.3,635,0.4,40,0.4,56,0.3,955,1.0
6091,r048,All detailed fields -> Science -> Multidisciplinary and interdisciplinary studies -> International and global studies,All detailed fields,Science,Multidisciplinary and interdisciplinary studies,International and global studies,4,1341,0.3,254,0.6,4,0.3,105,0.3,118,0.4,0,0.0,615,0.4,54,0.5,36,0.2,155,0.2
6091,r049,All detailed fields -> Science -> Multidisciplinary and interdisciplinary studies -> Multidisciplinary and interdisciplinary studies nec,All detailed fields,Science,Multidisciplinary and interdisciplinary studies,Multidisciplinary and interdisciplinary studies nec,4,4554,1.1,451,1.0,11,0.9,355,1.0,398,1.3,5,0.9,2021,1.2,133,1.2,176,1.1,1004,1.0
6091,r050,All detailed fields -> Science -> Natural resources and conservation,All detailed fields,Science,Natural resources and conservation,,3,8793,2.1,858,2.0,88,6.9,269,0.8,248,0.8,30,5.2,6040,3.4,306,2.8,267,1.6,687,0.7
6091,r051,All detailed fields -> Science -> Natural resources and conservation -> Environmental science and studies,All detailed fields,Science,Natural resources and conservation,Environmental science and studies,4,4067,1.0,493,1.1,41,3.2,155,0.4,115,0.4,21,3.6,2606,1.5,136,1.2,133,0.8,367,0.4
6091,r052,"All detailed fields -> Science -> Natural resources and conservation -> Forestry, natural resources, and conservation",All detailed fields,Science,Natural resources and conservation,"Forestry, natural resources, and conservation",4,4726,1.1,365,0.8,47,3.7,114,0.3,133,0.4,9,1.6,3434,2.0,170,1.5,134,0.8,320,0.3
6091,r053,All detailed fields -> Science -> Physical sciences,All detailed fields,Science,Physical sciences,,3,6275,1.5,757,1.7,24,1.9,455,1.3,338,1.1,3,0.5,2978,1.7,177,1.6,188,1.1,1355,1.4
6091,r054,All detailed fields -> Science -> Physical sciences -> Astronomy and astrophysics,All detailed fields,Science,Physical sciences,Astronomy and astrophysics,4,76,0.05,10,0.05,0,0.0,10,0.05,5,0.05,0,0.0,36,0.05,5,0.05,4,0.05,6,0.05
6091,r055,All detailed fields -> Science -> Physical sciences -> Chemistry,All detailed fields,Science,Physical sciences,Chemistry,4,3096,0.7,431,1.0,10,0.8,257,0.7,214,0.7,1,0.2,1413,0.8,70,0.6,94,0.6,606,0.6
6091,r056,All detailed fields -> Science -> Physical sciences -> Materials sciences,All detailed fields,Science,Physical sciences,Materials sciences,4,464,0.1,41,0.1,1,0.1,43,0.1,15,0.05,0,0.0,133,0.1,5,0.05,3,0.05,223,0.2
6091,r057,All detailed fields -> Science -> Physical sciences -> Physics,All detailed fields,Science,Physical sciences,Physics,4,2141,0.5,245,0.6,12,0.9,125,0.4,82,0.3,2,0.3,1070,0.6,72,0.7,63,0.4,470,0.5
6091,r058,All detailed fields -> Science -> Physical sciences -> Physical sciences nec,All detailed fields,Science,Physical sciences,Physical sciences nec,4,498,0.1,30,0.1,1,0.1,20,0.1,22,0.1,0,0.0,326,0.2,25,0.2,24,0.1,50,0.05
6091,r059,All detailed fields -> Science -> Psychology,All detailed fields,Science,Psychology,,3,47279,11.4,8978,20.5,205,16.0,2180,6.2,5425,17.6,103,17.8,23932,13.7,1688,15.2,3199,19.3,1569,1.6
6091,r060,All detailed fields -> Science -> Psychology -> Applied psychology,All detailed fields,Science,Psychology,Applied psychology,4,17673,4.3,3779,8.6,51,4.0,897,2.6,1600,5.2,38,6.6,9083,5.2,604,5.5,1102,6.6,519,0.5
6091,r061,All detailed fields -> Science -> Psychology -> Clinical psychology,All detailed fields,Science,Psychology,Clinical psychology,4,3480,0.8,749,1.7,11,0.9,200,0.6,265,0.9,16,2.8,1681,1.0,166,1.5,257,1.5,135,0.1
6091,r062,All detailed fields -> Science -> Psychology -> Counseling psychology,All detailed fields,Science,Psychology,Counseling psychology,4,15979,3.9,2840,6.5,99,7.7,534,1.5,2450,7.9,33,5.7,7732,4.4,531,4.8,1516,9.1,244,0.2
6091,r063,All detailed fields -> Science -> Psychology -> Human development,All detailed fields,Science,Psychology,Human development,4,1499,0.4,190,0.4,3,0.2,65,0.2,145,0.5,3,0.5,914,0.5,46,0.4,66,0.4,67,0.1
6091,r064,"All detailed fields -> Science -> Psychology -> Psychology, general",All detailed fields,Science,Psychology,"Psychology, general",4,6826,1.6,1145,2.6,31,2.4,346,1.0,798,2.6,10,1.7,3698,2.1,290,2.6,193,1.2,315,0.3
6091,r065,All detailed fields -> Science -> Psychology -> Research and experimental psychology,All detailed fields,Science,Psychology,Research and experimental psychology,4,1822,0.4,275,0.6,10,0.8,138,0.4,167,0.5,3,0.5,824,0.5,51,0.5,65,0.4,289,0.3
6091,r066,All detailed fields -> Science -> Social sciences,All detailed fields,Science,Social sciences,,3,43919,10.6,5806,13.3,230,17.9,2077,5.9,4364,14.1,80,13.8,21174,12.1,1384,12.5,1988,12.0,6816,6.8
6091,r067,All detailed fields -> Science -> Social sciences -> Agricultural and natural resource economics,All detailed fields,Science,Social sciences,Agricultural and natural resource economics,4,603,0.1,45,0.1,4,0.3,9,0.05,14,0.05,0,0.0,318,0.2,13,0.1,12,0.1,188,0.2
6091,r068,All detailed fields -> Science -> Social sciences -> Anthropology,All detailed fields,Science,Social sciences,Anthropology,4,2167,0.5,297,0.7,23,1.8,55,0.2,82,0.3,0,0.0,1436,0.8,100,0.9,92,0.6,82,0.1
6091,r069,"All detailed fields -> Science -> Social sciences -> Area, ethnic, cultural, gender, and group studies",All detailed fields,Science,Social sciences,"Area, ethnic, cultural, gender, and group studies",4,2642,0.6,521,1.2,60,4.7,153,0.4,232,0.8,23,4.0,994,0.6,132,1.2,100,0.6,427,0.4
6091,r070,All detailed fields -> Science -> Social sciences -> Criminal justice and safety studies,All detailed fields,Science,Social sciences,Criminal justice and safety studies,4,5674,1.4,872,2.0,26,2.0,135,0.4,1223,4.0,12,2.1,2763,1.6,197,1.8,359,2.2,87,0.1
6091,r071,All detailed fields -> Science -> Social sciences -> Criminology,All detailed fields,Science,Social sciences,Criminology,4,1308,0.3,267,0.6,6,0.5,43,0.1,184,0.6,2,0.3,667,0.4,52,0.5,52,0.3,35,0.05
6091,r072,All detailed fields -> Science -> Social sciences -> Economics (except agricultural and natural resource),All detailed fields,Science,Social sciences,Economics (except agricultural and natural resource),4,6114,1.5,451,1.0,11,0.9,349,1.0,227,0.7,10,1.7,1954,1.1,97,0.9,164,1.0,2851,2.8
6091,r073,All detailed fields -> Science -> Social sciences -> Geography and cartography,All detailed fields,Science,Social sciences,Geography and cartography,4,2745,0.7,279,0.6,25,1.9,101,0.3,105,0.3,3,0.5,1778,1.0,85,0.8,92,0.6,277,0.3
6091,r074,All detailed fields -> Science -> Social sciences -> International relations and national security studies,All detailed fields,Science,Social sciences,International relations and national security studies,4,7322,1.8,895,2.0,14,1.1,380,1.1,579,1.9,13,2.2,3778,2.2,238,2.2,504,3.0,921,0.9
6091,r075,All detailed fields -> Science -> Social sciences -> Linguistics,All detailed fields,Science,Social sciences,Linguistics,4,1164,0.3,165,0.4,12,0.9,83,0.2,43,0.1,2,0.3,574,0.3,38,0.3,58,0.3,189,0.2
6091,r076,All detailed fields -> Science -> Social sciences -> Political science and government,All detailed fields,Science,Social sciences,Political science and government,4,3072,0.7,477,1.1,12,0.9,119,0.3,287,0.9,5,0.9,1655,0.9,100,0.9,128,0.8,289,0.3
6091,r077,All detailed fields -> Science -> Social sciences -> Public policy analysis,All detailed fields,Science,Social sciences,Public policy analysis,4,6352,1.5,718,1.6,22,1.7,451,1.3,557,1.8,8,1.4,3092,1.8,167,1.5,243,1.5,1094,1.1
6091,r078,All detailed fields -> Science -> Social sciences -> Sociology and population studies,All detailed fields,Science,Social sciences,Sociology and population studies,4,2342,0.6,531,1.2,8,0.6,79,0.2,370,1.2,1,0.2,1024,0.6,95,0.9,80,0.5,154,0.2
6091,r079,All detailed fields -> Science -> Social sciences -> Urban studies and affairs ,All detailed fields,Science,Social sciences,Urban studies and affairs ,4,907,0.2,126,0.3,0,0.0,59,0.2,161,0.5,0,0.0,458,0.3,22,0.2,26,0.2,55,0.1
6091,r080,"All detailed fields -> Science -> Social sciences -> Social sciences, other",All detailed fields,Science,Social sciences,"Social sciences, other",4,1507,0.4,162,0.4,7,0.5,61,0.2,300,1.0,1,0.2,683,0.4,48,0.4,78,0.5,167,0.2
6091,r081,All detailed fields -> Engineering,All detailed fields,Engineering,,,2,86450,20.9,6704,15.3,160,12.5,7628,21.7,2952,9.6,71,12.3,31783,18.2,1949,17.6,2396,14.4,32807,32.8
6091,r082,"All detailed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",All detailed fields,Engineering,"Aerospace, aeronautical, and astronautical engineering",,3,4326,1.0,416,1.0,10,0.8,425,1.2,115,0.4,5,0.9,2479,1.4,158,1.4,144,0.9,574,0.6
6091,r083,"All detailed fields -> Engineering -> Biological, biomedical, and biosystems engineering",All detailed fields,Engineering,"Biological, biomedical, and biosystems engineering",,3,4536,1.1,383,0.9,7,0.5,688,2.0,188,0.6,4,0.7,1713,1.0,153,1.4,167,1.0,1233,1.2
6091,r084,"All detailed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering",All detailed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",,3,2942,0.7,199,0.5,4,0.3,261,0.7,112,0.4,1,0.2,952,0.5,69,0.6,78,0.5,1266,1.3
6091,r085,"All detailed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering -> Chemical engineering",All detailed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",Chemical engineering,4,2426,0.6,167,0.4,2,0.2,237,0.7,88,0.3,1,0.2,845,0.5,57,0.5,64,0.4,965,1.0
6091,r086,"All detailed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering -> Petroleum engineering",All detailed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",Petroleum engineering,4,516,0.1,32,0.1,2,0.2,24,0.1,24,0.1,0,0.0,107,0.1,12,0.1,14,0.1,301,0.3
6091,r087,"All detailed fields -> Engineering -> Civil, environmental, transportation and related engineering fields",All detailed fields,Engineering,"Civil, environmental, transportation and related engineering fields",,3,10819,2.6,1103,2.5,36,2.8,817,2.3,347,1.1,14,2.4,4413,2.5,261,2.4,348,2.1,3480,3.5
6091,r088,"All detailed fields -> Engineering -> Civil, environmental, transportation and related engineering fields -> Civil engineering",All detailed fields,Engineering,"Civil, environmental, transportation and related engineering fields",Civil engineering,4,8703,2.1,901,2.1,28,2.2,670,1.9,268,0.9,11,1.9,3512,2.0,210,1.9,275,1.7,2828,2.8
6091,r089,"All detailed fields -> Engineering -> Civil, environmental, transportation and related engineering fields -> Architectural, environmental, construction and surveying engineering",All detailed fields,Engineering,"Civil, environmental, transportation and related engineering fields","Architectural, environmental, construction and surveying engineering",4,2116,0.5,202,0.5,8,0.6,147,0.4,79,0.3,3,0.5,901,0.5,51,0.5,73,0.4,652,0.7
6091,r090,"All detailed fields -> Engineering -> Electrical, electronics, communications and computer engineering",All detailed fields,Engineering,"Electrical, electronics, communications and computer engineering",,3,25312,6.1,1460,3.3,28,2.2,2346,6.7,674,2.2,7,1.2,6217,3.6,434,3.9,583,3.5,13563,13.5
6091,r091,"All detailed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> Electrical, electronics, and communications engineering",All detailed fields,Engineering,"Electrical, electronics, communications and computer engineering","Electrical, electronics, and communications engineering",4,16746,4.0,1048,2.4,20,1.6,1577,4.5,456,1.5,3,0.5,4658,2.7,310,2.8,426,2.6,8248,8.2
6091,r092,"All detailed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> Computer engineering",All detailed fields,Engineering,"Electrical, electronics, communications and computer engineering",Computer engineering,4,8566,2.1,412,0.9,8,0.6,769,2.2,218,0.7,4,0.7,1559,0.9,124,1.1,157,0.9,5315,5.3
6091,r093,"All detailed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",All detailed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",,3,11030,2.7,1024,2.3,17,1.3,798,2.3,488,1.6,16,2.8,4011,2.3,196,1.8,327,2.0,4153,4.1
6091,r094,"All detailed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> Industrial and manufacturing engineering",All detailed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",Industrial and manufacturing engineering,4,5569,1.3,500,1.1,6,0.5,284,0.8,167,0.5,6,1.0,1347,0.8,68,0.6,89,0.5,3102,3.1
6091,r095,"All detailed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> Systems engineering and operations research",All detailed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",Systems engineering and operations research,4,5461,1.3,524,1.2,11,0.9,514,1.5,321,1.0,10,1.7,2664,1.5,128,1.2,238,1.4,1051,1.0
6091,r096,All detailed fields -> Engineering -> Mechanical engineering,All detailed fields,Engineering,Mechanical engineering,,3,14305,3.5,1262,2.9,24,1.9,1220,3.5,336,1.1,8,1.4,5986,3.4,341,3.1,380,2.3,4748,4.7
6091,r097,"All detailed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",All detailed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",,3,2299,0.6,160,0.4,4,0.3,198,0.6,65,0.2,2,0.3,945,0.5,66,0.6,54,0.3,805,0.8
