table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_company_size_domestic_employees_all_companies,field_company_size_domestic_employees_10_19a,field_company_size_domestic_employees_20_49,field_company_size_domestic_employees_50_99,field_company_size_domestic_employees_100_249,field_company_size_domestic_employees_250_499,field_company_size_domestic_employees_500_599,field_company_size_domestic_employees_1_000_4_999,field_company_size_domestic_employees_5_000_9_999,field_company_size_domestic_employees_10_000_24_999,field_company_size_domestic_employees_25_000_or_more
6657,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['162', '&nbsp;']","['0 - 3', '&nbsp;']","['7', '&nbsp;']","['0 - 13', '&nbsp;']","['0 - 19', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['113', '&nbsp;']","['2 - 37', '&nbsp;']","['0', '&nbsp;']","['0 - 5', '&nbsp;']"
6657,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['80', '&nbsp;']","['0 - 3', '&nbsp;']","['*', 'i']","['0 - 13', 'i']","['1', '&nbsp;']","['10', '&nbsp;']","['0', '&nbsp;']","['38 - 70', '&nbsp;']","['0', '&nbsp;']","['0 - 14', '&nbsp;']","['0', '&nbsp;']"
6657,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['320 - 345', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0 - 13', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['275 - 345', '&nbsp;']","['0 - 35', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['8,966', '&nbsp;']","['40', 'i']","['168', '&nbsp;']","['379', '&nbsp;']","['369', '&nbsp;']","['317', '&nbsp;']","['272', '&nbsp;']","['3,256', '&nbsp;']","['560', '&nbsp;']","['3,408', '&nbsp;']","['196', '&nbsp;']"
6657,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['164', '&nbsp;']","['0', '&nbsp;']","['4', '&nbsp;']","['1', '&nbsp;']","['1', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']","['0', '&nbsp;']","['158', '&nbsp;']","['0', '&nbsp;']"
6657,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['56 - 84', '&nbsp;']","['0 - 3', '&nbsp;']","['*', '&nbsp;']","['0 - 13', '&nbsp;']","['0 - 19', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['9 - 79', '&nbsp;']","['0', '&nbsp;']","['0 - 14', '&nbsp;']","['0 - 5', '&nbsp;']"
6657,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['85', '&nbsp;']","['3', '&nbsp;']","['3', '&nbsp;']","['25', '&nbsp;']","['19', '&nbsp;']","['7', '&nbsp;']","['7', '&nbsp;']","['17', '&nbsp;']","['0', '&nbsp;']","['4', 'i']","['0', '&nbsp;']"
6657,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['35', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0 - 18', '&nbsp;']","['0 - 15', '&nbsp;']","['0', '&nbsp;']","['17', '&nbsp;']","['0 - 18', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['16', '&nbsp;']","['0 - 4', '&nbsp;']","['0 - 5', '&nbsp;']","['0', '&nbsp;']","['7', '&nbsp;']","['*', '&nbsp;']","['*', 'i']","['6', '&nbsp;']","['*', '&nbsp;']","['0 - 5', 'i']","['0', '&nbsp;']"
6657,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['254', '&nbsp;']","['27', 'i']","['76', '&nbsp;']","['3', '&nbsp;']","['24', '&nbsp;']","['2', '&nbsp;']","['3', '&nbsp;']","['119', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['1,254', '&nbsp;']","['24', '&nbsp;']","['103', '&nbsp;']","['179', '&nbsp;']","['108', '&nbsp;']","['20', '&nbsp;']","['69', '&nbsp;']","['583', '&nbsp;']","['164', '&nbsp;']","['0', '&nbsp;']","['3', '&nbsp;']"
6657,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['9', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['6', '&nbsp;']","['*', '&nbsp;']","['1', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']"
6657,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['604', '&nbsp;']","['1', '&nbsp;']","['47', '&nbsp;']","['0 - 48', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['506 - 557', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['205', '&nbsp;']","['12', '&nbsp;']","['9', 'i']","['2', '&nbsp;']","['1', '&nbsp;']","['9', '&nbsp;']","['11', '&nbsp;']","['2', '&nbsp;']","['160', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['436', '&nbsp;']","['11', '&nbsp;']","['47', '&nbsp;']","['128 - 178', '&nbsp;']","['101', '&nbsp;']","['11', '&nbsp;']","['57', '&nbsp;']","['22 - 76', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['2', '&nbsp;']"
6657,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['11,159', '&nbsp;']","['28', '&nbsp;']","['420', '&nbsp;']","['200', '&nbsp;']","['394', '&nbsp;']","['868', '&nbsp;']","['644', '&nbsp;']","['1,790', '&nbsp;']","['869', 'i']","['1,210', 'i']","['4,736', '&nbsp;']"
6657,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['1,100', 'i']","['0 - 18', '&nbsp;']","['*', '&nbsp;']","['37', '&nbsp;']","['24', '&nbsp;']","['5 - 150', '&nbsp;']","['7', '&nbsp;']","['14', 'i']","['493 - 599', 'i']","['280 - 394', 'i']","['0', '&nbsp;']"
6657,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['3,208', '&nbsp;']","['0 - 18', '&nbsp;']","['351', '&nbsp;']","['50', '&nbsp;']","['264', '&nbsp;']","['677', '&nbsp;']","['460', '&nbsp;']","['1,295', '&nbsp;']","['88 - 113', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']"
6657,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['6,650', '&nbsp;']","['11', '&nbsp;']","['65', '&nbsp;']","['111', '&nbsp;']","['102', '&nbsp;']","['41 - 147', '&nbsp;']","['80 - 179', '&nbsp;']","['398', '&nbsp;']","['182 - 262', '&nbsp;']","['817', 'i']","['4,736', '&nbsp;']"
6657,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['225', '&nbsp;']","['6', '&nbsp;']","['18', '&nbsp;']","['38', '&nbsp;']","['47', '&nbsp;']","['0', '&nbsp;']","['81', '&nbsp;']","['31', '&nbsp;']","['0', '&nbsp;']","['4', '&nbsp;']","['0', '&nbsp;']"
6657,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['6,262', '&nbsp;']","['0', '&nbsp;']","['40', '&nbsp;']","['0 - 74', '&nbsp;']","['42', '&nbsp;']","['42', '&nbsp;']","['0', '&nbsp;']","['332', '&nbsp;']","['181 - 261', '&nbsp;']","['813', 'i']","['4,736', '&nbsp;']"
6657,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['163', '&nbsp;']","['5', '&nbsp;']","['7', '&nbsp;']","['0 - 74', '&nbsp;']","['13', '&nbsp;']","['0 - 105', '&nbsp;']","['0 - 98', '&nbsp;']","['35', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['201', '&nbsp;']","['0 - 18', '&nbsp;']","['3', '&nbsp;']","['3', 'i']","['4', '&nbsp;']","['0 - 110', '&nbsp;']","['0 - 98', 'i']","['83', '&nbsp;']","['0', '&nbsp;']","['0 - 110', '&nbsp;']","['0', '&nbsp;']"
6657,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['377', '&nbsp;']","['22', 'i']","['11', '&nbsp;']","['11', '&nbsp;']","['7', '&nbsp;']","['7', '&nbsp;']","['16', '&nbsp;']","['48', '&nbsp;']","['0', '&nbsp;']","['254', '&nbsp;']","['0', '&nbsp;']"
6657,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['13,870', 'i']","['109', 'i']","['10', '&nbsp;']","['85', '&nbsp;']","['152', 'i']","['238', '&nbsp;']","['493', '&nbsp;']","['2,250', 'i']","['804', 'i']","['1,146', '&nbsp;']","['8,584', 'i']"
6657,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['3,233', 'i']","['5', '&nbsp;']","['0', '&nbsp;']","['0 - 28', '&nbsp;']","['0 - 120', 'i']","['233', '&nbsp;']","['295', '&nbsp;']","['1,424', 'i']","['565', 'i']","['0 - 482', '&nbsp;']","['87 - 714', '&nbsp;']"
6657,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['9,458', 'i']","['99', 'i']","['10', '&nbsp;']","['56 - 85', '&nbsp;']","['33', 'i']","['1', '&nbsp;']","['171 - 199', 'i']","['816', '&nbsp;']","['236', '&nbsp;']","['665', '&nbsp;']","['7,340', 'i']"
6657,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['8,550', 'i']","['1', '&nbsp;']","['2', '&nbsp;']","['33 - 62', '&nbsp;']","['32', 'i']","['*', '&nbsp;']","['171 - 199', 'i']","['65', '&nbsp;']","['208', '&nbsp;']","['665', '&nbsp;']","['7,340', 'i']"
6657,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['908', '&nbsp;']","['98', 'i']","['8', '&nbsp;']","['23', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['750', '&nbsp;']","['27', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['10', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['4', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,168', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0 - 120', '&nbsp;']","['0', '&nbsp;']","['0 - 28', '&nbsp;']","['10', '&nbsp;']","['3', '&nbsp;']","['0 - 482', '&nbsp;']","['529 - 1,156', '&nbsp;']"
6657,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['2', '&nbsp;']","['0', '&nbsp;']","['0 - 3', '&nbsp;']","['*', '&nbsp;']","['0 - 3', '&nbsp;']","['0 - 3', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['244', '&nbsp;']","['18', '&nbsp;']","['45 - 50', '&nbsp;']","['1 - 14', '&nbsp;']","['23 - 41', '&nbsp;']","['34 - 67', '&nbsp;']","['3 - 41', '&nbsp;']","['48', '&nbsp;']","['0', '&nbsp;']","['6', '&nbsp;']","['27', '&nbsp;']"
6657,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['202', '&nbsp;']","['18', '&nbsp;']","['46', '&nbsp;']","['2', '&nbsp;']","['24', '&nbsp;']","['35', '&nbsp;']","['4', '&nbsp;']","['41', '&nbsp;']","['0', '&nbsp;']","['6', '&nbsp;']","['27', '&nbsp;']"
6657,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['42', '&nbsp;']","['*', 'i']","['0 - 5', '&nbsp;']","['0 - 13', '&nbsp;']","['0 - 18', 'i']","['0 - 33', '&nbsp;']","['0 - 36', '&nbsp;']","['7', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['26,425', '&nbsp;']","['775', '&nbsp;']","['1,528', '&nbsp;']","['1,617', '&nbsp;']","['2,058', '&nbsp;']","['1,883', '&nbsp;']","['775', '&nbsp;']","['2,437', '&nbsp;']","['3,592', '&nbsp;']","['7,675', 'i']","['4,084', '&nbsp;']"
6657,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['183', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['99', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['76', 'i']","['0', '&nbsp;']"
6657,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['38', '&nbsp;']","['0', '&nbsp;']","['1 - 6', '&nbsp;']","['0 - 2', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['33', '&nbsp;']"
6657,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['87', '&nbsp;']","['0 - 10', '&nbsp;']","['12', '&nbsp;']","['17', 'i']","['35', '&nbsp;']","['11 - 25', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['43 - 61', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']","['43 - 61', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['386', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['4', '&nbsp;']","['382', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['1,165', '&nbsp;']","['37', '&nbsp;']","['184', '&nbsp;']","['53', '&nbsp;']","['123', '&nbsp;']","['44', '&nbsp;']","['137', '&nbsp;']","['218', '&nbsp;']","['81', '&nbsp;']","['104', '&nbsp;']","['183', '&nbsp;']"
6657,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['572', '&nbsp;']","['0 - 32', '&nbsp;']","['46', '&nbsp;']","['39', '&nbsp;']","['0 - 124', '&nbsp;']","['14', '&nbsp;']","['0 - 102', '&nbsp;']","['127', '&nbsp;']","['0 - 82', '&nbsp;']","['0', '&nbsp;']","['182', '&nbsp;']"
6657,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['572', '&nbsp;']","['0 - 32', '&nbsp;']","['46', '&nbsp;']","['39', '&nbsp;']","['0 - 124', '&nbsp;']","['14', '&nbsp;']","['0 - 102', '&nbsp;']","['127', '&nbsp;']","['0 - 82', '&nbsp;']","['0', '&nbsp;']","['182', '&nbsp;']"
6657,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['33', '&nbsp;']","['6', '&nbsp;']","['27', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['404', '&nbsp;']","['0 - 20', '&nbsp;']","['111', '&nbsp;']","['14', '&nbsp;']","['0 - 20', '&nbsp;']","['30', '&nbsp;']","['36', '&nbsp;']","['91', '&nbsp;']","['0', '&nbsp;']","['104', '&nbsp;']","['2', '&nbsp;']"
6657,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['155', '&nbsp;']","['0 - 32', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0 - 124', '&nbsp;']","['0', '&nbsp;']","['0 - 102', '&nbsp;']","['0', '&nbsp;']","['0 - 82', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['28', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['28', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
