table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022,field_2023_preliminary_
10877,r019,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,4631,4558,4913,5068,5263,5758,6416,6901,7016,8392
10877,r020,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,1189,1125,1158,1118,1222,1265,1524,1336,1358,1677
10877,r021,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,NA,NA,NA,NA,NA,NA,153,115,135,165
10877,r022,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,1072,1108,1240,1244,1341,1547,1729,1684,1956,2033
10877,r023,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,983,942,1060,1233,1217,1462,1383,1372,1290,1776
10877,r024,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,872,845,924,971,953,935,1057,1023,1077,1475
10877,r025,All agencies -> Departments -> Department of Defense -> Space Force,All agencies,Departments,Department of Defense,Space Force,,4,na,na,na,na,na,na,0,0,104,101
10877,r026,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,515,539,531,502,530,549,571,1371,1096,1165
10877,r027,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,183,137,140,141,135,131,136,233,267,236
10877,r028,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,4017,4181,4880,5084,5507,6295,5024,5277,5001,5786
10877,r029,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,150,139,172,151,80,202,219,157,201,235
10877,r030,All agencies -> Departments -> Department of Energy -> Bonneville Power Administration,All agencies,Departments,Department of Energy,Bonneville Power Administration,,4,3,3,3,4,NA,NA,NA,NA,NA,NA
10877,r031,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,61,57,67,74,82,72,65,50,53,62
10877,r032,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,540,473,576,853,1285,1270,1248,1395,679,724
10877,r033,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,16,8,10,10,13,9,7,10,12,14
10877,r034,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,157,194,225,224,629,626,645,689,559,938
10877,r035,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,2714,2637,3127,2997,2556,3568,2279,2485,2672,2865
10877,r036,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,2519,2527,3010,2881,2422,3434,2155,2328,2337,2554
10877,r037,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,0,0,0,0,0,0,0,0,191,141
10877,r038,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,195,111,117,116,135,134,124,157,144,169
10877,r039,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,296,597,631,688,763,378,392,346,657,914
10877,r040,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,na,na,na,na,0,39,36,0,16,33
10877,r041,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,79,75,70,83,101,130,131,144,151,0
10877,r042,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,14582,15120,16483,16977,18561,19255,22425,21210,25861,25427
10877,r043,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,3,2,3,2,3,2,2,5,5,9
10877,r044,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,0,72,66,66,66,66,71,107,107,113
10877,r045,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,335,335,306,300,306,308,308,308,314,337
10877,r046,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,1,2,2,3,2,7,10,11,12,12
10877,r047,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,NA,NA,NA,NA,NA,0,0,0,2644,818
10877,r048,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,309,365,409,364,322,289,371,592,461,361
10877,r049,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,34,24,30,29,231,133,224,0,0,0
10877,r050,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,389,376,486,375,478,493,464,589,561,630
10877,r051,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,25,25,24,27,34,30,32,30,32,43
10877,r052,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,13467,13901,15140,15794,17103,17909,20927,19551,21689,23066
10877,r053,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,19,18,18,17,17,17,16,17,36,38
10877,r054,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,19,18,18,17,17,17,16,17,36,38
10877,r055,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,215,205,194,264,309,233,178,187,259,169
10877,r056,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,8,6,7,6,6,6,1,3,2,2
10877,r057,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,38,26,25,23,9,26,18,15,26,30
10877,r058,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,na,na,na,na,7,13,7,9,3,4
10877,r059,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,168,173,163,235,286,188,152,159,227,133
10877,r060,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,NA,NA,NA,NA,0,0,0,1,0.05,0
10877,r061,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,36,38,43,41,40,22,NA,NA,NA,NA
10877,r062,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,597,627,672,668,570,608,614,668,691,776
10877,r063,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,NA,NA,NA,NA,5,5,0.05,5,5,5
10877,r064,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,NA,15,17,17,13,13,14,9,9,11
10877,r065,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,48,44,60,63,66,65,59,63,66,72
10877,r066,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,9,7,19,23,17,17,19,18,18,28
10877,r067,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,33,17,24,8,4,7,4,19,5,14
10877,r068,All agencies -> Departments -> Department of the Interior -> Fish and Wildlife Service,All agencies,Departments,Department of the Interior,Fish and Wildlife Service,,4,NA,30,32,33,33,33,33,33,35,44
10877,r069,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,493,506,512,515,424,459,476,495,527,575
10877,r070,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,14,8,8,9,9,9,9,27,27,27
10877,r071,All agencies -> Departments -> Department of the Interior -> Office of Surface Mining Reclamation and Enforcement,All agencies,Departments,Department of the Interior,Office of Surface Mining Reclamation and Enforcement,,4,NA,NA,NA,NA,0,0.05,1,0,NA,NA
10877,r072,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,134,123,144,85,75,84,84,71,86,109
10877,r073,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,2,3,3,2,1,1,2,0.05,0.05,0.05
10877,r074,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,0,0,0,0,3,1,5,4,9,21
10877,r075,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,132,121,141,83,71,82,77,67,77,88
10877,r076,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,11,10,6,5,5,4,5,3,4,4
10877,r077,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,7,7,5,3,3,3,3,1,2,2
10877,r078,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,4,3,1,2,2,2,2,2,2,2
10877,r079,All agencies -> Departments -> Department of Labor -> Pension Benefit Guaranty Corp.,All agencies,Departments,Department of Labor,Pension Benefit Guaranty Corp.,,4,0.05,0.05,0.05,0,0,NA,NA,NA,NA,NA
10877,r080,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,NA,2,2,2,62,62,30,40,38,38
10877,r081,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,644,663,625,696,751,746,900,821,806,957
10877,r082,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,197,207,207,212,195,193,247,267,261,256
10877,r083,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,338,273,247,305,420,415,472,373,342,436
10877,r084,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,7,8,10,11,9,8,9,11,21,12
10877,r085,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,30,33,31,34,33,32,35,35,32,40
10877,r086,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,0,72,35,55,10,3,40,42,12,48
10877,r087,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,65,63,87,69,76,76,69,66,92,96
10877,r088,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,4,2,4,3,3,8,12,12,24,51
10877,r089,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,2,5,5,5,6,11,17,15,22,18
10877,r090,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,73,72,81,1,27,36,44,41,37,48
10877,r091,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,9,9,14,0,27,36,44,41,37,48
10877,r092,All agencies -> Departments -> Department of the Treasury -> Internal Revenue Service,All agencies,Departments,Department of the Treasury,Internal Revenue Service,,4,64,64,65,0,0,0,0,NA,NA,NA
10877,r093,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,1,0.05,2,1,0,0.05,0.05,0.05,0,0
10877,r094,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,322,416,458,395,792,849,918,936,941,1076
10877,r095,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
10877,r096,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,NA,NA,7,8,7,6,5,4,1,0
10877,r097,All agencies -> Other agencies -> Agency for Global Media,All agencies,Other agencies,Agency for Global Media,,,3,NA,NA,NA,NA,NA,6,5,5,8,8
10877,r098,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,59,212,148,191,120,172,135,51,153,153
10877,r099,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,1,0.05,1,0.05,1,1,1,1,1,1
10877,r100,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,2,2,2,2,1,1,0.05,0.05,0.05,0.05
10877,r101,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,453,440,430,417,413,405,412,403,406,445
10877,r102,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,7,5,5,6,5,2,2,0,NA,NA
10877,r103,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,3,2,3,6,6,6,6,8,3,10
10877,r104,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,1,1,1,1,1,1,1,1,1,0.05
10877,r105,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,2313,2330,2332,2319,2011,2423,2555,2578,2247,1741
10877,r106,All agencies -> Other agencies -> National Archives and Records Administration,All agencies,Other agencies,National Archives and Records Administration,,,3,1,1,1,1,1,1,0,NA,NA,NA
10877,r107,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,678,696,760,779,760,784,889,934,1033,1466
10877,r108,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,85,92,80,66,76,74,66,77,61,83
10877,r109,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,283,152,115,884,492,578,470,460,522,560
10877,r110,All agencies -> Other agencies -> Postal Service,All agencies,Other agencies,Postal Service,,,3,NA,28,29,73,53,27,18,15,14,14
10877,r111,All agencies -> Other agencies -> RESTORE Act Centers of Excellence Research Grants Program,All agencies,Other agencies,RESTORE Act Centers of Excellence Research Grants Program,,,3,na,na,na,na,na,na,9,0,7,23
10877,r112,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,60,59,129,110,72,146,70,105,79,106
10877,r113,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,NA,NA,NA,3,6,6,6,9,12,13
