table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_company_size_domestic_employees_all_companies,field_company_size_domestic_employees_10_19a,field_company_size_domestic_employees_20_49,field_company_size_domestic_employees_50_99,field_company_size_domestic_employees_100_249,field_company_size_domestic_employees_250_499,field_company_size_domestic_employees_500_999,field_company_size_domestic_employees_1_000_4_999,field_company_size_domestic_employees_5_000_9_999,field_company_size_domestic_employees_10_000_24_999,field_company_size_domestic_employees_25_000_or_more
12286,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparations",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparations",,4,3256,"['D', '  ']","['D', '&nbsp;']","['38', '  ']","['36', '  ']","['D', '  ']","['61', '  ']","['50', '  ']","['590', 'i ']","['D', '  ']","['386', '  ']","['1,145', '  ']"
12286,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['1,195', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['44', '  ']","['D', '  ']","['0', '  ']","['323', '  ']","['D', '  ']"
12286,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['3,251', '  ']","['D', '  ']","['62', '  ']","['75', '  ']","['191', '  ']","['212', '  ']","['278', '  ']","['1,007', '  ']","['675', '  ']","['D', '  ']","['234', '  ']"
12286,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,435', '  ']","['8', 'r ']","['17', 'i ']","['25', '  ']","['35', '  ']","['34', '  ']","['119', '  ']","['115', '  ']","['69', '  ']","['1,014', '  ']","['0', '  ']"
12286,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['1,099', '  ']","['*', 'r ']","['22', 'r ']","['51', '  ']","['94', '  ']","['36', '  ']","['33', '  ']","['252', '  ']","['132', '  ']","['439', '  ']","['40', '  ']"
12286,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['3,304', '  ']","['63', 'r ']","['243', '  ']","['426', '  ']","['481', '  ']","['387', '  ']","['371', '  ']","['842', '  ']","['169', '  ']","['321', 'i ']","['0', '  ']"
12286,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['18,246', '  ']","['69', '  ']","['580', '  ']","['747', '  ']","['748', '  ']","['1,083', '  ']","['789', '  ']","['2,693', '  ']","['3,130', '  ']","['5,414', '  ']","['2,994', '  ']"
12286,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['D', '  ']","['20', '  ']","['14', '  ']","['58', '  ']","['44', '  ']","['29', '  ']","['61', '  ']","['207', '  ']","['256', '  ']","['D', '  ']","['D', '  ']"
12286,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['5,390', '  ']","['*', '  ']","['11', '  ']","['39', '  ']","['60', '  ']","['42', '  ']","['323', '  ']","['728', '  ']","['1,734', '  ']","['2,452', '  ']","['0', '  ']"
12286,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['D', '  ']","['1', '  ']","['55', 'r ']","['12', '  ']","['24', '  ']","['204', '  ']","['40', '  ']","['88', '  ']","['246', '  ']","['D', '  ']","['D', '  ']"
12286,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['7,987', '  ']","['48', '  ']","['500', '  ']","['638', '  ']","['621', '  ']","['807', '  ']","['365', '  ']","['1,670', '  ']","['894', '  ']","['D', '  ']","['D', '  ']"
12286,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['99,234', '  ']","['295', '  ']","['770', '  ']","['961', '  ']","['2,845', '  ']","['1,994', '  ']","['2,774', '  ']","['14,327', '  ']","['14,273', '  ']","['13,445', '  ']","['47,549', '  ']"
12286,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['10,870', '  ']","['36', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['2,560', '  ']","['D', '  ']","['0', '  ']","['D', '  ']"
12286,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['47,380', '  ']","['D', '  ']","['247', '  ']","['D', '  ']","['1,779', 'r ']","['1,126', '  ']","['1,097', '  ']","['5,459', '  ']","['D', '  ']","['D', '  ']","['D', '  ']"
12286,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['10,105', '  ']","['D', '  ']","['D', '  ']","['391', '  ']","['536', '  ']","['D', '  ']","['D', '  ']","['2,401', '  ']","['D', '  ']","['D', '&nbsp;']","['755', '  ']"
12286,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['3,959', '  ']","['33', '  ']","['134', '  ']","['168', '  ']","['295', '  ']","['223', '  ']","['388', 'i ']","['350', '  ']","['1,764', '  ']","['0', '  ']","['605', '  ']"
12286,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",5,334511,"['2,170', '  ']","['D', '  ']","['D', '  ']","['49', '  ']","['45', '  ']","['58', '  ']","['197', '  ']","['621', '  ']","['D', '  ']","['0', '  ']","['150', '  ']"
12286,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['3,976', '  ']","['D', '  ']","['D', '  ']","['175', '  ']","['196', '  ']","['D', '  ']","['D', '  ']","['1,430', '  ']","['1,248', '  ']","['D', '&nbsp;']","['0', '  ']"
12286,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['30,879', '  ']","['D', '&nbsp;']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['3,907', '  ']","['2,198', 'i ']","['D', '  ']","['D', '  ']"
12286,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['6,657', '  ']","['12', 'r ']","['393', 'r ']","['259', '  ']","['339', '  ']","['436', '  ']","['972', '  ']","['2,686', '  ']","['805', '  ']","['307', '  ']","['447', '  ']"
12286,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['46,468', '  ']","['31', '  ']","['86', '  ']","['218', '  ']","['559', '  ']","['1,062', '  ']","['1,619', '  ']","['4,571', '  ']","['2,588', '  ']","['7,682', '  ']","['28,052', '  ']"
12286,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['30,722', '  ']","['D', '&nbsp;']","['14', '  ']","['72', '  ']","['345', '  ']","['491', '  ']","['548', '  ']","['3,143', '  ']","['1,844', '  ']","['5,786', '  ']","['D', '  ']"
12286,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['13,786', '  ']","['25', '  ']","['25', '  ']","['98', '  ']","['148', '  ']","['373', '  ']","['957', '  ']","['1,090', '  ']","['403', '  ']","['1,710', '  ']","['8,956', '  ']"
12286,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['9,303', '  ']","['16', 'i ']","['D', '  ']","['98', '  ']","['138', '  ']","['D', '  ']","['D', '&nbsp;']","['D', '  ']","['D', '  ']","['D', '  ']","['5,549', '  ']"
12286,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['4,483', '  ']","['8', 'r ']","['D', '  ']","['0', '  ']","['11', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['3,407', '  ']"
12286,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank components",,4,336992,"['26', '  ']","['0', '  ']","['D', '  ']","['7', '  ']","['D', '  ']","['0', '  ']","['D', '  ']","['D', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12286,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,935', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['40', '  ']","['D', '  ']","['199', '  ']","['D', '  ']","['D', '  ']","['341', '  ']","['186', '  ']","['D', '  ']"
12286,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['405', '  ']","['0', '  ']","['8', '  ']","['20', '  ']","['41', '  ']","['13', '  ']","['28', '  ']","['64', '  ']","['231', '  ']","['0', '  ']","['0', '  ']"
12286,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['23,032', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['859', '  ']","['1,265', '  ']","['D', '  ']","['3,390', '  ']","['4,409', '  ']","['6,295', '  ']"
12286,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['20,112', '  ']","['79', '  ']","['282', '  ']","['329', '  ']","['540', '  ']","['624', '  ']","['1,014', '  ']","['3,457', '  ']","['3,335', '  ']","['4,276', '  ']","['6,176', '  ']"
12286,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['2,921', '  ']","['D', '&nbsp;']","['D', '  ']","['D', '  ']","['D', '  ']","['235', '  ']","['250', '  ']","['D', '  ']","['56', '  ']","['132', '  ']","['120', '  ']"
12286,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['281,060', '  ']","['2,864', '  ']","['7,032', '  ']","['5,818', '  ']","['10,612', '  ']","['10,080', '  ']","['13,519', '  ']","['45,750', '  ']","['19,038', '  ']","['27,401', '  ']","['138,946', '  ']"
12286,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['D', '&nbsp;']","['*', 'r ']","['45', 'i ']","['D', '&nbsp;']","['62', 'i ']","['1', 'r ']","['74', 'i ']","['212', 'i ']","['181', 'i ']","['D', '  ']","['0', '  ']"
12286,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['D', '  ']","['55', '  ']","['D', '  ']","['0', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['108', 'i ']","['D', '  ']","['D', '&nbsp;']","['D', '  ']","['D', '  ']"
12286,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['D', '  ']","['D', '  ']","['262', '  ']","['350', '  ']","['478', '  ']","['114', 'i ']","['201', 'i ']","['129', 'i ']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
12286,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['D', '&nbsp;']","['4', '  ']","['13', 'r ']","['36', 'r ']","['D', '  ']","['76', '  ']","['114', '  ']","['372', '  ']","['D', '&nbsp;']","['D', '  ']","['D', '&nbsp;']"
12286,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['D', '  ']","['2', 'r ']","['0', '  ']","['29', '  ']","['33', '  ']","['42', '  ']","['33', '  ']","['D', '&nbsp;']","['D', '  ']","['4,362', 'i ']","['D', '  ']"
12286,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['181,392', '  ']","['D', '  ']","['1,663', '  ']","['2,279', '  ']","['4,475', '  ']","['5,537', '  ']","['7,758', '  ']","['32,998', '  ']","['D', '  ']","['14,878', '  ']","['102,794', '  ']"
12286,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['49,674', '  ']","['D', '  ']","['680', '  ']","['1,095', '  ']","['1,667', '  ']","['1,239', '  ']","['D', '  ']","['10,556', '  ']","['3,765', '  ']","['5,738', '  ']","['22,960', '  ']"
12286,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['72', '  ']","['1', 'r ']","['3', '  ']","['10', '  ']","['1', '  ']","['58', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12286,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['49,602', '  ']","['D', '  ']","['677', '  ']","['1,085', '  ']","['1,666', '  ']","['1,181', '  ']","['D', '  ']","['10,556', '  ']","['3,765', '  ']","['5,738', '  ']","['22,960', '  ']"
12286,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,614', '  ']","['D', '  ']","['D', '  ']","['46', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['36', '  ']","['D', '  ']","['D', '  ']"
12286,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['49,270', '  ']","['D', '  ']","['837', '  ']","['D', '  ']","['2,292', '  ']","['3,883', '  ']","['4,598', '  ']","['16,628', '  ']","['1,518', 'i ']","['D', '  ']","['11,262', '  ']"
12286,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['78,834', '  ']","['12', 'r ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']"
12286,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['17,173', '  ']","['D', '  ']","['1,439', 'r ']","['D', '  ']","['D', '  ']","['516', '  ']","['599', '  ']","['2,625', '  ']","['3,836', 'i ']","['3,020', '  ']","['D', '  ']"
12286,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['2,398', 'i ']","['0', '  ']","['16', '  ']","['10', '  ']","['2', '  ']","['49', 'i ']","['98', '  ']","['D', '&nbsp;']","['D', '  ']","['0', '  ']","['D', '  ']"
12286,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['5', 'i ']","['0', '  ']","['4', 'i ']","['1', 'i ']","['*', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12286,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['2,393', 'i ']","['0', '  ']","['12', '  ']","['9', '  ']","['1', '  ']","['49', 'i ']","['98', '  ']","['D', '&nbsp;']","['D', '  ']","['0', '  ']","['D', '  ']"
12286,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['38,633', '  ']","['1,979', '  ']","['3,450', '  ']","['2,856', '  ']","['4,663', '  ']","['3,109', '  ']","['3,468', '  ']","['4,342', '  ']","['2,117', '  ']","['4,296', '  ']","['8,353', '  ']"
12286,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,912', '  ']","['133', '  ']","['386', '  ']","['370', '  ']","['669', '  ']","['336', '  ']","['171', '  ']","['548', '  ']","['169', '  ']","['128', '  ']","['0', '  ']"
12286,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['18,878', '  ']","['718', '  ']","['1,378', '  ']","['921', '  ']","['1,689', '  ']","['1,199', '  ']","['2,179', '  ']","['1,897', '  ']","['1,551', '  ']","['2,075', 'i ']","['5,271', '  ']"
12286,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['9,297', '  ']","['691', '  ']","['1,495', '  ']","['1,137', '  ']","['1,840', '  ']","['1,004', '  ']","['665', '  ']","['1,100', '  ']","['4', '  ']","['4', 'i ']","['1,356', '  ']"
12286,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['179', '  ']","['62', '  ']","['71', '  ']","['45', '  ']","['*', '  ']","['0', '  ']","['1', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12286,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['2,916', '  ']","['343', '  ']","['489', '  ']","['419', '  ']","['538', '  ']","['422', '  ']","['638', '  ']","['1', '  ']","['4', '  ']","['0', '  ']","['62', '  ']"
12286,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['6,176', '  ']","['284', '  ']","['935', '  ']","['673', '  ']","['1,281', '  ']","['582', '  ']","['26', '  ']","['1,095', '  ']","['0', '  ']","['4', 'i ']","['1,294', '  ']"
12286,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['27', '  ']","['2', '  ']","['*', '  ']","['0', '  ']","['20', '  ']","['*', '  ']","['0', '  ']","['5', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12286,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['7,547', '  ']","['437', 'r ']","['191', '  ']","['428', '  ']","['466', '  ']","['569', '  ']","['452', '  ']","['796', '  ']","['393', '  ']","['2,089', '  ']","['1,725', '  ']"
12286,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['272', '  ']","['367', '  ']","['707', 'i ']","['1,197', '  ']","['D', '  ']","['D', '  ']","['D', '  ']"
12286,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['3,300', '  ']","['D', '&nbsp;']","['D', '  ']","['D', '  ']","['D', '&nbsp;']","['D', '  ']","['360', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']"
