table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total_employment,field_total_r_d_employment,field_researchersa_total,field_researchersa_with_phd,field_r_d_technicians_and_equivalent_staff,field_other_r_d_supporting_staff
6663,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['3,654', '']","['396', '']","['233', '']","['10', 'i']","['128', '']","['36', '']"
6663,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['211', '']","['11', 'i']","['3', 'i']","['*', '']","['5', 'i']","['2', 'i']"
6663,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['12', '']","['0 - 12', '']","['0 - 2', '']","['*', '']","['0 - 12', '']","['*', '']"
6663,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['48', '']","['2', '']","['0 - 3', '']","['1', '']","['0 - 2', '']","['*', '']"
6663,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['3 - 595', '']","['3 - 52', '']","['0 - 27', '']","['0', '']","['0 - 27', '']","['4', '']"
6663,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['310', '']","['1', 'i']","['*', '']","['*', 'i']","['*', 'i']","['*', 'i']"
6663,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['936', '']","['174', '']","['122', '']","['4', '']","['36', '']","['16', '']"
6663,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['241', '']","['71', '']","['52', '']","['2', 'i']","['14', '']","['6', '']"
6663,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['*', '']","['*', '']","['*', '']","['0', '']","['*', '']","['0', '']"
6663,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['241', '']","['71', '']","['52', '']","['2', 'i']","['14', '']","['6', '']"
6663,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['77', '']","['1', '']","['1', '']","['*', 'i']","['*', '']","['*', '']"
6663,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['471', '']","['75', '']","['50', '']","['1', 'i']","['16', '']","['9', '']"
6663,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['147', '']","['27', '']","['20', '']","['2', '']","['6', '']","['1', '']"
6663,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['364', '']","['17', '']","['8', '']","['*', 'i']","['5', '']","['3', '']"
6663,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['5', '']","['*', '']","['*', '']","['*', '']","['*', '']","['0', '']"
6663,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['*', '']","['*', '']","['*', '']","['*', '']","['*', '']","['0', '']"
6663,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['5', '']","['*', '']","['*', '']","['0', '']","['0', '']","['0', '']"
6663,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['1,175', '']","['142', '']","['75', '']","['5', 'i']","['57', 'i']","['10', '']"
6663,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['140', '']","['1', '']","['1', '']","['*', '']","['*', '']","['*', '']"
6663,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['586', '']","['55', '']","['48', '']","['1', 'i']","['4', '']","['3', '']"
6663,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['118', 'i']","['80', '']","['23', '']","['2', 'i']","['52', 'i']","['6', 'i']"
6663,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['31', '']","['29', '']","['12', '']","['1', '']","['16', '']","['*', '']"
6663,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['87', 'i']","['51', 'i']","['10', '']","['2', 'i']","['35', 'i']","['6', 'i']"
6663,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['*', '']","['*', '']","['*', '']","['0', '']","['0', '']","['*', '']"
6663,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['330', 'i']","['6', '']","['4', 'i']","['1', 'i']","['1', 'i']","['1', 'i']"
6663,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['3', '']","['*', '']","['*', '']","['*', '']","['*', '']","['*', '']"
6663,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['0 - 591', '']","['0 - 49', '']","['0 - 27', '']","['*', 'i']","['0 - 27', '']","['*', '']"
6663,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['11,083', '']","['844', '']","['584', '']","['36', '']","['188', '']","['72', '']"
6663,r074,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
6663,r075,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>b</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>b</sup>,,,3,–,"['4', '']","['2', '']","['1', '']","['*', '']","['*', 'i']","['*', '']"
6663,r076,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['69', '']","['9', '']","['5', '']","['1', '']","['3', '']","['1', '']"
6663,r077,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
6663,r078,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['67', '']","['10', '']","['6', '']","['1', '']","['3', '']","['1', '']"
6663,r079,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['256', '']","['23', '']","['17', '']","['1', '']","['4', '']","['2', '']"
6663,r080,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
6663,r081,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['231', '']","['25', '']","['20', '']","['1', 'i']","['4', '']","['1', '']"
6663,r082,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['343', '']","['34', '']","['18', '']","['1', '']","['13', '']","['3', '']"
6663,r083,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['1,721', '']","['149', '']","['112', '']","['6', '']","['26', '']","['11', '']"
6663,r084,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['1,294', '']","['97', '']","['69', '']","['5', 'i']","['18', 'i']","['11', '']"
6663,r085,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['2,764', '']","['198', 'i']","['116', '']","['8', 'i']","['67', 'i']","['15', 'i']"
6663,r086,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['4,334', '']","['298', '']","['221', '']","['12', '']","['49', '']","['28', '']"
