table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_basic_research,field_applied_research,field_development
2716,r025,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,"322, 324, 339","['18,984', '  ']","['914', '  ']","['2,519', '  ']","['15,551', '  ']"
2716,r026,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['143,123', '  ']","['5,793', '  ']","['15,104', '  ']","['122,227', '  ']"
2716,r027,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['93,487', '  ']","['3,068', '  ']","['8,842', '  ']","['81,577', '  ']"
2716,r028,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['32,281', '  ']","['1,492', '  ']","['3,129', '  ']","['27,659', '  ']"
2716,r029,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,631', '  ']","['233', '  ']","['1,565', '  ']","['1,833', '  ']"
2716,r030,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['23,115', '  ']","['948 - 1,029', '  ']","['2,250 - 2,329', '  ']","['19,837', '  ']"
2716,r031,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['34,459', '  ']","['313 - 394', '  ']","['1,818 - 1,897', '  ']","['32,248', '  ']"
2716,r032,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['22,374', '  ']","['1,406', '  ']","['3,494', '  ']","['17,474', '  ']"
2716,r033,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,277', '  ']","['175', '  ']","['714', '  ']","['1,388', '  ']"
2716,r034,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['13,633', '  ']","['853', '  ']","['1,869', '  ']","['10,910', 'i ']"
2716,r035,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['2,424', '  ']","['264', '  ']","['475', '  ']","['1,685', '  ']"
2716,r036,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['820', '  ']","['91', '  ']","['186', '  ']","['543', '  ']"
2716,r037,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['1,577', '  ']","['171', '  ']","['270', '  ']","['1,136', '  ']"
2716,r038,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['27', '  ']","['1', '  ']","['20', '  ']","['6', '  ']"
2716,r039,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['4,041', '  ']","['115', '  ']","['435', '  ']","['3,491', '  ']"
2716,r040,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"21–23, 42–49, 52, 53, 55–81","['27,263', 'i ']","['1,319', 'i ']","['2,768', '  ']","['23,176', 'i ']"
2716,r041,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['377,806', '  ']","['22,312', '  ']","['53,229', '  ']","['302,264', '  ']"
2716,r042,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2716,r043,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['3,340', '  ']","['308', '  ']","['718', '  ']","['2,315', '  ']"
2716,r044,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['9,556', '  ']","['805', '  ']","['2,163', '  ']","['6,589', '  ']"
2716,r045,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2716,r046,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['10,446', '  ']","['732', '  ']","['1,827', '  ']","['7,888', '  ']"
2716,r047,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['14,626', '  ']","['1,229', '  ']","['2,392', '  ']","['11,005', '  ']"
2716,r048,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2716,r049,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['16,604', '  ']","['967', '  ']","['3,123', '  ']","['12,514', '  ']"
2716,r050,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['15,561', '  ']","['1,026', '  ']","['2,358', '  ']","['12,178', '  ']"
2716,r051,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['58,509', '  ']","['4,430', '  ']","['9,168', '  ']","['44,911', '  ']"
2716,r052,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['36,274', '  ']","['2,087', '  ']","['6,188', '  ']","['27,999', '  ']"
2716,r053,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['74,423', '  ']","['4,650', '  ']","['11,688', '  ']","['58,085', '  ']"
2716,r054,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['138,465', '  ']","['6,079', '  ']","['13,606', '  ']","['118,781', '  ']"
