table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_doc,field_dod,field_doe,field_doi,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
4341,r001,All states and outlying areas,All states and outlying areas,,,1,8407206.5,51125.6,1642655.6,113113.8,3372.2,46459.6,12558.6,5453330.4,123597.0,273935.3,46713.9,640344.5
4341,r002,All states and outlying areas -> Alabama,All states and outlying areas,Alabama,,2,32406.8,49.6,133.8,0.0,0.0,0.0,0.0,32148.4,0.05,0.0,75.0,0.0
4341,r003,All states and outlying areas -> Alabama -> HudsonAlpha Institute for Biotechnology,All states and outlying areas,Alabama,HudsonAlpha Institute for Biotechnology,3,19423.9,49.6,0.0,0.0,0.0,0.0,0.0,19299.3,0.0,0.0,75.0,0.0
4341,r004,All states and outlying areas -> Alabama -> Huntsville Rehabilitation Foundation Inc.,All states and outlying areas,Alabama,Huntsville Rehabilitation Foundation Inc.,3,133.8,0.0,133.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,r005,All states and outlying areas -> Alabama -> Southern Research Institute,All states and outlying areas,Alabama,Southern Research Institute,3,12849.1,0.0,0.0,0.0,0.0,0.0,0.0,12849.1,0.05,0.0,0.0,0.0
4341,r006,All states and outlying areas -> Alaska,All states and outlying areas,Alaska,,2,5808.2,255.1,500.0,50.0,157.5,0.0,150.0,1194.7,25.0,3102.2,73.6,300.0
4341,r007,All states and outlying areas -> Alaska -> Alaska Community Action on Toxics,All states and outlying areas,Alaska,Alaska Community Action on Toxics,3,566.6,0.0,0.0,0.0,0.0,0.0,0.0,566.6,0.0,0.0,0.0,0.0
4341,r008,All states and outlying areas -> Alaska -> Alaska Fisheries Development Foundation Inc.,All states and outlying areas,Alaska,Alaska Fisheries Development Foundation Inc.,3,230.1,230.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,r009,All states and outlying areas -> Alaska -> Alaska Native Tribal Health Consortium,All states and outlying areas,Alaska,Alaska Native Tribal Health Consortium,3,84.7,0.0,0.0,0.0,84.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,r010,All states and outlying areas -> Alaska -> Aleutian Pribilof Islands Association Inc.,All states and outlying areas,Alaska,Aleutian Pribilof Islands Association Inc.,3,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0
4341,r011,All states and outlying areas -> Alaska -> Arctic Research Consortium of the United States,All states and outlying areas,Alaska,Arctic Research Consortium of the United States,3,2507.7,25.0,0.0,50.0,0.0,0.0,0.0,0.0,25.0,2407.7,0.0,0.0
4341,r012,All states and outlying areas -> Alaska -> Launch: Alaska,All states and outlying areas,Alaska,Launch: Alaska,3,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,r013,All states and outlying areas -> Alaska -> Rural Alaska Community Action Program Inc.,All states and outlying areas,Alaska,Rural Alaska Community Action Program Inc.,3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
4341,r014,All states and outlying areas -> Alaska -> Sealaska Heritage Institute,All states and outlying areas,Alaska,Sealaska Heritage Institute,3,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,0.0,0.0
4341,r015,All states and outlying areas -> Alaska -> Seward Association for the Advancement of Marine Science,All states and outlying areas,Alaska,Seward Association for the Advancement of Marine Science,3,72.8,0.0,0.0,0.0,72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,r016,All states and outlying areas -> Alaska -> Sitka Conservation Society,All states and outlying areas,Alaska,Sitka Conservation Society,3,73.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.6,0.0
4341,r017,All states and outlying areas -> Alaska -> Sitka Sound Science Center Inc.,All states and outlying areas,Alaska,Sitka Sound Science Center Inc.,3,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0
4341,r018,All states and outlying areas -> Alaska -> Southcentral Foundation,All states and outlying areas,Alaska,Southcentral Foundation,3,628.1,0.0,0.0,0.0,0.0,0.0,0.0,628.1,0.0,0.0,0.0,0.0
4341,r019,All states and outlying areas -> Alaska -> Zender Environmental Health and Research Group,All states and outlying areas,Alaska,Zender Environmental Health and Research Group,3,150.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0
4341,r020,All states and outlying areas -> Arizona,All states and outlying areas,Arizona,,2,38032.2,0.0,4703.6,0.0,2.2,0.0,0.0,22481.8,10092.1,747.5,5.0,0.0
4341,r021,All states and outlying areas -> Arizona -> American Conservation Experience,All states and outlying areas,Arizona,American Conservation Experience,3,2.2,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,r022,All states and outlying areas -> Arizona -> Archaeology Southwest,All states and outlying areas,Arizona,Archaeology Southwest,3,309.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.5,0.0,0.0
4341,r023,All states and outlying areas -> Arizona -> Banner Health System,All states and outlying areas,Arizona,Banner Health System,3,1458.7,0.0,0.0,0.0,0.0,0.0,0.0,1458.7,0.0,0.0,0.0,0.0
4341,r024,All states and outlying areas -> Arizona -> Carl T. Hayden Medical Research Foundation,All states and outlying areas,Arizona,Carl T. Hayden Medical Research Foundation,3,117.1,0.0,0.0,0.0,0.0,0.0,0.0,117.1,0.0,0.0,0.0,0.0
4341,r025,All states and outlying areas -> Arizona -> Cognitive Engineering Research Institute,All states and outlying areas,Arizona,Cognitive Engineering Research Institute,3,300.1,0.0,300.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
