table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021_preliminary_
6449,r001,All agencies,All agencies,,,,,1,76538.3,66187.8,67369.9,64927.8,48728.1,49103.5,54837.2,61306.4,82098.0,94309.8
6449,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,
6449,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,207.2,151.2,198.5,212.7,201.9,202.1,222.0,230.1,255.2,229.1
6449,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Marketing Service,All agencies,Departments,Department of Agriculture,Agricultural Marketing Service,,4,2.1,2.5,2.9,3.4,3.3,3.6,3.6,3.9,3.5,3.5
6449,r005,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,109.0,101.4,112.2,113.2,114.4,117.0,120.1,129.2,142.4,158.7
6449,r006,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,37.4,19.1,20.6,20.7,20.7,20.7,20.7,20.7,20.7,20.9
6449,r007,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,58.6,28.1,58.8,71.6,59.6,56.9,73.5,72.2,84.7,41.7
6449,r008,All agencies -> Departments -> Department of Agriculture -> National Agricultural Statistics Service,All agencies,Departments,Department of Agriculture,National Agricultural Statistics Service,,4,0.0,0.0,4.0,3.8,3.9,4.0,4.2,4.2,4.0,4.3
6449,r009,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,66.3,69.0,97.8,177.4,198.0,310.2,209.9,252.8,260.9,360.3
6449,r010,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,5.2,9.1,2.8,2.7,4.6,25.1,10.2,9.4,17.5,164.3
