table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_united_states_and_u_s_territories_industry,field_extramural_united_states_and_u_s_territories_industry_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_universities_and_colleges,field_extramural_united_states_and_u_s_territories_university_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_other_nonprofits,field_extramural_united_states_and_u_s_territories_nonprofit_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_state_local_governments,field_extramural_foreign
6351,r001,All agencies,All agencies,,,,,1,85155455.8,20768819.0,9988426.2,3579914.1,34328028.2,3908169.3,8871058.4,2602436.7,605859.2,502744.5
6351,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,
6351,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,2508959.0,1618219.3,4633.3,0.0,826908.9,0.0,47083.4,0.0,8485.4,3628.7
6351,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Marketing Service,All agencies,Departments,Department of Agriculture,Agricultural Marketing Service,,4,3500.3,3500.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6351,r005,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,1428300.0,1309748.8,0.0,0.0,105701.3,0.0,9660.3,0.0,201.9,2987.7
6351,r006,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,21046.0,14803.1,0.0,0.0,6242.9,0.0,0.0,0.0,0.0,0.0
6351,r007,All agencies -> Departments -> Department of Agriculture -> Economic Research Service,All agencies,Departments,Department of Agriculture,Economic Research Service,,4,87000.0,79901.0,1753.9,0.0,4095.9,0.0,1240.8,0.0,8.4,0.0
6351,r008,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,223240.8,186230.1,1386.4,0.0,24950.8,0.0,4143.4,0.0,5889.1,641.0
6351,r009,All agencies -> Departments -> Department of Agriculture -> National Agricultural Statistics Service,All agencies,Departments,Department of Agriculture,National Agricultural Statistics Service,,4,5172.0,4764.2,0.0,0.0,78.5,0.0,329.3,0.0,0.0,0.0
6351,r010,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,737900.0,19272.0,1493.0,0.0,683039.5,0.0,31709.5,0.0,2386.0,0.0
6351,r011,All agencies -> Departments -> Department of Agriculture -> Rural Business-Cooperative Service,All agencies,Departments,Department of Agriculture,Rural Business-Cooperative Service,,4,2800.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0
6351,r012,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,1523776.8,1151997.1,47319.1,0.0,276591.0,10546.2,8859.8,21204.5,1387.0,5872.0
6351,r013,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,802072.6,690486.9,35813.2,0.0,43199.0,0.0,5387.8,21204.5,113.7,5867.5
6351,r014,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,640393.0,380199.0,11505.9,0.0,233392.0,10546.2,3472.0,0.0,1273.3,4.5
