table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
11757,r001,All definite commitments (number) -> 1993,All fields,,1,24480
11757,r002,All definite commitments (number) -> 1993,Science and engineering,Total,2,16002
11757,r003,All definite commitments (number) -> 1993,Science and engineering,Agricultural sciences and natural resources,2,705
11757,r004,All definite commitments (number) -> 1993,Science and engineering,Biological and biomedical sciences,2,3712
11757,r005,All definite commitments (number) -> 1993,Science and engineering,Computer and information sciences,2,546
11757,r006,All definite commitments (number) -> 1993,Science and engineering,Engineering,2,2876
11757,r007,All definite commitments (number) -> 1993,Science and engineering,"Geosciences, atmospheric, and ocean sciences",2,438
11757,r008,All definite commitments (number) -> 1993,Science and engineering,Health sciences,2,670
11757,r009,All definite commitments (number) -> 1993,Science and engineering,Mathematics and statistics,2,617
11757,r010,All definite commitments (number) -> 1993,Science and engineering,Physical sciences,2,2283
11757,r011,All definite commitments (number) -> 1993,Science and engineering,Psychology,2,2127
11757,r012,All definite commitments (number) -> 1993,Science and engineering,Social sciences,2,2028
11757,r013,All definite commitments (number) -> 1993,Non-science and engineering,Total,2,8478
11757,r014,All definite commitments (number) -> 1993,Non-science and engineering,Business,2,929
11757,r015,All definite commitments (number) -> 1993,Non-science and engineering,Education,2,4464
11757,r016,All definite commitments (number) -> 1993,Non-science and engineering,Humanities and arts,2,2455
11757,r017,All definite commitments (number) -> 1993,Non-science and engineering,Other non-science and engineering,2,630
11757,r018,All definite commitments (number) -> 1998,All fields,,1,26644
11757,r019,All definite commitments (number) -> 1998,Science and engineering,Total,2,18094
11757,r020,All definite commitments (number) -> 1998,Science and engineering,Agricultural sciences and natural resources,2,756
11757,r021,All definite commitments (number) -> 1998,Science and engineering,Biological and biomedical sciences,2,4034
11757,r022,All definite commitments (number) -> 1998,Science and engineering,Computer and information sciences,2,608
11757,r023,All definite commitments (number) -> 1998,Science and engineering,Engineering,2,3722
11757,r024,All definite commitments (number) -> 1998,Science and engineering,"Geosciences, atmospheric, and ocean sciences",2,483
11757,r025,All definite commitments (number) -> 1998,Science and engineering,Health sciences,2,819
11757,r026,All definite commitments (number) -> 1998,Science and engineering,Mathematics and statistics,2,714
11757,r027,All definite commitments (number) -> 1998,Science and engineering,Physical sciences,2,2528
11757,r028,All definite commitments (number) -> 1998,Science and engineering,Psychology,2,2143
11757,r029,All definite commitments (number) -> 1998,Science and engineering,Social sciences,2,2287
11757,r030,All definite commitments (number) -> 1998,Non-science and engineering,Total,2,8550
11757,r031,All definite commitments (number) -> 1998,Non-science and engineering,Business,2,857
11757,r032,All definite commitments (number) -> 1998,Non-science and engineering,Education,2,4266
11757,r033,All definite commitments (number) -> 1998,Non-science and engineering,Humanities and arts,2,2823
11757,r034,All definite commitments (number) -> 1998,Non-science and engineering,Other non-science and engineering,2,604
11757,r035,All definite commitments (number) -> 2003,All fields,,1,26299
11757,r036,All definite commitments (number) -> 2003,Science and engineering,Total,2,17454
11757,r037,All definite commitments (number) -> 2003,Science and engineering,Agricultural sciences and natural resources,2,750
11757,r038,All definite commitments (number) -> 2003,Science and engineering,Biological and biomedical sciences,2,4011
11757,r039,All definite commitments (number) -> 2003,Science and engineering,Computer and information sciences,2,564
11757,r040,All definite commitments (number) -> 2003,Science and engineering,Engineering,2,3148
11757,r041,All definite commitments (number) -> 2003,Science and engineering,"Geosciences, atmospheric, and ocean sciences",2,480
