table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020_preliminary_
3961,r038,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,387.8,361.2,263.4,323.9,760.4,832.6,811.1,846.0,1109.5,631.3
3961,r039,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,na,na,na,na,na,na,na,0.0,36.3,67.4
3961,r040,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,3833.6,3819.1,3919.7,4042.4,4253.3,4343.4,4227.3,7340.0,4502.9,5102.5
3961,r041,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,30379.4,30721.0,29282.5,30403.9,29497.0,29522.1,31168.6,32997.0,35270.7,37604.0
3961,r042,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,9.3,8.1,2.6,2.6,2.5,3.0,2.0,1.3,2.4,1.6
3961,r043,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,0.0,0.0,0.0,0.0,76.0,83.1,83.3,82.7,83.1,90.2
3961,r044,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,0.0,0.0,365.0,364.0,364.0,334.0,324.0,334.0,338.0,338.0
3961,r045,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,5.1,1.4,1.1,1.4,1.8,2.2,2.8,2.8,7.0,7.0
3961,r046,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,NA,NA,NA,NA,NA,NA,NA,NA,280.8,16.9
3961,r047,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,296.5,445.3,300.5,198.0,275.3,198.0,208.0,200.1,187.2,181.6
3961,r048,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,45.2,33.8,20.0,33.6,24.0,29.5,29.8,230.7,5.8,5.8
3961,r049,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,206.4,315.7,322.8,348.3,336.3,455.3,435.0,427.5,443.7,445.5
3961,r050,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,36.8,20.3,36.6,37.8,41.1,41.0,45.8,33.7,26.6,19.4
3961,r051,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,29760.2,29876.8,28215.3,29399.6,28358.0,28358.0,30021.0,31667.0,33879.0,36481.0
3961,r052,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,19.9,19.5,18.6,18.6,18.0,18.0,16.9,17.1,17.0,17.0
3961,r053,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,19.9,19.5,18.6,18.6,18.0,18.0,16.9,17.1,17.0,17.0
3961,r054,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,471.4,593.4,334.9,448.0,475.8,538.4,840.7,862.2,863.2,813.5
3961,r055,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,NA,NA,NA,73.5,71.3,63.0,69.3,64.9,81.4,47.7
3961,r056,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,na,na,na,na,na,na,na,7.2,13.1,14.4
3961,r057,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,450.9,572.7,314.0,350.5,380.0,454.4,750.6,752.2,724.0,715.0
3961,r058,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,NA,NA,NA,NA,NA,NA,NA,20.2,20.6,22.9
3961,r059,All agencies -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies,Departments,Department of Homeland Security,U.S. Coast Guard,,4,20.5,20.7,20.8,24.0,24.5,20.9,20.9,16.5,22.1,1.2
3961,r060,All agencies -> Departments -> Department of Homeland Security -> U.S. Secret Service,All agencies,Departments,Department of Homeland Security,U.S. Secret Service,,4,NA,NA,NA,NA,NA,NA,NA,1.2,1.9,12.2
3961,r061,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,50.1,53.5,63.8,66.7,56.0,74.7,71.0,70.5,63.0,64.0
3961,r062,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,705.4,738.7,698.3,739.4,805.4,856.8,861.2,750.8,800.7,837.4
3961,r063,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,NA,NA,NA,NA,NA,NA,NA,5.0,5.0,5.0
3961,r064,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,NA,NA,NA,NA,16.4,18.0,18.0,20.8,20.8,20.8
3961,r065,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,na,39.0,30.5,48.0,50.0,73.0,73.1,77.4,73.3,69.6
3961,r066,"All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management, Regulation and Enforcement",All agencies,Departments,Department of the Interior,"Bureau of Ocean Energy Management, Regulation and Enforcement",,4,44.8,na,na,na,na,na,na,na,na,na
3961,r067,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,11.5,10.0,10.1,12.0,9.8,20.9,27.4,23.4,23.2,36.4
3961,r068,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,na,11.6,14.4,14.8,23.3,26.8,21.4,5.6,12.5,13.3
3961,r069,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,9.2,5.3,7.0,15.2,8.3,8.7,9.5,0.8,0.9,0.9
3961,r070,All agencies -> Departments -> Department of the Interior -> Office of Surface Mining Reclamation and Enforcement,All agencies,Departments,Department of the Interior,Office of Surface Mining Reclamation and Enforcement,,4,NA,NA,NA,NA,NA,NA,NA,1.1,1.0,0.8
3961,r071,All agencies -> Departments -> Department of the Interior -> U.S. Fish and Wildlife Service,All agencies,Departments,Department of the Interior,U.S. Fish and Wildlife Service,,4,NA,NA,NA,NA,31.9,32.5,24.0,24.0,24.0,25.8
3961,r072,All agencies -> Departments -> Department of the Interior -> U.S. Geological Survey,All agencies,Departments,Department of the Interior,U.S. Geological Survey,,4,640.0,672.8,636.3,649.5,665.8,676.9,687.8,592.6,640.2,664.8
3961,r073,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,102.3,67.0,109.7,160.5,56.9,69.1,23.8,19.7,19.6,19.1
3961,r074,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,11.6,10.5,11.1,10.8,11.0,11.0,9.6,5.8,6.6,7.0
3961,r075,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,17.7,7.7,30.0,9.6,12.9,13.0,2.2,2.9,1.0,1.0
3961,r076,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,72.9,48.8,68.6,140.1,33.0,45.2,12.0,11.0,12.0,11.0
3961,r077,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,10.5,18.8,14.7,12.3,12.5,8.0,3.1,3.3,2.8,2.8
3961,r078,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,4.7,11.5,8.2,5.9,5.1,3.0,1.1,1.4,1.1,1.1
3961,r079,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,3.0,4.6,3.9,3.6,3.4,0.7,2.0,1.9,1.7,1.8
3961,r080,All agencies -> Departments -> Department of Labor -> Pension Benefit Guaranty Corp.,All agencies,Departments,Department of Labor,Pension Benefit Guaranty Corp.,,4,2.8,2.7,2.6,2.9,4.1,4.3,0.0,0.0,NA,NA
3961,r081,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,3.3,2.2,1.5,NA,2.0,2.0,2.1,62.1,62.2,62.3
3961,r082,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,768.5,719.2,659.8,786.1,697.2,719.0,681.6,629.9,668.9,710.3
3961,r083,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,211.0,224.0,198.0,209.0,209.0,223.0,234.0,209.0,211.0,226.0
3961,r084,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,320.1,311.3,280.9,385.9,353.0,353.0,274.4,261.4,287.1,261.8
3961,r085,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,6.9,6.7,6.9,7.5,7.6,10.6,11.7,10.3,7.1,9.1
3961,r086,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,40.9,43.9,40.9,52.1,41.3,38.9,41.1,33.3,33.4,53.3
3961,r087,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,42.0,25.9,10.5,9.1,17.0,6.8,40.7,36.0,39.7,35.0
3961,r088,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,116.0,82.6,95.0,93.0,46.0,49.0,55.0,53.0,64.0,57.0
3961,r089,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,17.9,13.9,15.6,13.9,11.5,18.5,11.4,16.4,8.5,22.2
3961,r090,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,9.7,8.0,7.3,15.6,11.9,19.3,13.4,10.5,18.0,45.9
3961,r091,All agencies -> Departments -> Department of Transportation -> Research and Innovative Technology Administration,All agencies,Departments,Department of Transportation,Research and Innovative Technology Administration,,4,4.0,3.0,4.7,na,na,na,na,na,na,na
3961,r092,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,77.6,75.6,74.1,76.4,66.5,85.2,10.5,37.7,44.7,47.7
3961,r093,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,5.8,5.0,9.4,9.4,9.5,18.8,9.2,37.7,44.5,47.5
3961,r094,All agencies -> Departments -> Department of the Treasury -> Internal Revenue Service,All agencies,Departments,Department of the Treasury,Internal Revenue Service,,4,70.8,69.0,64.5,64.4,53.7,64.6,0.0,0.0,0.0,0.0
3961,r095,All agencies -> Departments -> Department of the Treasury -> U.S. Mint,All agencies,Departments,Department of the Treasury,U.S. Mint,,4,1.0,1.6,0.1,2.6,3.4,1.8,1.3,0.0,0.2,0.2
3961,r096,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,558.9,614.8,639.0,608.3,612.1,583.1,594.1,644.0,685.0,757.0
3961,r097,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
3961,r098,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,NA,NA,NA,NA,NA,6.8,8.0,6.8,6.4,7.7
3961,r099,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,119.2,77.4,125.5,59.9,212.2,192.8,192.2,166.6,220.6,220.6
3961,r100,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,0.4,0.6,0.5,0.6,0.6,0.4,0.6,0.6,0.6,0.5
3961,r101,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,NA,2.0,1.3,1.8,2.0,2.0,1.9,1.0,0.9,0.2
3961,r102,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,577.0,576.3,522.8,530.9,515.6,508.0,493.6,487.4,485.3,488.5
3961,r103,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,3.7,4.0,5.2,6.7,4.8,5.1,7.2,5.5,2.0,1.8
3961,r104,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,2.7,2.9,2.7,2.5,1.9,3.0,5.7,5.8,6.0,7.3
3961,r105,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,1.3,1.0,1.0,1.0,1.1,1.6,1.8,3.3,1.9,2.7
3961,r106,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,6145.5,10427.0,11265.4,11128.1,12150.2,11936.7,10528.0,10765.1,13260.0,12935.2
3961,r107,All agencies -> Other agencies -> National Archives and Records Administration,All agencies,Other agencies,National Archives and Records Administration,,,3,3.1,2.0,1.1,0.9,0.7,0.7,0.5,0.5,0.5,0.0
3961,r108,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,5233.0,5124.0,5269.0,5198.0,5059.0,5120.0,5279.0,5207.0,5273.0,5414.0
3961,r109,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,99.0,81.0,85.0,90.6,70.8,86.0,67.4,77.7,74.9,65.3
3961,r110,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,8.9,41.1,74.2,93.6,244.2,354.1,1345.0,491.7,578.5,540.7
3961,r111,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,192.2,195.3,204.0,194.8,195.6,207.8,210.0,230.1,236.4,241.4
3961,r112,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,53.0,64.9,56.7,59.6,58.9,129.0,109.5,71.6,146.2,131.8
3961,r113,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,NA,NA,NA,NA,NA,NA,5.6,13.2,9.7,8.2
3961,r114,All agencies -> Other agencies -> U.S. Agency for Global Media,All agencies,Other agencies,U.S. Agency for Global Media,,,3,NA,NA,NA,NA,NA,NA,NA,NA,6.1,6.2
3961,r115,All agencies -> Other agencies -> U.S. Postal Service,All agencies,Other agencies,U.S. Postal Service,,,3,NA,NA,NA,NA,28.0,29.4,73.3,53.2,26.7,26.6
