table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_sciences_and_mathematics,field_engineering,field_environmental_sciences,field_life_sciences,field_physical_sciences,field_psychology,field_social_sciences,field_other_sciences_nec
6377,r001,All agencies,All agencies,,,,,1,43758135.4,3387917.5,10324132.3,1872519.8,21720001.5,1906879.2,1664157.3,697896.4,2184631.6
6377,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,
6377,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,1224571.1,6389.8,61953.6,6635.8,971775.8,45482.6,0.0,132333.4,0.0
6377,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Marketing Service,All agencies,Departments,Department of Agriculture,Agricultural Marketing Service,,4,3476.3,0.0,0.0,0.0,3476.3,0.0,0.0,0.0,0.0
6377,r005,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,569411.5,740.2,5124.7,2505.4,523118.4,36556.2,0.0,1366.6,0.0
6377,r006,All agencies -> Departments -> Department of Agriculture -> Economic Research Service,All agencies,Departments,Department of Agriculture,Economic Research Service,,4,81718.0,0.0,0.0,0.0,0.0,0.0,0.0,81718.0,0.0
6377,r007,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,172456.5,651.3,4757.8,2580.4,136076.0,1646.8,0.0,26744.3,0.0
6377,r008,All agencies -> Departments -> Department of Agriculture -> National Agricultural Statistics Service,All agencies,Departments,Department of Agriculture,National Agricultural Statistics Service,,4,4998.3,4998.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6377,r009,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,389710.6,0.0,52071.1,1550.0,306305.2,7279.7,0.0,22504.6,0.0
6377,r010,All agencies -> Departments -> Department of Agriculture -> Rural Business-Cooperative Service,All agencies,Departments,Department of Agriculture,Rural Business-Cooperative Service,,4,2800.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0
6377,r011,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,1109644.1,158281.0,238464.0,484136.8,76126.3,75145.7,311.6,46690.2,30488.6
6377,r012,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,466253.3,146317.3,221454.0,8966.7,22065.2,50958.7,140.1,482.4,15868.9
6377,r013,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,597771.6,5582.0,9318.0,475170.1,54061.1,24187.0,0.0,14833.8,14619.7
6377,r014,All agencies -> Departments -> Department of Commerce -> National Telecommunications and Information Administration,All agencies,Departments,Department of Commerce,National Telecommunications and Information Administration,,4,7692.0,0.0,7692.0,0.0,0.0,0.0,0.0,0.0,0.0
6377,r015,All agencies -> Departments -> Department of Commerce -> U.S. Census Bureau,All agencies,Departments,Department of Commerce,U.S. Census Bureau,,4,37927.3,6381.7,0.0,0.0,0.0,0.0,171.5,31374.1,0.0
6377,r016,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,6416163.1,2021857.6,2236322.4,263815.6,765008.3,440295.7,66576.6,40971.3,581315.6
