table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
11219,r051,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,50,279117,294999,261141,254581,238420,239826,230593,304630,256347
11219,r052,"All institutions -> U. Texas Southwestern Medical Center, The",All institutions,"U. Texas Southwestern Medical Center, The",2,51,154830,144228,161793,159182,164780,220177,204135,253373,256224
11219,r053,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,52,149454,151454,154529,156609,183288,192659,162125,188896,251220
11219,r054,All institutions -> U. Virginia,All institutions,U. Virginia,2,53,144618,137231,170947,169555,171658,207615,203895,223387,247464
11219,r055,All institutions -> U. Miami,All institutions,U. Miami,2,54,146255,138620,146562,146113,170948,203011,185694,221285,235359
11219,r056,"All institutions -> U. Maryland, Baltimore",All institutions,"U. Maryland, Baltimore",2,55,150793,136640,152021,178083,176836,195302,230062,245494,229527
11219,r057,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,56,114945,116410,126840,157237,170874,204690,225462,234836,227002
11219,r058,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,57,149658,156707,153761,151161,159990,196195,192585,238801,223435
11219,r059,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,58,129596,136971,129103,138343,171054,188877,210253,221038,215325
11219,r060,All institutions -> U. Rochester,All institutions,U. Rochester,2,59,234386,232202,168545,243074,265204,267291,275289,199608,214069
11219,r061,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,60,121273,104277,110746,263309,259936,292261,266223,192063,210552
11219,r062,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,61,116151,141302,131292,142540,154744,161050,148267,188284,205750
11219,r063,"All institutions -> U. Texas M. D. Anderson Cancer Center, The",All institutions,"U. Texas M. D. Anderson Cancer Center, The",2,62,120544,116087,119083,143478,141562,167322,171933,187597,203859
11219,r064,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,63,143748,128419,133214,137361,145678,185499,192318,182292,187288
11219,r065,All institutions -> Brown U.,All institutions,Brown U.,2,64,96239,97076,108874,124447,131955,158109,159630,197987,183991
11219,r066,All institutions -> Albert Einstein C. Medicine,All institutions,Albert Einstein C. Medicine,2,65,0,0,142469,163903,158970,167293,186597,180903,183860
11219,r067,All institutions -> U. Corp. for Atmospheric Research,All institutions,U. Corp. for Atmospheric Research,2,66,42016,36541,39550,62824,54260,60765,67774,35390,176701
11219,r068,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,67,98455,105372,106800,110037,120492,120535,138998,158097,170193
11219,r069,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,68,129822,114066,111791,123325,132981,142291,130681,158747,168864
11219,r070,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,69,132232,126477,149018,147492,150484,147574,282305,173376,168136
11219,r071,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,70,100944,97728,92257,118811,143192,143415,135728,178122,160185
11219,r072,"All institutions -> U. Texas Medical Branch at Galveston, The",All institutions,"U. Texas Medical Branch at Galveston, The",2,71,78975,75194,76735,80316,88158,107152,98948,98980,159341
11219,r073,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,72,105827,96637,95567,99769,105293,109185,104315,231982,156306
11219,r074,All institutions -> U. Georgia,All institutions,U. Georgia,2,73,99290,100833,90283,100065,127209,133082,129902,144465,155592
11219,r075,All institutions -> Princeton U.,All institutions,Princeton U.,2,74,147487,134495,144145,132137,151205,151163,134013,165425,150701
11219,r076,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,75,98098,133487,117453,107300,146254,144473,119288,158413,150115
11219,r077,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,76,117560,131048,111755,120940,130104,140143,125135,129454,149085
11219,r078,"All institutions -> U. Wisconsin, System Office",All institutions,"U. Wisconsin, System Office",2,77,17001,20895,14742,14208,18828,53288,58670,156209,148259
11219,r079,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,78,109632,103996,103892,101423,125114,133263,128632,132710,142207
11219,r080,"All institutions -> U. Oklahoma, The, Norman",All institutions,"U. Oklahoma, The, Norman",2,79,69850,75287,70822,89730,126055,142381,170663,127461,140997
11219,r081,All institutions -> U. Delaware,All institutions,U. Delaware,2,80,84462,68500,95579,116879,104107,113179,115032,213817,137643
11219,r082,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,81,93346,99216,96721,98853,90284,95222,139068,159471,137548
11219,r083,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,82,76248,117543,84517,134157,62029,92765,110419,127839,136531
11219,r084,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,83,92757,104369,100082,111442,102284,99851,110175,122415,135574
11219,r085,"All institutions -> Louisiana State U., system office",All institutions,"Louisiana State U., system office",2,84,81060,76768,81726,86431,91309,106806,116999,121091,134735
11219,r086,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,85,53056,65238,74546,78957,97577,105051,77803,103698,134170
11219,r087,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,86,5320,2095,47217,46651,40825,40838,64333,14891,132923
11219,r088,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,87,89527,93330,106360,117877,120207,123876,131225,132997,132078
11219,r089,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,88,99487,96743,80255,80685,86762,105441,100967,120482,126855
11219,r090,All institutions -> Florida State U.,All institutions,Florida State U.,2,89,87278,82064,90911,94127,132047,120263,92446,108386,122827
11219,r091,"All institutions -> U. Texas Health Science Center, The, Houston",All institutions,"U. Texas Health Science Center, The, Houston",2,90,85233,72510,84281,86926,88944,117411,129419,146302,121693
11219,r092,"All institutions -> State U. New York, The, U. at Buffalo",All institutions,"State U. New York, The, U. at Buffalo",2,91,49500,50401,53697,55860,62307,61130,70956,69086,121610
11219,r093,All institutions -> Tulane U.,All institutions,Tulane U.,2,92,61027,59724,72658,73624,82004,94696,95567,102106,116819
11219,r094,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,93,92593,104085,111982,103172,120147,111952,109532,102277,113909
11219,r095,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,94,84807,82188,89839,74246,98784,106187,118260,115904,112422
11219,r096,All institutions -> Tufts U.,All institutions,Tufts U.,2,95,75551,75574,86564,97277,94633,96202,95366,90063,111443
11219,r097,All institutions -> Dartmouth C.,All institutions,Dartmouth C.,2,96,110154,105581,116331,109803,103967,119019,108329,107126,110710
11219,r098,"All institutions -> George Washington U., The",All institutions,"George Washington U., The",2,97,92524,96243,119907,121272,125850,126871,104046,109926,109383
11219,r099,All institutions -> Stony Brook U.,All institutions,Stony Brook U.,2,98,90956,83413,93112,100464,101130,111579,117441,108436,107707
11219,r100,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,99,68194,70145,73054,66878,84871,83281,98466,126962,105986
11219,r101,"All institutions -> U. Texas Health Science Center, The, San Antonio",All institutions,"U. Texas Health Science Center, The, San Antonio",2,100,71388,58410,56274,58456,77225,89928,79921,109918,103071
11219,r102,All institutions -> All other institutions,All institutions,All other institutions,2,-,5151738,5154696,5252338,5140247,5710729,6103953,6691267,7370847,7571448
