table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramural_federal_agenciesa,field_intramural_ffrdcs,field_extramural_united_states_and_u_s_territories_businesses,field_extramural_united_states_and_u_s_territories_higher_educationb,field_extramural_united_states_and_u_s_territories_nonprofit_organizations,field_extramural_united_states_and_u_s_territories_state_and_local_governments,field_extramural_non_u_s_performers
10271,r017,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,437136,22299,219785,195020,0.05,0,0,0
10271,r018,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,406900,0,0,406900,0,0,0,0
10271,r019,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,19005,0,19005,0,0,0,0,0
10271,r020,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,1519595,0,1505295,6000,3000,0,5300,0
10271,r021,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,240556,143087,0,0,88700,8769,0,0
10271,r022,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,171,171,0,0,0,0,0,0
10271,r023,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,9074,9074,0,0,0,0,0,0
10271,r024,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,1311,1311,0,0,0,0,0,0
10271,r025,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,230000,132531,0,0,88700,8769,0,0
10271,r026,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,20000,5222,0,14778,0,0,0,0
10271,r027,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,19000,4222,0,14778,0,0,0,0
10271,r028,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,1000,1000,0,0,0,0,0,0
10271,r029,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,7650,1260,0,6240,0,0,150,0
10271,r030,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,1650,800,0,700,0,0,150,0
10271,r031,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,6000,460,0,5540,0,0,0,0
10271,r032,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,37997,0.05,0,37857,0,0,0,128
10271,r033,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,35735,0.05,0,35595,0,0,0,128
10271,r034,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,1762,0,0,1762,0,0,0,0
10271,r035,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,500,0,0,500,0,0,0,0
10271,r036,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,360,360,0,0,0,0,0,0
10271,r037,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,360,360,0,0,0,0,0,0
10271,r038,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,
10271,r039,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,5800,0,0,5800,0,0,0,0
10271,r040,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,99400,1030,3874,94268,0,228,0,0
10271,r041,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,807110,22992,0,14494,496901,272518,0,205
