table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_doda,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_otherb
7293,r001,All systems,All systems,,1,-,15646948.7,127541.0,988374.2,813050.4,102318.3,19582.9,9635853.8,540441.9,2687321.9,488405.2,244059.0
7293,r002,All systems -> U. California System,All systems,U. California System,2,1,3182477.6,15528.9,37552.4,123404.3,96.4,1584.7,2381588.4,90586.4,447881.6,65238.6,19015.8
7293,r003,All systems -> U. Texas System,All systems,U. Texas System,2,2,1205380.0,805.2,136045.6,71154.0,12887.9,0.0,821381.2,14216.5,139552.0,1568.7,7768.9
7293,r004,All systems -> U. System of Georgia,All systems,U. System of Georgia,2,3,936857.8,6269.2,529854.6,22904.0,3314.7,1600.0,217004.5,12547.3,106333.1,18950.2,18080.4
7293,r005,All systems -> U. North Carolina System,All systems,U. North Carolina System,2,4,737240.9,4476.0,1925.3,31702.7,14521.0,630.0,527358.0,2409.8,107321.8,27995.6,18900.6
7293,r006,All systems -> Columbia U. System,All systems,Columbia U. System,2,5,710810.2,4071.4,3479.9,9511.0,2626.0,799.7,580489.3,19876.1,89497.8,60.0,399.0
7293,r007,All systems -> State U. System of Florida,All systems,State U. System of Florida,2,6,675313.6,4700.6,27328.2,42634.0,449.1,1798.2,356394.4,18332.1,170556.2,32651.5,20469.4
7293,r008,All systems -> U. Colorado System,All systems,U. Colorado System,2,7,538927.1,14350.2,3446.5,21456.1,702.9,396.1,321801.0,67965.5,104325.3,1470.7,3012.7
7293,r009,All systems -> U. Wisconsin System,All systems,U. Wisconsin System,2,8,526961.2,4994.5,713.2,66115.6,5664.5,1233.4,315043.4,12858.4,98412.2,19238.6,2687.4
7293,r010,All systems -> U. System of Maryland,All systems,U. System of Maryland,2,9,525350.0,20312.5,13135.8,8570.0,4547.8,796.9,292512.7,79466.6,78768.7,25386.9,1852.1
7293,r011,All systems -> Texas A&M U. System,All systems,Texas A&M U. System,2,10,518835.7,3794.2,1002.3,18327.7,2124.9,1599.9,331038.9,5585.6,110470.7,32385.5,12506.1
7293,r012,All systems -> U. System of Ohio,All systems,U. System of Ohio,2,11,507306.5,2435.1,6493.0,20735.1,6365.1,0.0,352327.1,5926.1,85734.6,20646.5,6643.8
7293,r013,All systems -> U. Illinois System,All systems,U. Illinois System,2,12,467495.6,424.7,9030.2,74397.8,81.8,1398.8,205425.1,5471.9,146872.3,17940.1,6452.8
7293,r014,All systems -> Utah System of Higher Education,All systems,Utah System of Higher Education,2,13,446741.9,419.5,76824.4,57209.0,8472.9,0.0,222256.1,18522.6,53855.2,6008.0,3174.3
7293,r015,All systems -> Arizona U. System,All systems,Arizona U. System,2,14,446227.7,2012.3,9337.8,25059.7,87.6,0.0,211812.7,65450.0,112689.1,10525.5,9253.0
7293,r016,All systems -> U. Minnesota System,All systems,U. Minnesota System,2,15,440035.7,1748.2,1490.4,15171.7,5123.2,598.9,318125.5,4791.4,72975.0,18454.4,1557.0
7293,r017,All systems -> U. Alabama System,All systems,U. Alabama System,2,16,413941.8,344.6,29572.9,7713.8,0.0,0.0,325777.4,15152.3,33374.3,15.0,1991.5
7293,r018,All systems -> Massachusetts Public Higher Education System,All systems,Massachusetts Public Higher Education System,2,17,402975.5,579.6,1690.6,9275.4,1561.8,1267.2,328079.7,4485.2,47948.5,6820.7,1266.8
7293,r019,All systems -> SUNY System,All systems,SUNY System,2,18,325421.3,275.0,6296.7,16011.1,6649.8,0.0,198975.3,4591.8,91293.9,867.0,460.7
7293,r020,All systems -> Indiana U. System,All systems,Indiana U. System,2,19,318663.2,60.0,0.0,4471.7,182.5,2017.9,259898.0,587.9,49795.9,51.3,1597.8
7293,r021,All systems -> Kansas Board of Regents,All systems,Kansas Board of Regents,2,20,208865.7,818.7,1368.2,9175.9,287.7,0.0,115643.9,2089.8,37201.3,19319.0,22961.1
7293,r022,All systems -> U. Nebraska System,All systems,U. Nebraska System,2,21,183844.7,1069.4,16857.7,5903.4,3028.7,0.0,113647.3,177.7,21423.7,14655.0,7081.8
