table_id,row_id,time_period,value
5882,r001,World,na
5882,r002,World,1750
5882,r003,World,1750
5882,r004,World,1737
5882,r005,World,1767
5882,r006,World,1686
5882,r007,World,1643
5882,r008,World,1524
5882,r009,World,1342
5882,r010,World,1455
5882,r011,World,1437
5882,r012,World,1509
5882,r013,World,1548
5882,r014,World,2056
5882,r015,World,2007
5882,r016,World,2260
5882,r017,World,2630
5882,r018,World,2740
5882,r019,World,2679
5882,r020,World,2547
5882,r021,World,2861
5882,r022,World,2686
5882,r023,World,3102
5882,r024,World,2949
5882,r025,World -> North America,na
5882,r026,World -> North America,1089
5882,r027,World -> North America,1081
5882,r028,World -> North America,1084
5882,r029,World -> North America,1032
5882,r030,World -> North America,997
5882,r031,World -> North America,947
5882,r032,World -> North America,864
5882,r033,World -> North America,758
5882,r034,World -> North America,883
5882,r035,World -> North America,849
5882,r036,World -> North America,905
5882,r037,World -> North America,895
5882,r038,World -> North America,1167
5882,r039,World -> North America,1141
5882,r040,World -> North America,1270
5882,r041,World -> North America,1404
5882,r042,World -> North America,1483
5882,r043,World -> North America,1375
5882,r044,World -> North America,1338
5882,r045,World -> North America,1436
5882,r046,World -> North America,1313
5882,r047,World -> North America,1504
5882,r048,World -> North America,1479
5882,r049,World -> North America -> Canada,High
5882,r050,World -> North America -> Canada,42
5882,r051,World -> North America -> Canada,58
5882,r052,World -> North America -> Canada,77
5882,r053,World -> North America -> Canada,75
5882,r054,World -> North America -> Canada,70
5882,r055,World -> North America -> Canada,60
5882,r056,World -> North America -> Canada,56
5882,r057,World -> North America -> Canada,51
5882,r058,World -> North America -> Canada,58
5882,r059,World -> North America -> Canada,46
5882,r060,World -> North America -> Canada,55
5882,r061,World -> North America -> Canada,51
5882,r062,World -> North America -> Canada,64
5882,r063,World -> North America -> Canada,54
5882,r064,World -> North America -> Canada,69
5882,r065,World -> North America -> Canada,72
5882,r066,World -> North America -> Canada,69
5882,r067,World -> North America -> Canada,75
5882,r068,World -> North America -> Canada,63
5882,r069,World -> North America -> Canada,68
5882,r070,World -> North America -> Canada,80
5882,r071,World -> North America -> Canada,82
5882,r072,World -> North America -> Canada,93
5882,r073,World -> North America -> Mexico,Upper middle
5882,r074,World -> North America -> Mexico,0
5882,r075,World -> North America -> Mexico,0
5882,r076,World -> North America -> Mexico,0
5882,r077,World -> North America -> Mexico,2
5882,r078,World -> North America -> Mexico,1
5882,r079,World -> North America -> Mexico,3
5882,r080,World -> North America -> Mexico,1
5882,r081,World -> North America -> Mexico,1
5882,r082,World -> North America -> Mexico,2
5882,r083,World -> North America -> Mexico,0
5882,r084,World -> North America -> Mexico,3
5882,r085,World -> North America -> Mexico,0
5882,r086,World -> North America -> Mexico,0
5882,r087,World -> North America -> Mexico,1
5882,r088,World -> North America -> Mexico,3
5882,r089,World -> North America -> Mexico,4
5882,r090,World -> North America -> Mexico,2
5882,r091,World -> North America -> Mexico,4
5882,r092,World -> North America -> Mexico,3
5882,r093,World -> North America -> Mexico,5
5882,r094,World -> North America -> Mexico,3
5882,r095,World -> North America -> Mexico,3
5882,r096,World -> North America -> Mexico,3
5882,r097,World -> North America -> United States,High
5882,r098,World -> North America -> United States,1047
5882,r099,World -> North America -> United States,1023
5882,r100,World -> North America -> United States,1007
5882,r101,World -> North America -> United States,955
5882,r102,World -> North America -> United States,926
5882,r103,World -> North America -> United States,884
5882,r104,World -> North America -> United States,807
5882,r105,World -> North America -> United States,707
5882,r106,World -> North America -> United States,823
5882,r107,World -> North America -> United States,803
5882,r108,World -> North America -> United States,848
5882,r109,World -> North America -> United States,844
5882,r110,World -> North America -> United States,1103
5882,r111,World -> North America -> United States,1086
5882,r112,World -> North America -> United States,1198
5882,r113,World -> North America -> United States,1329
5882,r114,World -> North America -> United States,1413
5882,r115,World -> North America -> United States,1297
5882,r116,World -> North America -> United States,1272
5882,r117,World -> North America -> United States,1363
5882,r118,World -> North America -> United States,1230
5882,r119,World -> North America -> United States,1419
5882,r120,World -> North America -> United States,1383
5882,r121,World -> Central America and Caribbean,na
5882,r122,World -> Central America and Caribbean,1
5882,r123,World -> Central America and Caribbean,0
5882,r124,World -> Central America and Caribbean,1
5882,r125,World -> Central America and Caribbean,0
5882,r126,World -> Central America and Caribbean,0
5882,r127,World -> Central America and Caribbean,0
5882,r128,World -> Central America and Caribbean,0
5882,r129,World -> Central America and Caribbean,1
5882,r130,World -> Central America and Caribbean,0
5882,r131,World -> Central America and Caribbean,0
5882,r132,World -> Central America and Caribbean,0
5882,r133,World -> Central America and Caribbean,2
5882,r134,World -> Central America and Caribbean,0
5882,r135,World -> Central America and Caribbean,0
5882,r136,World -> Central America and Caribbean,1
5882,r137,World -> Central America and Caribbean,1
5882,r138,World -> Central America and Caribbean,1
5882,r139,World -> Central America and Caribbean,0
5882,r140,World -> Central America and Caribbean,1
5882,r141,World -> Central America and Caribbean,2
5882,r142,World -> Central America and Caribbean,3
5882,r143,World -> Central America and Caribbean,3
5882,r144,World -> Central America and Caribbean,1
5882,r145,World -> Central America and Caribbean -> Puerto Rico,High
5882,r146,World -> Central America and Caribbean -> Puerto Rico,0
5882,r147,World -> Central America and Caribbean -> Puerto Rico,0
5882,r148,World -> Central America and Caribbean -> Puerto Rico,0
5882,r149,World -> Central America and Caribbean -> Puerto Rico,0
5882,r150,World -> Central America and Caribbean -> Puerto Rico,0
5882,r151,World -> Central America and Caribbean -> Puerto Rico,0
5882,r152,World -> Central America and Caribbean -> Puerto Rico,0
5882,r153,World -> Central America and Caribbean -> Puerto Rico,0
5882,r154,World -> Central America and Caribbean -> Puerto Rico,0
5882,r155,World -> Central America and Caribbean -> Puerto Rico,0
5882,r156,World -> Central America and Caribbean -> Puerto Rico,0
5882,r157,World -> Central America and Caribbean -> Puerto Rico,0
5882,r158,World -> Central America and Caribbean -> Puerto Rico,0
5882,r159,World -> Central America and Caribbean -> Puerto Rico,0
5882,r160,World -> Central America and Caribbean -> Puerto Rico,1
5882,r161,World -> Central America and Caribbean -> Puerto Rico,0
5882,r162,World -> Central America and Caribbean -> Puerto Rico,0
5882,r163,World -> Central America and Caribbean -> Puerto Rico,0
5882,r164,World -> Central America and Caribbean -> Puerto Rico,1
5882,r165,World -> Central America and Caribbean -> Puerto Rico,2
5882,r166,World -> Central America and Caribbean -> Puerto Rico,2
5882,r167,World -> Central America and Caribbean -> Puerto Rico,3
5882,r168,World -> Central America and Caribbean -> Puerto Rico,1
5882,r169,World -> South America,na
5882,r170,World -> South America,3
5882,r171,World -> South America,1
5882,r172,World -> South America,1
5882,r173,World -> South America,1
5882,r174,World -> South America,4
5882,r175,World -> South America,3
5882,r176,World -> South America,3
5882,r177,World -> South America,1
5882,r178,World -> South America,1
5882,r179,World -> South America,3
5882,r180,World -> South America,5
5882,r181,World -> South America,4
5882,r182,World -> South America,3
5882,r183,World -> South America,10
5882,r184,World -> South America,4
5882,r185,World -> South America,8
5882,r186,World -> South America,5
5882,r187,World -> South America,9
5882,r188,World -> South America,7
5882,r189,World -> South America,7
5882,r190,World -> South America,6
5882,r191,World -> South America,8
5882,r192,World -> South America,10
5882,r193,World -> South America -> Argentina,Upper middle
5882,r194,World -> South America -> Argentina,1
5882,r195,World -> South America -> Argentina,0
5882,r196,World -> South America -> Argentina,0
5882,r197,World -> South America -> Argentina,0
5882,r198,World -> South America -> Argentina,1
5882,r199,World -> South America -> Argentina,2
5882,r200,World -> South America -> Argentina,1
5882,r201,World -> South America -> Argentina,0
5882,r202,World -> South America -> Argentina,0
5882,r203,World -> South America -> Argentina,0
5882,r204,World -> South America -> Argentina,0
5882,r205,World -> South America -> Argentina,0
5882,r206,World -> South America -> Argentina,0
5882,r207,World -> South America -> Argentina,1
5882,r208,World -> South America -> Argentina,0
5882,r209,World -> South America -> Argentina,1
5882,r210,World -> South America -> Argentina,0
5882,r211,World -> South America -> Argentina,0
5882,r212,World -> South America -> Argentina,0
5882,r213,World -> South America -> Argentina,0
5882,r214,World -> South America -> Argentina,0
5882,r215,World -> South America -> Argentina,2
5882,r216,World -> South America -> Argentina,0
5882,r217,World -> South America -> Brazil,Upper middle
5882,r218,World -> South America -> Brazil,1
5882,r219,World -> South America -> Brazil,1
5882,r220,World -> South America -> Brazil,0
5882,r221,World -> South America -> Brazil,0
5882,r222,World -> South America -> Brazil,2
5882,r223,World -> South America -> Brazil,2
5882,r224,World -> South America -> Brazil,1
5882,r225,World -> South America -> Brazil,1
5882,r226,World -> South America -> Brazil,1
5882,r227,World -> South America -> Brazil,2
5882,r228,World -> South America -> Brazil,1
5882,r229,World -> South America -> Brazil,1
5882,r230,World -> South America -> Brazil,2
5882,r231,World -> South America -> Brazil,4
5882,r232,World -> South America -> Brazil,0
5882,r233,World -> South America -> Brazil,2
5882,r234,World -> South America -> Brazil,2
5882,r235,World -> South America -> Brazil,1
5882,r236,World -> South America -> Brazil,3
5882,r237,World -> South America -> Brazil,3
5882,r238,World -> South America -> Brazil,3
5882,r239,World -> South America -> Brazil,2
5882,r240,World -> South America -> Brazil,8
5882,r241,World -> Europe,na
5882,r242,World -> Europe,311
5882,r243,World -> Europe,331
5882,r244,World -> Europe,315
5882,r245,World -> Europe,391
5882,r246,World -> Europe,329
5882,r247,World -> Europe,315
5882,r248,World -> Europe,274
