table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total_employment,field_total_r_d_employment,field_researchersa_total,field_researchersa_with_phd,field_r_d_technicians_and_equivalent_staff,field_other_r_d_supporting_staff
8845,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['172', '&nbsp;']","['2', '&nbsp;']","['2', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']"
8845,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['887', '&nbsp;']","['52', '&nbsp;']","['35', '&nbsp;']","['2', '&nbsp;']","['12', '&nbsp;']","['4', '&nbsp;']"
8845,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['71', '&nbsp;']","['7', 'i']","['5', 'i']","['*', 'i']","['1', 'i']","['*', 'i']"
8845,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['59', '&nbsp;']","['9', '&nbsp;']","['6', '&nbsp;']","['*', '&nbsp;']","['2', '&nbsp;']","['*', '&nbsp;']"
8845,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['132', '&nbsp;']","['4', '&nbsp;']","['4', '&nbsp;']","['1', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']"
8845,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['625', '&nbsp;']","['32', '&nbsp;']","['20', 'i']","['1', '&nbsp;']","['9', '&nbsp;']","['3', '&nbsp;']"
8845,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['1,304', '&nbsp;']","['195', '&nbsp;']","['166', '&nbsp;']","['8', 'i']","['16', '&nbsp;']","['12', '&nbsp;']"
8845,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['120', '&nbsp;']","['34', '&nbsp;']","['27', '&nbsp;']","['1', 'i']","['4', '&nbsp;']","['3', '&nbsp;']"
8845,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['481', '&nbsp;']","['86', '&nbsp;']","['80', '&nbsp;']","['4', 'i']","['4', 'i']","['2', '&nbsp;']"
8845,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['347', '&nbsp;']","['29', '&nbsp;']","['24', '&nbsp;']","['2', 'i']","['5', '&nbsp;']","['1', '&nbsp;']"
8845,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['42', '&nbsp;']","['3', 'i']","['2', 'i']","['*', 'i']","['*', '&nbsp;']","['*', 'i']"
8845,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['76', '&nbsp;']","['5', '&nbsp;']","['4', '&nbsp;']","['*', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']"
8845,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['229', '&nbsp;']","['22', '&nbsp;']","['17', '&nbsp;']","['1', '&nbsp;']","['3', '&nbsp;']","['1', '&nbsp;']"
8845,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['356', '&nbsp;']","['46', '&nbsp;']","['35', '&nbsp;']","['2', 'i']","['5', 'i']","['7', 'i']"
8845,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['417', '&nbsp;']","['24', 'i']","['19', 'i']","['*', 'i']","['3', '&nbsp;']","['2', '&nbsp;']"
8845,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['1,093', '&nbsp;']","['60', '&nbsp;']","['49', '&nbsp;']","['3', '&nbsp;']","['8', '&nbsp;']","['3', '&nbsp;']"
8845,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['896', '&nbsp;']","['50', '&nbsp;']","['40', '&nbsp;']","['2', '&nbsp;']","['7', '&nbsp;']","['3', '&nbsp;']"
8845,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['149', '&nbsp;']","['7', '&nbsp;']","['6', 'i']","['*', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']"
8845,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['148', '&nbsp;']","['7', '&nbsp;']","['6', 'i']","['*', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']"
8845,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['2', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', 'i']","['0', '&nbsp;']","['0', '&nbsp;']"
8845,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8845,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['48', '&nbsp;']","['3', 'i']","['2', 'i']","['*', 'i']","['*', 'i']","['*', 'i']"
8845,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['39', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']"
8845,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['752', '&nbsp;']","['34', '&nbsp;']","['24', '&nbsp;']","['1', '&nbsp;']","['8', '&nbsp;']","['2', '&nbsp;']"
8845,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['612', '&nbsp;']","['29', '&nbsp;']","['20', '&nbsp;']","['1', '&nbsp;']","['7', '&nbsp;']","['2', '&nbsp;']"
8845,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['140', '&nbsp;']","['5', '&nbsp;']","['3', 'i']","['*', 'i']","['1', '&nbsp;']","['*', 'i']"
8845,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['3,662', '&nbsp;']","['438', '&nbsp;']","['256', '&nbsp;']","['10', 'i']","['144', '&nbsp;']","['38', '&nbsp;']"
8845,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['81', '&nbsp;']","['1', 'i']","['0 - 2', 'i']","['0 - 2', 'i']","['0 - 2', 'i']","['*', 'i']"
8845,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['9', '&nbsp;']","['*', '&nbsp;']","['0 - 1', '&nbsp;']","['0', '&nbsp;']","['0 - 1', '&nbsp;']","['0 - 1', '&nbsp;']"
8845,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['82', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['0 - 1', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']"
8845,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['0 - 703', '&nbsp;']","['0 - 70', '&nbsp;']","['0 - 41', '&nbsp;']","['0', '&nbsp;']","['0 - 41', '&nbsp;']","['0 - 11', 'i']"
8845,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['294', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']"
8845,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['980', '&nbsp;']","['204', '&nbsp;']","['148', '&nbsp;']","['6', '&nbsp;']","['38', '&nbsp;']","['18', '&nbsp;']"
8845,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['287', '&nbsp;']","['74', '&nbsp;']","['53', '&nbsp;']","['2', 'i']","['15', '&nbsp;']","['6', '&nbsp;']"
8845,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8845,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['286', '&nbsp;']","['74', '&nbsp;']","['53', '&nbsp;']","['2', 'i']","['15', '&nbsp;']","['6', '&nbsp;']"
8845,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['86', '&nbsp;']","['2', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']"
8845,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['458', '&nbsp;']","['100', '&nbsp;']","['71', '&nbsp;']","['1', 'i']","['17', '&nbsp;']","['12', '&nbsp;']"
8845,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['149', '&nbsp;']","['29', '&nbsp;']","['23', '&nbsp;']","['2', '&nbsp;']","['5', '&nbsp;']","['1', '&nbsp;']"
8845,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['402', '&nbsp;']","['22', '&nbsp;']","['3 - 17', '&nbsp;']","['*', 'i']","['0 - 19', '&nbsp;']","['0 - 10', 'i']"
8845,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['6', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']"
8845,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']"
8845,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['6', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', 'i']","['*', '&nbsp;']","['0', '&nbsp;']"
8845,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['1,095', '&nbsp;']","['144', '&nbsp;']","['66', '&nbsp;']","['4', 'i']","['67', 'i']","['11', '&nbsp;']"
8845,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['78', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']"
8845,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['548', '&nbsp;']","['42', '&nbsp;']","['36', '&nbsp;']","['*', 'i']","['3', '&nbsp;']","['3', '&nbsp;']"
8845,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['141', '&nbsp;']","['95', 'i']","['26', '&nbsp;']","['3', 'i']","['63', 'i']","['7', 'i']"
8845,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['*', '&nbsp;']","['*', 'i']","['*', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8845,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['40', '&nbsp;']","['32', '&nbsp;']","['14', '&nbsp;']","['1', '&nbsp;']","['18', '&nbsp;']","['*', '&nbsp;']"
8845,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['101', 'i']","['63', 'i']","['12', '&nbsp;']","['2', 'i']","['44', 'i']","['7', 'i']"
8845,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']"
8845,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['328', '&nbsp;']","['6', '&nbsp;']","['3', '&nbsp;']","['*', 'i']","['1', 'i']","['1', '&nbsp;']"
8845,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['15', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['0 - 1', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']"
8845,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['0 - 703', '&nbsp;']","['0 - 70', '&nbsp;']","['0 - 41', '&nbsp;']","['0 - 1', 'i']","['0 - 41', '&nbsp;']","['0 - 11', '&nbsp;']"
8845,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['11,052', '&nbsp;']","['910', '&nbsp;']","['613', '&nbsp;']","['35', '&nbsp;']","['214', '&nbsp;']","['83', '&nbsp;']"
8845,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8845,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>b</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>b</sup>,,,3,–,"['12', '&nbsp;']","['4', '&nbsp;']","['3', '&nbsp;']","['*', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']"
8845,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['62', '&nbsp;']","['8', '&nbsp;']","['5', '&nbsp;']","['*', '&nbsp;']","['3', '&nbsp;']","['1', '&nbsp;']"
8845,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8845,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['52', '&nbsp;']","['13', '&nbsp;']","['6', '&nbsp;']","['1', '&nbsp;']","['7', '&nbsp;']","['1', '&nbsp;']"
8845,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['240', '&nbsp;']","['20', '&nbsp;']","['13', '&nbsp;']","['1', '&nbsp;']","['5', '&nbsp;']","['2', '&nbsp;']"
8845,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8845,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['240', '&nbsp;']","['23', '&nbsp;']","['18', '&nbsp;']","['1', '&nbsp;']","['4', '&nbsp;']","['1', '&nbsp;']"
8845,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['394', '&nbsp;']","['39', '&nbsp;']","['29', '&nbsp;']","['1', 'i']","['7', '&nbsp;']","['3', '&nbsp;']"
8845,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['1,828', '&nbsp;']","['157', '&nbsp;']","['114', '&nbsp;']","['6', 'i']","['31', '&nbsp;']","['12', '&nbsp;']"
8845,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['1,281', '&nbsp;']","['96', '&nbsp;']","['62', '&nbsp;']","['5', 'i']","['22', 'i']","['12', '&nbsp;']"
8845,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['2,769', '&nbsp;']","['217', '&nbsp;']","['118', '&nbsp;']","['7', '&nbsp;']","['75', 'i']","['24', '&nbsp;']"
8845,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['4,174', '&nbsp;']","['333', '&nbsp;']","['245', '&nbsp;']","['13', '&nbsp;']","['60', '&nbsp;']","['28', '&nbsp;']"
