table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_doe,field_doj,field_dot,field_ed,field_epa,field_hhs,field_nsf,field_ssa,field_usda
4329,r035,All institutions -> U. Rochester,All institutions,U. Rochester,2,34,12257.8,0.0,0.0,0.0,0.0,0.0,0.0,9472.5,2785.3,0.0,0.0
4329,r036,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,35,11893.2,0.0,0.0,0.0,0.0,0.0,0.0,859.3,10349.7,0.0,684.2
4329,r037,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,36,11091.6,0.0,0.0,0.0,0.0,0.0,0.0,11091.6,0.0,0.0,0.0
4329,r038,All institutions -> Boston U.,All institutions,Boston U.,2,37,10948.7,0.0,0.0,0.0,0.0,30.1,0.0,9842.0,1076.5,0.0,0.0
4329,r039,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,38,10832.9,0.0,0.0,0.0,0.0,0.0,0.0,6791.8,3746.4,0.0,294.7
4329,r040,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,39,10454.4,0.0,0.0,0.0,67.8,0.0,0.0,3358.5,7028.1,0.0,0.0
4329,r041,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,40,10276.3,0.0,300.7,0.0,0.0,0.0,0.0,8759.3,1216.3,0.0,0.0
4329,r042,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,41,10208.4,0.0,249.6,0.0,0.0,0.0,0.0,6484.3,3474.6,0.0,0.0
4329,r043,All institutions -> U. Virginia,All institutions,U. Virginia,2,42,9756.3,0.0,718.0,0.0,0.0,480.2,0.0,5763.0,2465.1,0.0,330.0
4329,r044,All institutions -> U. Southern California,All institutions,U. Southern California,2,43,9630.0,0.0,0.0,0.0,257.3,0.0,0.0,8511.4,861.3,0.0,0.0
4329,r045,All institutions -> U. Chicago,All institutions,U. Chicago,2,44,9611.1,0.0,0.0,0.0,0.0,0.0,0.0,8367.1,1244.0,0.0,0.0
4329,r046,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,45,9599.6,0.0,0.0,0.0,0.0,0.0,0.0,9599.6,0.0,0.0,0.0
4329,r047,"All institutions -> Texas A&M U., College Station",All institutions,"Texas A&M U., College Station",2,46,9102.6,0.0,712.1,0.0,160.0,0.0,0.0,848.1,2708.8,0.0,4673.6
4329,r048,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,47,9093.3,0.0,0.0,0.0,0.0,0.0,0.0,6644.9,2448.4,0.0,0.0
4329,r049,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,48,8954.4,0.0,0.0,0.0,0.0,0.0,0.0,8954.4,0.0,0.0,0.0
4329,r050,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,49,7789.4,0.0,0.0,0.0,0.0,0.0,0.0,7650.7,138.6,0.0,0.0
4329,r051,All institutions -> Portland State U.,All institutions,Portland State U.,2,50,7771.7,0.0,0.0,0.0,251.0,0.0,0.0,2187.0,5333.7,0.0,0.0
4329,r052,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,51,7750.3,0.0,0.0,0.0,0.0,0.0,0.0,852.0,4672.6,0.0,2225.7
4329,r053,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,52,7651.8,0.0,15.0,0.0,0.0,68.5,0.0,7553.9,14.4,0.0,0.0
4329,r054,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,53,7630.5,0.0,0.0,0.0,0.0,0.0,0.0,7430.5,0.0,0.0,200.0
4329,r055,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,54,7430.2,0.0,0.0,0.0,0.0,0.0,0.0,905.4,5486.7,0.0,1038.0
4329,r056,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,55,7308.3,0.0,407.5,0.0,0.0,0.0,0.0,83.6,4206.1,0.0,2611.1
4329,r057,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,56,7212.5,0.0,0.0,0.0,0.0,0.0,0.0,1000.4,6212.2,0.0,0.0
4329,r058,All institutions -> Icahn School of Medicine at Mt. Sinai,All institutions,Icahn School of Medicine at Mt. Sinai,2,57,6561.9,0.0,0.0,0.0,0.0,0.0,0.0,6561.9,0.0,0.0,0.0
4329,r059,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,58,6529.6,0.0,377.3,0.0,0.0,0.0,0.0,1486.9,4665.4,0.0,0.0
4329,r060,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,59,6497.6,0.0,0.0,0.0,0.0,186.0,0.0,3116.9,3060.9,0.0,133.7
4329,r061,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,60,6490.8,0.0,0.0,0.0,0.0,0.0,0.0,6490.8,0.0,0.0,0.0
4329,r062,"All institutions -> New Mexico State U., Las Cruces",All institutions,"New Mexico State U., Las Cruces",2,61,6348.7,0.0,0.0,0.0,0.0,0.0,0.0,892.8,2251.5,0.0,3204.4
4329,r063,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,62,6316.3,0.0,0.0,0.0,0.0,0.0,0.0,1850.9,4465.5,0.0,0.0
4329,r064,"All institutions -> SUNY, Stony Brook U., Stony Brook",All institutions,"SUNY, Stony Brook U., Stony Brook",2,63,6310.7,0.0,0.0,0.0,0.0,0.0,0.0,970.2,5340.4,0.0,0.0
4329,r065,"All institutions -> U. Oklahoma, Norman",All institutions,"U. Oklahoma, Norman",2,64,6220.8,0.0,390.4,1500.0,0.0,0.0,0.0,4063.1,0.0,0.0,267.3
4329,r066,All institutions -> Fox Valley Technical C.,All institutions,Fox Valley Technical C.,2,65,6200.0,0.0,0.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,r067,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,66,6177.6,0.0,3215.2,0.0,0.0,0.0,0.0,1762.0,901.1,0.0,299.3
4329,r068,"All institutions -> Rutgers, State U. New Jersey",All institutions,"Rutgers, State U. New Jersey",2,67,6128.0,0.0,0.0,0.0,387.8,0.0,0.0,2866.7,2473.5,0.0,400.0
4329,r069,All institutions -> Austin Community C. District,All institutions,Austin Community C. District,2,68,6098.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6098.6,0.0,0.0
4329,r070,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,69,6060.9,0.0,925.6,0.0,0.0,0.0,0.0,874.4,2716.9,0.0,1544.0
4329,r071,All institutions -> U. Georgia,All institutions,U. Georgia,2,70,5943.4,0.0,0.0,0.0,0.0,0.0,0.0,3889.8,881.7,0.0,1171.9
4329,r072,All institutions -> Louisiana State U.,All institutions,Louisiana State U.,2,71,5846.9,0.0,0.0,0.0,122.2,0.0,0.0,3104.3,2408.9,0.0,211.4
4329,r073,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,72,5741.6,0.0,0.0,0.0,0.0,0.0,0.0,4359.3,1072.3,0.0,310.0
4329,r074,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,73,5647.3,0.0,0.0,0.0,253.7,171.4,0.0,296.1,4926.1,0.0,0.0
4329,r075,All institutions -> Northland Community and Technical C.,All institutions,Northland Community and Technical C.,2,74,5565.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5565.2,0.0,0.0
4329,r076,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,75,5538.7,0.0,0.0,0.0,0.0,0.0,0.0,92.8,5446.0,0.0,0.0
4329,r077,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,76,5510.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5510.7,0.0,0.0
4329,r078,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,77,5509.0,0.0,0.0,0.0,161.7,0.0,0.0,804.0,4543.2,0.0,0.0
4329,r079,"All institutions -> U. Maryland, College Park",All institutions,"U. Maryland, College Park",2,78,5433.4,0.0,0.0,0.0,0.0,242.2,0.0,1104.3,1764.3,0.0,2322.5
4329,r080,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,79,5428.6,0.0,0.0,0.0,0.0,0.0,0.0,5386.1,42.5,0.0,0.0
4329,r081,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,80,5420.4,0.0,1066.4,0.0,0.0,0.0,0.0,2989.3,1364.6,0.0,0.0
4329,r082,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,81,5403.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5403.2,0.0,0.0
4329,r083,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,82,5353.2,0.0,0.0,0.0,0.0,0.0,0.0,5353.2,0.0,0.0,0.0
4329,r084,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,83,5322.5,0.0,0.0,0.0,0.0,0.0,0.0,5322.5,0.0,0.0,0.0
4329,r085,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,84,5234.9,0.0,0.0,0.0,0.0,33.6,0.0,5201.3,0.0,0.0,0.0
4329,r086,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,85,5146.4,0.0,0.0,0.0,0.0,0.0,0.0,4786.5,359.9,0.0,0.0
4329,r087,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,86,5011.0,0.0,0.0,0.0,0.0,0.0,0.0,5011.0,0.0,0.0,0.0
4329,r088,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,87,4996.9,0.0,0.0,0.0,0.0,0.0,0.0,4866.8,0.0,0.0,130.1
4329,r089,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,88,4904.7,0.0,0.0,0.0,0.0,0.0,0.0,2395.0,2277.7,0.0,232.0
4329,r090,"All institutions -> Texas A&M U., system office",All institutions,"Texas A&M U., system office",2,89,4844.5,0.0,0.0,0.0,61.4,0.0,0.0,4583.3,0.0,0.0,199.8
4329,r091,All institutions -> U. Miami,All institutions,U. Miami,2,90,4840.0,0.0,0.0,0.0,0.0,0.0,0.0,4840.0,0.0,0.0,0.0
4329,r092,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,91,4825.9,0.0,0.0,0.0,0.0,0.0,0.0,789.1,4036.8,0.0,0.0
4329,r093,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,92,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,0.0,0.0
4329,r094,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,93,4796.9,0.0,0.0,0.0,0.0,0.0,0.0,4796.9,0.0,0.0,0.0
4329,r095,All institutions -> Clemson U.,All institutions,Clemson U.,2,94,4748.6,0.0,154.7,0.0,52.7,0.0,0.0,62.4,4433.9,0.0,44.9
4329,r096,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,95,4727.9,0.0,0.0,0.0,0.0,0.0,0.0,1720.2,2919.5,0.0,88.2
4329,r097,All institutions -> Brown U.,All institutions,Brown U.,2,96,4715.2,0.0,0.0,0.0,0.0,0.0,0.0,4480.4,234.8,0.0,0.0
4329,r098,All institutions -> Rice U.,All institutions,Rice U.,2,97,4673.8,0.0,0.0,0.0,0.0,0.0,0.0,711.8,3962.0,0.0,0.0
4329,r099,All institutions -> U. Vermont,All institutions,U. Vermont,2,98,4656.0,124.8,0.0,0.0,0.0,0.0,0.0,2089.6,0.0,0.0,2441.6
4329,r100,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,99,4543.3,0.0,0.0,0.0,0.0,0.0,0.0,1726.7,2816.7,0.0,0.0
4329,r101,"All institutions -> U. Maryland, Baltimore",All institutions,"U. Maryland, Baltimore",2,100,4514.1,0.0,0.0,0.0,0.0,0.0,0.0,4514.1,0.0,0.0,0.0
4329,r102,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,101,4504.3,0.0,0.0,0.0,0.0,0.0,0.0,4504.3,0.0,0.0,0.0
4329,r103,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,102,4428.9,0.0,0.0,0.0,136.9,0.0,0.0,220.6,2577.4,0.0,1493.9
4329,r104,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,103,4380.6,0.0,0.0,0.0,0.0,0.0,0.0,1546.7,2833.9,0.0,0.0
4329,r105,All institutions -> Princeton U.,All institutions,Princeton U.,2,104,4308.0,0.0,0.0,0.0,0.0,0.0,0.0,2948.3,1254.8,0.0,105.0
4329,r106,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,105,4301.6,0.0,0.0,0.0,0.0,0.0,0.0,3651.8,649.8,0.0,0.0
4329,r107,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,106,4292.7,0.0,0.0,0.0,0.0,0.0,0.0,1004.6,3070.0,0.0,218.0
4329,r108,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,107,4238.4,0.0,0.0,0.0,21.0,0.0,0.0,435.8,2721.5,0.0,1060.1
4329,r109,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,108,4237.0,0.0,0.0,0.0,0.0,0.0,0.0,267.8,2632.5,0.0,1336.6
4329,r110,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,109,4178.8,0.0,0.0,0.0,0.0,0.0,0.0,2640.0,1360.9,0.0,177.9
4329,r111,All institutions -> Florida International U.,All institutions,Florida International U.,2,110,4042.8,0.0,7.5,0.0,62.7,40.2,0.0,1335.6,2096.8,0.0,500.0
4329,r112,"All institutions -> U. Wisconsin, system office",All institutions,"U. Wisconsin, system office",2,111,3952.8,0.0,2449.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.0
4329,r113,"All institutions -> San Diego State U., San Diego",All institutions,"San Diego State U., San Diego",2,112,3939.2,0.0,0.0,0.0,0.0,0.0,0.0,893.7,3018.7,0.0,26.7
4329,r114,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,113,3826.6,0.0,0.0,0.0,0.0,0.0,0.0,525.0,3301.6,0.0,0.0
4329,r115,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,114,3781.7,0.0,0.0,0.0,0.0,0.0,0.0,3781.7,0.0,0.0,0.0
4329,r116,All institutions -> U. South Carolina,All institutions,U. South Carolina,2,115,3681.4,0.0,735.6,0.0,0.0,0.0,0.0,101.7,2844.2,0.0,0.0
4329,r117,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,116,3589.7,0.0,0.0,0.0,0.0,0.0,0.0,3589.7,0.0,0.0,0.0
4329,r118,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,117,3586.4,0.0,0.0,0.0,0.0,25.5,0.0,1366.7,765.4,0.0,1428.7
4329,r119,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,118,3579.3,0.0,0.0,0.0,185.2,0.0,0.0,892.6,2501.5,0.0,0.0
4329,r120,All institutions -> U. Houston system administration,All institutions,U. Houston system administration,2,119,3577.1,0.0,0.0,0.0,0.0,0.0,0.0,1201.4,2375.8,0.0,0.0
4329,r121,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,120,3569.3,0.0,627.5,0.0,0.0,0.0,0.0,157.0,2784.8,0.0,0.0
4329,r122,All institutions -> Dartmouth C.,All institutions,Dartmouth C.,2,121,3554.9,0.0,0.0,0.0,0.0,0.0,0.0,2551.8,961.4,0.0,41.7
4329,r123,All institutions -> U. Maine,All institutions,U. Maine,2,122,3443.1,0.0,0.0,0.0,419.5,0.0,0.0,0.0,3023.5,0.0,0.0
4329,r124,"All institutions -> SUNY, system office",All institutions,"SUNY, system office",2,123,3398.2,0.0,0.0,0.0,0.0,0.0,0.0,2401.2,847.0,0.0,150.0
4329,r125,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,124,3389.5,0.0,0.0,0.0,0.0,0.0,0.0,30.5,3358.9,0.0,0.0
4329,r126,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,125,3313.2,0.0,0.0,0.0,0.0,92.2,0.0,1714.7,1506.3,0.0,0.0
4329,r127,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,126,3237.1,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1899.2,0.0,1237.0
4329,r128,"All institutions -> Southwestern C., Chula Vista",All institutions,"Southwestern C., Chula Vista",2,127,3230.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3230.8,0.0,0.0
4329,r129,All institutions -> Temple U.,All institutions,Temple U.,2,128,3197.7,0.0,0.0,0.0,0.0,0.0,0.0,3157.8,39.9,0.0,0.0
4329,r130,All institutions -> George Mason U.,All institutions,George Mason U.,2,129,3172.4,0.0,0.0,0.0,0.0,0.0,0.0,108.4,3064.0,0.0,0.0
4329,r131,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,130,3133.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3133.1,0.0,0.0
4329,r132,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,131,3108.3,0.0,0.0,0.0,0.0,0.0,0.0,2962.6,145.7,0.0,0.0
4329,r133,"All institutions -> U. Arkansas, system office",All institutions,"U. Arkansas, system office",2,132,3043.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.6
4329,r134,All institutions -> Tulane U.,All institutions,Tulane U.,2,133,3008.1,0.0,0.0,0.0,0.0,0.0,0.0,2747.4,260.7,0.0,0.0
4329,r135,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,134,3001.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.0,0.0,0.0,0.0
4329,r136,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,135,2942.2,0.0,0.0,0.0,82.6,0.0,0.0,45.0,2814.5,0.0,0.0
4329,r137,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,136,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.5,998.4,0.0,0.0
4329,r138,All institutions -> Florida State U.,All institutions,Florida State U.,2,137,2854.4,0.0,154.8,0.0,0.0,336.1,0.0,545.4,1818.1,0.0,0.0
4329,r139,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,138,2812.0,0.0,0.0,0.0,136.6,0.0,0.0,1331.4,1344.0,0.0,0.0
4329,r140,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,139,2802.9,0.0,0.0,0.0,0.0,0.0,0.0,1741.5,1061.4,0.0,0.0
4329,r141,All institutions -> Touro C.,All institutions,Touro C.,2,140,2798.8,0.0,0.0,0.0,0.0,0.0,0.0,2798.8,0.0,0.0,0.0
4329,r142,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,141,2792.1,0.0,6.2,0.0,0.0,0.0,0.0,32.8,1410.9,0.0,1342.1
4329,r143,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,142,2736.6,0.0,0.0,0.0,0.0,0.0,0.0,32.3,2704.3,0.0,0.0
4329,r144,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,143,2732.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,0.0,692.1
4329,r145,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,144,2719.4,0.0,0.0,0.0,0.0,0.0,0.0,1290.4,1429.0,0.0,0.0
4329,r146,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,145,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0
4329,r147,"All institutions -> U. Alaska, Fairbanks, Fairbanks Campus",All institutions,"U. Alaska, Fairbanks, Fairbanks Campus",2,146,2688.6,0.0,0.0,0.0,40.5,0.0,0.0,523.5,1996.6,0.0,128.0
4329,r148,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,147,2642.5,0.0,0.0,0.0,768.1,706.6,0.0,474.9,692.9,0.0,0.0
4329,r149,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,148,2617.1,0.0,798.7,0.0,0.0,0.0,0.0,526.5,293.3,0.0,998.6
4329,r150,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,149,2610.6,0.0,0.0,0.0,0.0,0.0,0.0,2610.6,0.0,0.0,0.0
4329,r151,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,150,2589.8,0.0,0.0,0.0,0.0,0.0,1600.0,630.0,310.6,0.0,49.2
4329,r152,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,151,2568.0,0.0,0.0,0.0,0.0,0.0,0.0,733.8,1489.9,0.0,344.2
4329,r153,"All institutions -> U. Alaska, Anchorage, Anchorage Campus",All institutions,"U. Alaska, Anchorage, Anchorage Campus",2,152,2563.7,0.0,0.0,0.0,0.0,0.0,0.0,1333.3,755.5,0.0,474.9
