table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_sciences_and_mathematics,field_engineering,field_environmental_sciences,field_life_sciences,field_physical_sciences,field_psychology,field_social_sciences,field_other_sciences_nec
6402,r001,All agencies surveyed,All agencies surveyed,,,,,1,20071452.7,1371895.9,1791749.2,1175817.6,11270936.8,2266145.9,1002707.5,307483.7,884715.9
6402,r002,All agencies surveyed -> Departments,All agencies surveyed,Departments,,,,2,,,,,,,,,
6402,r003,All agencies surveyed -> Departments -> Department of Agriculture,All agencies surveyed,Departments,Department of Agriculture,,,3,414033.7,140.1,42812.5,5623.8,344168.7,10940.4,0.0,10348.2,0.0
6402,r004,All agencies surveyed -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies surveyed,Departments,Department of Agriculture,Agricultural Research Service,,4,78297.3,101.8,704.7,344.5,71931.7,5026.7,0.0,187.9,0.0
6402,r005,All agencies surveyed -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies surveyed,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,5828.2,0.0,0.0,0.0,5828.2,0.0,0.0,0.0,0.0
6402,r006,All agencies surveyed -> Departments -> Department of Agriculture -> Forest Service,All agencies surveyed,Departments,Department of Agriculture,Forest Service,,4,5972.2,38.3,122.0,1732.0,3688.8,50.0,0.0,341.2,0.0
6402,r007,All agencies surveyed -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies surveyed,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,323936.0,0.0,41985.8,3547.4,262719.9,5863.8,0.0,9819.2,0.0
6402,r008,All agencies surveyed -> Departments -> Department of Defense,All agencies surveyed,Departments,Department of Defense,,,3,1490834.9,280789.4,386221.2,58553.1,156566.9,146199.6,7022.3,77591.9,377890.5
6402,r009,All agencies surveyed -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies surveyed,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,256737.0,140697.7,24349.9,0.0,65685.9,26003.4,0.0,0.0,0.0
6402,r010,All agencies surveyed -> Departments -> Department of Defense -> Defense Health Agency,All agencies surveyed,Departments,Department of Defense,Defense Health Agency,,4,336.3,0.0,0.0,0.0,336.3,0.0,0.0,0.0,0.0
6402,r011,All agencies surveyed -> Departments -> Department of Defense -> Department of the Air Force,All agencies surveyed,Departments,Department of Defense,Department of the Air Force,,4,383429.6,24950.7,222150.3,1965.6,7349.8,63248.0,704.3,54718.3,8342.7
6402,r012,All agencies surveyed -> Departments -> Department of Defense -> Department of the Army,All agencies surveyed,Departments,Department of Defense,Department of the Army,,4,328010.9,42135.5,16139.0,1959.0,48814.7,14719.8,0.0,2440.4,201802.5
6402,r013,All agencies surveyed -> Departments -> Department of Defense -> Department of the Navy,All agencies surveyed,Departments,Department of Defense,Department of the Navy,,4,369864.8,38381.8,83810.9,48952.9,18185.5,10067.8,1547.8,5050.4,163867.7
6402,r014,All agencies surveyed -> Departments -> Department of Defense -> Other defense agencies,All agencies surveyed,Departments,Department of Defense,Other defense agencies,,4,152456.4,34623.6,39771.2,5675.6,16194.7,32160.6,4770.2,15382.9,3877.6
6402,r015,All agencies surveyed -> Departments -> Department of Energy,All agencies surveyed,Departments,Department of Energy,,,3,865149.4,26018.6,1546.3,46058.1,120124.6,671263.4,0.0,0.0,138.4
6402,r016,All agencies surveyed -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies surveyed,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,1546.3,0.0,1546.3,0.0,0.0,0.0,0.0,0.0,0.0
6402,r017,All agencies surveyed -> Departments -> Department of Energy -> Fossil Energy,All agencies surveyed,Departments,Department of Energy,Fossil Energy,,4,33967.0,0.0,0.0,0.0,0.0,33967.0,0.0,0.0,0.0
6402,r018,All agencies surveyed -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies surveyed,Departments,Department of Energy,National Nuclear Security Administration,,4,13750.0,0.0,0.0,0.0,0.0,13750.0,0.0,0.0,0.0
6402,r019,All agencies surveyed -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies surveyed,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,13750.0,0.0,0.0,0.0,0.0,13750.0,0.0,0.0,0.0
6402,r020,All agencies surveyed -> Departments -> Department of Energy -> Office of Science,All agencies surveyed,Departments,Department of Energy,Office of Science,,4,815886.1,26018.6,0.0,46058.1,120124.6,623546.4,0.0,0.0,138.4
6402,r021,All agencies surveyed -> Departments -> Department of Health and Human Services,All agencies surveyed,Departments,Department of Health and Human Services,,,3,11841606.6,113113.2,565958.0,122247.7,9943605.7,30236.8,959095.2,36576.3,70773.7
6402,r022,All agencies surveyed -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies surveyed,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,33225.4,0.0,0.0,17409.0,3562.8,0.0,0.0,200.0,12053.6
6402,r023,All agencies surveyed -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies surveyed,Departments,Department of Health and Human Services,National Institutes of Health,,4,11808381.2,113113.2,565958.0,104838.7,9940042.9,30236.8,959095.2,36376.3,58720.1
6402,r024,All agencies surveyed -> Departments -> Department of Homeland Security,All agencies surveyed,Departments,Department of Homeland Security,,,3,17130.1,2119.6,11415.5,0.0,731.8,2863.1,0.0,0.0,0.0
6402,r025,All agencies surveyed -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies surveyed,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,5714.5,2119.6,0.0,0.0,731.8,2863.1,0.0,0.0,0.0
6402,r026,All agencies surveyed -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies surveyed,Departments,Department of Homeland Security,Science and Technology Directorate,,4,11415.5,0.0,11415.5,0.0,0.0,0.0,0.0,0.0,0.0
6402,r027,All agencies surveyed -> Other agencies,All agencies surveyed,Other agencies,,,,2,,,,,,,,,
6402,r028,All agencies surveyed -> Other agencies -> National Aeronautics and Space Administration,All agencies surveyed,Other agencies,National Aeronautics and Space Administration,,,3,820118.9,0.0,0.0,215376.3,12242.0,589737.4,0.0,0.0,2763.2
6402,r029,All agencies surveyed -> Other agencies -> National Science Foundation,All agencies surveyed,Other agencies,National Science Foundation,,,3,4622579.1,949715.1,783795.5,727958.7,693497.2,814905.2,36590.0,182967.3,433150.2
