table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022_preliminary_
10311,r018,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,6626,5914,5374,4850,5847,6892,8319,8880,10007,10845
10311,r019,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,14124,14084,14025,15084,13696,13897,13751,17416,15080,16587
10311,r020,All agencies -> Departments -> Department of Defense -> Space Force,All agencies,Departments,Department of Defense,Space Force,,4,na,na,na,na,na,na,na,4386,5243,4517
10311,r021,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,13727,14355,13382,10706,10380,13895,13894,13299,16159,18149
10311,r022,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,108,114,92,81,88,76,47,51,101,113
10311,r023,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,2508,2434,2749,2743,2724,2324,3007,2928,2676,3441
10311,r024,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,90,111,103,127,123,80,202,219,157,225
10311,r025,All agencies -> Departments -> Department of Energy -> Bonneville Power Administration,All agencies,Departments,Department of Energy,Bonneville Power Administration,,4,2,9,9,9,5,NA,NA,NA,NA,NA
10311,r026,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,29,38,34,43,53,52,51,61,67,59
10311,r027,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,388,326,607,711,588,401,425,848,719,1384
10311,r028,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,6,11,17,20,21,25,18,15,20,23
10311,r029,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,188,264,325,377,375,0,0,0,0,0
10311,r030,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,1776,1647,1566,1358,1357,1413,2070,1590,1605,1580
10311,r031,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,745,507,449,97,85,150,226,143,375,235
10311,r032,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,994,1094,1083,1216,1220,1206,1789,1387,1140,1246
10311,r033,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,37,46,34,46,52,56,56,59,90,99
10311,r034,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,27,28,89,97,203,353,228,181,108,149
10311,r035,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,na,na,na,na,na,0,12,14,0,21
10311,r036,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,68,69,75,87,97,110,837,15772,33933,26482
10311,r037,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,0,0,4,17,17,17,17,20,0,0
10311,r038,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,29,29,29,28,24,28,30,30,30,36
10311,r039,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,NA,NA,NA,NA,NA,NA,736,15666,33881,26433
10311,r040,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,29,30,29,28,39,65,54,56,14,13
10311,r041,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,10,10,14,15,17,0,0,0,8,0
10311,r042,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,250,327,525,365,581,542,368,282,291,285
10311,r043,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,15,18,13,16,15,15,14,3,7,5
10311,r044,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,NA,5,34,25,35,16,50,14,11,8
10311,r045,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,na,na,na,na,na,0,0,1,3,8
10311,r046,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,235,304,478,323,531,490,281,229,240,229
10311,r047,All agencies -> Departments -> Department of Homeland Security -> Secret Service,All agencies,Departments,Department of Homeland Security,Secret Service,,4,NA,NA,NA,NA,NA,1,2,13,1,2
10311,r048,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,NA,NA,NA,NA,NA,20,21,23,28,33
10311,r049,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,23,18,20,24,23,22,0,NA,NA,NA
10311,r050,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,106,108,120,131,141,116,137,139,148,174
10311,r051,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,NA,NA,1,1,1,7,7,7,1,1
10311,r052,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,0,0,6,12,12,13,20,14,14,16
10311,r053,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,3,3,2,2,5,5,7,8,20,20
10311,r054,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,1,0.05,3,4,3,0.05,2,3,0.05,0.05
10311,r055,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,102,104,106,111,119,91,101,107,112,135
10311,r056,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,1,1,1,1,1,0,0,0,1,1
10311,r057,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,41,18,21,51,40,15,16,12,6,6
10311,r058,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,9,9,8,8,8,4,5,6,0.05,0.05
10311,r059,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,32,10,13,13,2,0,0,0,0,0
10311,r060,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,0,0.05,0,30,30,11,10,6,6,6
10311,r061,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,2,3,4,4,0,0,NA,NA,NA,NA
10311,r062,All agencies -> Departments -> Department of Labor -> Pension Benefit Guaranty Corp.,All agencies,Departments,Department of Labor,Pension Benefit Guaranty Corp.,,4,2,3,4,4,0,0,NA,NA,NA,NA
10311,r063,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,0,NA,0,0,0,0,0,10,20,20
10311,r064,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,200,175,193,312,253,295,267,284,285,284
10311,r065,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,95,83,106,196,186,181,194,185,240,245
10311,r066,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,70,59,40,85,46,71,37,40,37,30
10311,r067,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,1,0.05,0,1,1,1,0,0,0.05,1
10311,r068,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,11,10,11,11,10,14,7,12,7,9
10311,r069,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,3,0,9,0,0,0,0,0,1,0
10311,r070,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,11,11,10,14,8,13,12,22,0,0
10311,r071,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,9,12,17,5,2,16,17,25,0,0
10311,r072,All agencies -> Departments -> Department of Transportation -> Research and Innovative Technology Administration,All agencies,Departments,Department of Transportation,Research and Innovative Technology Administration,,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10311,r073,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,1,1,1,3,7,0,11,11,8,15
10311,r074,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,1,1,1,3,7,0,11,11,7,14
10311,r075,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,0,0,0,0,0,0,0,0,0.05,1
10311,r076,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,35,35,18,18,13,29,30,29,137,158
10311,r077,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
10311,r078,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,0,0,0,44,0,46,49,59,30,30
10311,r079,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,77,77,75,78,76,74,81,77,117,119
10311,r080,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,0,0,0,0,1,1,0,0,0,0
10311,r081,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,1,1,1,1,1,2,1,2,2,2
10311,r082,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,4946,5418,5821,6791,6849,5424,5459,4144,4625,3805
10311,r083,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,0,0,0,0,0,0,0,1,3,4
10311,r084,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,NA,NA,NA,NA,3,7,4,2,8,28
