table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_hierarchy_depth,value
8284,r059,1979,Nonfaculty researchers,Engineering,2,273
8284,r060,1979,Nonfaculty researchers,Health,2,499
8284,r061,1980,Graduate students,All fields,2,367078
8284,r062,1980,Graduate students,Science,2,251265
8284,r063,1980,Graduate students,Engineering,2,74335
8284,r064,1980,Graduate students,Health,2,41478
8284,r065,1980,Postdoctoral appointees,All fields,2,18399
8284,r066,1980,Postdoctoral appointees,Science,2,13042
8284,r067,1980,Postdoctoral appointees,Engineering,2,981
8284,r068,1980,Postdoctoral appointees,Health,2,4376
8284,r069,1980,Nonfaculty researchers,All fields,2,3260
8284,r070,1980,Nonfaculty researchers,Science,2,2184
8284,r071,1980,Nonfaculty researchers,Engineering,2,423
8284,r072,1980,Nonfaculty researchers,Health,2,653
8284,r073,1981,Graduate students,All fields,2,375130
8284,r074,1981,Graduate students,Science,2,252404
8284,r075,1981,Graduate students,Engineering,2,79585
8284,r076,1981,Graduate students,Health,2,43141
8284,r077,1981,Postdoctoral appointees,All fields,2,19634
8284,r078,1981,Postdoctoral appointees,Science,2,13731
8284,r079,1981,Postdoctoral appointees,Engineering,2,1040
8284,r080,1981,Postdoctoral appointees,Health,2,4863
8284,r081,1981,Nonfaculty researchers,All fields,2,3559
8284,r082,1981,Nonfaculty researchers,Science,2,2445
8284,r083,1981,Nonfaculty researchers,Engineering,2,503
8284,r084,1981,Nonfaculty researchers,Health,2,611
8284,r085,1982,Graduate students,All fields,2,382291
8284,r086,1982,Graduate students,Science,2,255146
8284,r087,1982,Graduate students,Engineering,2,83720
8284,r088,1982,Graduate students,Health,2,43425
8284,r089,1982,Postdoctoral appointees,All fields,2,19363
8284,r090,1982,Postdoctoral appointees,Science,2,13698
8284,r091,1982,Postdoctoral appointees,Engineering,2,980
8284,r092,1982,Postdoctoral appointees,Health,2,4685
8284,r093,1982,Nonfaculty researchers,All fields,2,4026
8284,r094,1982,Nonfaculty researchers,Science,2,2809
8284,r095,1982,Nonfaculty researchers,Engineering,2,670
8284,r096,1982,Nonfaculty researchers,Health,2,547
8284,r097,1983,Graduate students,All fields,2,390432
8284,r098,1983,Graduate students,Science,2,255820
8284,r099,1983,Graduate students,Engineering,2,91146
8284,r100,1983,Graduate students,Health,2,43466
8284,r101,1983,Postdoctoral appointees,All fields,2,20712
8284,r102,1983,Postdoctoral appointees,Science,2,14562
8284,r103,1983,Postdoctoral appointees,Engineering,2,1108
8284,r104,1983,Postdoctoral appointees,Health,2,5042
8284,r105,1983,Nonfaculty researchers,All fields,2,4896
8284,r106,1983,Nonfaculty researchers,Science,2,3348
8284,r107,1983,Nonfaculty researchers,Engineering,2,631
8284,r108,1983,Nonfaculty researchers,Health,2,917
8284,r109,1984,Graduate students,All fields,2,394670
8284,r110,1984,Graduate students,Science,2,256903
8284,r111,1984,Graduate students,Engineering,2,92739
8284,r112,1984,Graduate students,Health,2,45028
8284,r113,1984,Postdoctoral appointees,All fields,2,21535
8284,r114,1984,Postdoctoral appointees,Science,2,14979
8284,r115,1984,Postdoctoral appointees,Engineering,2,1203
8284,r116,1984,Postdoctoral appointees,Health,2,5353
8284,r117,1984,Nonfaculty researchers,All fields,2,5042
8284,r118,1984,Nonfaculty researchers,Science,2,3442
8284,r119,1984,Nonfaculty researchers,Engineering,2,589
8284,r120,1984,Nonfaculty researchers,Health,2,1011
8284,r121,1985,Graduate students,All fields,2,404021
8284,r122,1985,Graduate students,Science,2,261973
8284,r123,1985,Graduate students,Engineering,2,96018
8284,r124,1985,Graduate students,Health,2,46030
8284,r125,1985,Postdoctoral appointees,All fields,2,22387
8284,r126,1985,Postdoctoral appointees,Science,2,15576
8284,r127,1985,Postdoctoral appointees,Engineering,2,1356
8284,r128,1985,Postdoctoral appointees,Health,2,5455
8284,r129,1985,Nonfaculty researchers,All fields,2,5103
8284,r130,1985,Nonfaculty researchers,Science,2,3529
8284,r131,1985,Nonfaculty researchers,Engineering,2,615
8284,r132,1985,Nonfaculty researchers,Health,2,959
8284,r133,1986,Graduate students,All fields,2,415520
8284,r134,1986,Graduate students,Science,2,266077
8284,r135,1986,Graduate students,Engineering,2,101905
8284,r136,1986,Graduate students,Health,2,47538
8284,r137,1986,Postdoctoral appointees,All fields,2,23721
8284,r138,1986,Postdoctoral appointees,Science,2,16512
8284,r139,1986,Postdoctoral appointees,Engineering,2,1405
8284,r140,1986,Postdoctoral appointees,Health,2,5804
8284,r141,1986,Nonfaculty researchers,All fields,2,4846
8284,r142,1986,Nonfaculty researchers,Science,2,3356
8284,r143,1986,Nonfaculty researchers,Engineering,2,521
8284,r144,1986,Nonfaculty researchers,Health,2,969
8284,r145,1987,Graduate students,All fields,2,421497
8284,r146,1987,Graduate students,Science,2,269256
8284,r147,1987,Graduate students,Engineering,2,103983
8284,r148,1987,Graduate students,Health,2,48258
8284,r149,1987,Postdoctoral appointees,All fields,2,24881
8284,r150,1987,Postdoctoral appointees,Science,2,17369
8284,r151,1987,Postdoctoral appointees,Engineering,2,1446
8284,r152,1987,Postdoctoral appointees,Health,2,6066
8284,r153,1987,Nonfaculty researchers,All fields,2,4597
8284,r154,1987,Nonfaculty researchers,Science,2,3250
8284,r155,1987,Nonfaculty researchers,Engineering,2,443
8284,r156,1987,Nonfaculty researchers,Health,2,904
8284,r157,1988,Graduate students,All fields,2,424523
8284,r158,1988,Graduate students,Science,2,272309
8284,r159,1988,Graduate students,Engineering,2,102854
8284,r160,1988,Graduate students,Health,2,49360
8284,r161,1988,Postdoctoral appointees,All fields,2,26123
8284,r162,1988,Postdoctoral appointees,Science,2,18024
8284,r163,1988,Postdoctoral appointees,Engineering,2,1690
8284,r164,1988,Postdoctoral appointees,Health,2,6409
8284,r165,1988,Nonfaculty researchers,All fields,2,4869
8284,r166,1988,Nonfaculty researchers,Science,2,3348
8284,r167,1988,Nonfaculty researchers,Engineering,2,566
8284,r168,1988,Nonfaculty researchers,Health,2,955
8284,r169,1989,Graduate students,All fields,2,434478
8284,r170,1989,Graduate students,Science,2,278577
8284,r171,1989,Graduate students,Engineering,2,104065
8284,r172,1989,Graduate students,Health,2,51836
8284,r173,1989,Postdoctoral appointees,All fields,2,27932
8284,r174,1989,Postdoctoral appointees,Science,2,18978
8284,r175,1989,Postdoctoral appointees,Engineering,2,1928
8284,r176,1989,Postdoctoral appointees,Health,2,7026
8284,r177,1989,Nonfaculty researchers,All fields,2,4908
8284,r178,1989,Nonfaculty researchers,Science,2,3470
8284,r179,1989,Nonfaculty researchers,Engineering,2,581
8284,r180,1989,Nonfaculty researchers,Health,2,857
8284,r181,1990,Graduate students,All fields,2,452113
8284,r182,1990,Graduate students,Science,2,289383
8284,r183,1990,Graduate students,Engineering,2,107658
8284,r184,1990,Graduate students,Health,2,55072
8284,r185,1990,Postdoctoral appointees,All fields,2,29565
8284,r186,1990,Postdoctoral appointees,Science,2,19853
8284,r187,1990,Postdoctoral appointees,Engineering,2,1950
8284,r188,1990,Postdoctoral appointees,Health,2,7762
8284,r189,1990,Nonfaculty researchers,All fields,2,5255
8284,r190,1990,Nonfaculty researchers,Science,2,3745
8284,r191,1990,Nonfaculty researchers,Engineering,2,609
8284,r192,1990,Nonfaculty researchers,Health,2,901
8284,r193,1991,Graduate students,All fields,2,471212
8284,r194,1991,Graduate students,Science,2,299057
8284,r195,1991,Graduate students,Engineering,2,113535
8284,r196,1991,Graduate students,Health,2,58620
8284,r197,1991,Postdoctoral appointees,All fields,2,30865
8284,r198,1991,Postdoctoral appointees,Science,2,20595
8284,r199,1991,Postdoctoral appointees,Engineering,2,2262
8284,r200,1991,Postdoctoral appointees,Health,2,8008
8284,r201,1991,Nonfaculty researchers,All fields,2,5478
8284,r202,1991,Nonfaculty researchers,Science,2,3872
8284,r203,1991,Nonfaculty researchers,Engineering,2,659
8284,r204,1991,Nonfaculty researchers,Health,2,947
8284,r205,1992,Graduate students,All fields,2,493522
8284,r206,1992,Graduate students,Science,2,312478
8284,r207,1992,Graduate students,Engineering,2,118039
8284,r208,1992,Graduate students,Health,2,63005
8284,r209,1992,Postdoctoral appointees,All fields,2,32747
8284,r210,1992,Postdoctoral appointees,Science,2,21514
8284,r211,1992,Postdoctoral appointees,Engineering,2,2369
8284,r212,1992,Postdoctoral appointees,Health,2,8864
8284,r213,1992,Nonfaculty researchers,All fields,2,5482
8284,r214,1992,Nonfaculty researchers,Science,2,3660
8284,r215,1992,Nonfaculty researchers,Engineering,2,737
8284,r216,1992,Nonfaculty researchers,Health,2,1085
8284,r217,1993,Graduate students,All fields,2,504304
8284,r218,1993,Graduate students,Science,2,318851
8284,r219,1993,Graduate students,Engineering,2,116872
8284,r220,1993,Graduate students,Health,2,68581
8284,r221,1993,Postdoctoral appointees,All fields,2,34322
8284,r222,1993,Postdoctoral appointees,Science,2,22219
8284,r223,1993,Postdoctoral appointees,Engineering,2,2446
8284,r224,1993,Postdoctoral appointees,Health,2,9657
8284,r225,1993,Nonfaculty researchers,All fields,2,6001
8284,r226,1993,Nonfaculty researchers,Science,2,4003
8284,r227,1993,Nonfaculty researchers,Engineering,2,805
8284,r228,1993,Nonfaculty researchers,Health,2,1193
8284,r229,1994,Graduate students,All fields,2,504399
8284,r230,1994,Graduate students,Science,2,318118
8284,r231,1994,Graduate students,Engineering,2,113024
8284,r232,1994,Graduate students,Health,2,73257
8284,r233,1994,Postdoctoral appointees,All fields,2,36377
8284,r234,1994,Postdoctoral appointees,Science,2,23181
8284,r235,1994,Postdoctoral appointees,Engineering,2,2606
8284,r236,1994,Postdoctoral appointees,Health,2,10590
8284,r237,1994,Nonfaculty researchers,All fields,2,6209
8284,r238,1994,Nonfaculty researchers,Science,2,4156
8284,r239,1994,Nonfaculty researchers,Engineering,2,825
8284,r240,1994,Nonfaculty researchers,Health,2,1228
8284,r241,1995,Graduate students,All fields,2,499640
8284,r242,1995,Graduate students,Science,2,315265
8284,r243,1995,Graduate students,Engineering,2,107201
8284,r244,1995,Graduate students,Health,2,77174
8284,r245,1995,Postdoctoral appointees,All fields,2,35926
8284,r246,1995,Postdoctoral appointees,Science,2,23512
8284,r247,1995,Postdoctoral appointees,Engineering,2,2648
8284,r248,1995,Postdoctoral appointees,Health,2,9766
8284,r249,1995,Nonfaculty researchers,All fields,2,6534
8284,r250,1995,Nonfaculty researchers,Science,2,4395
8284,r251,1995,Nonfaculty researchers,Engineering,2,789
8284,r252,1995,Nonfaculty researchers,Health,2,1350
8284,r253,1996,Graduate students,All fields,2,494079
8284,r254,1996,Graduate students,Science,2,311957
8284,r255,1996,Graduate students,Engineering,2,103224
8284,r256,1996,Graduate students,Health,2,78898
8284,r257,1996,Postdoctoral appointees,All fields,2,37107
8284,r258,1996,Postdoctoral appointees,Science,2,23892
8284,r259,1996,Postdoctoral appointees,Engineering,2,2677
8284,r260,1996,Postdoctoral appointees,Health,2,10538
8284,r261,1996,Nonfaculty researchers,All fields,2,6604
8284,r262,1996,Nonfaculty researchers,Science,2,4426
8284,r263,1996,Nonfaculty researchers,Engineering,2,731
8284,r264,1996,Nonfaculty researchers,Health,2,1447
8284,r265,1997,Graduate students,All fields,2,487208
8284,r266,1997,Graduate students,Science,2,306482
8284,r267,1997,Graduate students,Engineering,2,101148
8284,r268,1997,Graduate students,Health,2,79578
8284,r269,1997,Postdoctoral appointees,All fields,2,38481
8284,r270,1997,Postdoctoral appointees,Science,2,24293
8284,r271,1997,Postdoctoral appointees,Engineering,2,2971
8284,r272,1997,Postdoctoral appointees,Health,2,11217
8284,r273,1997,Nonfaculty researchers,All fields,2,6722
8284,r274,1997,Nonfaculty researchers,Science,2,4408
8284,r275,1997,Nonfaculty researchers,Engineering,2,848
8284,r276,1997,Nonfaculty researchers,Health,2,1466
8284,r277,1998,Graduate students,All fields,2,485627
8284,r278,1998,Graduate students,Science,2,304818
8284,r279,1998,Graduate students,Engineering,2,100038
8284,r280,1998,Graduate students,Health,2,80771
8284,r281,1998,Postdoctoral appointees,All fields,2,40086
8284,r282,1998,Postdoctoral appointees,Science,2,25023
8284,r283,1998,Postdoctoral appointees,Engineering,2,2853
8284,r284,1998,Postdoctoral appointees,Health,2,12210
8284,r285,1998,Nonfaculty researchers,All fields,2,7100
8284,r286,1998,Nonfaculty researchers,Science,2,4497
8284,r287,1998,Nonfaculty researchers,Engineering,2,810
8284,r288,1998,Nonfaculty researchers,Health,2,1793
8284,r289,1999,Graduate students,All fields,2,493256
8284,r290,1999,Graduate students,Science,2,309491
8284,r291,1999,Graduate students,Engineering,2,101691
8284,r292,1999,Graduate students,Health,2,82074
8284,r293,1999,Postdoctoral appointees,All fields,2,40800
8284,r294,1999,Postdoctoral appointees,Science,2,25784
8284,r295,1999,Postdoctoral appointees,Engineering,2,3196
8284,r296,1999,Postdoctoral appointees,Health,2,11820
8284,r297,1999,Nonfaculty researchers,All fields,2,7573
8284,r298,1999,Nonfaculty researchers,Science,2,4761
8284,r299,1999,Nonfaculty researchers,Engineering,2,940
8284,r300,1999,Nonfaculty researchers,Health,2,1872
8284,r301,2000,Graduate students,All fields,2,493311
8284,r302,2000,Graduate students,Science,2,309424
8284,r303,2000,Graduate students,Engineering,2,104112
8284,r304,2000,Graduate students,Health,2,79775
8284,r305,2000,Postdoctoral appointees,All fields,2,43115
8284,r306,2000,Postdoctoral appointees,Science,2,26911
8284,r307,2000,Postdoctoral appointees,Engineering,2,3313
8284,r308,2000,Postdoctoral appointees,Health,2,12891
8284,r309,2000,Nonfaculty researchers,All fields,2,7879
8284,r310,2000,Nonfaculty researchers,Science,2,4931
8284,r311,2000,Nonfaculty researchers,Engineering,2,896
8284,r312,2000,Nonfaculty researchers,Health,2,2052
8284,r313,2001,Graduate students,All fields,2,509607
8284,r314,2001,Graduate students,Science,2,319736
8284,r315,2001,Graduate students,Engineering,2,109493
8284,r316,2001,Graduate students,Health,2,80378
8284,r317,2001,Postdoctoral appointees,All fields,2,43311
8284,r318,2001,Postdoctoral appointees,Science,2,27044
8284,r319,2001,Postdoctoral appointees,Engineering,2,3152
8284,r320,2001,Postdoctoral appointees,Health,2,13115
8284,r321,2001,Nonfaculty researchers,All fields,2,7531
8284,r322,2001,Nonfaculty researchers,Science,2,4707
8284,r323,2001,Nonfaculty researchers,Engineering,2,801
8284,r324,2001,Nonfaculty researchers,Health,2,2023
8284,r325,2002,Graduate students,All fields,2,540404
8284,r326,2002,Graduate students,Science,2,335166
8284,r327,2002,Graduate students,Engineering,2,119668
8284,r328,2002,Graduate students,Health,2,85570
8284,r329,2002,Postdoctoral appointees,All fields,2,45034
8284,r330,2002,Postdoctoral appointees,Science,2,28371
8284,r331,2002,Postdoctoral appointees,Engineering,2,3566
8284,r332,2002,Postdoctoral appointees,Health,2,13097
8284,r333,2002,Nonfaculty researchers,All fields,2,7906
8284,r334,2002,Nonfaculty researchers,Science,2,5019
8284,r335,2002,Nonfaculty researchers,Engineering,2,903
8284,r336,2002,Nonfaculty researchers,Health,2,1984
8284,r337,2003,Graduate students,All fields,2,567121
8284,r338,2003,Graduate students,Science,2,347268
8284,r339,2003,Graduate students,Engineering,2,127377
8284,r340,2003,Graduate students,Health,2,92476
8284,r341,2003,Postdoctoral appointees,All fields,2,46728
8284,r342,2003,Postdoctoral appointees,Science,2,29856
8284,r343,2003,Postdoctoral appointees,Engineering,2,3810
8284,r344,2003,Postdoctoral appointees,Health,2,13062
8284,r345,2003,Nonfaculty researchers,All fields,2,8473
8284,r346,2003,Nonfaculty researchers,Science,2,5493
8284,r347,2003,Nonfaculty researchers,Engineering,2,952
8284,r348,2003,Nonfaculty researchers,Health,2,2028
8284,r349,2004,Graduate students,All fields,2,574463
8284,r350,2004,Graduate students,Science,2,352307
8284,r351,2004,Graduate students,Engineering,2,123566
8284,r352,2004,Graduate students,Health,2,98590
8284,r353,2004,Postdoctoral appointees,All fields,2,47240
8284,r354,2004,Postdoctoral appointees,Science,2,30116
8284,r355,2004,Postdoctoral appointees,Engineering,2,3949
8284,r356,2004,Postdoctoral appointees,Health,2,13175
8284,r357,2004,Nonfaculty researchers,All fields,2,9075
8284,r358,2004,Nonfaculty researchers,Science,2,5880
8284,r359,2004,Nonfaculty researchers,Engineering,2,1043
8284,r360,2004,Nonfaculty researchers,Health,2,2152
8284,r361,2005,Graduate students,All fields,2,582226
8284,r362,2005,Graduate students,Science,2,357710
8284,r363,2005,Graduate students,Engineering,2,120565
8284,r364,2005,Graduate students,Health,2,103951
8284,r365,2005,Postdoctoral appointees,All fields,2,48555
8284,r366,2005,Postdoctoral appointees,Science,2,30290
8284,r367,2005,Postdoctoral appointees,Engineering,2,4166
8284,r368,2005,Postdoctoral appointees,Health,2,14099
8284,r369,2005,Nonfaculty researchers,All fields,2,9527
8284,r370,2005,Nonfaculty researchers,Science,2,6069
8284,r371,2005,Nonfaculty researchers,Engineering,2,946
8284,r372,2005,Nonfaculty researchers,Health,2,2512
8284,r373,2006,Graduate students,All fields,2,597643
8284,r374,2006,Graduate students,Science,2,363246
8284,r375,2006,Graduate students,Engineering,2,123041
8284,r376,2006,Graduate students,Health,2,111356
8284,r377,2006,Postdoctoral appointees,All fields,2,49343
8284,r378,2006,Postdoctoral appointees,Science,2,30245
8284,r379,2006,Postdoctoral appointees,Engineering,2,4642
8284,r380,2006,Postdoctoral appointees,Health,2,14456
8284,r381,2006,Nonfaculty researchers,All fields,2,10814
8284,r382,2006,Nonfaculty researchers,Science,2,6658
8284,r383,2006,Nonfaculty researchers,Engineering,2,1118
8284,r384,2006,Nonfaculty researchers,Health,2,3038
8284,r385,2007old<sup>b</sup>,Graduate students,All fields,2,607823
8284,r386,2007old<sup>b</sup>,Graduate students,Science,2,372120
8284,r387,2007old<sup>b</sup>,Graduate students,Engineering,2,130255
8284,r388,2007old<sup>b</sup>,Graduate students,Health,2,105448
8284,r389,2007old<sup>b</sup>,Postdoctoral appointees,All fields,2,50712
8284,r390,2007old<sup>b</sup>,Postdoctoral appointees,Science,2,30986
8284,r391,2007old<sup>b</sup>,Postdoctoral appointees,Engineering,2,4908
8284,r392,2007old<sup>b</sup>,Postdoctoral appointees,Health,2,14818
8284,r393,2007old<sup>b</sup>,Nonfaculty researchers,All fields,2,10736
8284,r394,2007old<sup>b</sup>,Nonfaculty researchers,Science,2,6517
8284,r395,2007old<sup>b</sup>,Nonfaculty researchers,Engineering,2,1298
8284,r396,2007old<sup>b</sup>,Nonfaculty researchers,Health,2,2921
8284,r397,2007new<sup>b</sup>,Graduate students,All fields,2,619499
8284,r398,2007new<sup>b</sup>,Graduate students,Science,2,384523
8284,r399,2007new<sup>b</sup>,Graduate students,Engineering,2,131676
8284,r400,2007new<sup>b</sup>,Graduate students,Health,2,103300
8284,r401,2007new<sup>b</sup>,Postdoctoral appointees,All fields,2,50840
8284,r402,2007new<sup>b</sup>,Postdoctoral appointees,Science,2,31281
8284,r403,2007new<sup>b</sup>,Postdoctoral appointees,Engineering,2,4942
8284,r404,2007new<sup>b</sup>,Postdoctoral appointees,Health,2,14617
8284,r405,2007new<sup>b</sup>,Nonfaculty researchers,All fields,2,10752
8284,r406,2007new<sup>b</sup>,Nonfaculty researchers,Science,2,6526
8284,r407,2007new<sup>b</sup>,Nonfaculty researchers,Engineering,2,1310
8284,r408,2007new<sup>b</sup>,Nonfaculty researchers,Health,2,2916
8284,r409,2008,Graduate students,All fields,2,631489
8284,r410,2008,Graduate students,Science,2,391419
8284,r411,2008,Graduate students,Engineering,2,137856
8284,r412,2008,Graduate students,Health,2,102214
8284,r413,2008,Postdoctoral appointees,All fields,2,54164
8284,r414,2008,Postdoctoral appointees,Science,2,32741
8284,r415,2008,Postdoctoral appointees,Engineering,2,5462
8284,r416,2008,Postdoctoral appointees,Health,2,15961
8284,r417,2008,Nonfaculty researchers,All fields,2,13747
8284,r418,2008,Nonfaculty researchers,Science,2,8669
8284,r419,2008,Nonfaculty researchers,Engineering,2,1419
8284,r420,2008,Nonfaculty researchers,Health,2,3659
8284,r421,2009,Graduate students,All fields,2,631645
8284,r422,2009,Graduate students,Science,2,401008
8284,r423,2009,Graduate students,Engineering,2,144677
8284,r424,2009,Graduate students,Health,2,85960
8284,r425,2009,Postdoctoral appointees,All fields,2,57805
8284,r426,2009,Postdoctoral appointees,Science,2,34388
8284,r427,2009,Postdoctoral appointees,Engineering,2,6416
8284,r428,2009,Postdoctoral appointees,Health,2,17001
8284,r429,2009,Nonfaculty researchers,All fields,2,14059
8284,r430,2009,Nonfaculty researchers,Science,2,8698
8284,r431,2009,Nonfaculty researchers,Engineering,2,1737
8284,r432,2009,Nonfaculty researchers,Health,2,3624
8284,r433,"2010<sup>c,d</sup>",Graduate students,All fields,2,632652
8284,r434,"2010<sup>c,d</sup>",Graduate students,Science,2,407291
8284,r435,"2010<sup>c,d</sup>",Graduate students,Engineering,2,149241
8284,r436,"2010<sup>c,d</sup>",Graduate students,Health,2,76120
8284,r437,"2010<sup>c,d</sup>",Postdoctoral appointees,All fields,2,63439
8284,r438,"2010<sup>c,d</sup>",Postdoctoral appointees,Science,2,37351
8284,r439,"2010<sup>c,d</sup>",Postdoctoral appointees,Engineering,2,6969
8284,r440,"2010<sup>c,d</sup>",Postdoctoral appointees,Health,2,19119
8284,r441,"2010<sup>c,d</sup>",Nonfaculty researchers,All fields,2,21345
8284,r442,"2010<sup>c,d</sup>",Nonfaculty researchers,Science,2,12751
8284,r443,"2010<sup>c,d</sup>",Nonfaculty researchers,Engineering,2,2406
8284,r444,"2010<sup>c,d</sup>",Nonfaculty researchers,Health,2,6188
8284,r445,2011<sup>d</sup>,Graduate students,All fields,2,626820
8284,r446,2011<sup>d</sup>,Graduate students,Science,2,414440
8284,r447,2011<sup>d</sup>,Graduate students,Engineering,2,146501
8284,r448,2011<sup>d</sup>,Graduate students,Health,2,65879
8284,r449,2011<sup>d</sup>,Postdoctoral appointees,All fields,2,62639
8284,r450,2011<sup>d</sup>,Postdoctoral appointees,Science,2,37335
8284,r451,2011<sup>d</sup>,Postdoctoral appointees,Engineering,2,6786
8284,r452,2011<sup>d</sup>,Postdoctoral appointees,Health,2,18518
8284,r453,2011<sup>d</sup>,Nonfaculty researchers,All fields,2,21498
8284,r454,2011<sup>d</sup>,Nonfaculty researchers,Science,2,13363
8284,r455,2011<sup>d</sup>,Nonfaculty researchers,Engineering,2,2312
8284,r456,2011<sup>d</sup>,Nonfaculty researchers,Health,2,5823
8284,r457,2012,Graduate students,All fields,2,627243
8284,r458,2012,Graduate students,Science,2,413033
8284,r459,2012,Graduate students,Engineering,2,148385
8284,r460,2012,Graduate students,Health,2,65825
8284,r461,2012,Postdoctoral appointees,All fields,2,62851
8284,r462,2012,Postdoctoral appointees,Science,2,36738
8284,r463,2012,Postdoctoral appointees,Engineering,2,7103
8284,r464,2012,Postdoctoral appointees,Health,2,19010
8284,r465,2012,Nonfaculty researchers,All fields,2,21908
8284,r466,2012,Nonfaculty researchers,Science,2,13264
8284,r467,2012,Nonfaculty researchers,Engineering,2,2497
8284,r468,2012,Nonfaculty researchers,Health,2,6147
8284,r469,2013,Graduate students,All fields,2,633010
8284,r470,2013,Graduate students,Science,2,417251
8284,r471,2013,Graduate students,Engineering,2,153049
8284,r472,2013,Graduate students,Health,2,62710
8284,r473,2013,Postdoctoral appointees,All fields,2,61942
8284,r474,2013,Postdoctoral appointees,Science,2,36289
8284,r475,2013,Postdoctoral appointees,Engineering,2,7106
8284,r476,2013,Postdoctoral appointees,Health,2,18547
8284,r477,2013,Nonfaculty researchers,All fields,2,22465
8284,r478,2013,Nonfaculty researchers,Science,2,13932
8284,r479,2013,Nonfaculty researchers,Engineering,2,2494
8284,r480,2013,Nonfaculty researchers,Health,2,6039
8284,r481,2014old<sup>e</sup>,Graduate students,All fields,2,650738
8284,r482,2014old<sup>e</sup>,Graduate students,Science,2,425148
8284,r483,2014old<sup>e</sup>,Graduate students,Engineering,2,162013
8284,r484,2014old<sup>e</sup>,Graduate students,Health,2,63577
8284,r485,2014old<sup>e</sup>,Postdoctoral appointees,All fields,2,62379
8284,r486,2014old<sup>e</sup>,Postdoctoral appointees,Science,2,36184
8284,r487,2014old<sup>e</sup>,Postdoctoral appointees,Engineering,2,7292
8284,r488,2014old<sup>e</sup>,Postdoctoral appointees,Health,2,18903
8284,r489,2014old<sup>e</sup>,Nonfaculty researchers,All fields,2,23290
