table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_economies_by_income_status,field_2000_fractional_count,field_2000_whole_count,field_2001_fractional_count,field_2001_whole_count,field_2002_fractional_count,field_2002_whole_count,field_2003_fractional_count,field_2003_whole_count,field_2004_fractional_count,field_2004_whole_count,field_2005_fractional_count,field_2005_whole_count,field_2006_fractional_count,field_2006_whole_count,field_2007_fractional_count,field_2007_whole_count,field_2008_fractional_count,field_2008_whole_count,field_2009_fractional_count,field_2009_whole_count,field_2010_fractional_count,field_2010_whole_count,field_2011_fractional_count,field_2011_whole_count,field_2012_fractional_count,field_2012_whole_count,field_2013_fractional_count,field_2013_whole_count,field_2014_fractional_count,field_2014_whole_count,field_2015_fractional_count,field_2015_whole_count,field_2016_fractional_count,field_2016_whole_count,field_2017_fractional_count,field_2017_whole_count,field_2018_fractional_count,field_2018_whole_count
1824,r001,World,World,,,,1,,55801.0,55801,60755.0,60755,68232.0,68232,81921.0,81921,104911.0,104911,133836.0,133836,141547.0,141547,171509.0,171509,189748.0,189748,212033.0,212033,236660.0,236660,227079.0,227079,224111.0,224111,212956.0,212956,215245.0,215245,222488.0,222488,235916.0,235916,249203.0,249203,273608.0,273608
1824,r002,World -> North America,World,North America,,,2,,18504.69,20467,18696.52,20722,21108.79,23676,25643.34,28730,29884.91,33531,35959.45,40470,35279.73,40273,39855.06,45933,37524.99,43992,37686.75,44655,38070.81,45237,38002.03,45537,37819.07,45877,37251.02,45978,35624.23,44653,37415.49,47009,36030.48,46113,37233.27,47885,39130.61,51107
1824,r003,World -> North America -> Canada,World,North America,Canada,,3,High,2038.68,2489,2152.77,2674,2631.9,3289,3341.01,4139,4137.68,5091,5329.0,6532,5266.86,6584,6743.83,8393,5966.77,7692,6340.81,8193,6059.23,7851,5909.7,7757,6092.87,8096,5752.92,7875,5557.66,7757,5570.13,7866,5393.64,7798,5251.67,7649,5567.65,8200
1824,r004,World -> North America -> Greenland,World,North America,Greenland,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.08,1,0.0,0,0.0,0,0.0,0,0.5,1,0.0,0,0.0,0
1824,r005,World -> North America -> Mexico,World,North America,Mexico,,3,Upper-middle,160.52,188,169.93,216,189.71,242,335.28,418,609.18,734,713.53,848,766.46,911,748.7,923,809.59,ne,845.58,1040,873.34,1069,851.48,1043,848.75,1041,1110.22,1346,1093.13,1337,1077.95,1311,1092.05,1366,1120.87,1403,1190.23,1502
1824,r006,World -> North America -> United States,World,North America,United States,,3,High,16305.49,18140,16373.82,18241,18287.19,20624,21967.05,24772,25138.05,28408,29916.92,33979,29246.41,33698,32362.53,37650,30748.63,36328,30500.36,36476,31138.24,37353,31240.85,37770,30877.36,37800,30387.88,37818,28973.44,36644,30767.41,38957,29544.29,38069,30860.73,39980,32372.73,42593
1824,r007,World -> Central America and Caribbean,World,Central America and Caribbean,,,2,,19.28,29,17.35,26,24.98,38,65.7,86,59.9,86,86.83,134,90.72,152,124.21,190,115.99,204,113.4,197,135.77,234,118.18,221,137.81,234,171.3,262,184.47,282,154.41,244,148.32,252,200.4,299,243.01,380
1824,r008,World -> Central America and Caribbean -> Antigua and Barbuda,World,Central America and Caribbean,Antigua and Barbuda,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.33,1
1824,r009,"World -> Central America and Caribbean -> Bahamas, The",World,Central America and Caribbean,"Bahamas, The",,3,High,1.0,1,1.0,1,0.33,1,0.0,0,0.0,0,1.5,3,0.5,1,0.0,0,0.25,1,1.58,4,1.5,2,0.5,1,0.0,0,0.0,0,0.33,1,0.33,1,0.13,1,0.0,0,0.0,0
1824,r010,World -> Central America and Caribbean -> Barbados,World,Central America and Caribbean,Barbados,,3,High,0.0,0,2.0,2,2.25,3,5.0,5,4.5,5,2.0,2,1.0,1,2.2,3,5.39,7,0.07,1,0.0,0,2.7,5,0.0,0,2.0,2,2.25,3,3.0,3,4.67,5,2.0,2,3.0,3
1824,r011,World -> Central America and Caribbean -> Belize,World,Central America and Caribbean,Belize,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.12,1,0.0,0,0.0,0,0.0,0,0.0,0,0.25,1,0.0,0,0.0,0,0.0,0,0.0,0,1.1,2,0.0,0,0.4,1,0.0,0
1824,r012,World -> Central America and Caribbean -> Costa Rica,World,Central America and Caribbean,Costa Rica,,3,Upper-middle,0.25,1,2.13,4,1.33,2,1.5,3,5.67,8,6.58,11,9.83,16,5.63,12,3.72,7,2.2,3,5.13,9,7.02,18,22.84,30,28.13,38,28.59,38,33.74,44,31.28,44,33.65,49,67.48,87
1824,r013,World -> Central America and Caribbean -> Cuba,World,Central America and Caribbean,Cuba,,3,Upper-middle,6.01,11,5.44,9,10.15,18,13.7,25,11.51,21,38.48,64,39.1,65,45.71,71,55.42,94,38.04,73,64.0,119,49.38,97,62.32,115,87.85,138,86.28,131,58.29,99,50.39,92,61.08,102,102.22,165
1824,r014,World -> Central America and Caribbean -> Dominica,World,Central America and Caribbean,Dominica,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.33,1,0.0,0,0.33,1,0.0,0,0.0,0,0.0,0,0.0,0,0.33,1,0.0,0,0.0,0,0.0,0,0.25,1,0.46,3,0.0,0
1824,r015,World -> Central America and Caribbean -> Dominican Republic,World,Central America and Caribbean,Dominican Republic,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.41,2,0.33,1,0.0,0,0.0,0,1.25,2,0.2,1,1.0,1,0.17,1,0.83,2,0.0,0,0.63,2,0.61,4,0.75,2,1.55,8
1824,r016,World -> Central America and Caribbean -> El Salvador,World,Central America and Caribbean,El Salvador,,3,Lower-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.63,1,0.33,1,1.0,1,0.33,1,0.83,2,2.0,2,1.17,2
1824,r017,World -> Central America and Caribbean -> Grenada,World,Central America and Caribbean,Grenada,,3,Upper-middle,0.0,0,0.29,1,0.0,0,0.0,0,0.0,0,0.0,0,0.33,1,0.0,0,0.5,1,0.0,0,0.33,1,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1824,r018,World -> Central America and Caribbean -> Guatemala,World,Central America and Caribbean,Guatemala,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,1.0,1,0.7,2,2.33,3,1.75,3,4.5,6,2.83,5,3.96,9,6.17,9,6.07,9,10.13,13,9.47,13
1824,r019,World -> Central America and Caribbean -> Haiti,World,Central America and Caribbean,Haiti,,3,Low,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.5,1,0.0,0,0.0,0,0.0,0,1.33,2,0.0,0,0.17,1,0.0,0,0.38,2,0.25,1,0.17,1,0.0,0
1824,r020,World -> Central America and Caribbean -> Honduras,World,Central America and Caribbean,Honduras,,3,Lower-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.17,1,0.0,0,0.0,0,0.25,1,0.33,1,0.5,1,0.0,0,0.1,1,1.45,3,0.0,0,2.2,3,0.2,1,0.0,0,3.5,4,2.54,7
1824,r021,World -> Central America and Caribbean -> Jamaica,World,Central America and Caribbean,Jamaica,,3,Upper-middle,4.6,6,0.0,0,3.33,4,8.5,9,6.75,8,9.33,11,6.17,8,9.83,11,16.2,21,18.99,24,14.92,19,11.42,15,9.75,17,17.2,21,16.42,20,12.47,17,12.08,15,16.0,18,16.21,20
1824,r022,World -> Central America and Caribbean -> Nicaragua,World,Central America and Caribbean,Nicaragua,,3,Lower-middle,0.0,0,1.0,1,0.25,1,0.0,0,0.25,1,0.5,1,0.5,1,0.5,1,1.38,2,0.0,0,0.97,5,0.17,1,1.0,2,0.17,1,0.0,0,0.25,1,3.77,6,0.17,1,4.27,6
1824,r023,World -> Central America and Caribbean -> Panama,World,Central America and Caribbean,Panama,,3,High,0.5,1,0.0,0,0.0,0,0.0,0,0.5,1,0.5,1,1.17,3,0.0,0,1.57,6,4.43,17,2.6,11,2.33,10,7.82,15,5.22,11,10.24,17,4.52,9,3.59,8,6.19,14,7.33,19
1824,r024,World -> Central America and Caribbean -> Puerto Rico,World,Central America and Caribbean,Puerto Rico,,3,High,5.92,8,3.5,6,6.33,8,29.25,32,24.13,32,20.5,31,25.34,46,49.93,75,23.31,52,26.3,44,27.78,44,20.71,38,18.5,32,15.24,28,19.56,36,17.35,32,21.73,47,39.31,57,19.86,39
1824,r025,World -> Central America and Caribbean -> Saint Kitts and Nevis,World,Central America and Caribbean,Saint Kitts and Nevis,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.5,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1824,r026,World -> Central America and Caribbean -> Saint Lucia,World,Central America and Caribbean,Saint Lucia,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1824,r027,World -> Central America and Caribbean -> Saint Vincent and the Grenadines,World,Central America and Caribbean,Saint Vincent and the Grenadines,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1824,r028,World -> Central America and Caribbean -> Trinidad and Tobago,World,Central America and Caribbean,Trinidad and Tobago,,3,High,1.0,1,2.0,2,1.0,1,7.75,12,4.92,7,6.58,8,5.45,9,9.33,14,6.92,13,19.33,27,15.75,20,19.78,30,7.5,13,11.33,15,13.63,23,15.67,21,12.67,17,24.58,30,7.58,11
1824,r029,World -> South America,World,South America,,,2,,750.96,892,783.22,926,1023.76,1213,1090.6,1311,1548.77,1858,1761.82,2157,2301.58,2780,2521.55,3090,2975.9,3610,3140.92,3754,3380.67,4081,3782.13,4567,4423.03,5250,4399.36,5309,5067.4,6141,5097.07,6216,5759.82,7008,6441.9,7843,7878.47,9408
1824,r030,World -> South America -> Argentina,World,South America,Argentina,,3,High,67.3,86,46.2,63,76.74,103,42.25,69,92.51,130,126.81,182,158.43,216,173.49,242,227.41,328,213.76,302,248.84,337,266.88,370,274.49,358,250.7,332,315.46,420,269.62,377,321.0,432,329.76,451,345.28,463
1824,r031,World -> South America -> Bolivia,World,South America,Bolivia,,3,Lower-middle,0.0,0,0.0,0,0.5,1,0.0,0,1.0,1,0.25,1,1.17,3,0.25,1,1.83,2,0.67,1,1.45,3,0.91,4,0.42,3,0.56,2,3.0,3,2.58,7,3.08,8,3.4,5,5.58,9
1824,r032,World -> South America -> Brazil,World,South America,Brazil,,3,Upper-middle,597.05,693,647.07,740,825.78,953,906.87,1042,1257.58,1437,1378.19,1620,1754.16,2044,1891.57,2228,2258.89,2629,2333.02,2673,2536.4,2907,2824.65,3263,3233.92,3713,3319.44,3863,3657.48,4290,3536.08,4189,3868.3,4581,4328.8,5093,4840.72,5722
1824,r033,World -> South America -> Chile,World,South America,Chile,,3,High,34.88,54,40.42,57,55.95,76,73.85,105,111.11,168,129.67,190,169.49,258,216.19,317,229.11,343,271.77,376,225.59,352,281.44,423,267.65,411,308.13,468,366.64,567,362.49,572,462.05,691,415.44,656,502.02,746
1824,r034,World -> South America -> Colombia,World,South America,Colombia,,3,Upper-middle,11.85,21,5.31,13,12.32,22,32.63,51,32.05,59,40.07,64,79.04,112,100.08,151,140.61,196,198.98,264,199.63,280,280.14,384,461.98,563,340.23,465,464.65,611,577.23,727,554.38,712,626.39,818,1017.12,1259
1824,r035,World -> South America -> Ecuador,World,South America,Ecuador,,3,Upper-middle,2.0,3,0.0,0,0.17,1,1.0,2,1.0,1,1.34,5,7.5,16,7.03,13,3.71,8,7.12,15,16.07,25,5.78,16,14.28,34,20.33,39,50.47,93,138.34,232,294.64,431,406.73,604,760.01,1000
1824,r036,World -> South America -> Guyana,World,South America,Guyana,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.5,1,0.0,0,0.0,0,0.0,0,0.5,1,0.0,0,0.25,1,0.0,0,0.05,1,0.0,0,0.0,0
1824,r037,World -> South America -> Paraguay,World,South America,Paraguay,,3,Upper-middle,0.0,0,4.0,5,0.25,1,1.0,1,6.83,8,5.02,10,6.62,9,4.33,5,6.54,9,5.86,10,4.74,8,6.48,10,5.25,7,13.81,18,11.86,16,25.38,31,21.25,30,26.07,33,16.38,23
1824,r038,World -> South America -> Peru,World,South America,Peru,,3,Upper-middle,0.0,0,0.13,1,0.17,1,0.0,0,2.09,5,3.05,9,8.5,13,12.8,21,14.41,28,12.64,21,19.31,28,28.17,37,23.03,37,23.43,38,41.45,56,74.32,123,107.92,188,197.94,245,277.85,325
1824,r039,World -> South America -> Suriname,World,South America,Suriname,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.73,2,0.0,0,0.0,0,0.0,0,0.0,0,0.07,1
1824,r040,World -> South America -> Uruguay,World,South America,Uruguay,,3,High,7.25,11,7.07,11,10.83,13,6.9,13,9.78,21,16.59,23,20.08,30,27.97,41,21.18,41,37.65,67,41.43,74,47.74,76,64.73,101,60.51,96,81.56,123,75.7,103,93.12,130,68.83,96,76.82,109
1824,r041,World -> South America -> Venezuela,World,South America,Venezuela,,3,Upper-middle,30.63,41,33.03,49,41.05,59,26.1,41,34.82,60,60.84,84,96.6,124,87.83,121,71.7,94,59.46,88,87.22,122,39.94,61,76.77,107,61.5,85,74.58,99,35.32,64,34.02,77,38.55,85,36.61,93
1824,r042,World -> Europe,World,Europe,,,2,,20207.88,21735,21437.1,23004,24191.85,26203,28137.41,30685,34253.86,37351,43338.67,47284,46735.39,51089,56650.35,62015,59486.75,65299,63565.42,69788,69018.85,75672,68618.19,75652,70058.81,77405,70988.21,78897,71224.38,79630,72913.84,81811,72255.87,81721,74828.64,85200,75158.2,86608
1824,r043,World -> Europe -> EU,World,Europe,EU,,3,,17887.9,19455,18577.41,20190,21234.4,23251,24648.5,27184,30117.31,33210,38516.77,42492,41516.57,45955,50333.37,55878,53261.96,59196,56732.29,63119,61008.88,67860,60672.15,67949,61322.54,68969,61850.52,70154,62049.11,70810,61979.7,71370,59727.55,69517,59220.39,70100,59736.45,71566
1824,r044,World -> Europe -> EU -> Austria,World,Europe,EU,Austria,4,High,364.83,465,428.11,533,538.07,685,633.2,782,672.43,847,988.22,1246,1117.6,1408,1394.7,1805,1457.11,1904,1651.68,2096,1730.81,2225,1768.07,2343,1868.31,2461,1863.36,2498,1803.97,2499,1897.88,2638,1777.22,2520,1799.37,2553,1762.78,2559
1824,r045,World -> Europe -> EU -> Belgium,World,Europe,EU,Belgium,4,High,460.69,563,479.71,595,554.2,715,664.96,825,744.58,954,1009.1,1289,1095.79,1434,1226.45,1598,1370.7,1819,1352.31,1772,1394.89,1900,1458.88,2024,1508.14,2074,1400.99,2004,1357.36,1991,1376.61,1986,1347.65,2000,1255.71,1893,1318.36,2004
1824,r046,World -> Europe -> EU -> Bulgaria,World,Europe,EU,Bulgaria,4,Upper-middle,46.83,62,79.62,106,78.31,107,101.11,149,120.66,164,97.52,130,112.86,164,237.14,298,237.77,301,183.19,239,279.95,361,299.75,370,251.14,311,224.5,273,205.14,260,249.92,315,253.1,331,293.42,370,377.01,464
1824,r047,World -> Europe -> EU -> Croatia,World,Europe,EU,Croatia,4,High,117.88,128,80.19,89,77.96,88,236.98,258,205.74,222,356.38,380,357.68,379,398.05,454,427.53,461,489.37,534,461.06,508,504.05,568,482.38,539,408.96,476,375.93,451,402.52,488,389.34,471,409.46,495,457.31,545
1824,r048,World -> Europe -> EU -> Cyprus,World,Europe,EU,Cyprus,4,High,36.42,43,22.37,35,31.82,46,32.8,53,48.78,81,69.97,109,98.94,142,90.43,139,109.57,175,126.73,191,121.9,181,151.16,230,180.92,261,185.04,283,178.67,271,159.51,249,218.22,327,225.94,343,181.54,292
1824,r049,World -> Europe -> EU -> Czechia,World,Europe,EU,Czechia,4,High,210.54,255,251.89,308,287.14,348,402.09,482,472.96,568,668.7,779,802.32,954,1123.91,1305,1249.68,1444,1275.34,1498,1544.26,1782,1655.51,1915,1481.28,1759,1608.54,1934,1586.28,1977,1814.48,2245,1644.85,2071,1754.92,2186,1545.74,1974
1824,r050,World -> Europe -> EU -> Denmark,World,Europe,EU,Denmark,4,High,239.38,317,251.7,323,288.45,379,307.43,408,388.89,514,469.37,645,545.49,751,634.07,861,610.33,882,719.75,1038,772.66,1149,797.18,1169,893.87,1297,930.66,1367,932.52,1367,934.01,1408,969.98,1484,874.08,1407,981.66,1603
1824,r051,World -> Europe -> EU -> Estonia,World,Europe,EU,Estonia,4,High,10.58,12,10.87,17,18.45,22,25.74,31,29.68,35,43.66,57,47.35,62,62.72,77,84.05,107,89.8,111,150.13,184,151.28,187,137.8,182,152.51,201,191.66,257,174.23,240,185.91,268,196.71,280,190.55,290
1824,r052,World -> Europe -> EU -> Finland,World,Europe,EU,Finland,4,High,615.42,705,546.07,635,716.01,828,759.62,902,1014.8,1189,1218.59,1432,1379.82,1633,1480.32,1818,1386.48,1715,1509.51,1859,1549.23,1953,1525.97,1953,1502.76,2000,1638.57,2210,1542.82,2106,1589.63,2264,1540.9,2245,1472.08,2154,1494.49,2225
1824,r053,World -> Europe -> EU -> France,World,Europe,EU,France,4,High,2590.27,3060,2421.86,2858,3055.68,3641,3278.17,3984,3848.92,4685,5254.36,6397,5546.64,6859,6492.52,8149,7142.52,9025,7338.1,9379,7742.9,10039,7756.55,10163,8190.22,10889,7923.51,10770,8274.49,11296,7992.88,11179,7375.35,10499,7200.68,10515,7017.72,10385
1824,r054,World -> Europe -> EU -> Germany,World,Europe,EU,Germany,4,High,3162.2,3765,3398.08,3991,3505.12,4250,4197.1,5079,5005.33,6075,6738.47,8053,7019.82,8471,8239.58,10120,9294.46,11236,10026.12,12122,11053.26,13369,10549.37,12989,10800.21,13410,10853.78,13489,11022.71,13760,10690.59,13579,10337.44,13217,9940.86,12906,10388.5,13400
1824,r055,World -> Europe -> EU -> Greece,World,Europe,EU,Greece,4,High,581.57,680,547.37,639,671.4,777,724.6,874,1008.82,1196,1293.86,1531,1468.36,1738,1739.43,2078,1848.87,2177,1863.03,2267,1827.09,2234,1750.98,2215,1884.84,2418,1799.72,2305,1924.16,2484,1829.48,2414,1744.7,2340,1624.51,2205,1745.95,2328
1824,r056,World -> Europe -> EU -> Hungary,World,Europe,EU,Hungary,4,High,187.03,240,201.11,265,218.5,292,245.93,337,322.33,407,422.63,538,444.79,565,657.03,801,564.63,724,652.95,812,575.35,753,696.11,888,703.91,903,771.1,963,717.3,925,605.47,794,726.47,933,704.36,920,766.17,979
