table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013
10872,r061,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,3,4,4,3,3,3,3,7,9,7,8
10872,r062,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15
10872,r063,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,497,504,497,515,519,524,608,587,567,565,535
10872,r064,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,6,11,3,4,7,7,11,6,8,5,6
10872,r065,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,57,47,58,53,62,78,81,87,84,75,78
10872,r066,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,5,5,4,3,4,3,3,3,3,2,2
10872,r067,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,0,0,0,0,0,0,0,0,8,7,7
10872,r068,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,52,42,53,50,58,74,78,85,73,67,69
10872,r069,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,36,37,36,30,48,41,29,12,53,19,14
10872,r070,All agencies -> Departments -> Department of Labor -> Bureau of Labor Statistics,All agencies,Departments,Department of Labor,Bureau of Labor Statistics,,4,21,22,23,23,24,24,0,NA,NA,NA,NA
10872,r071,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,3,3,3,3,2,2,2,6,49,13,10
10872,r072,All agencies -> Departments -> Department of Labor -> Employment and Training Administration,All agencies,Departments,Department of Labor,Employment and Training Administration,,4,9,9,7,1,19,11,22,NA,NA,NA,NA
10872,r073,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,3,3,3,4,3,4,4,6,4,6,4
10872,r074,All agencies -> Departments -> Department of Labor -> Office of the Secretary of Labor,All agencies,Departments,Department of Labor,Office of the Secretary of Labor,,4,1,0.05,1,0.05,0.05,0,NA,0,0,NA,NA
10872,r075,All agencies -> Departments -> Department of Labor -> Pension Benefit Guaranty Corp.,All agencies,Departments,Department of Labor,Pension Benefit Guaranty Corp.,,4,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
10872,r076,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,2,3,3,4,4,4,4,3,3,2,1
10872,r077,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,433,360,255,535,590,634,587,646,637,698,655
10872,r078,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,136,118,128,137,128,140,163,237,210,216,197
10872,r079,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,193,202,52,288,348,347,317,296,300,349,327
10872,r080,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,7,6,7,5,9,8,7,7,6,7,7
10872,r081,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,29,24,26,41,31,38,8,10,20,28,39
10872,r082,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,0,0.05,0.05,4,3,4,4,20,23,25,14
10872,r083,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,65,7,40,58,64,83,82,71,71,69,65
10872,r084,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,na,3,2,2,4,3,2,2,3,2,2
10872,r085,All agencies -> Departments -> Department of Transportation -> Research and Innovative Technology Administration,All agencies,Departments,Department of Transportation,Research and Innovative Technology Administration,,4,na,0,0.05,1,2,11,4,4,3,3,3
10872,r086,All agencies -> Departments -> Department of Transportation -> Research and Special Programs Administration,All agencies,Departments,Department of Transportation,Research and Special Programs Administration,,4,3,na,na,na,na,na,na,na,na,na,na
10872,r087,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,59,61,63,61,59,65,67,68,77,75,73
10872,r088,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,4,4,6,5,4,5,2,1,5,5,9
10872,r089,All agencies -> Departments -> Department of the Treasury -> Internal Revenue Service,All agencies,Departments,Department of the Treasury,Internal Revenue Service,,4,54,57,58,55,55,60,65,66,71,69,65
10872,r090,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,0,0,0,0,0,0,0,1,1,2,0.05
10872,r091,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,350,384,383,392,425,457,477,529,575,577,604
10872,r092,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,,
10872,r093,All agencies -> Other agencies -> Agency for Global Media,All agencies,Other agencies,Agency for Global Media,,,3,0,1,0.05,0.05,NA,NA,NA,NA,NA,NA,NA
10872,r094,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,262,241,217,215,234,124,160,84,119,77,125
10872,r095,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,1,1,1,1,1,1,1,1,0.05,1,0.05
10872,r096,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10872,r097,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,462,537,525,505,492,450,468,485,491,491,446
10872,r098,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,4,4,5,7,6,7,7,4,4,4,5
10872,r099,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,2,2,1,2,2,3,2,3,3,3,3
10872,r100,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,1,16,2,3,0.05,0.05,0.05,1,1,1,1
10872,r101,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,4553,4499,3729,3272,2132,1406,1703,1503,1575,5100,5422
10872,r102,All agencies -> Other agencies -> National Archives and Records Administration,All agencies,Other agencies,National Archives and Records Administration,,,3,0.05,0.05,0.05,0.05,0.05,5,5,5,3,2,1
10872,r103,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,3609,3771,3743,3791,3970,4135,6095,5016,5146,5170,4956
10872,r104,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,64,72,70,71,77,61,61,85,84,83,76
10872,r105,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,na,na,na,na,na,na,na,na,41,41,334
10872,r106,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,104,108,109,119,145,142,152,167,193,197,195
10872,r107,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,37,30,35,68,68,54,68,63,53,65,57
