table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2017,field_total_2018,field_total_2019,field_total_2020,field_federally_financed_2017,field_federally_financed_2018,field_federally_financed_2019,field_federally_financed_2020
5420,r034,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,33,"['15,835', '']","['19,212', '']","['19,362', '']","['21,118', '']","['13,165', '']","['15,921', '']","['15,979', '']","['17,176', '']"
5420,r035,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,34,"['16,352', '']","['16,731', '']","['15,899', '']","['18,747', '']","['8,512', '']","['9,566', '']","['9,268', '']","['10,894', '']"
5420,r036,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,35,"['2,941', '']","['3,812', '']","['3,836', '']","['18,620', '']","['1,779', '']","['1,806', '']","['2,137', '']","['3,947', '']"
5420,r037,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,36,"['19,007', '']","['21,960', '']","['21,800', '']","['18,504', '']","['7,431', '']","['9,668', '']","['10,724', '']","['9,988', '']"
5420,r038,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,37,"['13,663', '']","['14,698', '']","['15,867', '']","['17,480', '']","['7,762', '']","['7,383', '']","['8,724', '']","['10,302', '']"
5420,r039,All institutions -> Florida International U.,All institutions,Florida International U.,2,38,"['10,302', '']","['14,645', '']","['14,911', '']","['16,175', '']","['6,385', '']","['11,033', '']","['10,990', '']","['9,863', '']"
5420,r040,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,39,"['11,083', '']","['11,537', '']","['14,614', '']","['16,119', '']","['8,160', '']","['8,169', '']","['10,351', '']","['11,737', '']"
5420,r041,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,40,"['11,077', '']","['14,890', '']","['19,013', '']","['15,783', '']","['5,119', '']","['7,598', '']","['8,474', '']","['7,631', '']"
5420,r042,All institutions -> Brown U.,All institutions,Brown U.,2,41,"['10,670', '']","['12,539', '']","['14,727', '']","['15,695', '']","['6,810', '']","['8,359', '']","['10,694', '']","['10,937', '']"
5420,r043,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,42,"['9,179', '']","['12,028', '']","['14,909', '']","['15,627', '']","['8,436', '']","['11,294', '']","['14,061', '']","['14,941', '']"
5420,r044,All institutions -> Harvard U.,All institutions,Harvard U.,2,43,"['13,534', '']","['15,431', '']","['15,229', '']","['15,250', '']","['8,443', '']","['11,290', '']","['12,576', '']","['11,955', '']"
5420,r045,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,44,"['10,716', '']","['12,010', '']","['12,983', '']","['15,180', '']","['4,324', '']","['5,055', '']","['4,804', '']","['6,046', '']"
5420,r046,All institutions -> U. Arizona,All institutions,U. Arizona,2,45,"['9,674', '']","['13,089', '']","['12,370', '']","['15,084', '']","['7,093', '']","['6,108', '']","['7,066', '']","['7,670', '']"
5420,r047,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,46,"['9,584', '']","['15,086', '']","['14,405', '']","['15,072', '']","['8,043', '']","['12,844', '']","['10,511', '']","['11,277', '']"
5420,r048,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,47,"['11,524', '']","['14,217', '']","['16,400', '']","['14,904', '']","['6,163', '']","['8,902', '']","['10,201', '']","['8,265', '']"
5420,r049,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,48,"['12,250', '']","['14,596', '']","['15,753', '']","['14,889', '']","['3,292', '']","['4,918', '']","['5,230', '']","['5,114', '']"
5420,r050,All institutions -> New York U.,All institutions,New York U.,2,49,"['20,892', '']","['17,178', '']","['14,607', '']","['14,584', '']","['12,227', '']","['11,255', '']","['8,151', '']","['9,125', '']"
5420,r051,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,50,"['9,062', '']","['9,830', '']","['11,282', '']","['14,484', '']","['5,689', '']","['5,049', '']","['5,853', '']","['4,377', '']"
5420,r052,All institutions -> Boston U.,All institutions,Boston U.,2,51,"['3,046', '']","['5,055', '']","['11,919', '']","['14,251', '']","['2,010', '']","['2,491', '']","['5,295', '']","['5,902', '']"
5420,r053,"All institutions -> U. Tennessee, Knoxville<sup>c</sup>",All institutions,"U. Tennessee, Knoxville<sup>c</sup>",2,52,"['15,565', '']","['14,367', '']","['14,744', '']","['13,906', '']","['10,989', '']","['9,876', '']","['10,706', '']","['11,049', '']"
5420,r054,All institutions -> U. Florida,All institutions,U. Florida,2,53,"['12,606', '']","['12,515', '']","['13,569', '']","['13,006', '']","['7,736', '']","['7,201', '']","['8,507', '']","['9,016', '']"
5420,r055,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,54,"['12,708', '']","['11,653', '']","['10,522', '']","['12,999', '']","['7,447', '']","['6,873', '']","['5,679', '']","['7,580', '']"
5420,r056,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,55,"['12,047', '']","['11,550', '']","['12,482', '']","['12,836', '']","['4,418', '']","['4,772', '']","['4,439', '']","['4,044', '']"
5420,r057,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,56,"['10,339', '']","['10,454', '']","['12,125', '']","['12,701', '']","['430', '']","['389', '']","['690', '']","['255', '']"
5420,r058,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,57,"['8,273', '']","['10,239', '']","['12,132', '']","['12,064', '']","['5,615', '']","['7,312', '']","['7,721', '']","['5,470', '']"
5420,r059,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,58,"['14,247', '']","['10,971', '']","['10,173', '']","['11,963', '']","['13,621', '']","['10,458', '']","['9,899', '']","['11,055', '']"
5420,r060,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,59,"['2,577', '']","['6,352', '']","['8,065', '']","['11,590', '']","['1,870', '']","['4,913', '']","['4,989', '']","['6,765', '']"
5420,r061,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,60,"['17,710', '']","['15,078', '']","['11,650', '']","['11,111', '']","['2,972', '']","['4,899', '']","['2,169', '']","['1,050', '']"
5420,r062,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,61,"['9,528', '']","['9,365', '']","['9,726', '']","['10,909', '']","['6,632', '']","['6,939', '']","['7,788', '']","['8,530', '']"
5420,r063,All institutions -> Rice U.,All institutions,Rice U.,2,62,"['12,583', '']","['11,281', '']","['11,939', '']","['10,760', '']","['10,707', '']","['9,709', '']","['10,013', '']","['7,698', '']"
5420,r064,All institutions -> Florida State U.,All institutions,Florida State U.,2,63,"['9,281', '']","['11,684', '']","['11,557', '']","['10,349', '']","['4,487', '']","['4,681', '']","['3,787', '']","['3,969', '']"
5420,r065,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,64,"['7,181', '']","['9,812', '']","['10,468', '']","['10,163', '']","['6,620', '']","['7,241', '']","['8,286', '']","['8,343', '']"
5420,r066,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,65,"['3,694', '']","['3,578', '']","['7,301', '']","['10,150', '']","['2,516', '']","['2,647', '']","['5,023', '']","['7,300', '']"
5420,r067,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,66,"['7,580', '']","['7,608', '']","['8,136', '']","['9,992', '']","['4,261', '']","['4,597', '']","['4,763', '']","['6,289', '']"
5420,r068,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,67,"['7,189', '']","['8,803', '']","['7,707', '']","['9,417', '']","['2,796', '']","['3,049', '']","['3,184', '']","['2,582', '']"
5420,r069,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,68,"['9,032', '']","['8,386', '']","['9,734', '']","['9,312', '']","['5,656', '']","['6,002', '']","['6,889', '']","['6,612', '']"
5420,r070,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,69,"['12,511', '']","['11,397', '']","['10,965', '']","['9,231', '']","['7,073', '']","['6,670', '']","['6,351', '']","['5,973', '']"
5420,r071,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,70,"['8,208', '']","['9,887', '']","['10,619', '']","['9,177', '']","['4,521', '']","['5,243', '']","['3,885', '']","['3,428', '']"
5420,r072,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,71,"['7,751', '']","['8,029', '']","['8,037', '']","['9,058', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5420,r073,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,72,"['7,040', '']","['7,398', '']","['9,450', '']","['8,974', '']","['4,864', '']","['5,364', '']","['7,221', '']","['5,999', '']"
5420,r074,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,73,"['4,228', '']","['5,079', '']","['6,328', '']","['8,910', '']","['2,318', '']","['2,793', '']","['3,189', '']","['5,556', '']"
5420,r075,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,74,"['9,237', '']","['9,227', '']","['8,919', '']","['8,541', '']","['4,429', '']","['4,870', '']","['4,828', '']","['4,420', '']"
5420,r076,All institutions -> U. Memphis,All institutions,U. Memphis,2,75,"['8,164', '']","['13,831', '']","['9,482', '']","['8,486', '']","['7,313', '']","['11,139', '']","['6,188', '']","['4,277', '']"
5420,r077,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,76,"['2,530', '']","['2,512', '']","['3,035', '']","['8,441', '']","['1,055', '']","['1,214', '']","['1,459', '']","['5,024', '']"
5420,r078,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,77,"['3,477', '']","['6,455', '']","['6,538', '']","['8,284', '']","['1,273', '']","['4,110', '']","['4,051', '']","['5,502', '']"
5420,r079,All institutions -> Washington State U.,All institutions,Washington State U.,2,78,"['5,770', '']","['9,407', '']","['8,705', '']","['8,251', '']","['3,320', '']","['4,170', '']","['3,520', '']","['4,027', '']"
5420,r080,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,79,"['8,111', '']","['9,666', '']","['8,869', '']","['8,213', '']","['6,190', '']","['7,939', '']","['7,304', '']","['6,218', '']"
5420,r081,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,80,"['6,405', '']","['7,442', '']","['7,176', '']","['7,873', '']","['1,986', '']","['2,135', '']","['2,607', '']","['2,734', '']"
5420,r082,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,81,"['7,731', '']","['10,194', '']","['8,296', '']","['7,666', '']","['3,891', '']","['5,675', '']","['4,152', '']","['4,815', '']"
5420,r083,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,82,"['5,832', '']","['5,522', '']","['5,851', '']","['7,597', '']","['5,131', '']","['4,930', '']","['4,796', '']","['5,639', '']"
5420,r084,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,83,"['4,506', '']","['5,719', '']","['7,191', '']","['7,572', '']","['2,445', '']","['2,412', '']","['2,575', '']","['2,817', '']"
5420,r085,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,84,"['4,134', '']","['7,719', '']","['7,812', '']","['7,550', '']","['2,575', '']","['3,965', '']","['2,858', '']","['3,390', '']"
5420,r086,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,85,"['6,531', '']","['7,718', '']","['11,598', '']","['7,345', '']","['3,682', '']","['4,004', '']","['6,843', '']","['4,608', '']"
5420,r087,All institutions -> George Washington U.,All institutions,George Washington U.,2,86,"['6,476', '']","['6,509', '']","['8,578', '']","['7,308', '']","['3,797', '']","['4,309', '']","['4,266', '']","['3,135', '']"
5420,r088,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,87,"['6,818', '']","['7,888', '']","['7,562', '']","['7,256', '']","['4,693', '']","['5,724', '']","['5,544', '']","['5,005', '']"
5420,r089,All institutions -> U. Dayton,All institutions,U. Dayton,2,88,"['1,838', '']","['1,445', '']","['4,245', '']","['7,200', '']","['744', '']","['1,116', '']","['3,453', '']","['5,964', '']"
5420,r090,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,89,"['6,458', '']","['5,746', '']","['7,481', '']","['7,153', '']","['3,008', '']","['2,611', '']","['4,108', '']","['4,051', '']"
5420,r091,All institutions -> U. Delaware,All institutions,U. Delaware,2,90,"['5,171', '']","['5,267', '']","['5,274', '']","['6,648', '']","['4,067', '']","['4,346', '']","['4,540', '']","['5,643', '']"
5420,r092,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,91,"['5,034', '']","['5,277', '']","['6,541', '']","['6,591', '']","['957', '']","['1,182', '']","['2,709', '']","['2,739', '']"
5420,r093,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,92,"['10,380', '']","['8,478', '']","['5,881', '']","['6,402', '']","['7,655', '']","['7,916', '']","['4,381', '']","['4,851', '']"
5420,r094,All institutions -> Duke U.,All institutions,Duke U.,2,93,"['5,611', '']","['5,785', '']","['5,845', '']","['6,019', '']","['5,139', '']","['5,454', '']","['5,497', '']","['5,535', '']"
5420,r095,All institutions -> Yale U.,All institutions,Yale U.,2,94,"['11,375', '']","['6,309', '']","['5,996', '']","['5,969', '']","['5,819', '']","['4,257', '']","['4,245', '']","['3,666', '']"
5420,r096,All institutions -> Temple U.,All institutions,Temple U.,2,95,"['4,500', '']","['4,252', '']","['4,560', '']","['5,901', '']","['3,149', '']","['2,879', '']","['2,818', '']","['2,496', '']"
5420,r097,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,96,"['2,880', '']","['3,251', '']","['3,681', '']","['5,887', '']","['1,581', '']","['1,759', '']","['1,934', '']","['3,038', '']"
5420,r098,All institutions -> U. Oregon,All institutions,U. Oregon,2,97,"['5,002', '']","['4,231', '']","['5,059', '']","['5,652', '']","['3,611', '']","['3,504', '']","['3,738', '']","['4,228', '']"
5420,r099,All institutions -> U. Houston,All institutions,U. Houston,2,98,"['5,442', '']","['7,068', '']","['4,819', '']","['5,599', '']","['3,144', '']","['4,358', '']","['3,033', '']","['2,546', '']"
5420,r100,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,99,"['4,342', '']","['4,807', '']","['5,103', '']","['5,575', '']","['2,989', '']","['3,492', '']","['2,815', '']","['3,194', '']"
5420,r101,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,100,"['4,633', '']","['4,465', '']","['5,504', '']","['5,467', '']","['3,658', '']","['3,820', '']","['4,583', '']","['4,675', '']"
5420,r102,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,101,"['1,768', '']","['3,368', '']","['3,673', '']","['5,361', '']","['534', '']","['504', '']","['547', '']","['371', '']"
5420,r103,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,102,"['7,073', '']","['6,328', '']","['6,944', '']","['5,189', '']","['3,637', '']","['2,716', '']","['3,822', '']","['1,749', '']"
5420,r104,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,103,"['4,040', '']","['4,135', '']","['4,427', '']","['5,111', '']","['962', '']","['1,004', '']","['1,019', '']","['1,160', '']"
5420,r105,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,104,"['5,488', '']","['7,723', '']","['5,571', '']","['5,081', '']","['3,238', '']","['4,724', '']","['2,621', '']","['1,266', '']"
5420,r106,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,105,"['3,225', '']","['4,235', '']","['4,401', '']","['5,009', '']","['1,591', '']","['1,838', '']","['1,910', '']","['2,199', '']"
5420,r107,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,106,"['1,799', '']","['2,653', '']","['4,368', '']","['5,006', '']","['171', '']","['602', '']","['1,505', '']","['1,740', '']"
5420,r108,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,107,"['2,965', '']","['3,509', '']","['3,920', '']","['5,002', '']","['1,407', '']","['1,826', '']","['2,106', '']","['3,307', '']"
5420,r109,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,108,"['4,306', '']","['4,474', '']","['5,010', '']","['4,921', '']","['4,306', '']","['4,474', '']","['5,010', '']","['4,921', '']"
5420,r110,All institutions -> Clemson U.,All institutions,Clemson U.,2,109,"['5,936', '']","['5,904', '']","['5,193', '']","['4,852', '']","['2,096', '']","['3,900', '']","['2,663', '']","['2,355', '']"
5420,r111,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,110,"['2,184', '']","['2,376', '']","['2,436', '']","['4,809', '']","['1,588', '']","['1,623', '']","['1,526', '']","['1,999', '']"
5420,r112,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,111,"['2,586', '']","['3,065', '']","['5,879', '']","['4,769', '']","['1,521', '']","['1,600', '']","['1,966', '']","['1,262', '']"
5420,r113,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,112,"['628', '']","['868', '']","['5,088', '']","['4,591', '']","['124', '']","['422', '']","['2,008', '']","['1,753', '']"
5420,r114,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,113,"['1,703', '']","['2,124', '']","['2,705', '']","['4,539', '']","['1,562', '']","['1,944', '']","['2,296', '']","['3,869', '']"
5420,r115,All institutions -> U. Kansas,All institutions,U. Kansas,2,114,"['4,214', '']","['4,073', '']","['4,004', '']","['4,416', '']","['2,274', '']","['1,915', '']","['2,285', '']","['2,887', '']"
5420,r116,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,115,"['2,171', '']","['3,586', '']","['3,694', '']","['4,337', '']","['1,976', '']","['3,273', '']","['3,006', '']","['3,909', '']"
5420,r117,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,116,"['1,742', '']","['2,359', '']","['4,242', '']","['4,287', '']","['1,457', '']","['1,956', '']","['3,930', '']","['3,223', '']"
5420,r118,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,117,"['5,056', '']","['4,349', '']","['4,278', '']","['4,278', '']","['4,067', '']","['3,800', '']","['3,761', '']","['3,645', '']"
5420,r119,All institutions -> Tufts U.,All institutions,Tufts U.,2,118,"['3,710', '']","['3,392', '']","['3,777', '']","['4,273', '']","['3,369', '']","['3,315', '']","['3,777', '']","['4,128', '']"
5420,r120,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,119,"['2,025', '']","['1,660', '']","['4,567', '']","['4,187', '']","['1,841', '']","['1,425', '']","['3,924', '']","['3,674', '']"
5420,r121,All institutions -> Drexel U.,All institutions,Drexel U.,2,120,"['6,125', '']","['6,599', '']","['4,298', '']","['4,105', '']","['3,684', '']","['3,964', '']","['2,827', '']","['2,885', '']"
5420,r122,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,121,"['2,997', '']","['3,138', '']","['3,165', '']","['4,054', '']","['1,796', '']","['1,647', '']","['1,639', '']","['1,554', '']"
5420,r123,All institutions -> U. Rochester,All institutions,U. Rochester,2,122,"['2,948', '']","['3,557', '']","['3,657', '']","['4,021', '']","['2,418', '']","['2,882', '']","['3,167', '']","['3,383', '']"
5420,r124,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,123,"['5,373', '']","['4,366', '']","['3,649', '']","['3,964', '']","['4,072', '']","['2,992', '']","['2,616', '']","['2,876', '']"
5420,r125,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,124,"['1,829', '']","['1,533', '']","['3,355', '']","['3,846', '']","['1,671', '']","['1,283', '']","['3,256', '']","['3,705', '']"
