table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_economies_by_income_status,field_2000_fractional_count,field_2000_whole_count,field_2001_fractional_count,field_2001_whole_count,field_2002_fractional_count,field_2002_whole_count,field_2003_fractional_count,field_2003_whole_count,field_2004_fractional_count,field_2004_whole_count,field_2005_fractional_count,field_2005_whole_count,field_2006_fractional_count,field_2006_whole_count,field_2007_fractional_count,field_2007_whole_count,field_2008_fractional_count,field_2008_whole_count,field_2009_fractional_count,field_2009_whole_count,field_2010_fractional_count,field_2010_whole_count,field_2011_fractional_count,field_2011_whole_count,field_2012_fractional_count,field_2012_whole_count,field_2013_fractional_count,field_2013_whole_count,field_2014_fractional_count,field_2014_whole_count,field_2015_fractional_count,field_2015_whole_count,field_2016_fractional_count,field_2016_whole_count,field_2017_fractional_count,field_2017_whole_count,field_2018_fractional_count,field_2018_whole_count
1830,r001,World,World,,,,1,,27679.0,27679,27519.0,27519,27993.0,27993,29021.0,29021,31313.0,31313,33513.0,33513,35411.0,35411,38284.0,38284,41525.0,41525,44792.0,44792,45031.0,45031,48714.0,48714,52493.0,52493,57843.0,57843,59992.0,59992,57151.0,57151,56489.0,56489,59354.0,59354,61138.0,61138
1830,r002,World -> North America,World,North America,,,2,,7137.89,8397,6886.36,8178,7011.89,8221,7207.0,8746,7448.92,8980,8123.73,9866,8489.44,10320,9175.2,11166,9265.98,11451,9757.31,12028,9459.04,11711,9648.6,12160,10132.25,12765,10442.6,13371,10388.5,13527,10171.67,13158,10212.63,13292,10474.7,13773,10136.89,13429
1830,r003,World -> North America -> Canada,World,North America,Canada,,3,High,750.71,1028,735.44,1009,791.24,1064,823.59,1190,877.29,1255,945.04,1390,1030.52,1517,1073.63,1548,1141.8,1701,1236.78,1807,1190.83,1745,1168.22,1756,1199.68,1792,1242.27,1915,1242.87,1949,1193.74,1850,1156.92,1804,1109.33,1807,1146.71,1850
1830,r004,World -> North America -> Greenland,World,North America,Greenland,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.25,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1830,r005,World -> North America -> Mexico,World,North America,Mexico,,3,Upper-middle,116.79,158,128.85,182,138.32,198,139.1,196,152.49,228,198.58,281,179.65,249,219.98,307,197.49,295,261.41,355,243.45,335,220.09,323,310.98,436,359.64,475,353.23,481,373.21,491,323.89,434,377.57,504,395.39,527
1830,r006,World -> North America -> United States,World,North America,United States,,3,High,6270.38,7455,6022.08,7210,6082.33,7209,6244.31,7643,6418.89,7809,6980.11,8539,7279.27,8915,7881.6,9680,7926.69,9848,8259.11,10278,8024.75,10019,8260.29,10472,8621.59,10941,8840.48,11420,8792.4,11543,8604.73,11216,8731.82,11473,8987.8,11913,8594.8,11493
1830,r007,World -> Central America and Caribbean,World,Central America and Caribbean,,,2,,18.08,25,19.58,28,25.58,34,20.84,35,14.43,22,21.08,32,26.33,40,18.68,28,31.99,50,36.45,56,33.28,55,23.92,39,32.07,55,29.51,55,34.45,59,34.34,63,31.88,54,48.11,88,36.73,67
1830,r008,World -> Central America and Caribbean -> Antigua and Barbuda,World,Central America and Caribbean,Antigua and Barbuda,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1830,r009,"World -> Central America and Caribbean -> Bahamas, The",World,Central America and Caribbean,"Bahamas, The",,3,High,0.0,0,0.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.25,4,0.5,1,0.25,1,2.13,3,3.0,3,0.0,0
1830,r010,World -> Central America and Caribbean -> Barbados,World,Central America and Caribbean,Barbados,,3,High,1.0,1,1.0,1,2.0,3,1.33,2,3.5,4,1.83,3,0.5,1,3.0,4,1.0,1,1.75,2,1.0,2,0.83,2,1.33,2,1.33,2,0.33,1,0.0,0,0.0,0,2.5,3,0.5,1
1830,r011,World -> Central America and Caribbean -> Belize,World,Central America and Caribbean,Belize,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.75,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1
1830,r012,World -> Central America and Caribbean -> Costa Rica,World,Central America and Caribbean,Costa Rica,,3,Upper-middle,1.5,2,1.0,1,2.0,2,1.33,3,0.0,0,1.2,2,3.0,6,1.63,3,3.08,6,2.5,3,1.62,5,2.33,3,1.0,1,1.0,3,3.88,7,3.64,9,5.08,10,16.28,24,11.12,20
1830,r013,World -> Central America and Caribbean -> Cuba,World,Central America and Caribbean,Cuba,,3,Upper-middle,5.67,6,5.67,9,12.5,15,2.77,6,5.35,8,10.79,14,9.33,14,7.63,11,15.82,25,15.86,22,17.45,26,8.0,14,15.09,27,5.2,13,11.93,20,16.64,28,3.6,8,9.81,22,7.32,16
