table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_basic_research,field_applied_research,field_development
1412,r019,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['812', 'i ']","['140', 'i ']","['154', 'i ']","['519', 'i']"
1412,r020,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['46', 'i ']","['*', 'i ']","['4', 'i ']","['42', 'i']"
1412,r021,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['14,325', '  ']","['1,382', 'i ']","['2,144', 'i ']","['10,800', ' ']"
1412,r022,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['12,904', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['10,055', ' ']"
1412,r023,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation equipment,All industries,Manufacturing industries,Transportation equipment,Other transportation equipment,,4,other 336,"['1,421', 'i ']","['D', '&nbsp;']","['D', '&nbsp;']","['745', 'i']"
1412,r024,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['*', 'i ']","['0', '  ']","['0', '  ']","['*', 'i']"
1412,r025,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,"322, 324, 339","['36', '  ']","['4', '  ']","['9', '  ']","['24', ' ']"
1412,r026,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['4,555', '  ']","['409', '  ']","['2,261', '  ']","['1,885', ' ']"
1412,r027,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['25', '  ']","['8', '  ']","['11', '  ']","['6', ' ']"
1412,r028,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['7', '  ']","['1', '  ']","['2', '  ']","['4', ' ']"
1412,r029,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['*', '  ']","['0', '  ']","['0', '  ']","['*', ' ']"
1412,r030,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['16', '  ']","['6', '  ']","['9', '  ']","['*', ' ']"
1412,r031,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['2', '  ']","['*', '  ']","['*', '  ']","['1', ' ']"
1412,r032,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['4,496', '  ']","['401', 'i ']","['2,247', '  ']","['1,849', ' ']"
1412,r033,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['964', '  ']","['68', '  ']","['664', '  ']","['231', ' ']"
1412,r034,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['583', '  ']","['28', 'i ']","['175', '  ']","['380', ' ']"
1412,r035,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['2,675', '  ']","['248', 'i ']","['1,328', 'i ']","['1,099', ' ']"
1412,r036,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['93', '  ']","['13', '  ']","['28', '  ']","['52', ' ']"
1412,r037,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['1,956', '  ']","['D', '&nbsp;']","['D', '  ']","['875', ' ']"
1412,r038,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['626', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['171', 'i']"
1412,r039,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['274', '  ']","['56', '  ']","['79', '  ']","['138', ' ']"
1412,r040,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"21–23, 42–49, 52, 53, 55–81","['34', '  ']","['*', '  ']","['3', '  ']","['31', ' ']"
1412,r041,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['23,772', '  ']","['2,005', 'i ']","['5,181', 'i ']","['16,586', ' ']"
1412,r042,All companies (number of domestic employees) -> Micro companies<sup>a</sup>,All companies (number of domestic employees),Micro companies<sup>a</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1412,r043,All companies (number of domestic employees) -> Micro companies<sup>a</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>a</sup>,5&#8211;9,,,3,–,"['263', 'i ']","['35', 'i ']","['93', 'i ']","['134', 'i']"
1412,r044,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1412,r045,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['393', 'i ']","['45', 'i ']","['115', 'i ']","['232', ' ']"
1412,r046,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['899', '  ']","['38', '  ']","['172', '  ']","['690', ' ']"
1412,r047,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1412,r048,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['451', '  ']","['90', '  ']","['126', '  ']","['235', ' ']"
1412,r049,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['839', '  ']","['82', '  ']","['263', '  ']","['494', ' ']"
1412,r050,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1412,r051,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['462', '  ']","['30', '  ']","['215', '  ']","['217', ' ']"
1412,r052,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['258', '  ']","['13', '  ']","['75', '  ']","['170', ' ']"
1412,r053,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['1,134', '  ']","['52', 'i ']","['733', 'i ']","['350', 'i']"
1412,r054,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['1,132', 'i ']","['2', '  ']","['131', 'i ']","['999', 'i']"
1412,r055,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['3,994', '  ']","['195', 'i ']","['567', 'i ']","['3,232', ' ']"
1412,r056,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['13,948', 'i ']","['1,423', 'i ']","['2,692', 'i ']","['9,834', ' ']"
