table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021
10406,r014,All HBCUs -> Lincoln U.,All HBCUs,Lincoln U.,2,13,9478,9987,8178,7837,5080,5780,2043,6273,15309
10406,r015,All HBCUs -> Xavier U. Louisiana,All HBCUs,Xavier U. Louisiana,2,14,4862,8815,9494,8336,7756,11213,10206,8893,15185
10406,r016,All HBCUs -> North Carolina Central U.,All HBCUs,North Carolina Central U.,2,15,6051,8572,6846,9884,12301,14750,13506,18107,14686
10406,r017,All HBCUs -> Virginia State U.<sup>a</sup>,All HBCUs,Virginia State U.<sup>a</sup>,2,16,8515,8863,7217,9305,7099,7543,10492,4430,14446
10406,r018,All HBCUs -> U. Virgin Islands,All HBCUs,U. Virgin Islands,2,17,6174,9311,10215,11365,7543,8590,5520,10409,14092
10406,r019,All HBCUs -> Kentucky State U.,All HBCUs,Kentucky State U.,2,18,9713,11570,8455,8389,4295,5203,8024,5045,13879
10406,r020,"All HBCUs -> U. Maryland, Eastern Shore",All HBCUs,"U. Maryland, Eastern Shore",2,19,5493,6428,7727,6307,3920,2329,4341,5829,13290
10406,r021,All HBCUs -> Hampton U.,All HBCUs,Hampton U.,2,20,11800,11478,15009,15887,11431,9006,8383,8381,12353
10406,r022,All HBCUs -> Jackson State U.,All HBCUs,Jackson State U.,2,21,14776,10882,12163,23347,11777,9286,10359,11761,11902
10406,r023,All HBCUs -> Langston U.,All HBCUs,Langston U.,2,22,6587,9133,4748,6086,2653,3354,6873,4463,11589
10406,r024,"All HBCUs -> Southern U. and A&M C., Baton Rouge",All HBCUs,"Southern U. and A&M C., Baton Rouge",2,23,7908,8084,6311,5363,5722,3719,6994,5744,11051
10406,r025,All HBCUs -> Fort Valley State U.,All HBCUs,Fort Valley State U.,2,24,8175,8323,6896,6188,4081,4315,6263,4818,10848
10406,r026,All HBCUs -> South Carolina State U.,All HBCUs,South Carolina State U.,2,25,6447,6117,7406,4791,5396,5642,7411,4657,10252
10406,r027,All HBCUs -> Clark Atlanta U.,All HBCUs,Clark Atlanta U.,2,26,6519,5893,6472,6934,4210,5844,3727,4376,7756
10406,r028,All HBCUs -> West Virginia State U.,All HBCUs,West Virginia State U.,2,27,5102,6611,4646,3688,2918,4005,3651,1697,7147
10406,r029,All HBCUs -> Texas Southern U.,All HBCUs,Texas Southern U.,2,28,3684,3963,6256,3177,2633,6615,2523,3037,5635
10406,r030,All HBCUs -> Morehouse C.,All HBCUs,Morehouse C.,2,29,3046,3054,1895,1021,1478,4144,3203,3909,5019
10406,r031,All HBCUs -> U. District of Columbia,All HBCUs,U. District of Columbia,2,30,3887,4020,11662,4798,2617,1487,7315,8078,4673
10406,r032,All HBCUs -> Norfolk State U.,All HBCUs,Norfolk State U.,2,31,4992,5461,10935,9396,6934,8584,5842,2814,4101
10406,r033,All HBCUs -> Voorhees C.,All HBCUs,Voorhees C.,2,32,359,200,0,153,259,0,0,200,3940
10406,r034,All HBCUs -> Bowie State U.,All HBCUs,Bowie State U.,2,33,1177,570,973,1138,1844,1719,489,2256,3405
10406,r035,All HBCUs -> Alabama State U.,All HBCUs,Alabama State U.,2,34,3013,5100,1996,1660,3009,1839,3039,2260,3256
10406,r036,All HBCUs -> Spelman C.,All HBCUs,Spelman C.,2,35,2208,2789,2165,2895,2198,3430,3948,1389,3214
10406,r037,"All HBCUs -> U. Arkansas, Pine Bluff",All HBCUs,"U. Arkansas, Pine Bluff",2,36,8639,7703,7166,6275,6036,781,4450,4193,2493
10406,r038,All HBCUs -> Fisk U.,All HBCUs,Fisk U.,2,37,3198,2438,3339,3662,4644,2225,2945,3737,2477
10406,r039,All HBCUs -> Tougaloo C.,All HBCUs,Tougaloo C.,2,38,1392,1461,1686,1135,1607,2053,1640,1582,2149
10406,r040,All HBCUs -> Fayetteville State U.,All HBCUs,Fayetteville State U.,2,39,1242,2650,1676,1516,2474,2781,1781,1343,2083
10406,r041,All HBCUs -> Albany State U.<sup>a</sup>,All HBCUs,Albany State U.<sup>a</sup>,2,40,1954,2103,878,694,1882,300,550,427,2052
10406,r042,All HBCUs -> Winston-Salem State U.,All HBCUs,Winston-Salem State U.,2,41,2153,3272,3652,3700,3164,4410,3400,1616,2030
10406,r043,All HBCUs -> Savannah State U.,All HBCUs,Savannah State U.,2,42,2210,2390,1981,1189,3084,2221,2099,2317,1702
10406,r044,All HBCUs -> Livingstone C.,All HBCUs,Livingstone C.,2,43,0,0,397,327,269,269,0,0,1544
10406,r045,All HBCUs -> Harris-Stowe State U.,All HBCUs,Harris-Stowe State U.,2,44,0,1035,930,3002,529,449,1950,1791,1449
10406,r046,All HBCUs -> Grambling State U.,All HBCUs,Grambling State U.,2,45,1155,1147,685,458,944,903,8,449,1397
10406,r047,All HBCUs -> Elizabeth City State U.,All HBCUs,Elizabeth City State U.,2,46,3660,1847,769,223,1775,1148,1062,4108,1353
10406,r048,All HBCUs -> Dillard U.,All HBCUs,Dillard U.,2,47,8321,9430,7937,2500,1998,887,1477,1448,1209
10406,r049,All HBCUs -> Oakwood U.,All HBCUs,Oakwood U.,2,48,312,688,307,307,307,722,206,184,1007
10406,r050,All HBCUs -> Benedict C.,All HBCUs,Benedict C.,2,49,620,1019,356,450,1364,650,250,2408,846
10406,r051,All HBCUs -> Claflin U.,All HBCUs,Claflin U.,2,50,642,1411,1001,431,1682,471,1641,643,807
10406,r052,All HBCUs -> Stillman C.,All HBCUs,Stillman C.,2,51,0,0,0,0,0,0,0,250,709
10406,r053,All HBCUs -> Edward Waters U.,All HBCUs,Edward Waters U.,2,52,0,0,0,0,0,0,0,150,650
10406,r054,All HBCUs -> Alamo Colleges District<sup>a</sup>,All HBCUs,Alamo Colleges District<sup>a</sup>,2,53,0,0,0,0,0,0,0,0,625
10406,r055,All HBCUs -> Johnson C. Smith U.,All HBCUs,Johnson C. Smith U.,2,54,400,91,198,36,243,1106,799,0,558
10406,r056,"All HBCUs -> Southern U. and A&M C., System Office",All HBCUs,"Southern U. and A&M C., System Office",2,55,1334,255,550,0,484,0,250,418,515
10406,r057,"All HBCUs -> Southern U. and A&M C., New Orleans",All HBCUs,"Southern U. and A&M C., New Orleans",2,56,305,0,0,216,216,1135,0,0,479
10406,r058,All HBCUs -> Texas C.,All HBCUs,Texas C.,2,57,500,500,250,0,0,0,0,149,448
10406,r059,"All HBCUs -> Lawson State Community C., Birmingham",All HBCUs,"Lawson State Community C., Birmingham",2,58,299,590,0,200,777,0,369,521,394
10406,r060,All HBCUs -> Lane C.,All HBCUs,Lane C.,2,59,465,0,0,400,0,0,1049,817,336
10406,r061,All HBCUs -> Virginia Union U.,All HBCUs,Virginia Union U.,2,60,870,0,757,380,266,50,836,344,325
10406,r062,All HBCUs -> Hinds Community C.<sup>a</sup>,All HBCUs,Hinds Community C.<sup>a</sup>,2,61,0,0,0,0,0,0,0,0,314
10406,r063,All HBCUs -> Huston-Tillotson U.,All HBCUs,Huston-Tillotson U.,2,62,0,0,398,606,30,0,120,0,299
10406,r064,All HBCUs -> Bethune-Cookman U.,All HBCUs,Bethune-Cookman U.,2,63,156,699,492,757,409,196,1579,301,292
10406,r065,"All HBCUs -> Bennett C., Greensboro",All HBCUs,"Bennett C., Greensboro",2,64,0,331,350,0,0,0,300,0,275
10406,r066,All HBCUs -> Paine C.,All HBCUs,Paine C.,2,65,593,0,453,0,0,0,250,202,250
10406,r067,All HBCUs -> Florida Memorial U.,All HBCUs,Florida Memorial U.,2,66,0,671,0,0,0,0,183,782,200
10406,r068,All HBCUs -> Clinton C.,All HBCUs,Clinton C.,2,67,0,0,0,0,0,0,0,0,199
10406,r069,All HBCUs -> Alcorn State U.<sup>a</sup>,All HBCUs,Alcorn State U.<sup>a</sup>,2,68,6849,6862,6288,5722,4490,5339,5949,5868,196
10406,r070,All HBCUs -> Lincoln U. Commonwealth of Pennsylvania,All HBCUs,Lincoln U. Commonwealth of Pennsylvania,2,69,1317,0,556,1659,0,1168,4868,400,88
10406,r071,All HBCUs -> Mississippi Valley State U.,All HBCUs,Mississippi Valley State U.,2,70,475,521,1066,261,1732,762,730,0,77
10406,r072,All HBCUs -> Cheyney U. Pennsylvania,All HBCUs,Cheyney U. Pennsylvania,2,71,362,369,0,0,0,0,200,0,72
10406,r073,All HBCUs -> Bluefield State C.,All HBCUs,Bluefield State C.,2,72,107,109,0,423,0,0,0,0,0
10406,r074,All HBCUs -> Coppin State U.,All HBCUs,Coppin State U.,2,72,625,464,0,9,417,0,50,335,0
10406,r075,All HBCUs -> Gadsden State Community C.<sup>a</sup>,All HBCUs,Gadsden State Community C.<sup>a</sup>,2,72,686,688,0,694,0,0,435,0,0
10406,r076,All HBCUs -> J. F. Drake State Community and Technical C.,All HBCUs,J. F. Drake State Community and Technical C.,2,72,621,576,0,281,0,0,0,0,0
10406,r077,All HBCUs -> Jarvis Christian C.,All HBCUs,Jarvis Christian C.,2,72,0,0,0,0,400,0,400,0,0
10406,r078,All HBCUs -> LeMoyne-Owen C.,All HBCUs,LeMoyne-Owen C.,2,72,937,605,346,0,407,0,0,1399,0
10406,r079,All HBCUs -> Miles C.,All HBCUs,Miles C.,2,72,0,0,369,0,0,0,0,0,0
10406,r080,All HBCUs -> Morris C.,All HBCUs,Morris C.,2,72,0,0,0,0,0,199,0,0,0
10406,r081,All HBCUs -> Philander Smith C.,All HBCUs,Philander Smith C.,2,72,0,350,350,350,0,0,0,0,0
10406,r082,All HBCUs -> Rust C.,All HBCUs,Rust C.,2,72,0,0,250,249,249,0,0,0,0
10406,r083,All HBCUs -> Saint Augustine's U.,All HBCUs,Saint Augustine's U.,2,72,0,200,0,0,0,0,300,0,0
10406,r084,All HBCUs -> Shaw U.,All HBCUs,Shaw U.,2,72,403,78,52,117,400,0,0,0,0
10406,r085,All HBCUs -> Wilberforce U.,All HBCUs,Wilberforce U.,2,72,475,464,0,0,417,0,0,0,0
10406,r086,All HBCUs -> Wiley C.,All HBCUs,Wiley C.,2,72,0,0,500,0,0,0,0,0,0
