table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_engineering,field_other_fields
10276,r033,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,41818,0,0,0,0,0,0,0,41818,0
10276,r034,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,882901,33605,39769,133694,0,675701,0,0,0,132
10276,r035,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,24545375,1828,309313,18548935,191182,151730,2406286,439263,1433491,1063347
10276,r036,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,1800,0,0,0,0,0,0,1800,0,0
10276,r037,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,80767,0,0,0,0,0,0,80767,0,0
10276,r038,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,100709,1828,0,1192,0,10848,0,10152,76689,0
10276,r039,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,6686,0,6686,0,0,0,0,0,0,0
10276,r040,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,231097,0,0,189020,0,0.05,0,27636,2880,11556
10276,r041,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,1160,0,0,1160,0,0,0,0,0,0
10276,r042,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,71424,0,0,71424,0,0,0,0,0,0
10276,r043,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,26620,0,0,26620,0,0,0,0,0,0
10276,r044,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,24022712,0,302627,18259519,191182,140877,2406286,318907,1353922,1049391
10276,r045,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,2399,0,0,0,0,0,0,0,0,2399
10276,r046,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,2399,0,0,0,0,0,0,0,0,2399
10276,r047,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,22925,5110,0,924,0,2504,0,0,14386,0
10276,r048,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,6310,2882,0,924,0,2504,0,0,0,0
10276,r049,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,16614,2228,0,0,0,0,0,0,14386,0
10276,r050,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,56002,0,36691,8373,0,0,0,5196,5743,0
10276,r051,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,3177,0,0,3177,0,0,0,0,0,0
10276,r052,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,7401,0,7401,0,0,0,0,0,0,0
10276,r053,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,1147,0,0,0,0,0,0,0,1147,0
10276,r054,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,4596,0,0,0,0,0,0,0,4596,0
10276,r055,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,29290,0,29290,0,0,0,0,0,0,0
10276,r056,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,10391,0,0,5196,0,0,0,5196,0,0
10276,r057,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,33623,1996,452,550,377,2630,0,25496,751,1370
10276,r058,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,1370,0,0,0,0,0,0,0,0,1370
10276,r059,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,32253,1996,452,550,377,2630,0,25496,751,0
10276,r060,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,156857,1061,79,3364,797,4131,1091,0,145361,973
10276,r061,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,66304,1051,64,104,797,0,1076,0,62238,973
10276,r062,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,71445,0,0,0,0,0,0,0,71445,0
10276,r063,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,4141,0.05,0,0,0,4131,0,0,0,0
10276,r064,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,5225,0,0.05,0,0,0,0.05,0,5196,0
10276,r065,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,6549,0,0,3260,0,0,0,0,3289,0
10276,r066,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,3193,0,0,0,0,0,0,0,3193,0
10276,r067,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,200,0,0,0,0,200,0,0,0,0
10276,r068,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,200,0,0,0,0,200,0,0,0,0
10276,r069,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
10276,r070,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,2975,0,0,975,0,0,0,0,0,2000
10276,r071,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,113,0,0,0,0,0,0,113,0,0
10276,r072,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,150,0,0,0,0,0,0,0,150,0
10276,r073,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,40338,551,16587,15899,306,961,0,232,5801,0
10276,r074,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,1149372,0,5892,7460,0,219302,0,0,7945,908774
10276,r075,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,5536101,933971,836074,698865,240787,1081884,31064,183956,766676,762825
10276,r076,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,6257,0.05,0,0,0,0,0,0,6237,0
10276,r077,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,6124,0,0,0,0,0,0,6124,0,0
