table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
11706,r001,1973,Doctorate-granting institutions (number),,1,282
11706,r002,1973,Doctorate recipients,Total (number),2,33755
11706,r003,1973,Doctorate recipients,Mean per institution,2,119.7
11706,r004,1973,Doctorate recipients,Median per institution,2,43.5
11706,r005,1974,Doctorate-granting institutions (number),,1,288
11706,r006,1974,Doctorate recipients,Total (number),2,33047
11706,r007,1974,Doctorate recipients,Mean per institution,2,114.7
11706,r008,1974,Doctorate recipients,Median per institution,2,41.0
11706,r009,1975,Doctorate-granting institutions (number),,1,289
11706,r010,1975,Doctorate recipients,Total (number),2,32952
11706,r011,1975,Doctorate recipients,Mean per institution,2,114.0
11706,r012,1975,Doctorate recipients,Median per institution,2,45.0
11706,r013,1976,Doctorate-granting institutions (number),,1,291
11706,r014,1976,Doctorate recipients,Total (number),2,32946
11706,r015,1976,Doctorate recipients,Mean per institution,2,113.2
11706,r016,1976,Doctorate recipients,Median per institution,2,45.0
11706,r017,1977,Doctorate-granting institutions (number),,1,299
11706,r018,1977,Doctorate recipients,Total (number),2,31716
11706,r019,1977,Doctorate recipients,Mean per institution,2,106.1
11706,r020,1977,Doctorate recipients,Median per institution,2,44.0
11706,r021,1978,Doctorate-granting institutions (number),,1,303
11706,r022,1978,Doctorate recipients,Total (number),2,30875
11706,r023,1978,Doctorate recipients,Mean per institution,2,101.9
11706,r024,1978,Doctorate recipients,Median per institution,2,39.0
11706,r025,1979,Doctorate-granting institutions (number),,1,305
11706,r026,1979,Doctorate recipients,Total (number),2,31238
11706,r027,1979,Doctorate recipients,Mean per institution,2,102.4
11706,r028,1979,Doctorate recipients,Median per institution,2,42.0
11706,r029,1980,Doctorate-granting institutions (number),,1,313
11706,r030,1980,Doctorate recipients,Total (number),2,31019
11706,r031,1980,Doctorate recipients,Mean per institution,2,99.1
11706,r032,1980,Doctorate recipients,Median per institution,2,38.0
11706,r033,1981,Doctorate-granting institutions (number),,1,316
11706,r034,1981,Doctorate recipients,Total (number),2,31355
11706,r035,1981,Doctorate recipients,Mean per institution,2,99.2
11706,r036,1981,Doctorate recipients,Median per institution,2,41.0
11706,r037,1982,Doctorate-granting institutions (number),,1,322
11706,r038,1982,Doctorate recipients,Total (number),2,31108
11706,r039,1982,Doctorate recipients,Mean per institution,2,96.6
11706,r040,1982,Doctorate recipients,Median per institution,2,35.0
11706,r041,1983,Doctorate-granting institutions (number),,1,326
11706,r042,1983,Doctorate recipients,Total (number),2,31280
11706,r043,1983,Doctorate recipients,Mean per institution,2,96.0
11706,r044,1983,Doctorate recipients,Median per institution,2,37.0
11706,r045,1984,Doctorate-granting institutions (number),,1,326
11706,r046,1984,Doctorate recipients,Total (number),2,31334
11706,r047,1984,Doctorate recipients,Mean per institution,2,96.1
11706,r048,1984,Doctorate recipients,Median per institution,2,39.5
11706,r049,1985,Doctorate-granting institutions (number),,1,331
11706,r050,1985,Doctorate recipients,Total (number),2,31295
11706,r051,1985,Doctorate recipients,Mean per institution,2,94.5
11706,r052,1985,Doctorate recipients,Median per institution,2,37.0
11706,r053,1986,Doctorate-granting institutions (number),,1,333
11706,r054,1986,Doctorate recipients,Total (number),2,31897
11706,r055,1986,Doctorate recipients,Mean per institution,2,95.8
11706,r056,1986,Doctorate recipients,Median per institution,2,38.0
11706,r057,1987,Doctorate-granting institutions (number),,1,343
11706,r058,1987,Doctorate recipients,Total (number),2,32365
11706,r059,1987,Doctorate recipients,Mean per institution,2,94.4
11706,r060,1987,Doctorate recipients,Median per institution,2,40.0
11706,r061,1988,Doctorate-granting institutions (number),,1,345
11706,r062,1988,Doctorate recipients,Total (number),2,33497
11706,r063,1988,Doctorate recipients,Mean per institution,2,97.1
11706,r064,1988,Doctorate recipients,Median per institution,2,36.0
11706,r065,1989,Doctorate-granting institutions (number),,1,350
11706,r066,1989,Doctorate recipients,Total (number),2,34325
11706,r067,1989,Doctorate recipients,Mean per institution,2,98.1
11706,r068,1989,Doctorate recipients,Median per institution,2,36.5
11706,r069,1990,Doctorate-granting institutions (number),,1,348
11706,r070,1990,Doctorate recipients,Total (number),2,36065
11706,r071,1990,Doctorate recipients,Mean per institution,2,103.6
11706,r072,1990,Doctorate recipients,Median per institution,2,43.0
11706,r073,1991,Doctorate-granting institutions (number),,1,357
11706,r074,1991,Doctorate recipients,Total (number),2,37530
11706,r075,1991,Doctorate recipients,Mean per institution,2,105.1
11706,r076,1991,Doctorate recipients,Median per institution,2,39.0
11706,r077,1992,Doctorate-granting institutions (number),,1,360
11706,r078,1992,Doctorate recipients,Total (number),2,38886
11706,r079,1992,Doctorate recipients,Mean per institution,2,108.0
11706,r080,1992,Doctorate recipients,Median per institution,2,43.5
11706,r081,1993,Doctorate-granting institutions (number),,1,366
11706,r082,1993,Doctorate recipients,Total (number),2,39800
11706,r083,1993,Doctorate recipients,Mean per institution,2,108.7
11706,r084,1993,Doctorate recipients,Median per institution,2,42.5
11706,r085,1994,Doctorate-granting institutions (number),,1,368
11706,r086,1994,Doctorate recipients,Total (number),2,41034
11706,r087,1994,Doctorate recipients,Mean per institution,2,111.5
11706,r088,1994,Doctorate recipients,Median per institution,2,43.0
11706,r089,1995,Doctorate-granting institutions (number),,1,376
11706,r090,1995,Doctorate recipients,Total (number),2,41747
11706,r091,1995,Doctorate recipients,Mean per institution,2,111.0
11706,r092,1995,Doctorate recipients,Median per institution,2,43.0
11706,r093,1996,Doctorate-granting institutions (number),,1,384
11706,r094,1996,Doctorate recipients,Total (number),2,42437
11706,r095,1996,Doctorate recipients,Mean per institution,2,110.5
11706,r096,1996,Doctorate recipients,Median per institution,2,44.0
11706,r097,1997,Doctorate-granting institutions (number),,1,379
11706,r098,1997,Doctorate recipients,Total (number),2,42539
11706,r099,1997,Doctorate recipients,Mean per institution,2,112.2
11706,r100,1997,Doctorate recipients,Median per institution,2,45.0
11706,r101,1998,Doctorate-granting institutions (number),,1,382
11706,r102,1998,Doctorate recipients,Total (number),2,42636
11706,r103,1998,Doctorate recipients,Mean per institution,2,111.6
11706,r104,1998,Doctorate recipients,Median per institution,2,44.5
11706,r105,1999,Doctorate-granting institutions (number),,1,389
11706,r106,1999,Doctorate recipients,Total (number),2,41101
11706,r107,1999,Doctorate recipients,Mean per institution,2,105.7
11706,r108,1999,Doctorate recipients,Median per institution,2,43.0
11706,r109,2000,Doctorate-granting institutions (number),,1,403
11706,r110,2000,Doctorate recipients,Total (number),2,41369
11706,r111,2000,Doctorate recipients,Mean per institution,2,102.7
11706,r112,2000,Doctorate recipients,Median per institution,2,41.0
11706,r113,2001,Doctorate-granting institutions (number),,1,411
11706,r114,2001,Doctorate recipients,Total (number),2,40744
11706,r115,2001,Doctorate recipients,Mean per institution,2,99.1
11706,r116,2001,Doctorate recipients,Median per institution,2,37.0
11706,r117,2002,Doctorate-granting institutions (number),,1,410
11706,r118,2002,Doctorate recipients,Total (number),2,40031
11706,r119,2002,Doctorate recipients,Mean per institution,2,97.6
11706,r120,2002,Doctorate recipients,Median per institution,2,38.0
11706,r121,2003,Doctorate-granting institutions (number),,1,418
11706,r122,2003,Doctorate recipients,Total (number),2,40762
11706,r123,2003,Doctorate recipients,Mean per institution,2,97.5
11706,r124,2003,Doctorate recipients,Median per institution,2,36.5
11706,r125,2004,Doctorate-granting institutions (number),,1,413
11706,r126,2004,Doctorate recipients,Total (number),2,42122
11706,r127,2004,Doctorate recipients,Mean per institution,2,102.0
11706,r128,2004,Doctorate recipients,Median per institution,2,39.0
11706,r129,2005,Doctorate-granting institutions (number),,1,413
11706,r130,2005,Doctorate recipients,Total (number),2,43385
11706,r131,2005,Doctorate recipients,Mean per institution,2,105.0
11706,r132,2005,Doctorate recipients,Median per institution,2,42.0
11706,r133,2006,Doctorate-granting institutions (number),,1,413
11706,r134,2006,Doctorate recipients,Total (number),2,45620
11706,r135,2006,Doctorate recipients,Mean per institution,2,110.5
11706,r136,2006,Doctorate recipients,Median per institution,2,41.0
11706,r137,2007,Doctorate-granting institutions (number),,1,408
11706,r138,2007,Doctorate recipients,Total (number),2,48132
11706,r139,2007,Doctorate recipients,Mean per institution,2,118.0
11706,r140,2007,Doctorate recipients,Median per institution,2,46.0
11706,r141,2008,Doctorate-granting institutions (number),,1,415
11706,r142,2008,Doctorate recipients,Total (number),2,48776
11706,r143,2008,Doctorate recipients,Mean per institution,2,117.5
11706,r144,2008,Doctorate recipients,Median per institution,2,43.0
11706,r145,2009,Doctorate-granting institutions (number),,1,416
11706,r146,2009,Doctorate recipients,Total (number),2,49552
11706,r147,2009,Doctorate recipients,Mean per institution,2,119.1
11706,r148,2009,Doctorate recipients,Median per institution,2,46.0
11706,r149,2010,Doctorate-granting institutions (number),,1,411
11706,r150,2010,Doctorate recipients,Total (number),2,48028
11706,r151,2010,Doctorate recipients,Mean per institution,2,116.9
11706,r152,2010,Doctorate recipients,Median per institution,2,44.0
11706,r153,2011,Doctorate-granting institutions (number),,1,405
11706,r154,2011,Doctorate recipients,Total (number),2,48909
11706,r155,2011,Doctorate recipients,Mean per institution,2,120.8
11706,r156,2011,Doctorate recipients,Median per institution,2,44.0
11706,r157,2012,Doctorate-granting institutions (number),,1,412
11706,r158,2012,Doctorate recipients,Total (number),2,50943
11706,r159,2012,Doctorate recipients,Mean per institution,2,123.6
11706,r160,2012,Doctorate recipients,Median per institution,2,46.5
11706,r161,2013,Doctorate-granting institutions (number),,1,417
11706,r162,2013,Doctorate recipients,Total (number),2,52703
11706,r163,2013,Doctorate recipients,Mean per institution,2,126.4
11706,r164,2013,Doctorate recipients,Median per institution,2,44.0
11706,r165,2014,Doctorate-granting institutions (number),,1,422
11706,r166,2014,Doctorate recipients,Total (number),2,53986
11706,r167,2014,Doctorate recipients,Mean per institution,2,127.9
11706,r168,2014,Doctorate recipients,Median per institution,2,47.0
11706,r169,2015,Doctorate-granting institutions (number),,1,426
11706,r170,2015,Doctorate recipients,Total (number),2,54886
11706,r171,2015,Doctorate recipients,Mean per institution,2,128.8
11706,r172,2015,Doctorate recipients,Median per institution,2,46.0
11706,r173,2016,Doctorate-granting institutions (number),,1,430
11706,r174,2016,Doctorate recipients,Total (number),2,54809
11706,r175,2016,Doctorate recipients,Mean per institution,2,127.5
11706,r176,2016,Doctorate recipients,Median per institution,2,48.0
11706,r177,2017,Doctorate-granting institutions (number),,1,425
11706,r178,2017,Doctorate recipients,Total (number),2,54550
11706,r179,2017,Doctorate recipients,Mean per institution,2,128.4
11706,r180,2017,Doctorate recipients,Median per institution,2,50.0
11706,r181,2018,Doctorate-granting institutions (number),,1,428
11706,r182,2018,Doctorate recipients,Total (number),2,55078
11706,r183,2018,Doctorate recipients,Mean per institution,2,128.7
11706,r184,2018,Doctorate recipients,Median per institution,2,48.5
11706,r185,2019,Doctorate-granting institutions (number),,1,447
11706,r186,2019,Doctorate recipients,Total (number),2,55599
11706,r187,2019,Doctorate recipients,Mean per institution,2,124.4
11706,r188,2019,Doctorate recipients,Median per institution,2,40.0
11706,r189,2020,Doctorate-granting institutions (number),,1,450
11706,r190,2020,Doctorate recipients,Total (number),2,55203
11706,r191,2020,Doctorate recipients,Mean per institution,2,122.7
