table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_basic_research,field_applied_research,field_development
8803,r001,All industries,All industries,,,,,1,"21–23, 31–33, 42–81","['537,619', '&nbsp;']","['36,017', '&nbsp;']","['76,088', '&nbsp;']","['425,514', '&nbsp;']"
8803,r002,All industries -> Manufacturing industries,All industries,Manufacturing industries,,,,2,31–33,"['308,445', '&nbsp;']","['25,963', '&nbsp;']","['46,771', '&nbsp;']","['235,711', '&nbsp;']"
8803,r003,All industries -> Manufacturing industries -> Food,All industries,Manufacturing industries,Food,,,3,311,"['5,239', '&nbsp;']","['542', '&nbsp;']","['1,213', '&nbsp;']","['3,484', '&nbsp;']"
8803,r004,All industries -> Manufacturing industries -> Beverage and tobacco products,All industries,Manufacturing industries,Beverage and tobacco products,,,3,312,"['1,177', 'i']","['131', '&nbsp;']","['214', 'i']","['831', 'i']"
8803,r005,"All industries -> Manufacturing industries -> Textile, apparel, and leather products",All industries,Manufacturing industries,"Textile, apparel, and leather products",,,3,313–16,"['822', '&nbsp;']","['87', '&nbsp;']","['94', '&nbsp;']","['641', '&nbsp;']"
8803,r006,All industries -> Manufacturing industries -> Wood products,All industries,Manufacturing industries,Wood products,,,3,321,"['187', '&nbsp;']","['17', '&nbsp;']","['29', '&nbsp;']","['141', '&nbsp;']"
8803,r007,All industries -> Manufacturing industries -> Paper,All industries,Manufacturing industries,Paper,,,3,322,"['928', '&nbsp;']","['131', '&nbsp;']","['207', '&nbsp;']","['590', '&nbsp;']"
8803,r008,All industries -> Manufacturing industries -> Printing and related support activities,All industries,Manufacturing industries,Printing and related support activities,,,3,323,"['283', '&nbsp;']","['29', '&nbsp;']","['72', 'i']","['182', '&nbsp;']"
8803,r009,All industries -> Manufacturing industries -> Petroleum and coal products,All industries,Manufacturing industries,Petroleum and coal products,,,3,324,"['1,311 - 1,324', '&nbsp;']","['247', '&nbsp;']","['411', '&nbsp;']","['652 - 667', '&nbsp;']"
8803,r010,All industries -> Manufacturing industries -> Chemicals,All industries,Manufacturing industries,Chemicals,,,3,325,"['101,079', '&nbsp;']","['15,579', '&nbsp;']","['20,337', '&nbsp;']","['65,163', '&nbsp;']"
8803,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['2,694', '&nbsp;']","['290', '&nbsp;']","['728', '&nbsp;']","['1,676', '&nbsp;']"
8803,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['1,234', '&nbsp;']","['210', '&nbsp;']","['292', '&nbsp;']","['732', '&nbsp;']"
8803,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['1,060 - 1,066', '&nbsp;']","['194', '&nbsp;']","['442', 'i']","['423 - 431', '&nbsp;']"
8803,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['91,776', '&nbsp;']","['14,613', '&nbsp;']","['18,098', '&nbsp;']","['59,065', '&nbsp;']"
8803,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['2,665', '&nbsp;']","['173', '&nbsp;']","['333', '&nbsp;']","['2,158', '&nbsp;']"
8803,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['1,643 - 1,649', '&nbsp;']","['99', '&nbsp;']","['443', '&nbsp;']","['1,100 - 1,108', '&nbsp;']"
8803,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['2,634', '&nbsp;']","['204', '&nbsp;']","['390', '&nbsp;']","['2,039', '&nbsp;']"
8803,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,717', 'i']","['309', 'i']","['224', 'i']","['1,184', 'i']"
8803,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['815', '&nbsp;']","['50', '&nbsp;']","['174', '&nbsp;']","['590', '&nbsp;']"
8803,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['3,396', '&nbsp;']","['197', '&nbsp;']","['820', '&nbsp;']","['2,379', '&nbsp;']"
