table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_domestic_r_d_us_millions_,field_percent_of_domestic_sales_of_r_d_performers_or_fundersa,field_percent_of_domestic_sales_of_r_d_performersb
752,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['467', '&nbsp;']","['0.2', '&nbsp;']","['D', '&nbsp;']"
752,r012,"All industries -> Manufacturing industries -> Chemicals -> Resins, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resins, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['29', 'i']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticides, fertilizers, and other agricultural chemicals ",All industries,Manufacturing industries,Chemicals,"Pesticides, fertilizers, and other agricultural chemicals ",,4,3253,"['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
752,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['8,432', '&nbsp;']","['1.8', '&nbsp;']","['D', '&nbsp;']"
752,r015,"All industries -> Manufacturing industries -> Chemicals -> Soaps, cleaning compounds, and toilet preparations",All industries,Manufacturing industries,Chemicals,"Soaps, cleaning compounds, and toilet preparations",,4,3256,"['115', '&nbsp;']","['0.2', '&nbsp;']","['0.2', '&nbsp;']"
752,r016,"All industries -> Manufacturing industries -> Chemicals -> Paints, coatings, adhesives, and other chemicals ",All industries,Manufacturing industries,Chemicals,"Paints, coatings, adhesives, and other chemicals ",,4,"3255, 3259","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
752,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['152', 'i']","['0.1', '&nbsp;']","['0.1', '&nbsp;']"
752,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['20', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['49', '&nbsp;']","['0.1', '&nbsp;']","['0.1', '&nbsp;']"
752,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['223', 'i']","['0.2', '&nbsp;']","['0.2', '&nbsp;']"
752,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['881', 'i']","['0.2', '&nbsp;']","['0.2', '&nbsp;']"
752,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implements ,All industries,Manufacturing industries,Machinery,Agricultural implements ,,4,33311,"['15', 'i']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery ,All industries,Manufacturing industries,Machinery,Semiconductor machinery ,,4,333242,"['297', 'i']","['2.8', '&nbsp;']","['2.8', '&nbsp;']"
752,r024,"All industries -> Manufacturing industries -> Machinery -> Engines, turbines, and power transmission equipment ",All industries,Manufacturing industries,Machinery,"Engines, turbines, and power transmission equipment ",,4,3336,"['154', '&nbsp;']","['0.3', '&nbsp;']","['0.3', '&nbsp;']"
752,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery ,All industries,Manufacturing industries,Machinery,Other machinery ,,4,other 333,"['416', '&nbsp;']","['0.2', '&nbsp;']","['0.2', '&nbsp;']"
752,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['8,345', '&nbsp;']","['1.1', '&nbsp;']","['1.1', '&nbsp;']"
752,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['1,426', 'i']","['0.8', '&nbsp;']","['0.8', '&nbsp;']"
752,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductors and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductors and other electronic components,,4,3344,"['1,855', '&nbsp;']","['0.8', '&nbsp;']","['0.8', '&nbsp;']"
752,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['4,910', '&nbsp;']","['3.0', '&nbsp;']","['3.0', '&nbsp;']"
752,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatuses",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatuses",5,"334510, 334517","['233', '&nbsp;']","['1.0', '&nbsp;']","['1.0', '&nbsp;']"
752,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments",5,334511,"['4,480', '&nbsp;']","['5.9', '&nbsp;']","['5.9', '&nbsp;']"
752,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices ",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices ,5,other 3345,"['197', '&nbsp;']","['0.3', '&nbsp;']","['0.3', '&nbsp;']"
752,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['154', '&nbsp;']","['0.1', '&nbsp;']","['0.1', '&nbsp;']"
752,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['483', 'i']","['0.3', '&nbsp;']","['0.3', '&nbsp;']"
752,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['20,050', 'i']","['1.7', '&nbsp;']","['1.7', '&nbsp;']"
752,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['2,441', '&nbsp;']","['0.3', '&nbsp;']","['0.3', '&nbsp;']"
752,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['16,326', 'i']","['5.0', '&nbsp;']","['5.0', '&nbsp;']"
752,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engines, and aircraft parts ",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engines, and aircraft parts ",5,336411–13,"['15,063', 'i']","['4.8', '&nbsp;']","['4.8', '&nbsp;']"
752,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missiles, space vehicles, and related parts ",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missiles, space vehicles, and related parts ",5,"336414–15, 336419","['1,263', 'i']","['10.6', '&nbsp;']","['10.6', '&nbsp;']"
752,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicles, tanks, and tank components ",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicles, tanks, and tank components ",,4,336992,"['12', '&nbsp;']","['1.7', '&nbsp;']","['1.7', '&nbsp;']"
752,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,271', '&nbsp;']","['1.9', '&nbsp;']","['1.9', '&nbsp;']"
752,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['9', 'i']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r043,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,339,"['326', 'i']","['0.1', '&nbsp;']","['0.1', '&nbsp;']"
752,r044,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Medical equipment and supplies ,All industries,Manufacturing industries,Miscellaneous manufacturing,Medical equipment and supplies ,,4,3391,"['171', '&nbsp;']","['0.1', '&nbsp;']","['0.1', '&nbsp;']"
752,r045,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,Other miscellaneous manufacturing,,4,3399,"['155', 'i']","['0.2', '&nbsp;']","['0.2', '&nbsp;']"
752,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['18,804', '&nbsp;']","['0.5', '&nbsp;']","['0.5', '&nbsp;']"
752,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['619', '&nbsp;']","['0.2', '&nbsp;']","['0.2', '&nbsp;']"
752,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['34', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['84', 'i']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['16', 'i']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['*', 'i']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['935', '&nbsp;']","['0.1', '&nbsp;']","['0.1', '&nbsp;']"
752,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['747', '&nbsp;']","['0.2', '&nbsp;']","['0.2', '&nbsp;']"
752,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['*', 'i']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['747', '&nbsp;']","['0.2', '&nbsp;']","['0.2', '&nbsp;']"
752,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['70', 'i']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['102', '&nbsp;']","['0.1', '&nbsp;']","['0.1', '&nbsp;']"
752,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['16', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['38', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['1', 'i']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0', '&nbsp;']","['0.0', '&nbsp;']","['0.0', '&nbsp;']"
752,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['1', 'i']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['16,710', '&nbsp;']","['4.0', '&nbsp;']","['4.0', '&nbsp;']"
752,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,881', '&nbsp;']","['1.8', '&nbsp;']","['1.8', '&nbsp;']"
752,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['1,915', 'i']","['1.3', '&nbsp;']","['1.3', '&nbsp;']"
752,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['12,433', '&nbsp;']","['20.4', '&nbsp;']","['20.4', '&nbsp;']"
752,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['4,157', 'i']","['14.9', '&nbsp;']","['14.9', '&nbsp;']"
752,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['7,583', '&nbsp;']","['23.7', '&nbsp;']","['23.7', '&nbsp;']"
752,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['693', '&nbsp;']","['70.0', '&nbsp;']","['70.0', '&nbsp;']"
752,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['481', '&nbsp;']","['0.5', '&nbsp;']","['0.5', '&nbsp;']"
752,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['298', 'i']","['0.4', '&nbsp;']","['0.4', '&nbsp;']"
752,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['69', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']"
752,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['59,144', '&nbsp;']","['0.7', '&nbsp;']","['0.7', '&nbsp;']"
752,r074,All companies (number of domestic employees) -> Micro companies<sup>c</sup>,All companies (number of domestic employees),Micro companies<sup>c</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
752,r075,All companies (number of domestic employees) -> Micro companies<sup>c</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>c</sup>,5&#8211;9,,,3,–,"['1,016', 'i']","['3.7', '&nbsp;']","['3.7', '&nbsp;']"
752,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
752,r077,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['1,246', 'i']","['1.9', '&nbsp;']","['1.9', '&nbsp;']"
752,r078,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['2,316', 'i']","['1.3', '&nbsp;']","['1.3', '&nbsp;']"
752,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
752,r080,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['2,706', '&nbsp;']","['1.6', '&nbsp;']","['1.6', '&nbsp;']"
752,r081,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['2,566', '&nbsp;']","['0.8', '&nbsp;']","['0.8', '&nbsp;']"
752,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
752,r083,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['2,185', '&nbsp;']","['0.8', '&nbsp;']","['0.8', '&nbsp;']"
752,r084,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['2,023', 'i']","['0.6', '&nbsp;']","['0.6', '&nbsp;']"
752,r085,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['9,830', '&nbsp;']","['0.8', '&nbsp;']","['0.8', '&nbsp;']"
752,r086,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['4,178', '&nbsp;']","['0.4', '&nbsp;']","['0.4', '&nbsp;']"
752,r087,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['10,878', '&nbsp;']","['0.7', '&nbsp;']","['0.7', '&nbsp;']"
752,r088,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['20,201', '&nbsp;']","['0.5', '&nbsp;']","['0.5', '&nbsp;']"
