table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_hierarchy_depth,value
8269,r211,"Fall 2020, all surveyed fields<sup>b</sup> -> Science -> Psychology",Total in survey,Postdoctoral appointees,2,1312
8269,r212,"Fall 2020, all surveyed fields<sup>b</sup> -> Science -> Psychology",Total in survey,Doctorate nonfaculty researchers,2,749
8269,r213,"Fall 2020, all surveyed fields<sup>b</sup> -> Science -> Psychology",Number imputed,Postdoctoral appointees,2,66
8269,r214,"Fall 2020, all surveyed fields<sup>b</sup> -> Science -> Psychology",Number imputed,Doctorate nonfaculty researchers,2,53
8269,r215,"Fall 2020, all surveyed fields<sup>b</sup> -> Science -> Psychology",Imputation rate (%),Postdoctoral appointees,2,5.0
8269,r216,"Fall 2020, all surveyed fields<sup>b</sup> -> Science -> Psychology",Imputation rate (%),Doctorate nonfaculty researchers,2,7.1
8269,r217,"Fall 2020, all surveyed fields<sup>b</sup> -> Science -> Social sciences",Total in survey,Postdoctoral appointees,2,1546
8269,r218,"Fall 2020, all surveyed fields<sup>b</sup> -> Science -> Social sciences",Total in survey,Doctorate nonfaculty researchers,2,1436
8269,r219,"Fall 2020, all surveyed fields<sup>b</sup> -> Science -> Social sciences",Number imputed,Postdoctoral appointees,2,49
8269,r220,"Fall 2020, all surveyed fields<sup>b</sup> -> Science -> Social sciences",Number imputed,Doctorate nonfaculty researchers,2,84
8269,r221,"Fall 2020, all surveyed fields<sup>b</sup> -> Science -> Social sciences",Imputation rate (%),Postdoctoral appointees,2,3.2
8269,r222,"Fall 2020, all surveyed fields<sup>b</sup> -> Science -> Social sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,5.8
8269,r223,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering",Total in survey,Postdoctoral appointees,2,8462
8269,r224,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering",Total in survey,Doctorate nonfaculty researchers,2,3921
8269,r225,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering",Number imputed,Postdoctoral appointees,2,134
8269,r226,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering",Number imputed,Doctorate nonfaculty researchers,2,288
8269,r227,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering",Imputation rate (%),Postdoctoral appointees,2,1.6
8269,r228,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,7.3
8269,r229,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Postdoctoral appointees,2,233
8269,r230,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctorate nonfaculty researchers,2,149
8269,r231,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Postdoctoral appointees,2,2
8269,r232,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctorate nonfaculty researchers,2,5
8269,r233,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Postdoctoral appointees,2,0.9
8269,r234,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,3.4
8269,r235,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Total in survey,Postdoctoral appointees,2,1696
8269,r236,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Total in survey,Doctorate nonfaculty researchers,2,525
8269,r237,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Number imputed,Postdoctoral appointees,2,39
8269,r238,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Number imputed,Doctorate nonfaculty researchers,2,65
8269,r239,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Imputation rate (%),Postdoctoral appointees,2,2.3
8269,r240,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,12.4
8269,r241,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Total in survey,Postdoctoral appointees,2,1157
8269,r242,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Total in survey,Doctorate nonfaculty researchers,2,330
8269,r243,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Number imputed,Postdoctoral appointees,2,5
8269,r244,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Number imputed,Doctorate nonfaculty researchers,2,45
8269,r245,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Imputation rate (%),Postdoctoral appointees,2,0.4
8269,r246,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,13.6
8269,r247,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Total in survey,Postdoctoral appointees,2,1006
8269,r248,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Total in survey,Doctorate nonfaculty researchers,2,488
8269,r249,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Postdoctoral appointees,2,12
8269,r250,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Doctorate nonfaculty researchers,2,29
8269,r251,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Postdoctoral appointees,2,1.2
8269,r252,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Doctorate nonfaculty researchers,2,5.9
8269,r253,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Postdoctoral appointees,2,1302
8269,r254,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Doctorate nonfaculty researchers,2,706
8269,r255,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Postdoctoral appointees,2,16
8269,r256,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Doctorate nonfaculty researchers,2,36
8269,r257,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Postdoctoral appointees,2,1.2
8269,r258,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,5.1
8269,r259,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Postdoctoral appointees,2,194
8269,r260,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Doctorate nonfaculty researchers,2,155
8269,r261,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Postdoctoral appointees,2,17
8269,r262,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Doctorate nonfaculty researchers,2,53
8269,r263,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Postdoctoral appointees,2,8.8
8269,r264,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Doctorate nonfaculty researchers,2,34.2
8269,r265,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Mechanical engineering",Total in survey,Postdoctoral appointees,2,1149
8269,r266,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Mechanical engineering",Total in survey,Doctorate nonfaculty researchers,2,469
8269,r267,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Mechanical engineering",Number imputed,Postdoctoral appointees,2,26
8269,r268,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Mechanical engineering",Number imputed,Doctorate nonfaculty researchers,2,16
8269,r269,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Postdoctoral appointees,2,2.3
8269,r270,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,3.4
8269,r271,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Postdoctoral appointees,2,630
8269,r272,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Doctorate nonfaculty researchers,2,299
8269,r273,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Postdoctoral appointees,2,11
8269,r274,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Doctorate nonfaculty researchers,2,15
8269,r275,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Postdoctoral appointees,2,1.7
8269,r276,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Doctorate nonfaculty researchers,2,5.0
8269,r277,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Other engineering",Total in survey,Postdoctoral appointees,2,1095
8269,r278,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Other engineering",Total in survey,Doctorate nonfaculty researchers,2,800
8269,r279,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Other engineering",Number imputed,Postdoctoral appointees,2,6
8269,r280,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Other engineering",Number imputed,Doctorate nonfaculty researchers,2,24
8269,r281,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Other engineering",Imputation rate (%),Postdoctoral appointees,2,0.5
8269,r282,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Other engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,3.0
8269,r283,"Fall 2020, all surveyed fields<sup>b</sup> -> Health",Total in survey,Postdoctoral appointees,2,18478
8269,r284,"Fall 2020, all surveyed fields<sup>b</sup> -> Health",Total in survey,Doctorate nonfaculty researchers,2,7528
8269,r285,"Fall 2020, all surveyed fields<sup>b</sup> -> Health",Number imputed,Postdoctoral appointees,2,631
8269,r286,"Fall 2020, all surveyed fields<sup>b</sup> -> Health",Number imputed,Doctorate nonfaculty researchers,2,343
8269,r287,"Fall 2020, all surveyed fields<sup>b</sup> -> Health",Imputation rate (%),Postdoctoral appointees,2,3.4
8269,r288,"Fall 2020, all surveyed fields<sup>b</sup> -> Health",Imputation rate (%),Doctorate nonfaculty researchers,2,4.6
8269,r289,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Clinical medicine<sup>a,c</sup>",Total in survey,Postdoctoral appointees,2,16287
8269,r290,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Clinical medicine<sup>a,c</sup>",Total in survey,Doctorate nonfaculty researchers,2,6500
8269,r291,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Clinical medicine<sup>a,c</sup>",Number imputed,Postdoctoral appointees,2,522
8269,r292,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Clinical medicine<sup>a,c</sup>",Number imputed,Doctorate nonfaculty researchers,2,262
8269,r293,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Clinical medicine<sup>a,c</sup>",Imputation rate (%),Postdoctoral appointees,2,3.2
8269,r294,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Clinical medicine<sup>a,c</sup>",Imputation rate (%),Doctorate nonfaculty researchers,2,4.0
8269,r295,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Other health",Total in survey,Postdoctoral appointees,2,2191
8269,r296,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Other health",Total in survey,Doctorate nonfaculty researchers,2,1028
8269,r297,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Other health",Number imputed,Postdoctoral appointees,2,109
8269,r298,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Other health",Number imputed,Doctorate nonfaculty researchers,2,81
8269,r299,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Other health",Imputation rate (%),Postdoctoral appointees,2,5.0
8269,r300,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Other health",Imputation rate (%),Doctorate nonfaculty researchers,2,7.9
8269,r301,"Fall 2019, all surveyed fields",Total in survey,Postdoctoral appointees,2,66247
8269,r302,"Fall 2019, all surveyed fields",Total in survey,Doctorate nonfaculty researchers,2,30349
8269,r303,"Fall 2019, all surveyed fields",Number imputed,Postdoctoral appointees,2,2986
8269,r304,"Fall 2019, all surveyed fields",Number imputed,Doctorate nonfaculty researchers,2,2886
8269,r305,"Fall 2019, all surveyed fields",Imputation rate (%),Postdoctoral appointees,2,4.5
8269,r306,"Fall 2019, all surveyed fields",Imputation rate (%),Doctorate nonfaculty researchers,2,9.5
8269,r307,"Fall 2019, all surveyed fields -> Science",Total in survey,Postdoctoral appointees,2,38503
8269,r308,"Fall 2019, all surveyed fields -> Science",Total in survey,Doctorate nonfaculty researchers,2,18819
8269,r309,"Fall 2019, all surveyed fields -> Science",Number imputed,Postdoctoral appointees,2,1327
8269,r310,"Fall 2019, all surveyed fields -> Science",Number imputed,Doctorate nonfaculty researchers,2,1863
8269,r311,"Fall 2019, all surveyed fields -> Science",Imputation rate (%),Postdoctoral appointees,2,3.4
8269,r312,"Fall 2019, all surveyed fields -> Science",Imputation rate (%),Doctorate nonfaculty researchers,2,9.9
8269,r313,"Fall 2019, all surveyed fields -> Agricultural sciences",Total in survey,Postdoctoral appointees,2,1079
8269,r314,"Fall 2019, all surveyed fields -> Agricultural sciences",Total in survey,Doctorate nonfaculty researchers,2,645
8269,r315,"Fall 2019, all surveyed fields -> Agricultural sciences",Number imputed,Postdoctoral appointees,2,10
8269,r316,"Fall 2019, all surveyed fields -> Agricultural sciences",Number imputed,Doctorate nonfaculty researchers,2,90
8269,r317,"Fall 2019, all surveyed fields -> Agricultural sciences",Imputation rate (%),Postdoctoral appointees,2,0.9
8269,r318,"Fall 2019, all surveyed fields -> Agricultural sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,14.0
8269,r319,"Fall 2019, all surveyed fields -> Biological and biomedical sciences",Total in survey,Postdoctoral appointees,2,21847
8269,r320,"Fall 2019, all surveyed fields -> Biological and biomedical sciences",Total in survey,Doctorate nonfaculty researchers,2,8229
8269,r321,"Fall 2019, all surveyed fields -> Biological and biomedical sciences",Number imputed,Postdoctoral appointees,2,864
8269,r322,"Fall 2019, all surveyed fields -> Biological and biomedical sciences",Number imputed,Doctorate nonfaculty researchers,2,924
8269,r323,"Fall 2019, all surveyed fields -> Biological and biomedical sciences",Imputation rate (%),Postdoctoral appointees,2,4.0
8269,r324,"Fall 2019, all surveyed fields -> Biological and biomedical sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,11.2
8269,r325,"Fall 2019, all surveyed fields -> Computer and information sciences",Total in survey,Postdoctoral appointees,2,878
8269,r326,"Fall 2019, all surveyed fields -> Computer and information sciences",Total in survey,Doctorate nonfaculty researchers,2,510
8269,r327,"Fall 2019, all surveyed fields -> Computer and information sciences",Number imputed,Postdoctoral appointees,2,27
8269,r328,"Fall 2019, all surveyed fields -> Computer and information sciences",Number imputed,Doctorate nonfaculty researchers,2,24
8269,r329,"Fall 2019, all surveyed fields -> Computer and information sciences",Imputation rate (%),Postdoctoral appointees,2,3.1
8269,r330,"Fall 2019, all surveyed fields -> Computer and information sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,4.7
8269,r331,"Fall 2019, all surveyed fields -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Postdoctoral appointees,2,1778
8269,r332,"Fall 2019, all surveyed fields -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Doctorate nonfaculty researchers,2,2177
8269,r333,"Fall 2019, all surveyed fields -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Postdoctoral appointees,2,37
8269,r334,"Fall 2019, all surveyed fields -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Doctorate nonfaculty researchers,2,108
8269,r335,"Fall 2019, all surveyed fields -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Postdoctoral appointees,2,2.1
8269,r336,"Fall 2019, all surveyed fields -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,5.0
8269,r337,"Fall 2019, all surveyed fields -> Mathematics and statistics",Total in survey,Postdoctoral appointees,2,1070
8269,r338,"Fall 2019, all surveyed fields -> Mathematics and statistics",Total in survey,Doctorate nonfaculty researchers,2,305
8269,r339,"Fall 2019, all surveyed fields -> Mathematics and statistics",Number imputed,Postdoctoral appointees,2,27
8269,r340,"Fall 2019, all surveyed fields -> Mathematics and statistics",Number imputed,Doctorate nonfaculty researchers,2,34
8269,r341,"Fall 2019, all surveyed fields -> Mathematics and statistics",Imputation rate (%),Postdoctoral appointees,2,2.5
8269,r342,"Fall 2019, all surveyed fields -> Mathematics and statistics",Imputation rate (%),Doctorate nonfaculty researchers,2,11.1
8269,r343,"Fall 2019, all surveyed fields -> Multidisciplinary and interdisciplinary studies",Total in survey,Postdoctoral appointees,2,972
8269,r344,"Fall 2019, all surveyed fields -> Multidisciplinary and interdisciplinary studies",Total in survey,Doctorate nonfaculty researchers,2,820
8269,r345,"Fall 2019, all surveyed fields -> Multidisciplinary and interdisciplinary studies",Number imputed,Postdoctoral appointees,2,24
8269,r346,"Fall 2019, all surveyed fields -> Multidisciplinary and interdisciplinary studies",Number imputed,Doctorate nonfaculty researchers,2,17
8269,r347,"Fall 2019, all surveyed fields -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Postdoctoral appointees,2,2.5
8269,r348,"Fall 2019, all surveyed fields -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Doctorate nonfaculty researchers,2,2.1
8269,r349,"Fall 2019, all surveyed fields -> Natural resources and conservation",Total in survey,Postdoctoral appointees,2,806
8269,r350,"Fall 2019, all surveyed fields -> Natural resources and conservation",Total in survey,Doctorate nonfaculty researchers,2,582
8269,r351,"Fall 2019, all surveyed fields -> Natural resources and conservation",Number imputed,Postdoctoral appointees,2,21
8269,r352,"Fall 2019, all surveyed fields -> Natural resources and conservation",Number imputed,Doctorate nonfaculty researchers,2,25
8269,r353,"Fall 2019, all surveyed fields -> Natural resources and conservation",Imputation rate (%),Postdoctoral appointees,2,2.6
8269,r354,"Fall 2019, all surveyed fields -> Natural resources and conservation",Imputation rate (%),Doctorate nonfaculty researchers,2,4.3
8269,r355,"Fall 2019, all surveyed fields -> Physical sciences",Total in survey,Postdoctoral appointees,2,7159
8269,r356,"Fall 2019, all surveyed fields -> Physical sciences",Total in survey,Doctorate nonfaculty researchers,2,3316
8269,r357,"Fall 2019, all surveyed fields -> Physical sciences",Number imputed,Postdoctoral appointees,2,196
8269,r358,"Fall 2019, all surveyed fields -> Physical sciences",Number imputed,Doctorate nonfaculty researchers,2,509
8269,r359,"Fall 2019, all surveyed fields -> Physical sciences",Imputation rate (%),Postdoctoral appointees,2,2.7
8269,r360,"Fall 2019, all surveyed fields -> Physical sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,15.3
8269,r361,"Fall 2019, all surveyed fields -> Psychology",Total in survey,Postdoctoral appointees,2,1152
8269,r362,"Fall 2019, all surveyed fields -> Psychology",Total in survey,Doctorate nonfaculty researchers,2,576
8269,r363,"Fall 2019, all surveyed fields -> Psychology",Number imputed,Postdoctoral appointees,2,71
8269,r364,"Fall 2019, all surveyed fields -> Psychology",Number imputed,Doctorate nonfaculty researchers,2,26
8269,r365,"Fall 2019, all surveyed fields -> Psychology",Imputation rate (%),Postdoctoral appointees,2,6.2
8269,r366,"Fall 2019, all surveyed fields -> Psychology",Imputation rate (%),Doctorate nonfaculty researchers,2,4.5
8269,r367,"Fall 2019, all surveyed fields -> Social sciences",Total in survey,Postdoctoral appointees,2,1762
8269,r368,"Fall 2019, all surveyed fields -> Social sciences",Total in survey,Doctorate nonfaculty researchers,2,1659
8269,r369,"Fall 2019, all surveyed fields -> Social sciences",Number imputed,Postdoctoral appointees,2,50
8269,r370,"Fall 2019, all surveyed fields -> Social sciences",Number imputed,Doctorate nonfaculty researchers,2,106
8269,r371,"Fall 2019, all surveyed fields -> Social sciences",Imputation rate (%),Postdoctoral appointees,2,2.8
8269,r372,"Fall 2019, all surveyed fields -> Social sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,6.4
8269,r373,"Fall 2019, all surveyed fields -> Engineering",Total in survey,Postdoctoral appointees,2,8266
8269,r374,"Fall 2019, all surveyed fields -> Engineering",Total in survey,Doctorate nonfaculty researchers,2,3909
8269,r375,"Fall 2019, all surveyed fields -> Engineering",Number imputed,Postdoctoral appointees,2,258
8269,r376,"Fall 2019, all surveyed fields -> Engineering",Number imputed,Doctorate nonfaculty researchers,2,394
8269,r377,"Fall 2019, all surveyed fields -> Engineering",Imputation rate (%),Postdoctoral appointees,2,3.1
8269,r378,"Fall 2019, all surveyed fields -> Engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,10.1
8269,r379,"Fall 2019, all surveyed fields -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Postdoctoral appointees,2,227
8269,r380,"Fall 2019, all surveyed fields -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctorate nonfaculty researchers,2,124
8269,r381,"Fall 2019, all surveyed fields -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Postdoctoral appointees,2,3
8269,r382,"Fall 2019, all surveyed fields -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctorate nonfaculty researchers,2,9
8269,r383,"Fall 2019, all surveyed fields -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Postdoctoral appointees,2,1.3
8269,r384,"Fall 2019, all surveyed fields -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,7.3
8269,r385,"Fall 2019, all surveyed fields -> Agricultural engineering",Total in survey,Postdoctoral appointees,2,112
8269,r386,"Fall 2019, all surveyed fields -> Agricultural engineering",Total in survey,Doctorate nonfaculty researchers,2,55
8269,r387,"Fall 2019, all surveyed fields -> Agricultural engineering",Number imputed,Postdoctoral appointees,2,0
8269,r388,"Fall 2019, all surveyed fields -> Agricultural engineering",Number imputed,Doctorate nonfaculty researchers,2,0
8269,r389,"Fall 2019, all surveyed fields -> Agricultural engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
8269,r390,"Fall 2019, all surveyed fields -> Agricultural engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
8269,r391,"Fall 2019, all surveyed fields -> Bioengineering and biomedical engineering",Total in survey,Postdoctoral appointees,2,1515
8269,r392,"Fall 2019, all surveyed fields -> Bioengineering and biomedical engineering",Total in survey,Doctorate nonfaculty researchers,2,492
8269,r393,"Fall 2019, all surveyed fields -> Bioengineering and biomedical engineering",Number imputed,Postdoctoral appointees,2,119
8269,r394,"Fall 2019, all surveyed fields -> Bioengineering and biomedical engineering",Number imputed,Doctorate nonfaculty researchers,2,74
8269,r395,"Fall 2019, all surveyed fields -> Bioengineering and biomedical engineering",Imputation rate (%),Postdoctoral appointees,2,7.9
8269,r396,"Fall 2019, all surveyed fields -> Bioengineering and biomedical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,15.0
8269,r397,"Fall 2019, all surveyed fields -> Biological and biosystems engineering",Total in survey,Postdoctoral appointees,2,87
8269,r398,"Fall 2019, all surveyed fields -> Biological and biosystems engineering",Total in survey,Doctorate nonfaculty researchers,2,53
8269,r399,"Fall 2019, all surveyed fields -> Biological and biosystems engineering",Number imputed,Postdoctoral appointees,2,0
8269,r400,"Fall 2019, all surveyed fields -> Biological and biosystems engineering",Number imputed,Doctorate nonfaculty researchers,2,5
8269,r401,"Fall 2019, all surveyed fields -> Biological and biosystems engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
8269,r402,"Fall 2019, all surveyed fields -> Biological and biosystems engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,9.4
8269,r403,"Fall 2019, all surveyed fields -> Chemical engineering",Total in survey,Postdoctoral appointees,2,1157
8269,r404,"Fall 2019, all surveyed fields -> Chemical engineering",Total in survey,Doctorate nonfaculty researchers,2,328
8269,r405,"Fall 2019, all surveyed fields -> Chemical engineering",Number imputed,Postdoctoral appointees,2,24
8269,r406,"Fall 2019, all surveyed fields -> Chemical engineering",Number imputed,Doctorate nonfaculty researchers,2,45
8269,r407,"Fall 2019, all surveyed fields -> Chemical engineering",Imputation rate (%),Postdoctoral appointees,2,2.1
8269,r408,"Fall 2019, all surveyed fields -> Chemical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,13.7
8269,r409,"Fall 2019, all surveyed fields -> Civil engineering",Total in survey,Postdoctoral appointees,2,865
8269,r410,"Fall 2019, all surveyed fields -> Civil engineering",Total in survey,Doctorate nonfaculty researchers,2,492
8269,r411,"Fall 2019, all surveyed fields -> Civil engineering",Number imputed,Postdoctoral appointees,2,11
8269,r412,"Fall 2019, all surveyed fields -> Civil engineering",Number imputed,Doctorate nonfaculty researchers,2,41
8269,r413,"Fall 2019, all surveyed fields -> Civil engineering",Imputation rate (%),Postdoctoral appointees,2,1.3
8269,r414,"Fall 2019, all surveyed fields -> Civil engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,8.3
8269,r415,"Fall 2019, all surveyed fields -> Electrical, electronics, and communications engineering",Total in survey,Postdoctoral appointees,2,1305
8269,r416,"Fall 2019, all surveyed fields -> Electrical, electronics, and communications engineering",Total in survey,Doctorate nonfaculty researchers,2,637
8269,r417,"Fall 2019, all surveyed fields -> Electrical, electronics, and communications engineering",Number imputed,Postdoctoral appointees,2,35
8269,r418,"Fall 2019, all surveyed fields -> Electrical, electronics, and communications engineering",Number imputed,Doctorate nonfaculty researchers,2,82
8269,r419,"Fall 2019, all surveyed fields -> Electrical, electronics, and communications engineering",Imputation rate (%),Postdoctoral appointees,2,2.7
8269,r420,"Fall 2019, all surveyed fields -> Electrical, electronics, and communications engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,12.9
8269,r421,"Fall 2019, all surveyed fields -> Engineering mechanics, physics, and science",Total in survey,Postdoctoral appointees,2,180
8269,r422,"Fall 2019, all surveyed fields -> Engineering mechanics, physics, and science",Total in survey,Doctorate nonfaculty researchers,2,186
8269,r423,"Fall 2019, all surveyed fields -> Engineering mechanics, physics, and science",Number imputed,Postdoctoral appointees,2,0
8269,r424,"Fall 2019, all surveyed fields -> Engineering mechanics, physics, and science",Number imputed,Doctorate nonfaculty researchers,2,4
