table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_basic_research,field_applied_research,field_development
755,r023,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation equipment,All industries,Manufacturing industries,Transportation equipment,Other transportation equipment,,4,other 336,"['1,450', '&nbsp;']","['321', '&nbsp;']","['343', '&nbsp;']","['786', '&nbsp;']"
755,r024,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['7', 'i']","['*', 'i']","['1', 'i']","['5', 'i']"
755,r025,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,"322, 324, 339","['76', 'i']","['3', 'i']","['21', 'i']","['52', 'i']"
755,r026,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['5,438', '&nbsp;']","['318', '&nbsp;']","['2,819', '&nbsp;']","['2,301', '&nbsp;']"
755,r027,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['51', '&nbsp;']","['10', '&nbsp;']","['22', '&nbsp;']","['19', '&nbsp;']"
755,r028,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['22', '&nbsp;']","['2', '&nbsp;']","['7', '&nbsp;']","['13', '&nbsp;']"
755,r029,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['5', 'i']","['*', 'i']","['2', '&nbsp;']","['3', 'i']"
755,r030,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['24', '&nbsp;']","['8', '&nbsp;']","['13', '&nbsp;']","['3', '&nbsp;']"
755,r031,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
755,r032,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['5,323', '&nbsp;']","['303', '&nbsp;']","['2,789', '&nbsp;']","['2,231', '&nbsp;']"
755,r033,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,550', '&nbsp;']","['94', '&nbsp;']","['999', '&nbsp;']","['456', 'i']"
755,r034,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['605', 'i']","['6', 'i']","['281', '&nbsp;']","['318', 'i']"
755,r035,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['2,939', '&nbsp;']","['187', '&nbsp;']","['1,436', '&nbsp;']","['1,316', '&nbsp;']"
755,r036,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['264', '&nbsp;']","['6', '&nbsp;']","['98', '&nbsp;']","['161', '&nbsp;']"
755,r037,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['2,043', '&nbsp;']","['131', '&nbsp;']","['916', '&nbsp;']","['996', '&nbsp;']"
755,r038,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['632', '&nbsp;']","['50', 'i']","['423', 'i']","['159', 'i']"
755,r039,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['229', '&nbsp;']","['16', '&nbsp;']","['73', '&nbsp;']","['141', '&nbsp;']"
755,r040,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"21–23, 42–49, 52, 53, 55–81","['64', '&nbsp;']","['6', '&nbsp;']","['8', '&nbsp;']","['50', '&nbsp;']"
755,r041,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['26,990', '&nbsp;']","['2,038', 'i']","['6,102', 'i']","['18,850', 'i']"
755,r042,All companies (number of domestic employees) -> Micro companies<sup>a</sup>,All companies (number of domestic employees),Micro companies<sup>a</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
755,r043,All companies (number of domestic employees) -> Micro companies<sup>a</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>a</sup>,5&#8211;9,,,3,–,"['412', 'i']","['18', 'i']","['133', 'i']","['261', 'i']"
755,r044,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
755,r045,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['317', 'i']","['19', 'i']","['130', 'i']","['168', 'i']"
755,r046,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['1,024', '&nbsp;']","['39', '&nbsp;']","['308', '&nbsp;']","['676', '&nbsp;']"
755,r047,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
755,r048,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['532', '&nbsp;']","['36', 'i']","['130', '&nbsp;']","['367', 'i']"
755,r049,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['1,006', '&nbsp;']","['75', '&nbsp;']","['304', '&nbsp;']","['627', '&nbsp;']"
755,r050,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
755,r051,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['723', '&nbsp;']","['67', '&nbsp;']","['323', '&nbsp;']","['333', '&nbsp;']"
755,r052,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['183', '&nbsp;']","['21', 'i']","['74', '&nbsp;']","['88', '&nbsp;']"
755,r053,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['1,644', 'i']","['43', 'i']","['688', 'i']","['913', 'i']"
755,r054,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['891', '&nbsp;']","['28', 'i']","['269', 'i']","['595', '&nbsp;']"
755,r055,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['4,244', '&nbsp;']","['335', 'i']","['669', 'i']","['3,241', '&nbsp;']"
755,r056,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['16,013', 'i']","['1,358', 'i']","['3,073', '&nbsp;']","['11,581', 'i']"
