table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_sales_r_d_performers_or_fundersa_worldwide,field_sales_r_d_performers_or_fundersa_domestic,field_sales_r_d_performers_or_fundersa_foreign,field_sales_domestic_r_d_performersb_worldwide,field_sales_domestic_r_d_performersb_domestic,field_sales_domestic_r_d_performersb_foreign
1377,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['261,101', '  ']","['206,642', '  ']","['54,459', '  ']","['D', '  ']","['D', '  ']","['54,459', '  ']"
1377,r012,"All industries -> Manufacturing industries -> Chemicals -> Resins, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resins, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['65,745', '  ']","['45,081', '  ']","['20,665', '  ']","['65,745', '  ']","['45,081', '  ']","['20,665', '  ']"
1377,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticides, fertilizers, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticides, fertilizers, and other agricultural chemicals",,4,3253,"['59,143', '  ']","['47,548', '  ']","['11,595', 'i ']","['59,143', '  ']","['47,548', '  ']","['11,595', 'i ']"
1377,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['767,140', '  ']","['579,390', '  ']","['187,750', '  ']","['D', '  ']","['D', '  ']","['187,750', '  ']"
1377,r015,"All industries -> Manufacturing industries -> Chemicals -> Soaps, cleaning compounds, and toilet preparations",All industries,Manufacturing industries,Chemicals,"Soaps, cleaning compounds, and toilet preparations",,4,3256,"['190,498', '  ']","['94,911', '  ']","['95,587', '  ']","['190,498', '  ']","['94,911', '  ']","['95,587', '  ']"
1377,r016,"All industries -> Manufacturing industries -> Chemicals -> Paints, coatings, adhesives, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paints, coatings, adhesives, and other chemicals",,4,"3255, 3259","['102,813', '  ']","['66,187', '  ']","['36,625', '  ']","['102,813', '  ']","['66,187', '  ']","['36,625', '  ']"
1377,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['259,510', '  ']","['184,430', '  ']","['75,080', '  ']","['258,903', '  ']","['183,929', '  ']","['74,974', '  ']"
1377,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['78,265', '  ']","['56,327', '  ']","['21,938', '  ']","['68,871', '  ']","['50,609', '  ']","['18,262', '  ']"
1377,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['126,285', '  ']","['106,529', '  ']","['19,756', '  ']","['122,860', '  ']","['104,558', '  ']","['18,302', '  ']"
1377,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['137,763', '  ']","['113,185', '  ']","['24,579', '  ']","['137,566', '  ']","['113,038', '  ']","['24,528', '  ']"
1377,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['448,990', '  ']","['296,633', '  ']","['152,357', '  ']","['448,977', '  ']","['296,622', '  ']","['152,355', '  ']"
1377,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implements,All industries,Manufacturing industries,Machinery,Agricultural implements,,4,33311,"['65,132', '  ']","['40,657', '  ']","['24,475', '  ']","['65,132', '  ']","['40,657', '  ']","['24,475', '  ']"
1377,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['31,546', '  ']","['16,933', '  ']","['14,613', '  ']","['31,546', '  ']","['16,933', '  ']","['14,613', '  ']"
1377,r024,"All industries -> Manufacturing industries -> Machinery -> Engines, turbines, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engines, turbines, and power transmission equipment",,4,3336,"['51,785', '  ']","['31,558', '  ']","['20,227', '  ']","['51,785', '  ']","['31,558', '  ']","['20,227', '  ']"
1377,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['300,527', '  ']","['207,485', '  ']","['93,043', '  ']","['300,514', '  ']","['207,474', '  ']","['93,040', '  ']"
1377,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['1,267,382', '  ']","['786,351', '  ']","['481,031', '  ']","['1,267,382', '  ']","['786,351', '  ']","['481,031', '  ']"
1377,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['145,430', '  ']","['104,330', '  ']","['41,099', '  ']","['145,430', '  ']","['104,330', '  ']","['41,099', '  ']"
1377,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductors and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductors and other electronic components,,4,3344,"['410,372', '  ']","['273,929', '  ']","['136,444', '  ']","['410,372', '  ']","['273,929', '  ']","['136,444', '  ']"
1377,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['260,219', '  ']","['172,153', '  ']","['88,066', '  ']","['260,219', '  ']","['172,153', '  ']","['88,066', '  ']"
1377,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatuses",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatuses",5,"334510, 334517","['38,374', '  ']","['22,308', '  ']","['16,066', '  ']","['38,374', '  ']","['22,308', '  ']","['16,066', '  ']"
1377,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments",5,334511,"['103,352', '  ']","['73,423', '  ']","['29,929', '  ']","['103,352', '  ']","['73,423', '  ']","['29,929', '  ']"
1377,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['118,493', '  ']","['76,421', '  ']","['42,072', '  ']","['118,493', '  ']","['76,421', '  ']","['42,072', '  ']"
1377,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['451,362', '  ']","['235,940', '  ']","['215,422', '  ']","['451,362', '  ']","['235,940', '  ']","['215,422', '  ']"
1377,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['227,674', '  ']","['148,671', '  ']","['79,004', '  ']","['227,518', '  ']","['148,514', '  ']","['79,004', '  ']"
1377,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['1,631,162', '  ']","['1,289,540', '  ']","['341,622', '  ']","['1,571,189', '  ']","['1,229,567', '  ']","['341,622', '  ']"
1377,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['1,134,364', '  ']","['886,881', '  ']","['247,483', '  ']","['1,074,391', '  ']","['826,908', '  ']","['247,483', '  ']"
1377,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['416,414', '  ']","['336,565', '  ']","['79,848', '  ']","['416,414', '  ']","['336,565', '  ']","['79,848', '  ']"
1377,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engines, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engines, and aircraft parts",5,336411–13,"['394,437', '  ']","['319,476', '  ']","['74,961', '  ']","['394,437', '  ']","['319,476', '  ']","['74,961', '  ']"
1377,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missiles, space vehicles, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missiles, space vehicles, and related parts",5,"336414–15, 336419","['21,976', '  ']","['17,089', '  ']","['4,887', '  ']","['21,976', '  ']","['17,089', '  ']","['4,887', '  ']"
1377,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicles, tanks, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicles, tanks, and tank components",,4,336992,"['245', '  ']","['245', '  ']","['0', '  ']","['245', '  ']","['245', '  ']","['0', '  ']"
1377,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['80,139', '  ']","['65,849', '  ']","['14,290', '  ']","['80,139', '  ']","['65,849', '  ']","['14,290', '  ']"
1377,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['41,066', '  ']","['35,370', '  ']","['5,697', '  ']","['41,066', '  ']","['35,370', '  ']","['5,697', '  ']"
1377,r043,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,339,"['364,122', '  ']","['254,265', '  ']","['109,857', '  ']","['363,755', '  ']","['253,899', '  ']","['109,857', '  ']"
1377,r044,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous manufacturing,Medical equipment and supplies,,4,3391,"['254,570', '  ']","['178,892', '  ']","['75,678', '  ']","['254,570', '  ']","['178,892', '  ']","['75,678', '  ']"
1377,r045,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,Other miscellaneous manufacturing,,4,3399,"['109,552', '  ']","['75,374', '  ']","['34,179', 'i ']","['109,185', '  ']","['75,007', '  ']","['34,179', 'i ']"
1377,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['4,801,893', '  ']","['3,795,055', '  ']","['1,006,838', '  ']","['4,505,042', '  ']","['3,549,300', '  ']","['955,743', '  ']"
1377,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['487,062', '  ']","['209,694', '  ']","['277,368', '  ']","['475,103', '  ']","['199,424', '  ']","['275,678', '  ']"
1377,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['317,418', '  ']","['313,058', '  ']","['4,361', '  ']","['216,109', '  ']","['211,748', '  ']","['4,361', '  ']"
1377,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['177,270', '  ']","['161,921', '  ']","['15,348', '  ']","['175,609', '  ']","['161,190', '  ']","['14,419', '  ']"
1377,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['D', '  ']","['109,664', '  ']","['D', '  ']","['D', '  ']","['109,619', '  ']","['D', '  ']"
1377,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['243,502', '  ']","['199,681', '  ']","['43,821', '  ']","['243,502', '  ']","['199,681', '  ']","['43,821', '  ']"
1377,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['1,328,727', '  ']","['1,064,822', '  ']","['263,905', '  ']","['1,314,079', '  ']","['1,054,030', '  ']","['260,048', '  ']"
1377,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['549,084', '  ']","['399,746', '  ']","['149,339', '  ']","['548,783', '  ']","['399,678', '  ']","['149,104', '  ']"
1377,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['3,954', '  ']","['3,637', '  ']","['317', '  ']","['3,954', '  ']","['3,637', '  ']","['317', '  ']"
1377,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['545,130', '  ']","['396,108', '  ']","['149,022', '  ']","['544,829', '  ']","['396,041', '  ']","['148,787', '  ']"
1377,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['468,117', '  ']","['455,430', '  ']","['12,687', '  ']","['468,091', '  ']","['455,414', '  ']","['12,677', '  ']"
1377,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['133,836', '  ']","['104,974', '  ']","['28,862', '  ']","['133,700', '  ']","['104,838', '  ']","['28,862', '  ']"
1377,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['177,690', '  ']","['104,672', '  ']","['73,018', '  ']","['163,505', '  ']","['94,100', '  ']","['69,406', '  ']"
1377,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['797,888', '  ']","['713,192', '  ']","['84,697', '  ']","['797,184', '  ']","['712,487', '  ']","['84,697', '  ']"
1377,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['5,435', '  ']","['5,298', '  ']","['137', '  ']","['5,435', '  ']","['5,298', '  ']","['137', '  ']"
1377,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['D', '  ']","['694', '  ']","['D', '  ']","['D', '  ']","['694', '  ']","['D', '  ']"
1377,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['D', '  ']","['4,604', '  ']","['D', '  ']","['D', '  ']","['4,604', '  ']","['D', '  ']"
1377,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['562,101', '  ']","['421,882', '  ']","['140,220', '  ']","['561,457', '  ']","['421,387', '  ']","['140,070', '  ']"
1377,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['133,738', '  ']","['100,649', '  ']","['33,089', '  ']","['133,738', '  ']","['100,649', '  ']","['33,089', '  ']"
1377,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['263,361', '  ']","['175,787', '  ']","['87,574', '  ']","['262,859', '  ']","['175,434', '  ']","['87,425', '  ']"
1377,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['78,259', '  ']","['66,620', '  ']","['11,639', '  ']","['78,117', '  ']","['66,478', '  ']","['11,639', '  ']"
1377,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['30,318', '  ']","['27,339', '  ']","['2,979', '  ']","['30,305', '  ']","['27,326', '  ']","['2,979', '  ']"
1377,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['D', '  ']","['36,705', '  ']","['D', '  ']","['D', '  ']","['36,576', '  ']","['D', '  ']"
1377,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['D', '  ']","['2,576', '  ']","['D', '  ']","['D', '  ']","['2,576', '  ']","['D', '  ']"
1377,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['86,744', '  ']","['78,826', '  ']","['7,918', '  ']","['86,744', '  ']","['78,826', '  ']","['7,918', '  ']"
1377,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['80,599', '  ']","['79,471', '  ']","['1,128', '  ']","['79,346', '  ']","['78,218', '  ']","['1,128', '  ']"
1377,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['D', '  ']","['516,373', '  ']","['D', '  ']","['D', '  ']","['396,216', '  ']","['D', '  ']"
1377,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['12,285,760', '  ']","['9,191,871', '  ']","['3,093,889', '  ']","['11,881,988', '  ']","['8,874,793', '  ']","['3,007,195', '  ']"
1377,r074,All companies (number of domestic employees) -> Micro companies<sup>c</sup>,All companies (number of domestic employees),Micro companies<sup>c</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1377,r075,All companies (number of domestic employees) -> Micro companies<sup>c</sup> -> 5 &#8211; 9,All companies (number of domestic employees),Micro companies<sup>c</sup>,5 &#8211; 9,,,3,–,"['7,819', '  ']","['6,778', '  ']","['1,041', '  ']","['7,539', '  ']","['6,746', '  ']","['793', '  ']"
1377,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1377,r077,All companies (number of domestic employees) -> Small companies -> 10 &#8211; 19,All companies (number of domestic employees),Small companies,10 &#8211; 19,,,3,–,"['26,525', '  ']","['25,795', '  ']","['730', '  ']","['26,396', '  ']","['25,756', '  ']","['641', '  ']"
1377,r078,All companies (number of domestic employees) -> Small companies -> 20 &#8211; 49,All companies (number of domestic employees),Small companies,20 &#8211; 49,,,3,–,"['103,214', '  ']","['100,067', '  ']","['3,147', '  ']","['102,395', '  ']","['99,325', '  ']","['3,071', '  ']"
1377,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1377,r080,All companies (number of domestic employees) -> Medium companies -> 50 &#8211; 99,All companies (number of domestic employees),Medium companies,50 &#8211; 99,,,3,–,"['119,232', '  ']","['113,696', '  ']","['5,536', '  ']","['118,447', '  ']","['113,199', '  ']","['5,249', '  ']"
1377,r081,All companies (number of domestic employees) -> Medium companies -> 100 &#8211; 249,All companies (number of domestic employees),Medium companies,100 &#8211; 249,,,3,–,"['323,326', '  ']","['271,388', '  ']","['51,938', '  ']","['292,833', '  ']","['271,205', '  ']","['21,628', '  ']"
1377,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1377,r083,All companies (number of domestic employees) -> Large companies -> 250 &#8211; 499,All companies (number of domestic employees),Large companies,250 &#8211; 499,,,3,–,"['316,526', '  ']","['276,513', '  ']","['40,014', '  ']","['315,031', '  ']","['275,766', '  ']","['39,265', '  ']"
1377,r084,All companies (number of domestic employees) -> Large companies -> 500 &#8211; 999,All companies (number of domestic employees),Large companies,500 &#8211; 999,,,3,–,"['397,279', '  ']","['326,260', '  ']","['71,019', '  ']","['386,701', '  ']","['315,732', '  ']","['70,968', '  ']"
1377,r085,"All companies (number of domestic employees) -> Large companies -> 1,000 &#8211; 4,999",All companies (number of domestic employees),Large companies,"1,000 &#8211; 4,999",,,3,–,"['1,662,808', '  ']","['1,238,059', '  ']","['424,749', '  ']","['1,635,116', '  ']","['1,215,008', '  ']","['420,108', '  ']"
1377,r086,"All companies (number of domestic employees) -> Large companies -> 5,000 &#8211; 9,999",All companies (number of domestic employees),Large companies,"5,000 &#8211; 9,999",,,3,–,"['1,336,675', '  ']","['994,329', '  ']","['342,346', '  ']","['1,312,926', '  ']","['970,580', '  ']","['342,346', '  ']"
1377,r087,"All companies (number of domestic employees) -> Large companies -> 10,000 &#8211; 24,999",All companies (number of domestic employees),Large companies,"10,000 &#8211; 24,999",,,3,–,"['2,329,719', '  ']","['1,677,581', '  ']","['652,138', '  ']","['2,267,216', '  ']","['1,618,690', '  ']","['648,526', '  ']"
1377,r088,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['5,662,637', '  ']","['4,161,406', '  ']","['1,501,231', '  ']","['5,417,386', '  ']","['3,962,786', '  ']","['1,454,600', '  ']"
