table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013
10878,r019,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,12133,13748,16344,17174,17967,17306,18257,18367,16497,16314,14124
10878,r020,"All agencies -> Departments -> Department of Defense -> Operational Test and Evaluation, Director",All agencies,Departments,Department of Defense,"Operational Test and Evaluation, Director",,4,236,298,308,179,182,185,186,197,NA,NA,NA
10878,r021,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,na,na,na,na,na,na,na,na,17423,15868,13727
10878,r022,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,101,101,102,121,122,124,120,138,133,130,108
10878,r023,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,2151,2056,2030,1842,2021,2139,2702,3087,2596,2591,2508
10878,r024,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,NA,NA,NA,NA,NA,0,0,173,47,46,90
10878,r025,All agencies -> Departments -> Department of Energy -> Bonneville Power Administration,All agencies,Departments,Department of Energy,Bonneville Power Administration,,4,9,9,2,1,2,3,1,1,8,9,2
10878,r026,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,na,na,14,40,35,55,25,40,27,37,29
10878,r027,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,372,317,285,219,319,300,930,983,396,545,388
10878,r028,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,49,30,35,24,16,17,19,59,45,31,6
10878,r029,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,383,295,350,218,202,221,240,267,226,202,188
10878,r030,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,1317,1400,1341,1339,1437,1540,1486,1497,1786,1695,1776
10878,r031,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,567,622,539,517,627,740,680,537,796,619,745
10878,r032,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Fissile Materials Disposition,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Fissile Materials Disposition,5,25,1,0,0,0,NA,NA,NA,NA,NA,NA
10878,r033,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,650,709,741,720,730,712,756,914,942,1040,994
10878,r034,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,75,69,61,101,79,88,50,46,48,36,37
10878,r035,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,18,5,1,1,10,3,0,67,61,25,27
10878,r036,All agencies -> Departments -> Department of Energy -> Office of Intelligence,All agencies,Departments,Department of Energy,Office of Intelligence,,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10878,r037,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,0,0,0,0,0,0,0.05,0,0,0,0
10878,r038,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,111,142,128,86,91,95,94,137,78,71,68
10878,r039,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,25,24,25,25,26,27,30,63,30,29,29
10878,r040,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,0,0,0.05,0,0,0,0,0,0,0,0
10878,r041,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,0,0,0,0,17,27,31,37,38,31,29
10878,r042,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,27,30,35,6,6,40,33,37,10,11,10
10878,r043,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10878,r044,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of Public Health and Science,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of Public Health and Science,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10878,r045,All agencies -> Departments -> Department of Health and Human Services -> Substance Abuse and Mental Health Services Administration,All agencies,Departments,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,,4,57,87,68,54,42,0,NA,NA,NA,NA,NA
10878,r046,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,NA,533,765,1119,321,512,325,353,311,295,250
10878,r047,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,NA,10,9,14,12,13,13,17,14,27,15
10878,r048,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,NA,508,756,1096,305,499,312,335,297,268,235
10878,r049,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,NA,15,0,9,4,0,NA,NA,NA,NA,NA
10878,r050,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,25,29,27,22,26,19,22,23,24,26,23
10878,r051,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,63,58,58,52,61,70,75,78,76,113,106
10878,r052,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,6,7,8,6,6,6,6,2,3,2,3
10878,r053,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
10878,r054,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,53,48,50,46,55,62,66,74,73,108,102
10878,r055,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,4,3,0.05,0.05,1,2,3,1,1,0.05,1
10878,r056,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,92,58,70,75,114,36,23,38,18,10,41
10878,r057,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,5,6,8,9,8,8,8,8,8,9,9
10878,r058,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,43,34,33,34,71,26,15,30,10,1,32
10878,r059,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,44,18,28,31,34,2,0.05,0,0,0,0
10878,r060,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,153,162,128,65,2,2,2,2,3,3,2
10878,r061,All agencies -> Departments -> Department of Labor -> Employment and Training Administration,All agencies,Departments,Department of Labor,Employment and Training Administration,,4,151,161,127,63,0,NA,0,NA,NA,NA,NA
10878,r062,All agencies -> Departments -> Department of Labor -> Office of the Secretary of Labor,All agencies,Departments,Department of Labor,Office of the Secretary of Labor,,4,1,0.05,0,0,0,0,NA,0,0,NA,NA
10878,r063,All agencies -> Departments -> Department of Labor -> Pension Benefit Guaranty Corp.,All agencies,Departments,Department of Labor,Pension Benefit Guaranty Corp.,,4,1,1,1,2,2,2,2,2,3,3,2
10878,r064,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,260,269,164,284,202,172,239,262,204,200,200
10878,r065,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,109,99,98,123,114,117,135,154,119,113,95
10878,r066,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,112,121,22,112,56,30,31,41,44,54,70
10878,r067,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,0,0,0,0,0,0,0,0.05,1,0.05,1
10878,r068,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,3,4,5,6,6,0,32,31,24,12,11
10878,r069,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,7,5,4,13,3,6,6,3,1,1,3
10878,r070,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,21,32,21,15,6,13,20,23,9,9,11
10878,r071,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,na,7,12,13,15,6,8,8,5,9,9
10878,r072,All agencies -> Departments -> Department of Transportation -> Research and Innovative Technology Administration,All agencies,Departments,Department of Transportation,Research and Innovative Technology Administration,,4,na,0,1,2,1,0,7,2,2,2,1
10878,r073,All agencies -> Departments -> Department of Transportation -> Research and Special Programs Administration,All agencies,Departments,Department of Transportation,Research and Special Programs Administration,,4,7,na,na,na,na,na,na,na,na,na,na
10878,r074,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,1,1,3,4,4,1,2,0.05,1,0.05,1
10878,r075,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,1,0.05,1,1,1,0.05,1,0.05,1,0.05,1
10878,r076,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,1,1,2,4,4,1,1,0,0,0,0
10878,r077,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,16,21,19,20,21,23,33,34,37,38,35
10878,r078,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,,
10878,r079,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,24,23,41,40,0,0,0,0,0,0,0
10878,r080,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,105,125,116,117,84,82,85,88,86,86,77
10878,r081,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,0,4,4,0.05,2,0,0.05,0,0,0,0
10878,r082,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,1,2,7,4,7,1,0.05,1,1,1,1
10878,r083,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,2946,2683,3666,3939,3994,4422,4234,5618,4996,5560,4946
