table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
10883,r042,1972,Intramural,Federal agenciesa,,2,1387
10883,r043,1972,Intramural,FFRDCs,,2,240
10883,r044,1972,Extramural,United States and U.S. territories,Businesses,3,755
10883,r045,1972,Extramural,United States and U.S. territories,Higher educationb,3,621
10883,r046,1972,Extramural,United States and U.S. territories,Nonprofit organizations,3,246
10883,r047,1972,Extramural,United States and U.S. territories,State and local governments,3,78
10883,r048,1972,Extramural,Non-U.S. performers,,2,33
10883,r049,1973,Total,,,1,3349
10883,r050,1973,Intramural,Federal agenciesa,,2,1480
10883,r051,1973,Intramural,FFRDCs,,2,202
10883,r052,1973,Extramural,United States and U.S. territories,Businesses,3,711
10883,r053,1973,Extramural,United States and U.S. territories,Higher educationb,3,643
10883,r054,1973,Extramural,United States and U.S. territories,Nonprofit organizations,3,218
10883,r055,1973,Extramural,United States and U.S. territories,State and local governments,3,68
10883,r056,1973,Extramural,Non-U.S. performers,,2,27
10883,r057,1974,Total,,,1,3788
10883,r058,1974,Intramural,Federal agenciesa,,2,1574
10883,r059,1974,Intramural,FFRDCs,,2,262
10883,r060,1974,Extramural,United States and U.S. territories,Businesses,3,751
10883,r061,1974,Extramural,United States and U.S. territories,Higher educationb,3,814
10883,r062,1974,Extramural,United States and U.S. territories,Nonprofit organizations,3,287
10883,r063,1974,Extramural,United States and U.S. territories,State and local governments,3,74
10883,r064,1974,Extramural,Non-U.S. performers,,2,26
10883,r065,1975,Total,,,1,4141
10883,r066,1975,Intramural,Federal agenciesa,,2,1730
10883,r067,1975,Intramural,FFRDCs,,2,307
10883,r068,1975,Extramural,United States and U.S. territories,Businesses,3,892
10883,r069,1975,Extramural,United States and U.S. territories,Higher educationb,3,818
10883,r070,1975,Extramural,United States and U.S. territories,Nonprofit organizations,3,266
10883,r071,1975,Extramural,United States and U.S. territories,State and local governments,3,98
10883,r072,1975,Extramural,Non-U.S. performers,,2,30
10883,r073,1976,Total,,,1,4852
10883,r074,1976,Intramural,Federal agenciesa,,2,2093
10883,r075,1976,Intramural,FFRDCs,,2,430
10883,r076,1976,Extramural,United States and U.S. territories,Businesses,3,972
10883,r077,1976,Extramural,United States and U.S. territories,Higher educationb,3,908
10883,r078,1976,Extramural,United States and U.S. territories,Nonprofit organizations,3,309
10883,r079,1976,Extramural,United States and U.S. territories,State and local governments,3,106
10883,r080,1976,Extramural,Non-U.S. performers,,2,34
10883,r081,1977,Total,,,1,5255
10883,r082,1977,Intramural,Federal agenciesa,,2,2044
10883,r083,1977,Intramural,FFRDCs,,2,535
10883,r084,1977,Extramural,United States and U.S. territories,Businesses,3,1159
10883,r085,1977,Extramural,United States and U.S. territories,Higher educationb,3,1028
10883,r086,1977,Extramural,United States and U.S. territories,Nonprofit organizations,3,350
10883,r087,1977,Extramural,United States and U.S. territories,State and local governments,3,100
10883,r088,1977,Extramural,Non-U.S. performers,,2,40
10883,r089,1978,Total,,,1,5908
10883,r090,1978,Intramural,Federal agenciesa,,2,2192
10883,r091,1978,Intramural,FFRDCs,,2,589
10883,r092,1978,Extramural,United States and U.S. territories,Businesses,3,1404
10883,r093,1978,Extramural,United States and U.S. territories,Higher educationb,3,1169
10883,r094,1978,Extramural,United States and U.S. territories,Nonprofit organizations,3,398
10883,r095,1978,Extramural,United States and U.S. territories,State and local governments,3,112
10883,r096,1978,Extramural,Non-U.S. performers,,2,45
10883,r097,1979,Total,,,1,6342
10883,r098,1979,Intramural,Federal agenciesa,,2,2392
10883,r099,1979,Intramural,FFRDCs,,2,652
10883,r100,1979,Extramural,United States and U.S. territories,Businesses,3,1485
10883,r101,1979,Extramural,United States and U.S. territories,Higher educationb,3,1253
10883,r102,1979,Extramural,United States and U.S. territories,Nonprofit organizations,3,382
10883,r103,1979,Extramural,United States and U.S. territories,State and local governments,3,120
10883,r104,1979,Extramural,Non-U.S. performers,,2,58
10883,r105,1980,Total,,,1,6923
10883,r106,1980,Intramural,Federal agenciesa,,2,2484
10883,r107,1980,Intramural,FFRDCs,,2,719
10883,r108,1980,Extramural,United States and U.S. territories,Businesses,3,1752
10883,r109,1980,Extramural,United States and U.S. territories,Higher educationb,3,1379
10883,r110,1980,Extramural,United States and U.S. territories,Nonprofit organizations,3,399
10883,r111,1980,Extramural,United States and U.S. territories,State and local governments,3,127
10883,r112,1980,Extramural,Non-U.S. performers,,2,63
10883,r113,1981,Total,,,1,7171
10883,r114,1981,Intramural,Federal agenciesa,,2,2732
10883,r115,1981,Intramural,FFRDCs,,2,787
10883,r116,1981,Extramural,United States and U.S. territories,Businesses,3,1665
10883,r117,1981,Extramural,United States and U.S. territories,Higher educationb,3,1417
10883,r118,1981,Extramural,United States and U.S. territories,Nonprofit organizations,3,392
10883,r119,1981,Extramural,United States and U.S. territories,State and local governments,3,103
10883,r120,1981,Extramural,Non-U.S. performers,,2,75
10883,r121,1982,Total,,,1,7541
10883,r122,1982,Intramural,Federal agenciesa,,2,2729
10883,r123,1982,Intramural,FFRDCs,,2,1035
10883,r124,1982,Extramural,United States and U.S. territories,Businesses,3,1886
10883,r125,1982,Extramural,United States and U.S. territories,Higher educationb,3,1318
10883,r126,1982,Extramural,United States and U.S. territories,Nonprofit organizations,3,388
10883,r127,1982,Extramural,United States and U.S. territories,State and local governments,3,101
10883,r128,1982,Extramural,Non-U.S. performers,,2,83
10883,r129,1983,Total,,,1,7993
10883,r130,1983,Intramural,Federal agenciesa,,2,3020
10883,r131,1983,Intramural,FFRDCs,,2,1163
10883,r132,1983,Extramural,United States and U.S. territories,Businesses,3,1821
10883,r133,1983,Extramural,United States and U.S. territories,Higher educationb,3,1356
10883,r134,1983,Extramural,United States and U.S. territories,Nonprofit organizations,3,427
10883,r135,1983,Extramural,United States and U.S. territories,State and local governments,3,105
10883,r136,1983,Extramural,Non-U.S. performers,,2,101
10883,r137,1984,Total,,,1,7911
10883,r138,1984,Intramural,Federal agenciesa,,2,2904
10883,r139,1984,Intramural,FFRDCs,,2,1151
10883,r140,1984,Extramural,United States and U.S. territories,Businesses,3,1760
10883,r141,1984,Extramural,United States and U.S. territories,Higher educationb,3,1499
10883,r142,1984,Extramural,United States and U.S. territories,Nonprofit organizations,3,449
10883,r143,1984,Extramural,United States and U.S. territories,State and local governments,3,60
10883,r144,1984,Extramural,Non-U.S. performers,,2,89
10883,r145,1985,Total,,,1,8315
10883,r146,1985,Intramural,Federal agenciesa,,2,3133
10883,r147,1985,Intramural,FFRDCs,,2,1145
10883,r148,1985,Extramural,United States and U.S. territories,Businesses,3,1694
10883,r149,1985,Extramural,United States and U.S. territories,Higher educationb,3,1688
10883,r150,1985,Extramural,United States and U.S. territories,Nonprofit organizations,3,489
10883,r151,1985,Extramural,United States and U.S. territories,State and local governments,3,59
10883,r152,1985,Extramural,Non-U.S. performers,,2,107
10883,r153,1986,Total,,,1,8349
10883,r154,1986,Intramural,Federal agenciesa,,2,3141
10883,r155,1986,Intramural,FFRDCs,,2,1007
10883,r156,1986,Extramural,United States and U.S. territories,Businesses,3,1769
10883,r157,1986,Extramural,United States and U.S. territories,Higher educationb,3,1751
10883,r158,1986,Extramural,United States and U.S. territories,Nonprofit organizations,3,491
10883,r159,1986,Extramural,United States and U.S. territories,State and local governments,3,60
10883,r160,1986,Extramural,Non-U.S. performers,,2,130
10883,r161,1987,Total,,,1,8998
10883,r162,1987,Intramural,Federal agenciesa,,2,3392
10883,r163,1987,Intramural,FFRDCs,,2,954
10883,r164,1987,Extramural,United States and U.S. territories,Businesses,3,1982
10883,r165,1987,Extramural,United States and U.S. territories,Higher educationb,3,1975
10883,r166,1987,Extramural,United States and U.S. territories,Nonprofit organizations,3,550
10883,r167,1987,Extramural,United States and U.S. territories,State and local governments,3,53
10883,r168,1987,Extramural,Non-U.S. performers,,2,93
10883,r169,1988,Total,,,1,9177
10883,r170,1988,Intramural,Federal agenciesa,,2,3288
10883,r171,1988,Intramural,FFRDCs,,2,962
10883,r172,1988,Extramural,United States and U.S. territories,Businesses,3,2046
10883,r173,1988,Extramural,United States and U.S. territories,Higher educationb,3,2155
10883,r174,1988,Extramural,United States and U.S. territories,Nonprofit organizations,3,571
10883,r175,1988,Extramural,United States and U.S. territories,State and local governments,3,60
10883,r176,1988,Extramural,Non-U.S. performers,,2,94
10883,r177,1989,Total,,,1,10164
10883,r178,1989,Intramural,Federal agenciesa,,2,3584
10883,r179,1989,Intramural,FFRDCs,,2,1053
10883,r180,1989,Extramural,United States and U.S. territories,Businesses,3,2102
10883,r181,1989,Extramural,United States and U.S. territories,Higher educationb,3,2572
10883,r182,1989,Extramural,United States and U.S. territories,Nonprofit organizations,3,681
10883,r183,1989,Extramural,United States and U.S. territories,State and local governments,3,78
10883,r184,1989,Extramural,Non-U.S. performers,,2,95
10883,r185,1990,Total,,,1,10337
10883,r186,1990,Intramural,Federal agenciesa,,2,3515
10883,r187,1990,Intramural,FFRDCs,,2,1010
10883,r188,1990,Extramural,United States and U.S. territories,Businesses,3,2304
10883,r189,1990,Extramural,United States and U.S. territories,Higher educationb,3,2588
10883,r190,1990,Extramural,United States and U.S. territories,Nonprofit organizations,3,736
10883,r191,1990,Extramural,United States and U.S. territories,State and local governments,3,76
10883,r192,1990,Extramural,Non-U.S. performers,,2,107
10883,r193,1991,Total,,,1,11798
10883,r194,1991,Intramural,Federal agenciesa,,2,4063
10883,r195,1991,Intramural,FFRDCs,,2,1390
10883,r196,1991,Extramural,United States and U.S. territories,Businesses,3,2457
10883,r197,1991,Extramural,United States and U.S. territories,Higher educationb,3,2803
10883,r198,1991,Extramural,United States and U.S. territories,Nonprofit organizations,3,910
10883,r199,1991,Extramural,United States and U.S. territories,State and local governments,3,80
10883,r200,1991,Extramural,Non-U.S. performers,,2,94
10883,r201,1992,Total,,,1,12001
10883,r202,1992,Intramural,Federal agenciesa,,2,4186
10883,r203,1992,Intramural,FFRDCs,,2,1470
10883,r204,1992,Extramural,United States and U.S. territories,Businesses,3,2531
10883,r205,1992,Extramural,United States and U.S. territories,Higher educationb,3,2729
10883,r206,1992,Extramural,United States and U.S. territories,Nonprofit organizations,3,952
10883,r207,1992,Extramural,United States and U.S. territories,State and local governments,3,67
10883,r208,1992,Extramural,Non-U.S. performers,,2,66
10883,r209,1993,Total,,,1,13491
10883,r210,1993,Intramural,Federal agenciesa,,2,4790
10883,r211,1993,Intramural,FFRDCs,,2,1555
10883,r212,1993,Extramural,United States and U.S. territories,Businesses,3,3028
10883,r213,1993,Extramural,United States and U.S. territories,Higher educationb,3,3059
10883,r214,1993,Extramural,United States and U.S. territories,Nonprofit organizations,3,876
10883,r215,1993,Extramural,United States and U.S. territories,State and local governments,3,140
10883,r216,1993,Extramural,Non-U.S. performers,,2,44
10883,r217,1994,Total,,,1,13888
10883,r218,1994,Intramural,Federal agenciesa,,2,4983
10883,r219,1994,Intramural,FFRDCs,,2,1449
10883,r220,1994,Extramural,United States and U.S. territories,Businesses,3,2954
10883,r221,1994,Extramural,United States and U.S. territories,Higher educationb,3,3299
10883,r222,1994,Extramural,United States and U.S. territories,Nonprofit organizations,3,969
10883,r223,1994,Extramural,United States and U.S. territories,State and local governments,3,156
10883,r224,1994,Extramural,Non-U.S. performers,,2,77
10883,r225,1995,Total,,,1,14557
10883,r226,1995,Intramural,Federal agenciesa,,2,4991
10883,r227,1995,Intramural,FFRDCs,,2,1499
10883,r228,1995,Extramural,United States and U.S. territories,Businesses,3,3484
10883,r229,1995,Extramural,United States and U.S. territories,Higher educationb,3,3410
10883,r230,1995,Extramural,United States and U.S. territories,Nonprofit organizations,3,930
10883,r231,1995,Extramural,United States and U.S. territories,State and local governments,3,143
10883,r232,1995,Extramural,Non-U.S. performers,,2,100
10883,r233,1996,Total,,,1,13796
10883,r234,1996,Intramural,Federal agenciesa,,2,4836
10883,r235,1996,Intramural,FFRDCs,,2,1407
10883,r236,1996,Extramural,United States and U.S. territories,Businesses,3,3160
10883,r237,1996,Extramural,United States and U.S. territories,Higher educationb,3,3263
10883,r238,1996,Extramural,United States and U.S. territories,Nonprofit organizations,3,944
10883,r239,1996,Extramural,United States and U.S. territories,State and local governments,3,107
10883,r240,1996,Extramural,Non-U.S. performers,,2,77
10883,r241,1997,Total,,,1,14423
10883,r242,1997,Intramural,Federal agenciesa,,2,4979
10883,r243,1997,Intramural,FFRDCs,,2,1593
10883,r244,1997,Extramural,United States and U.S. territories,Businesses,3,3225
10883,r245,1997,Extramural,United States and U.S. territories,Higher educationb,3,3477
10883,r246,1997,Extramural,United States and U.S. territories,Nonprofit organizations,3,1005
10883,r247,1997,Extramural,United States and U.S. territories,State and local governments,3,76
10883,r248,1997,Extramural,Non-U.S. performers,,2,68
10883,r249,1998,Total,,,1,15309
10883,r250,1998,Intramural,Federal agenciesa,,2,5051
10883,r251,1998,Intramural,FFRDCs,,2,1711
10883,r252,1998,Extramural,United States and U.S. territories,Businesses,3,3513
10883,r253,1998,Extramural,United States and U.S. territories,Higher educationb,3,3787
10883,r254,1998,Extramural,United States and U.S. territories,Nonprofit organizations,3,1028
10883,r255,1998,Extramural,United States and U.S. territories,State and local governments,3,155
10883,r256,1998,Extramural,Non-U.S. performers,,2,64
10883,r257,1999,Total,,,1,16084
10883,r258,1999,Intramural,Federal agenciesa,,2,5431
10883,r259,1999,Intramural,FFRDCs,,2,1669
10883,r260,1999,Extramural,United States and U.S. territories,Businesses,3,3497
10883,r261,1999,Extramural,United States and U.S. territories,Higher educationb,3,4097
10883,r262,1999,Extramural,United States and U.S. territories,Nonprofit organizations,3,1157
10883,r263,1999,Extramural,United States and U.S. territories,State and local governments,3,171
10883,r264,1999,Extramural,Non-U.S. performers,,2,63
10883,r265,2000,Total,,,1,18901
10883,r266,2000,Intramural,Federal agenciesa,,2,5828
10883,r267,2000,Intramural,FFRDCs,,2,1803
10883,r268,2000,Extramural,United States and U.S. territories,Businesses,3,3444
10883,r269,2000,Extramural,United States and U.S. territories,Higher educationb,3,5965
10883,r270,2000,Extramural,United States and U.S. territories,Nonprofit organizations,3,1729
10883,r271,2000,Extramural,United States and U.S. territories,State and local governments,3,87
10883,r272,2000,Extramural,Non-U.S. performers,,2,45
10883,r273,2001,Total,,,1,22756
10883,r274,2001,Intramural,Federal agenciesa,,2,6937
10883,r275,2001,Intramural,FFRDCs,,2,2180
10883,r276,2001,Extramural,United States and U.S. territories,Businesses,3,4345
10883,r277,2001,Extramural,United States and U.S. territories,Higher educationb,3,6865
10883,r278,2001,Extramural,United States and U.S. territories,Nonprofit organizations,3,2136
10883,r279,2001,Extramural,United States and U.S. territories,State and local governments,3,237
10883,r280,2001,Extramural,Non-U.S. performers,,2,55
10883,r281,2002,Total,,,1,24338
10883,r282,2002,Intramural,Federal agenciesa,,2,7397
10883,r283,2002,Intramural,FFRDCs,,2,2298
10883,r284,2002,Extramural,United States and U.S. territories,Businesses,3,4555
10883,r285,2002,Extramural,United States and U.S. territories,Higher educationb,3,7617
10883,r286,2002,Extramural,United States and U.S. territories,Nonprofit organizations,3,2191
10883,r287,2002,Extramural,United States and U.S. territories,State and local governments,3,204
10883,r288,2002,Extramural,Non-U.S. performers,,2,76
10883,r289,2003,Total,,,1,26320
10883,r290,2003,Intramural,Federal agenciesa,,2,7758
10883,r291,2003,Intramural,FFRDCs,,2,2432
10883,r292,2003,Extramural,United States and U.S. territories,Businesses,3,4763
10883,r293,2003,Extramural,United States and U.S. territories,Higher educationb,3,8525
10883,r294,2003,Extramural,United States and U.S. territories,Nonprofit organizations,3,2492
10883,r295,2003,Extramural,United States and U.S. territories,State and local governments,3,220
10883,r296,2003,Extramural,Non-U.S. performers,,2,130
10883,r297,2004,Total,,,1,27237
10883,r298,2004,Intramural,Federal agenciesa,,2,7414
10883,r299,2004,Intramural,FFRDCs,,2,2710
10883,r300,2004,Extramural,United States and U.S. territories,Businesses,3,4813
10883,r301,2004,Extramural,United States and U.S. territories,Higher educationb,3,9301
10883,r302,2004,Extramural,United States and U.S. territories,Nonprofit organizations,3,2470
10883,r303,2004,Extramural,United States and U.S. territories,State and local governments,3,335
10883,r304,2004,Extramural,Non-U.S. performers,,2,195
10883,r305,2005,Total,,,1,26598
10883,r306,2005,Intramural,Federal agenciesa,,2,7577
10883,r307,2005,Intramural,FFRDCs,,2,2771
10883,r308,2005,Extramural,United States and U.S. territories,Businesses,3,4405
10883,r309,2005,Extramural,United States and U.S. territories,Higher educationb,3,9166
10883,r310,2005,Extramural,United States and U.S. territories,Nonprofit organizations,3,2382
10883,r311,2005,Extramural,United States and U.S. territories,State and local governments,3,141
10883,r312,2005,Extramural,Non-U.S. performers,,2,156
10883,r313,2006,Total,,,1,26951
10883,r314,2006,Intramural,Federal agenciesa,,2,7498
10883,r315,2006,Intramural,FFRDCs,,2,2686
10883,r316,2006,Extramural,United States and U.S. territories,Businesses,3,4577
10883,r317,2006,Extramural,United States and U.S. territories,Higher educationb,3,9152
10883,r318,2006,Extramural,United States and U.S. territories,Nonprofit organizations,3,2581
10883,r319,2006,Extramural,United States and U.S. territories,State and local governments,3,265
10883,r320,2006,Extramural,Non-U.S. performers,,2,191
10883,r321,2007,Total,,,1,27228
10883,r322,2007,Intramural,Federal agenciesa,,2,7244
10883,r323,2007,Intramural,FFRDCs,,2,2875
10883,r324,2007,Extramural,United States and U.S. territories,Businesses,3,4338
10883,r325,2007,Extramural,United States and U.S. territories,Higher educationb,3,9747
10883,r326,2007,Extramural,United States and U.S. territories,Nonprofit organizations,3,2623
10883,r327,2007,Extramural,United States and U.S. territories,State and local governments,3,196
10883,r328,2007,Extramural,Non-U.S. performers,,2,205
10883,r329,2008,Total,,,1,26740
10883,r330,2008,Intramural,Federal agenciesa,,2,7154
10883,r331,2008,Intramural,FFRDCs,,2,2783
10883,r332,2008,Extramural,United States and U.S. territories,Businesses,3,4237
10883,r333,2008,Extramural,United States and U.S. territories,Higher educationb,3,9678
10883,r334,2008,Extramural,United States and U.S. territories,Nonprofit organizations,3,2462
10883,r335,2008,Extramural,United States and U.S. territories,State and local governments,3,263
10883,r336,2008,Extramural,Non-U.S. performers,,2,162
10883,r337,2009,Total,,,1,30813
10883,r338,2009,Intramural,Federal agenciesa,,2,7789
10883,r339,2009,Intramural,FFRDCs,,2,2979
10883,r340,2009,Extramural,United States and U.S. territories,Businesses,3,4649
10883,r341,2009,Extramural,United States and U.S. territories,Higher educationb,3,11939
10883,r342,2009,Extramural,United States and U.S. territories,Nonprofit organizations,3,3013
10883,r343,2009,Extramural,United States and U.S. territories,State and local governments,3,249
10883,r344,2009,Extramural,Non-U.S. performers,,2,194
10883,r345,2010,Total,,,1,31933
10883,r346,2010,Intramural,Federal agenciesa,,2,8090
10883,r347,2010,Intramural,FFRDCs,,2,3144
10883,r348,2010,Extramural,United States and U.S. territories,Businesses,3,4879
10883,r349,2010,Extramural,United States and U.S. territories,Higher educationb,3,12205
10883,r350,2010,Extramural,United States and U.S. territories,Nonprofit organizations,3,3157
10883,r351,2010,Extramural,United States and U.S. territories,State and local governments,3,250
10883,r352,2010,Extramural,Non-U.S. performers,,2,209
10883,r353,2011,Total,,,1,28751
10883,r354,2011,Intramural,Federal agenciesa,,2,7794
10883,r355,2011,Intramural,FFRDCs,,2,3062
10883,r356,2011,Extramural,United States and U.S. territories,Businesses,3,4311
10883,r357,2011,Extramural,United States and U.S. territories,Higher educationb,3,10482
10883,r358,2011,Extramural,United States and U.S. territories,Nonprofit organizations,3,2735
10883,r359,2011,Extramural,United States and U.S. territories,State and local governments,3,206
10883,r360,2011,Extramural,Non-U.S. performers,,2,161
10883,r361,2012,Total,,,1,31027
10883,r362,2012,Intramural,Federal agenciesa,,2,8714
10883,r363,2012,Intramural,FFRDCs,,2,2912
10883,r364,2012,Extramural,United States and U.S. territories,Businesses,3,5639
10883,r365,2012,Extramural,United States and U.S. territories,Higher educationb,3,10560
10883,r366,2012,Extramural,United States and U.S. territories,Nonprofit organizations,3,2731
10883,r367,2012,Extramural,United States and U.S. territories,State and local governments,3,272
10883,r368,2012,Extramural,Non-U.S. performers,,2,200
10883,r369,2013,Total,,,1,29753
10883,r370,2013,Intramural,Federal agenciesa,,2,8200
10883,r371,2013,Intramural,FFRDCs,,2,3189
10883,r372,2013,Extramural,United States and U.S. territories,Businesses,3,5313
10883,r373,2013,Extramural,United States and U.S. territories,Higher educationb,3,9822
10883,r374,2013,Extramural,United States and U.S. territories,Nonprofit organizations,3,2780
10883,r375,2013,Extramural,United States and U.S. territories,State and local governments,3,247
10883,r376,2013,Extramural,Non-U.S. performers,,2,203
10883,r377,2014,Total,,,1,31604
10883,r378,2014,Intramural,Federal agenciesa,,2,8636
10883,r379,2014,Intramural,FFRDCs,,2,3674
10883,r380,2014,Extramural,United States and U.S. territories,Businesses,3,5542
10883,r381,2014,Extramural,United States and U.S. territories,Higher educationb,3,10455
10883,r382,2014,Extramural,United States and U.S. territories,Nonprofit organizations,3,2806
10883,r383,2014,Extramural,United States and U.S. territories,State and local governments,3,317
10883,r384,2014,Extramural,Non-U.S. performers,,2,173
10883,r385,2015,Total,,,1,32298
10883,r386,2015,Intramural,Federal agenciesa,,2,9193
10883,r387,2015,Intramural,FFRDCs,,2,3314
10883,r388,2015,Extramural,United States and U.S. territories,Businesses,3,5602
10883,r389,2015,Extramural,United States and U.S. territories,Higher educationb,3,10667
10883,r390,2015,Extramural,United States and U.S. territories,Nonprofit organizations,3,2877
10883,r391,2015,Extramural,United States and U.S. territories,State and local governments,3,359
10883,r392,2015,Extramural,Non-U.S. performers,,2,287
10883,r393,2016,Total,,,1,34812
10883,r394,2016,Intramural,Federal agenciesa,,2,9934
10883,r395,2016,Intramural,FFRDCs,,2,3939
10883,r396,2016,Extramural,United States and U.S. territories,Businesses,3,5924
10883,r397,2016,Extramural,United States and U.S. territories,Higher educationb,3,11313
10883,r398,2016,Extramural,United States and U.S. territories,Nonprofit organizations,3,3091
10883,r399,2016,Extramural,United States and U.S. territories,State and local governments,3,339
10883,r400,2016,Extramural,Non-U.S. performers,,2,272
10883,r401,2017,Total,,,1,36600
10883,r402,2017,Intramural,Federal agenciesa,,2,9789
10883,r403,2017,Intramural,FFRDCs,,2,3982
10883,r404,2017,Extramural,United States and U.S. territories,Businesses,3,6271
10883,r405,2017,Extramural,United States and U.S. territories,Higher educationb,3,11779
10883,r406,2017,Extramural,United States and U.S. territories,Nonprofit organizations,3,4217
10883,r407,2017,Extramural,United States and U.S. territories,State and local governments,3,387
10883,r408,2017,Extramural,Non-U.S. performers,,2,176
10883,r409,2018,Total,,,1,38392
10883,r410,2018,Intramural,Federal agenciesa,,2,11129
10883,r411,2018,Intramural,FFRDCs,,2,4189
10883,r412,2018,Extramural,United States and U.S. territories,Businesses,3,5981
10883,r413,2018,Extramural,United States and U.S. territories,Higher educationb,3,12585
10883,r414,2018,Extramural,United States and U.S. territories,Nonprofit organizations,3,3957
10883,r415,2018,Extramural,United States and U.S. territories,State and local governments,3,343
10883,r416,2018,Extramural,Non-U.S. performers,,2,208
10883,r417,2019,Total,,,1,41101
10883,r418,2019,Intramural,Federal agenciesa,,2,11058
10883,r419,2019,Intramural,FFRDCs,,2,4366
10883,r420,2019,Extramural,United States and U.S. territories,Businesses,3,7102
10883,r421,2019,Extramural,United States and U.S. territories,Higher educationb,3,13755
10883,r422,2019,Extramural,United States and U.S. territories,Nonprofit organizations,3,4167
10883,r423,2019,Extramural,United States and U.S. territories,State and local governments,3,414
10883,r424,2019,Extramural,Non-U.S. performers,,2,238
10883,r425,2020,Total,,,1,43758
10883,r426,2020,Intramural,Federal agenciesa,,2,11884
10883,r427,2020,Intramural,FFRDCs,,2,3969
10883,r428,2020,Extramural,United States and U.S. territories,Businesses,3,6882
10883,r429,2020,Extramural,United States and U.S. territories,Higher educationb,3,15345
10883,r430,2020,Extramural,United States and U.S. territories,Nonprofit organizations,3,4865
10883,r431,2020,Extramural,United States and U.S. territories,State and local governments,3,530
10883,r432,2020,Extramural,Non-U.S. performers,,2,282
10883,r433,2021,Total,,,1,43630
10883,r434,2021,Intramural,Federal agenciesa,,2,11008
10883,r435,2021,Intramural,FFRDCs,,2,4724
10883,r436,2021,Extramural,United States and U.S. territories,Businesses,3,7004
10883,r437,2021,Extramural,United States and U.S. territories,Higher educationb,3,15586
10883,r438,2021,Extramural,United States and U.S. territories,Nonprofit organizations,3,4697
10883,r439,2021,Extramural,United States and U.S. territories,State and local governments,3,354
10883,r440,2021,Extramural,Non-U.S. performers,,2,256
10883,r441,2022,Total,,,1,48414
10883,r442,2022,Intramural,Federal agenciesa,,2,12831
10883,r443,2022,Intramural,FFRDCs,,2,4402
10883,r444,2022,Extramural,United States and U.S. territories,Businesses,3,8822
10883,r445,2022,Extramural,United States and U.S. territories,Higher educationb,3,16809
10883,r446,2022,Extramural,United States and U.S. territories,Nonprofit organizations,3,4816
10883,r447,2022,Extramural,United States and U.S. territories,State and local governments,3,319
10883,r448,2022,Extramural,Non-U.S. performers,,2,416
10883,r449,2023 (preliminary),Total,,,1,51014
10883,r450,2023 (preliminary),Intramural,Federal agenciesa,,2,14535
10883,r451,2023 (preliminary),Intramural,FFRDCs,,2,4961
10883,r452,2023 (preliminary),Extramural,United States and U.S. territories,Businesses,3,6982
