table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2019,field_total_2020,field_total_2021,field_total_2022,field_federally_financed_2019,field_federally_financed_2020,field_federally_financed_2021,field_federally_financed_2022
10142,r043,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,42,"['12,549', '']","['12,374', '']","['11,950', '']","['14,302', '']","['7,048', '']","['8,055', '']","['9,139', '']","['11,116', '']"
10142,r044,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,43,"['16,338', '']","['14,242', '']","['14,389', '']","['13,810', '']","['9,475', '']","['8,991', '']","['8,643', '']","['9,174', '']"
10142,r045,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,44,"['12,192', '']","['10,163', '']","['12,458', '']","['13,568', '']","['7,853', '']","['6,426', '']","['8,355', '']","['9,016', '']"
10142,r046,All institutions -> Rice U.,All institutions,Rice U.,2,45,"['16,975', '']","['16,251', '']","['15,332', '']","['13,489', '']","['6,163', '']","['5,909', '']","['7,002', '']","['6,657', '']"
10142,r047,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,46,"['18,579', '']","['28,972', '']","['15,540', '']","['13,382', '']","['14,421', '']","['23,166', '']","['12,211', '']","['6,883', '']"
10142,r048,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,47,"['12,052', '']","['12,396', '']","['13,646', '']","['13,302', '']","['9,174', '']","['9,555', '']","['10,030', '']","['10,457', '']"
10142,r049,All institutions -> New York U.,All institutions,New York U.,2,48,"['14,483', '']","['13,753', '']","['14,156', '']","['13,103', '']","['12,540', '']","['11,679', '']","['12,181', '']","['10,225', '']"
10142,r050,All institutions -> Washington State U.,All institutions,Washington State U.,2,49,"['10,768', '']","['8,512', '']","['13,478', '']","['12,821', '']","['7,003', '']","['5,986', '']","['7,937', '']","['5,918', '']"
10142,r051,All institutions -> Duke U.,All institutions,Duke U.,2,50,"['10,711', '']","['9,809', '']","['11,536', '']","['12,672', '']","['8,841', '']","['8,398', '']","['10,066', '']","['11,135', '']"
10142,r052,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,51,"['10,796', '']","['11,821', '']","['16,108', '']","['12,623', '']","['5,718', '']","['6,645', '']","['7,120', '']","['7,854', '']"
10142,r053,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,52,"['8,558', '']","['8,252', '']","['10,020', '']","['12,606', '']","['4,312', '']","['3,955', '']","['5,423', '']","['4,636', '']"
10142,r054,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,53,"['9,650', '']","['9,041', '']","['9,383', '']","['12,345', '']","['6,877', '']","['6,537', '']","['7,132', '']","['9,696', '']"
10142,r055,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,54,"['11,511', '']","['11,980', '']","['12,853', '']","['12,214', '']","['6,674', '']","['6,608', '']","['8,676', '']","['7,895', '']"
10142,r056,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,55,"['14,244', '']","['12,722', '']","['11,696', '']","['12,044', '']","['9,548', '']","['8,606', '']","['8,809', '']","['8,850', '']"
10142,r057,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,56,"['13,266', '']","['11,328', '']","['12,382', '']","['11,978', '']","['9,050', '']","['8,520', '']","['11,026', '']","['11,271', '']"
10142,r058,All institutions -> U. Kansas,All institutions,U. Kansas,2,57,"['5,932', '']","['4,499', '']","['11,480', '']","['11,717', '']","['4,395', '']","['3,664', '']","['9,348', '']","['9,108', '']"
10142,r059,All institutions -> U. Southern California,All institutions,U. Southern California,2,58,"['14,258', '']","['14,232', '']","['12,687', '']","['11,475', '']","['7,884', '']","['7,570', '']","['6,787', '']","['7,494', '']"
10142,r060,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,59,"['8,125', '']","['9,198', '']","['12,008', '']","['11,434', '']","['2,471', '']","['3,074', '']","['3,880', '']","['4,388', '']"
10142,r061,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,60,"['10,719', '']","['10,478', '']","['10,689', '']","['11,059', '']","['7,835', '']","['7,886', '']","['7,556', '']","['8,006', '']"
10142,r062,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,61,"['9,916', '']","['11,631', '']","['10,659', '']","['10,884', '']","['6,911', '']","['6,237', '']","['6,867', '']","['7,271', '']"
10142,r063,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,62,"['9,249', '']","['9,260', '']","['9,556', '']","['10,604', '']","['7,019', '']","['7,396', '']","['8,133', '']","['9,452', '']"
10142,r064,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,63,"['11,836', '']","['12,342', '']","['10,051', '']","['10,525', '']","['9,760', '']","['8,392', '']","['5,844', '']","['6,981', '']"
10142,r065,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,64,"['8,868', '']","['9,207', '']","['8,696', '']","['10,492', '']","['3,818', '']","['4,095', '']","['3,985', '']","['5,091', '']"
10142,r066,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,65,"['8,664', '']","['7,868', '']","['9,326', '']","['10,467', '']","['5,362', '']","['4,659', '']","['6,060', '']","['6,233', '']"
10142,r067,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,66,"['14,026', '']","['13,030', '']","['11,762', '']","['10,253', '']","['5,870', '']","['5,739', '']","['5,232', '']","['4,492', '']"
10142,r068,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,67,"['10,839', '']","['11,900', '']","['10,445', '']","['10,066', '']","['4,990', '']","['5,324', '']","['3,922', '']","['4,076', '']"
10142,r069,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,68,"['10,311', '']","['8,042', '']","['8,806', '']","['9,951', '']","['7,684', '']","['5,324', '']","['6,716', '']","['7,643', '']"
10142,r070,All institutions -> U. Arizona,All institutions,U. Arizona,2,69,"['13,060', '']","['14,511', '']","['15,246', '']","['9,869', '']","['7,735', '']","['8,089', '']","['7,395', '']","['6,142', '']"
10142,r071,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,70,"['7,067', '']","['7,636', '']","['8,833', '']","['9,761', '']","['4,258', '']","['4,811', '']","['6,872', '']","['7,517', '']"
10142,r072,All institutions -> U. Utah,All institutions,U. Utah,2,71,"['40,326', 'i']","['18,018', 'i']","['19,435', 'i']","['9,434', '']","['24,189', '']","['11,546', '']","['12,874', '']","['9,002', '']"
10142,r073,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,72,"['19,452', '']","['14,992', '']","['10,139', '']","['9,387', '']","['8,431', '']","['10,044', '']","['6,635', '']","['6,492', '']"
10142,r074,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,73,"['7,311', '']","['7,461', '']","['10,122', '']","['9,376', '']","['4,716', '']","['4,783', '']","['5,756', '']","['6,337', '']"
10142,r075,All institutions -> Boston C.,All institutions,Boston C.,2,74,"['7,188', '']","['7,492', '']","['8,543', '']","['8,931', '']","['5,597', '']","['5,627', '']","['6,600', '']","['7,144', '']"
10142,r076,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,75,"['7,838', '']","['8,796', '']","['13,389', '']","['8,821', '']","['5,448', '']","['5,606', '']","['9,290', '']","['5,469', '']"
10142,r077,All institutions -> U. Akron,All institutions,U. Akron,2,76,"['9,571', '']","['8,576', '']","['6,703', '']","['8,686', '']","['3,992', '']","['4,238', '']","['4,026', '']","['4,811', '']"
10142,r078,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,77,"['8,366', '']","['9,304', '']","['9,032', '']","['8,645', '']","['5,085', '']","['6,834', '']","['5,193', '']","['4,929', '']"
10142,r079,"All institutions -> U. Tennessee, Knoxville<sup>b</sup>",All institutions,"U. Tennessee, Knoxville<sup>b</sup>",2,78,"['7,780', '']","['6,816', '']","['6,532', '']","['8,643', '']","['3,649', '']","['3,170', '']","['2,699', '']","['4,331', '']"
10142,r080,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,79,"['7,368', '']","['7,136', '']","['7,686', '']","['8,441', '']","['2,760', '']","['2,780', '']","['2,622', '']","['2,315', '']"
10142,r081,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,80,"['17,290', '']","['9,166', '']","['8,346', '']","['8,424', '']","['10,287', '']","['6,268', '']","['6,502', '']","['5,850', '']"
10142,r082,All institutions -> U. Maryland<sup>c</sup>,All institutions,U. Maryland<sup>c</sup>,2,81,"['9,888', '']","['10,389', '']","['9,419', '']","['8,290', '']","['7,246', '']","['6,777', '']","['6,858', '']","['5,326', '']"
10142,r083,All institutions -> Tufts U.,All institutions,Tufts U.,2,82,"['5,517', '']","['10,325', '']","['7,178', '']","['8,074', '']","['645', '']","['4,517', '']","['6,470', '']","['7,192', '']"
10142,r084,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,83,"['6,843', '']","['6,980', '']","['7,037', '']","['8,005', '']","['1,732', '']","['1,685', '']","['2,248', '']","['3,062', '']"
10142,r085,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,84,"['7,258', '']","['6,321', '']","['5,579', '']","['7,903', '']","['2,680', '']","['2,557', '']","['3,276', '']","['3,264', '']"
10142,r086,All institutions -> Temple U.,All institutions,Temple U.,2,85,"['7,522', '']","['9,606', '']","['9,251', '']","['7,756', '']","['5,636', '']","['5,786', '']","['5,501', '']","['4,372', '']"
10142,r087,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,86,"['6,393', '']","['5,704', '']","['6,355', '']","['7,599', '']","['2,391', '']","['3,033', '']","['2,793', '']","['3,057', '']"
10142,r088,All institutions -> Baylor U.,All institutions,Baylor U.,2,87,"['3,877', '']","['3,921', '']","['5,111', '']","['7,587', '']","['785', '']","['945', '']","['1,464', '']","['2,103', '']"
10142,r089,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,88,"['5,878', '']","['7,186', '']","['8,440', '']","['7,491', '']","['5,796', '']","['7,077', '']","['8,325', '']","['7,426', '']"
10142,r090,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,89,"['6,440', '']","['7,222', '']","['5,463', '']","['7,242', '']","['1,833', '']","['1,737', '']","['1,645', '']","['2,214', '']"
10142,r091,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,90,"['5,968', '']","['5,796', '']","['5,987', '']","['7,085', '']","['2,241', '']","['2,005', '']","['2,173', '']","['3,145', '']"
10142,r092,All institutions -> U. Georgia,All institutions,U. Georgia,2,91,"['10,042', '']","['8,005', '']","['8,057', '']","['6,900', '']","['5,325', '']","['3,628', '']","['4,109', '']","['2,971', '']"
10142,r093,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,92,"['3,713', '']","['3,106', '']","['3,801', '']","['6,880', '']","['1,889', '']","['1,349', '']","['2,245', '']","['5,516', '']"
10142,r094,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,93,"['2,287', '']","['4,239', '']","['4,505', '']","['6,801', '']","['1,819', '']","['1,679', '']","['2,257', '']","['4,076', '']"
10142,r095,All institutions -> U. Rochester,All institutions,U. Rochester,2,94,"['5,111', '']","['5,309', '']","['5,705', '']","['6,758', '']","['4,115', '']","['4,136', '']","['4,519', '']","['5,306', '']"
10142,r096,All institutions -> U. Oregon,All institutions,U. Oregon,2,95,"['5,867', '']","['4,910', '']","['6,477', '']","['6,752', '']","['3,621', '']","['3,937', '']","['4,686', '']","['5,429', '']"
10142,r097,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,96,"['6,519', '']","['4,620', '']","['6,291', '']","['6,399', '']","['3,736', '']","['3,233', '']","['2,978', '']","['3,402', '']"
10142,r098,All institutions -> U. Iowa,All institutions,U. Iowa,2,97,"['4,659', '']","['5,415', '']","['5,342', '']","['6,339', '']","['3,607', '']","['3,681', '']","['4,065', '']","['4,215', '']"
10142,r099,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,98,"['4,093', '']","['5,614', '']","['6,253', '']","['6,100', '']","['2,499', '']","['3,148', '']","['3,247', '']","['3,448', '']"
10142,r100,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,99,"['4,266', '']","['5,730', '']","['5,501', '']","['6,050', '']","['4,142', '']","['5,168', '']","['4,640', '']","['4,739', '']"
10142,r101,All institutions -> Brown U.,All institutions,Brown U.,2,100,"['5,250', '']","['5,201', '']","['5,495', '']","['6,019', '']","['3,932', '']","['3,416', '']","['3,552', '']","['3,763', '']"
10142,r102,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,101,"['8,838', '']","['6,507', '']","['5,647', '']","['5,933', '']","['2,686', '']","['2,520', '']","['2,365', '']","['2,369', '']"
10142,r103,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,102,"['4,069', '']","['5,586', '']","['5,451', '']","['5,788', '']","['1,143', '']","['1,107', '']","['1,596', '']","['2,139', '']"
10142,r104,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,103,"['5,236', '']","['4,802', '']","['5,598', '']","['5,609', '']","['4,073', '']","['3,669', '']","['4,627', '']","['4,657', '']"
10142,r105,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,104,"['6,308', '']","['5,164', '']","['4,978', '']","['5,494', '']","['4,502', '']","['3,803', '']","['3,808', '']","['4,496', '']"
10142,r106,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,105,"['4,713', '']","['5,868', '']","['4,998', '']","['5,492', '']","['3,005', '']","['3,515', '']","['3,316', '']","['4,189', '']"
10142,r107,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,106,"['4,105', '']","['4,475', '']","['5,555', '']","['5,369', '']","['469', '']","['1,064', '']","['1,387', '']","['1,527', '']"
10142,r108,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,107,"['6,084', '']","['5,478', '']","['4,668', '']","['5,361', '']","['2,548', '']","['2,160', '']","['2,301', '']","['2,586', '']"
10142,r109,All institutions -> Howard U.,All institutions,Howard U.,2,108,"['4,558', '']","['4,546', '']","['5,000', '']","['5,348', '']","['3,989', '']","['3,769', '']","['4,150', '']","['4,288', '']"
10142,r110,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,109,"['7,573', '']","['8,452', '']","['7,071', '']","['5,322', '']","['7,017', '']","['7,991', '']","['6,614', '']","['5,101', '']"
10142,r111,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,110,"['4,373', '']","['3,903', '']","['3,935', '']","['5,281', '']","['2,004', '']","['1,534', '']","['2,370', '']","['3,227', '']"
10142,r112,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,111,"['5,632', '']","['4,868', '']","['4,509', '']","['5,184', '']","['3,616', '']","['3,040', '']","['2,965', '']","['3,118', '']"
10142,r113,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,112,"['4,203', '']","['4,075', '']","['4,386', '']","['5,180', '']","['2,655', '']","['2,297', '']","['2,214', '']","['3,490', '']"
10142,r114,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,113,"['6,348', '']","['6,041', '']","['4,790', '']","['5,159', '']","['1,206', '']","['1,111', '']","['1,175', '']","['1,419', '']"
10142,r115,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,114,"['5,640', 'i']","['4,602', '']","['4,770', '']","['5,055', '']","['4,197', '']","['3,633', '']","['3,691', '']","['4,219', '']"
10142,r116,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,115,"['5,243', '']","['5,740', '']","['5,631', '']","['5,006', '']","['1,432', '']","['1,807', '']","['2,204', '']","['2,520', '']"
10142,r117,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,116,"['4,454', '']","['4,276', '']","['4,742', '']","['4,893', '']","['1,316', '']","['1,370', '']","['2,036', '']","['2,465', '']"
10142,r118,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,117,"['4,148', '']","['4,614', '']","['4,027', '']","['4,808', '']","['1,635', '']","['1,876', '']","['1,645', '']","['2,548', '']"
10142,r119,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,118,"['4,970', '']","['4,720', '']","['5,530', '']","['4,727', '']","['2,287', '']","['2,299', '']","['3,233', '']","['1,998', '']"
10142,r120,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,119,"['3,315', '']","['2,937', '']","['3,853', '']","['4,643', '']","['2,435', '']","['2,148', '']","['2,222', '']","['2,995', '']"
10142,r121,All institutions -> Oakland U.,All institutions,Oakland U.,2,120,"['2,281', '']","['2,521', '']","['2,777', '']","['4,597', '']","['720', '']","['966', '']","['854', '']","['1,206', '']"
10142,r122,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,121,"['4,804', '']","['5,180', '']","['4,341', '']","['4,588', '']","['1,971', '']","['1,513', '']","['1,179', '']","['1,536', '']"
10142,r123,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,122,"['5,655', '']","['5,292', '']","['4,814', '']","['4,520', '']","['3,266', '']","['3,384', '']","['3,054', '']","['2,388', '']"
10142,r124,All institutions -> Clemson U.,All institutions,Clemson U.,2,123,"['5,030', '']","['4,327', '']","['3,121', '']","['4,367', '']","['2,985', '']","['2,337', '']","['1,749', '']","['3,076', '']"
10142,r125,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,124,"['2,488', '']","['2,776', '']","['2,967', '']","['3,842', '']","['2,217', '']","['2,360', '']","['2,650', '']","['3,384', '']"
