table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_researchersa_total,field_researchersa_with_phd,field_r_d_technicians_and_equivalent_staff,field_other_r_d_supporting_staff
1427,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['15', '  ']","['9', 'i ']","['*', 'i ']","['3', 'i ']","['3', 'i']"
1427,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['5', '  ']","['2', 'i ']","['*', 'i ']","['1', 'i ']","['1', 'i']"
1427,r043,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,339,"['70', '  ']","['47', '  ']","['4', '  ']","['13', '  ']","['10', 'i']"
1427,r044,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous manufacturing,Medical equipment and supplies,,4,3391,"['47', '  ']","['34', '  ']","['3', '  ']","['9', '  ']","['4', ' ']"
1427,r045,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,Other miscellaneous manufacturing,,4,3399,"['23', 'i ']","['14', 'i ']","['*', 'i ']","['4', 'i ']","['5', 'i']"
1427,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['610', '  ']","['418', '  ']","['42', '  ']","['142', '  ']","['51', ' ']"
1427,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['12', '  ']","['6', '  ']","['1', '  ']","['4', '  ']","['2', ' ']"
1427,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['3', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['1', ' ']"
1427,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['11', '  ']","['5', 'i ']","['*', 'i ']","['4', 'i ']","['2', 'i']"
1427,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['5', 'i ']","['3', 'i ']","['*', 'i ']","['1', 'i ']","['1', 'i']"
1427,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['3', 'i ']","['2', '  ']","['*', '  ']","['*', 'i ']","['1', 'i']"
1427,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['277', '  ']","['213', '  ']","['15', '  ']","['46', '  ']","['18', ' ']"
1427,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['143', '  ']","['120', '  ']","['5', '  ']","['11', '  ']","['12', ' ']"
1427,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['1', '  ']","['1', 'i ']","['*', '  ']","['*', 'i ']","['*', 'i']"
1427,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['142', '  ']","['120', '  ']","['5', '  ']","['11', '  ']","['11', ' ']"
1427,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['24', '  ']","['16', '  ']","['*', 'i ']","['8', 'i ']","['1', ' ']"
1427,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['62', '  ']","['40', '  ']","['2', 'i ']","['17', '  ']","['5', ' ']"
1427,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['49', '  ']","['38', '  ']","['8', '  ']","['10', '  ']","['1', ' ']"
1427,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['37', '  ']","['12', '  ']","['*', '  ']","['23', '  ']","['2', ' ']"
1427,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['2', '  ']","['2', '  ']","['*', '  ']","['*', '  ']","['*', 'i']"
1427,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', ' ']"
1427,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['2', '  ']","['2', '  ']","['*', '  ']","['*', '  ']","['*', 'i']"
1427,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['240', '  ']","['162', '  ']","['24', 'i ']","['58', 'i ']","['20', 'i']"
1427,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['46', '  ']","['34', 'i ']","['6', 'i ']","['9', 'i ']","['3', 'i']"
1427,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['92', '  ']","['71', 'i ']","['8', 'i ']","['14', '  ']","['6', 'i']"
1427,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['79', '  ']","['42', '  ']","['9', '  ']","['28', 'i ']","['9', 'i']"
1427,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['21', '  ']","['15', '  ']","['2', '  ']","['6', '  ']","['1', ' ']"
1427,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['52', '  ']","['26', '  ']","['6', '  ']","['20', 'i ']","['6', ' ']"
1427,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['6', '  ']","['1', '  ']","['*', '  ']","['2', 'i ']","['2', 'i']"
1427,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['24', '  ']","['15', 'i ']","['2', 'i ']","['7', 'i ']","['3', ' ']"
1427,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['4', '  ']","['2', '  ']","['1', 'i ']","['1', '  ']","['1', 'i']"
1427,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['16', '  ']","['10', 'i ']","['*', 'i ']","['3', 'i ']","['2', 'i']"
1427,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['1,522', '  ']","['1,064', '  ']","['120', '  ']","['306', '  ']","['152', ' ']"
1427,r074,All companies (number of domestic employees) -> Micro companies<sup>b</sup>,All companies (number of domestic employees),Micro companies<sup>b</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1427,r075,All companies (number of domestic employees) -> Micro companies<sup>b</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>b</sup>,5&#8211;9,,,3,–,"['15', '  ']","['11', 'i ']","['2', 'i ']","['3', 'i ']","['1', 'i']"
1427,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1427,r077,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['37', '  ']","['25', 'i ']","['3', 'i ']","['8', 'i ']","['4', 'i']"
1427,r078,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['75', '  ']","['50', 'i ']","['7', '  ']","['17', 'i ']","['9', 'i']"
1427,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1427,r080,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['69', '  ']","['43', 'i ']","['6', '  ']","['18', 'i ']","['9', 'i']"
1427,r081,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['101', '  ']","['65', '  ']","['8', '  ']","['25', '  ']","['11', 'i']"
1427,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1427,r083,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['75', '  ']","['49', '  ']","['5', '  ']","['18', '  ']","['8', ' ']"
1427,r084,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['74', '  ']","['50', '  ']","['5', 'i ']","['17', '  ']","['7', ' ']"
1427,r085,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['278', '  ']","['192', '  ']","['20', 'i ']","['55', '  ']","['31', ' ']"
1427,r086,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['159', '  ']","['119', '  ']","['14', 'i ']","['25', 'i ']","['15', 'i']"
1427,r087,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['243', '  ']","['165', '  ']","['23', '  ']","['53', '  ']","['24', ' ']"
1427,r088,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['395', '  ']","['295', '  ']","['27', '  ']","['67', '  ']","['33', ' ']"
