table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_1998_uspto_patents,field_1998_patent_families,field_1999_uspto_patents,field_1999_patent_families,field_2000_uspto_patents,field_2000_patent_families,field_2001_uspto_patents,field_2001_patent_families,field_2002_uspto_patents,field_2002_patent_families,field_2003_uspto_patents,field_2003_patent_families,field_2004_uspto_patents,field_2004_patent_families,field_2005_uspto_patents,field_2005_patent_families,field_2006_uspto_patents,field_2006_patent_families,field_2007_uspto_patents,field_2007_patent_families,field_2008_uspto_patents,field_2008_patent_families,field_2009_uspto_patents,field_2009_patent_families,field_2010_uspto_patents,field_2010_patent_families,field_2011_uspto_patents,field_2011_patent_families,field_2012_uspto_patents,field_2012_patent_families,field_2013_uspto_patents,field_2013_patent_families,field_2014_uspto_patents,field_2014_patent_families,field_2015_uspto_patents,field_2015_patent_families,field_2016_uspto_patents,field_2016_patent_families,field_2017_uspto_patents,field_2017_patent_families,field_2018_uspto_patents,field_2018_patent_families
1913,r001,World,World,,,,1,3979,3623,4247,3682,3931,4297,4238,3859,4289,3574,3957,4102,2925,5297,2581,5045,3243,6722,2696,6724,2690,6404,2730,6583,3979,7617,4012,11216,4739,11888,5758,11996,6590,13284,6722,12225,6565,11052,7225,9405,6904,10030
1913,r002,World -> North America,World,North America,,,2,2735,1350,2886,1207,2645,953,2804,901,2880,719,2590,586,1910,418,1665,293,2088,323,1719,272,1675,239,1697,221,2480,291,2447,245,2892,278,3433,264,3893,306,3928,247,3886,231,4310,226,4039,206
1913,r003,World -> North America -> Canada,World,North America,Canada,,3,137,64,143,50,134,50,133,43,148,31,136,26,109,20,84,12,104,19,91,16,97,21,96,18,127,24,133,21,112,15,146,14,159,16,164,15,138,10,152,10,167,14
1913,r004,World -> North America -> Mexico,World,North America,Mexico,,3,1,1,2,1,4,2,2,1,0,0,5,0,2,1,2,0,2,0,1,1,3,2,4,1,4,3,6,0,9,4,13,2,11,1,7,2,10,34,9,50,8,35
1913,r005,World -> North America -> Puerto Rico,World,North America,Puerto Rico,,3,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,2,0,2,0,3,0,2,0,2,0,4,0,1,0,2,0
1913,r006,World -> North America -> United States,World,North America,United States,,3,2597,1286,2741,1156,2507,902,2668,858,2731,688,2449,560,1799,397,1579,280,1982,305,1627,255,1574,215,1597,202,2346,264,2307,223,2769,258,3272,249,3721,289,3755,230,3734,186,4148,167,3863,157
1913,r007,World -> North America -> All others,World,North America,All others,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,r008,World -> Central and South America,World,Central and South America,,,2,12,6,10,9,10,4,11,8,19,8,16,8,8,12,6,6,16,6,10,6,12,9,11,17,22,14,21,14,26,13,34,18,51,13,38,27,42,16,36,23,29,49
1913,r009,World -> Central and South America -> Argentina,World,Central and South America,Argentina,,3,6,3,5,3,4,2,7,3,7,3,9,2,4,2,1,2,6,2,4,1,3,0,4,3,1,2,6,2,5,3,9,3,5,1,5,0,10,1,9,2,7,2
1913,r010,World -> Central and South America -> Brazil,World,Central and South America,Brazil,,3,0,1,2,3,3,2,1,5,2,3,5,4,1,6,2,2,7,4,2,2,2,6,4,10,9,9,6,10,9,7,13,6,17,7,10,19,17,12,11,17,12,45
1913,r011,World -> Central and South America -> All others,World,Central and South America,All others,,3,5,2,3,3,3,1,3,1,10,2,2,2,3,3,2,2,3,1,4,4,8,3,3,5,12,3,10,3,11,4,13,9,28,5,23,8,15,3,16,4,10,2
1913,r012,World -> Europe,World,Europe,,,2,825,1380,882,1403,876,1418,914,1080,873,1531,870,1686,638,2207,552,1427,669,1593,566,1476,596,1667,582,1679,888,1504,882,1636,1028,1678,1260,1408,1479,1469,1534,1560,1450,1248,1574,1570,1474,1471
1913,r013,World -> Europe -> EU,World,Europe,EU,,3,751,603,813,618,807,654,839,540,806,592,805,601,589,723,504,595,616,654,523,610,550,626,531,591,813,619,788,642,925,699,1123,563,1312,529,1385,476,1282,455,1391,624,1312,567
1913,r014,World -> Europe -> EU -> Austria,World,Europe,EU,Austria,4,21,10,23,16,13,9,13,17,15,21,11,18,8,8,11,16,9,16,12,11,10,17,13,11,24,10,25,12,20,12,32,6,43,8,25,2,33,5,37,6,30,11
1913,r015,World -> Europe -> EU -> Belgium,World,Europe,EU,Belgium,4,30,6,35,8,36,7,29,6,42,6,31,5,33,6,22,5,32,7,27,6,27,8,26,3,43,3,28,6,34,4,47,4,52,4,66,7,66,4,62,11,64,7
1913,r016,World -> Europe -> EU -> Denmark,World,Europe,EU,Denmark,4,30,7,34,5,22,5,34,1,24,4,33,2,25,1,21,4,24,4,22,5,25,3,19,4,36,1,33,1,43,2,59,5,79,2,61,1,60,3,61,3,63,0
1913,r017,World -> Europe -> EU -> Finland,World,Europe,EU,Finland,4,16,8,18,8,15,14,16,10,15,10,14,9,12,8,10,7,11,5,8,3,8,4,8,2,14,6,11,5,14,5,9,3,17,4,12,7,14,6,12,5,21,4
1913,r018,World -> Europe -> EU -> France,World,Europe,EU,France,4,136,191,125,162,134,166,143,197,124,183,150,216,87,268,84,181,99,249,79,245,94,233,90,184,138,199,128,173,171,282,202,214,233,143,248,141,226,116,232,102,219,98
1913,r019,World -> Europe -> EU -> Germany,World,Europe,EU,Germany,4,172,127,210,118,212,116,222,71,206,93,219,80,162,82,132,81,156,120,144,98,141,80,131,72,208,59,201,59,239,57,281,44,328,47,344,44,310,45,341,48,301,39
1913,r020,World -> Europe -> EU -> Hungary,World,Europe,EU,Hungary,4,5,7,4,6,4,7,4,3,8,6,7,9,5,2,4,5,4,11,3,6,5,9,5,10,7,17,4,17,6,13,6,7,3,0,9,5,7,9,10,12,8,6
1913,r021,World -> Europe -> EU -> Ireland,World,Europe,EU,Ireland,4,3,5,3,1,9,2,4,1,6,1,6,1,7,1,7,1,5,1,3,1,4,2,6,0,8,2,10,3,9,1,10,2,13,1,15,2,13,1,16,2,17,0
1913,r022,World -> Europe -> EU -> Italy,World,Europe,EU,Italy,4,61,77,69,124,65,136,79,77,67,106,60,70,49,156,42,68,51,20,43,23,45,19,50,27,74,52,84,76,99,52,112,21,139,19,136,7,131,14,117,186,114,136
1913,r023,World -> Europe -> EU -> Netherlands,World,Europe,EU,Netherlands,4,29,14,36,16,30,12,32,15,33,18,31,25,28,12,28,11,27,10,28,8,28,15,36,8,42,9,53,16,46,12,55,8,59,13,66,8,64,15,73,11,60,7
1913,r024,World -> Europe -> EU -> Spain,World,Europe,EU,Spain,4,15,35,8,29,8,45,8,35,17,25,14,47,10,43,7,75,13,76,11,69,12,77,15,73,21,107,19,117,24,91,41,97,48,89,75,101,46,64,64,55,55,70
1913,r025,World -> Europe -> EU -> Sweden,World,Europe,EU,Sweden,4,60,17,59,22,62,20,55,15,66,20,62,14,37,21,35,10,37,14,28,7,34,10,27,9,42,10,41,5,46,7,46,3,63,6,64,5,57,5,75,5,70,4
1913,r026,World -> Europe -> EU -> United Kingdom,World,Europe,EU,United Kingdom,4,167,26,176,23,191,38,186,26,176,25,151,19,115,23,95,24,134,26,108,19,111,19,90,22,140,21,135,25,158,22,200,13,199,13,233,14,225,21,251,6,254,12
1913,r027,World -> Europe -> EU -> All others,World,Europe,EU,All others,4,6,72,15,79,8,78,15,66,8,73,16,87,10,93,6,108,15,96,8,109,6,131,17,165,14,123,15,126,16,139,24,136,35,177,29,134,31,148,38,173,33,172
1913,r028,World -> Europe -> Other Europe,World,Europe,Other Europe,,3,74,776,69,785,69,765,74,540,68,939,65,1085,49,1484,48,831,53,938,42,867,46,1041,50,1088,75,885,94,994,103,979,138,845,168,940,150,1084,168,793,182,946,162,904
1913,r029,World -> Europe -> Other Europe -> Former Soviet Union,World,Europe,Other Europe,Former Soviet Union,4,1,42,0,53,0,38,1,42,2,73,1,170,0,608,0,115,0,105,0,112,0,118,0,119,0,108,1,140,0,98,2,84,2,113,1,113,2,116,4,90,1,85
1913,r030,World -> Europe -> Other Europe -> Norway,World,Europe,Other Europe,Norway,4,10,5,10,2,16,4,15,9,7,5,9,3,7,2,8,4,6,6,11,2,7,1,9,1,13,4,15,2,17,2,20,5,27,0,23,1,22,2,24,2,23,4
1913,r031,World -> Europe -> Other Europe -> Russia,World,Europe,Other Europe,Russia,4,12,708,14,703,8,703,9,469,11,836,8,895,5,858,7,699,5,811,6,730,6,903,8,950,12,753,10,830,11,852,21,738,20,814,22,959,23,658,30,835,19,785
1913,r032,World -> Europe -> Other Europe -> Switzerland,World,Europe,Other Europe,Switzerland,4,47,18,39,24,40,17,47,17,44,22,40,14,36,12,31,10,38,11,24,15,32,12,29,13,47,15,62,16,70,17,85,9,104,6,94,6,115,12,110,13,105,22
1913,r033,World -> Europe -> Other Europe -> All others,World,Europe,Other Europe,All others,4,2,4,5,3,5,2,3,3,4,3,7,3,2,4,2,3,3,5,2,8,1,7,4,5,2,6,6,6,5,10,10,9,15,7,10,5,6,5,13,6,13,10
1913,r034,World -> Asia,World,Asia,,,2,308,816,345,985,304,1831,400,1767,388,1174,363,1736,285,2560,281,3239,386,4684,318,4865,309,4358,332,4572,467,5724,501,9237,615,9805,805,10152,908,11272,964,10174,955,9155,1048,7499,1088,8230
1913,r035,World -> Asia -> China,World,Asia,China,,3,5,80,10,164,9,1191,15,1185,16,698,18,1048,22,1825,23,2077,31,3202,37,3264,37,3098,31,3621,38,4634,43,7618,71,7820,102,8007,125,8847,148,8337,171,6937,204,5103,242,6271
1913,r036,World -> Asia -> India,World,Asia,India,,3,10,5,11,7,15,8,28,11,30,20,46,31,25,21,31,17,39,24,30,24,29,20,22,9,34,12,41,7,64,8,86,7,97,8,121,9,136,9,146,13,125,4
1913,r037,World -> Asia -> Japan,World,Asia,Japan,,3,267,582,287,557,239,490,312,457,287,291,244,334,180,423,176,343,250,351,187,425,171,435,205,532,279,614,287,731,306,774,398,699,431,714,422,510,342,630,351,537,359,513
1913,r038,World -> Asia -> Malaysia,World,Asia,Malaysia,,3,0,0,0,0,0,0,0,0,2,2,2,3,1,0,0,0,1,0,1,3,2,2,0,1,3,4,2,8,4,14,2,15,9,12,4,11,5,18,4,22,7,12
1913,r039,World -> Asia -> Singapore,World,Asia,Singapore,,3,1,0,1,1,4,0,1,0,1,0,3,1,2,1,2,0,4,0,4,1,7,1,4,0,5,1,9,0,11,0,14,2,15,2,18,1,20,1,21,1,24,3
1913,r040,World -> Asia -> South Korea,World,Asia,South Korea,,3,16,133,24,235,23,110,28,79,30,132,32,287,33,254,25,745,32,1047,35,1081,28,743,32,355,58,394,58,775,80,1031,99,1194,128,1466,139,1084,172,1327,197,1593,205,1256
1913,r041,World -> Asia -> Taiwan,World,Asia,Taiwan,,3,8,9,11,14,11,25,13,32,21,24,17,28,20,28,22,46,27,58,22,57,33,53,35,48,49,62,58,91,75,145,99,219,99,213,103,215,102,221,120,222,123,164
1913,r042,World -> Asia -> All others,World,Asia,All others,,3,0,6,1,8,2,6,2,2,2,6,1,4,2,7,1,10,4,2,2,8,2,7,2,6,2,3,3,7,4,13,5,9,4,10,9,8,6,12,5,9,4,6
1913,r043,World -> Middle East,World,Middle East,,,2,43,19,61,19,48,29,42,35,61,41,62,24,42,21,40,11,42,22,43,19,51,34,57,9,68,11,84,13,97,14,128,24,150,14,148,19,136,27,149,25,170,35
1913,r044,World -> Middle East -> Israel,World,Middle East,Israel,,3,41,15,59,17,45,13,40,14,59,16,61,11,41,9,37,4,41,4,42,7,51,7,55,8,67,3,80,5,91,3,125,5,134,3,132,3,116,5,127,4,127,1
1913,r045,World -> Middle East -> All others,World,Middle East,All others,,3,1,4,2,2,2,16,1,20,2,25,1,13,1,12,4,7,1,18,1,11,0,27,2,1,2,8,3,8,6,10,3,19,16,12,16,17,20,22,21,21,43,33
