table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_worldwide_total,field_worldwide_male,field_worldwide_female,field_domestic_total,field_domestic_male,field_domestic_female,field_foreign_total,field_foreign_male,field_foreign_female
768,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['7', '&nbsp;']","['3', 'i']","['4', 'i']","['7', '&nbsp;']","['3', 'i']","['4', 'i']","['*', '&nbsp;']","['*', 'i']","['*', 'i']"
768,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['34', '&nbsp;']","['24', 'i']","['10', 'i']","['28', '&nbsp;']","['20', 'i']","['8', 'i']","['6', '&nbsp;']","['4', 'i']","['1', 'i']"
768,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['6', '&nbsp;']","['2', 'i']","['3', 'i']","['5', '&nbsp;']","['2', 'i']","['3', 'i']","['*', '&nbsp;']","['*', 'i']","['*', 'i']"
768,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['15', '&nbsp;']","['12', 'i']","['4', '&nbsp;']","['13', '&nbsp;']","['10', 'i']","['3', '&nbsp;']","['2', '&nbsp;']","['2', '&nbsp;']","['1', 'i']"
768,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['2,178', '&nbsp;']","['1,610', '&nbsp;']","['568', '&nbsp;']","['1,543', '&nbsp;']","['1,155', '&nbsp;']","['389', '&nbsp;']","['635', '&nbsp;']","['456', '&nbsp;']","['179', '&nbsp;']"
768,r074,All companies (number of domestic employees) -> Micro companies<sup>a</sup>,All companies (number of domestic employees),Micro companies<sup>a</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
768,r075,All companies (number of domestic employees) -> Micro companies<sup>a</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>a</sup>,5&#8211;9,,,3,–,"['29', '&nbsp;']","['21', 'i']","['8', 'i']","['26', '&nbsp;']","['19', 'i']","['7', 'i']","['3', '&nbsp;']","['2', 'i']","['1', 'i']"
768,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
768,r077,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['54', '&nbsp;']","['41', 'i']","['13', 'i']","['50', '&nbsp;']","['38', 'i']","['12', 'i']","['4', '&nbsp;']","['3', 'i']","['1', 'i']"
768,r078,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['99', '&nbsp;']","['77', 'i']","['22', 'i']","['91', '&nbsp;']","['71', 'i']","['20', 'i']","['9', '&nbsp;']","['7', 'i']","['2', 'i']"
768,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
768,r080,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['90', '&nbsp;']","['69', 'i']","['20', 'i']","['83', '&nbsp;']","['65', 'i']","['18', 'i']","['7', '&nbsp;']","['4', '&nbsp;']","['2', 'i']"
768,r081,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['118', '&nbsp;']","['92', '&nbsp;']","['26', '&nbsp;']","['100', '&nbsp;']","['78', '&nbsp;']","['21', 'i']","['18', '&nbsp;']","['13', '&nbsp;']","['5', '&nbsp;']"
768,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
768,r083,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['99', '&nbsp;']","['78', '&nbsp;']","['21', '&nbsp;']","['86', '&nbsp;']","['67', '&nbsp;']","['19', '&nbsp;']","['14', '&nbsp;']","['11', '&nbsp;']","['3', '&nbsp;']"
768,r084,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['102', '&nbsp;']","['79', '&nbsp;']","['23', '&nbsp;']","['77', '&nbsp;']","['59', '&nbsp;']","['18', '&nbsp;']","['25', '&nbsp;']","['19', '&nbsp;']","['5', '&nbsp;']"
768,r085,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['388', '&nbsp;']","['294', '&nbsp;']","['95', '&nbsp;']","['254', '&nbsp;']","['194', '&nbsp;']","['60', '&nbsp;']","['134', '&nbsp;']","['100', '&nbsp;']","['34', '&nbsp;']"
768,r086,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['227', '&nbsp;']","['161', '&nbsp;']","['66', '&nbsp;']","['147', '&nbsp;']","['105', '&nbsp;']","['42', '&nbsp;']","['80', '&nbsp;']","['57', '&nbsp;']","['24', '&nbsp;']"
768,r087,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['336', '&nbsp;']","['225', '&nbsp;']","['111', '&nbsp;']","['228', '&nbsp;']","['160', '&nbsp;']","['69', '&nbsp;']","['108', '&nbsp;']","['65', '&nbsp;']","['43', '&nbsp;']"
768,r088,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['637', '&nbsp;']","['474', '&nbsp;']","['163', '&nbsp;']","['402', '&nbsp;']","['299', '&nbsp;']","['102', '&nbsp;']","['235', '&nbsp;']","['174', '&nbsp;']","['61', '&nbsp;']"
