table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_united_states_and_u_s_territories_industry,field_extramural_united_states_and_u_s_territories_industry_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_universities_and_colleges,field_extramural_united_states_and_u_s_territories_university_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_other_nonprofits,field_extramural_united_states_and_u_s_territories_nonprofit_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_state_local_governments,field_extramural_foreign
6362,r001,All agencies,All agencies,,,,,1,41546622.0,7688053.5,3146842.8,799850.4,20128169.3,3455467.9,4325626.3,1667732.0,114285.6,220594.1
6362,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,
6362,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,1163827.8,725662.2,90.8,0.0,414033.7,0.0,19038.9,0.0,2574.4,2427.7
6362,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,711764.4,623948.7,0.0,0.0,78297.3,0.0,7155.8,0.0,149.5,2213.1
6362,r005,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,19082.1,13253.9,0.0,0.0,5828.2,0.0,0.0,0.0,0.0,0.0
6362,r006,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,84828.8,77587.0,38.6,0.0,5972.2,0.0,188.9,0.0,827.5,214.6
6362,r007,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,348152.5,10872.7,52.3,0.0,323936.0,0.0,11694.2,0.0,1597.4,0.0
6362,r008,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,251170.4,237190.3,5233.6,0.0,7048.7,0.0,1379.6,0.0,0.0,318.3
6362,r009,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,251170.4,237190.3,5233.6,0.0,7048.7,0.0,1379.6,0.0,0.0,318.3
6362,r010,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,2499140.7,401941.9,364491.6,17826.5,1490834.9,19800.8,102092.6,35648.1,146.9,66357.4
