table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_1998_uspto_patents,field_1998_patent_families,field_1999_uspto_patents,field_1999_patent_families,field_2000_uspto_patents,field_2000_patent_families,field_2001_uspto_patents,field_2001_patent_families,field_2002_uspto_patents,field_2002_patent_families,field_2003_uspto_patents,field_2003_patent_families,field_2004_uspto_patents,field_2004_patent_families,field_2005_uspto_patents,field_2005_patent_families,field_2006_uspto_patents,field_2006_patent_families,field_2007_uspto_patents,field_2007_patent_families,field_2008_uspto_patents,field_2008_patent_families,field_2009_uspto_patents,field_2009_patent_families,field_2010_uspto_patents,field_2010_patent_families,field_2011_uspto_patents,field_2011_patent_families,field_2012_uspto_patents,field_2012_patent_families,field_2013_uspto_patents,field_2013_patent_families,field_2014_uspto_patents,field_2014_patent_families,field_2015_uspto_patents,field_2015_patent_families,field_2016_uspto_patents,field_2016_patent_families,field_2017_uspto_patents,field_2017_patent_families,field_2018_uspto_patents,field_2018_patent_families
1920,r001,World,World,,,,1,5028,9024,5450,11648,5492,10497,5727,9095,5878,8635,6032,9910,6508,10872,5989,11304,8305,17294,6913,16674,7060,13434,7215,12939,8561,14953,9183,16957,11340,17652,12108,16537,12530,16172,11740,13893,11147,14094,11650,13577,11016,14074
1920,r002,World -> North America,World,North America,,,2,2599,2179,2945,2393,2998,2403,3150,2348,3189,2254,3174,2205,3531,2422,3193,2108,4394,2946,3583,2373,3452,2301,3557,2379,4137,2806,4490,2732,5284,3304,5778,3094,5997,2882,5534,2317,5191,2037,5385,1983,5026,1724
1920,r003,World -> North America -> Canada,World,North America,Canada,,3,114,108,154,124,161,134,169,155,147,118,157,108,183,138,175,112,246,164,206,144,193,168,225,153,252,191,306,177,393,214,438,225,456,244,393,187,349,163,322,160,265,130
1920,r004,World -> North America -> Mexico,World,North America,Mexico,,3,0,0,1,0,1,1,1,1,1,1,3,1,5,4,3,2,2,1,1,1,0,0,0,0,1,0,0,0,1,1,2,1,3,1,2,1,10,11,6,7,7,4
1920,r005,World -> North America -> Puerto Rico,World,North America,Puerto Rico,,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,1,0,0,0
1920,r006,World -> North America -> United States,World,North America,United States,,3,2485,2071,2788,2268,2835,2267,2981,2192,3041,2135,3015,2096,3343,2280,3015,1994,4145,2781,3376,2229,3258,2133,3331,2225,3884,2615,4184,2555,4888,3089,5337,2868,5537,2637,5137,2129,4831,1863,5056,1816,4753,1590
1920,r007,World -> North America -> All others,World,North America,All others,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1920,r008,World -> Central and South America,World,Central and South America,,,2,1,2,3,2,2,5,0,0,2,3,0,4,1,6,0,1,1,3,1,1,4,6,6,6,5,4,7,5,7,3,5,5,18,10,14,6,11,6,14,13,15,12
1920,r009,World -> Central and South America -> Argentina,World,Central and South America,Argentina,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,2,2,2,1,2,0,3,0,2,1,3,0,3,0,4,0
1920,r010,World -> Central and South America -> Brazil,World,Central and South America,Brazil,,3,1,1,2,0,1,4,0,0,1,1,0,4,0,6,0,0,1,2,1,0,3,6,2,4,2,2,4,3,3,1,2,5,13,9,8,4,6,5,7,11,7,9
