table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_doi,field_dot,field_ed,field_hhs,field_nasa,field_nsf,field_usda,field_othera
7291,r012,All minority-serving institutions -> Morgan State U.,All minority-serving institutions,Morgan State U.,2,11,20035.0,0.0,120.0,0.0,0.0,5695.8,0.0,7375.6,543.8,6299.8,0.0,0.0
7291,r013,All minority-serving institutions -> North Carolina Central U.,All minority-serving institutions,North Carolina Central U.,2,12,18106.9,0.0,0.0,2110.0,0.0,0.0,5642.1,7249.1,0.0,3105.7,0.0,0.0
7291,r014,All minority-serving institutions -> Tennessee State U.,All minority-serving institutions,Tennessee State U.,2,13,18049.1,0.0,0.0,0.0,0.0,0.0,2742.4,1674.9,0.0,3770.7,9861.1,0.0
7291,r015,All minority-serving institutions -> Florida A&M U.,All minority-serving institutions,Florida A&M U.,2,14,15003.2,0.0,0.0,0.0,0.0,0.0,241.4,4769.6,0.0,7431.2,2561.1,0.0
7291,r016,"All minority-serving institutions -> U. California, Merced",All minority-serving institutions,"U. California, Merced",2,15,14756.4,74.2,0.0,449.0,0.0,0.0,0.0,4459.8,61.4,7484.3,2227.7,0.0
7291,r017,"All minority-serving institutions -> U. Texas Rio Grande Valley, The",All minority-serving institutions,"U. Texas Rio Grande Valley, The",2,16,13346.8,0.0,0.0,249.4,0.0,0.0,0.0,8129.4,0.0,3510.9,1457.1,0.0
7291,r018,"All minority-serving institutions -> CUNY, City C.",All minority-serving institutions,"CUNY, City C.",2,17,13129.5,0.0,0.0,1561.9,0.0,0.0,0.0,0.0,0.0,11567.6,0.0,0.0
7291,r019,All minority-serving institutions -> Jackson State U.,All minority-serving institutions,Jackson State U.,2,18,11761.2,0.0,250.0,0.0,0.0,0.0,1541.2,4420.9,0.0,5549.1,0.0,0.0
7291,r020,All minority-serving institutions -> Tuskegee U.,All minority-serving institutions,Tuskegee U.,2,19,10615.4,0.0,0.0,0.0,0.0,260.2,0.0,3456.7,0.0,4357.0,2541.5,0.0
7291,r021,All minority-serving institutions -> U. Virgin Islands,All minority-serving institutions,U. Virgin Islands,2,20,10409.2,0.0,0.0,0.0,0.0,0.0,0.0,403.3,0.0,8149.3,1856.5,0.0
7291,r022,All minority-serving institutions -> Prairie View A&M U.,All minority-serving institutions,Prairie View A&M U.,2,21,10375.1,0.0,0.0,1000.0,0.0,0.0,132.0,111.8,410.0,1606.3,7115.1,0.0
7291,r023,"All minority-serving institutions -> California State U., Northridge<sup>b</sup>",All minority-serving institutions,"California State U., Northridge<sup>b</sup>",2,22,9800.0,0.0,0.0,0.0,0.0,0.0,0.0,6536.1,0.0,3263.9,0.0,0.0
7291,r024,All minority-serving institutions -> Delaware State U.,All minority-serving institutions,Delaware State U.,2,23,9276.5,0.0,0.0,398.3,0.0,0.0,0.0,4139.3,0.0,2370.8,2368.2,0.0
7291,r025,"All minority-serving institutions -> U. Puerto Rico, Rio Piedras",All minority-serving institutions,"U. Puerto Rico, Rio Piedras",2,24,9184.3,0.0,0.0,0.0,0.0,0.0,0.0,4478.1,0.0,4683.2,23.0,0.0
7291,r026,"All minority-serving institutions -> Xavier U., Louisiana",All minority-serving institutions,"Xavier U., Louisiana",2,25,8893.1,0.0,0.0,0.0,0.0,0.0,0.0,8601.6,0.0,291.5,0.0,0.0
7291,r027,All minority-serving institutions -> Hampton U.,All minority-serving institutions,Hampton U.,2,26,8380.6,0.0,0.0,977.5,0.0,0.0,0.0,1211.8,3712.7,2478.6,0.0,0.0
7291,r028,All minority-serving institutions -> U. District of Columbia,All minority-serving institutions,U. District of Columbia,2,27,8078.4,0.0,0.0,0.0,0.0,0.0,0.0,5739.3,0.0,1760.5,578.6,0.0
7291,r029,All minority-serving institutions -> Alabama A&M U.,All minority-serving institutions,Alabama A&M U.,2,28,7938.1,0.0,0.0,2833.6,0.0,0.0,0.0,0.0,0.0,583.0,4521.5,0.0
7291,r030,All minority-serving institutions -> Pasadena City C.,All minority-serving institutions,Pasadena City C.,2,29,7483.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7483.7,0.0,0.0
7291,r031,All minority-serving institutions -> Charles R. Drew U. Medicine and Science,All minority-serving institutions,Charles R. Drew U. Medicine and Science,2,30,7479.5,0.0,0.0,0.0,0.0,0.0,0.0,7479.5,0.0,0.0,0.0,0.0
7291,r032,All minority-serving institutions -> U. Texas of the Permian Basin,All minority-serving institutions,U. Texas of the Permian Basin,2,31,6772.0,0.0,0.0,0.0,0.0,0.0,5826.8,945.2,0.0,0.0,0.0,0.0
7291,r033,All minority-serving institutions -> Texas State U.,All minority-serving institutions,Texas State U.,2,32,6733.3,85.2,0.0,0.0,0.0,0.0,416.4,1165.2,127.4,4939.0,0.0,0.0
7291,r034,"All minority-serving institutions -> California State U., Los Angeles",All minority-serving institutions,"California State U., Los Angeles",2,33,6406.4,0.0,0.0,0.0,0.0,0.0,0.0,3381.1,0.0,3025.3,0.0,0.0
7291,r035,"All minority-serving institutions -> U. Puerto Rico, Mayaguez",All minority-serving institutions,"U. Puerto Rico, Mayaguez",2,34,6159.7,1490.5,55.9,0.0,0.0,0.0,0.0,890.5,0.0,3429.6,293.2,0.0
7291,r036,All minority-serving institutions -> Alcorn State U.,All minority-serving institutions,Alcorn State U.,2,35,5868.1,0.0,0.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0,5566.1,0.0
7291,r037,"All minority-serving institutions -> U. Maryland, Eastern Shore",All minority-serving institutions,"U. Maryland, Eastern Shore",2,36,5828.6,0.0,0.0,0.0,0.0,0.0,738.0,654.2,0.0,1051.3,3385.1,0.0
7291,r038,"All minority-serving institutions -> Southern U. and A&M C., Baton Rouge",All minority-serving institutions,"Southern U. and A&M C., Baton Rouge",2,37,5744.4,0.0,0.0,0.0,0.0,0.0,339.6,0.0,0.0,3409.5,1995.4,0.0
7291,r039,"All minority-serving institutions -> California State U., Dominguez Hills",All minority-serving institutions,"California State U., Dominguez Hills",2,38,5680.5,0.0,0.0,0.0,0.0,0.0,0.0,1268.9,0.0,4411.6,0.0,0.0
7291,r040,All minority-serving institutions -> Central State U.,All minority-serving institutions,Central State U.,2,39,5353.2,0.0,0.0,0.0,0.0,0.0,627.8,0.0,0.0,590.7,4134.7,0.0
7291,r041,All minority-serving institutions -> Kentucky State U.,All minority-serving institutions,Kentucky State U.,2,40,5045.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.5,4359.8,0.0
7291,r042,All minority-serving institutions -> Fort Valley State U.,All minority-serving institutions,Fort Valley State U.,2,41,4818.1,0.0,0.0,0.0,0.0,0.0,114.1,0.0,0.0,1590.6,3113.4,0.0
7291,r043,All minority-serving institutions -> Salish Kootenai C.,All minority-serving institutions,Salish Kootenai C.,2,42,4813.0,0.0,0.0,0.0,0.0,0.0,0.0,294.6,0.0,4446.0,72.4,0.0
7291,r044,All minority-serving institutions -> South Carolina State U.,All minority-serving institutions,South Carolina State U.,2,43,4656.7,0.0,0.0,0.0,0.0,0.0,1846.3,692.9,0.0,120.0,1997.5,0.0
7291,r045,All minority-serving institutions -> Langston U.,All minority-serving institutions,Langston U.,2,44,4462.6,0.0,0.0,0.0,0.0,0.0,0.0,1298.2,0.0,0.0,3164.4,0.0
7291,r046,All minority-serving institutions -> Texas A&M U.-Kingsville,All minority-serving institutions,Texas A&M U.-Kingsville,2,45,4441.9,75.0,0.0,50.0,0.0,0.0,1349.5,1372.1,0.0,340.3,1255.0,0.0
7291,r047,All minority-serving institutions -> Virginia State U.,All minority-serving institutions,Virginia State U.,2,46,4429.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8,3802.1,0.0
7291,r048,All minority-serving institutions -> Clark Atlanta U.,All minority-serving institutions,Clark Atlanta U.,2,47,4376.5,0.0,0.0,0.0,0.0,0.0,0.0,3132.2,0.0,1244.2,0.0,0.0
7291,r049,"All minority-serving institutions -> CUNY, Graduate Center",All minority-serving institutions,"CUNY, Graduate Center",2,48,4223.7,0.0,0.0,0.0,0.0,0.0,899.6,2479.1,0.0,845.1,0.0,0.0
7291,r050,"All minority-serving institutions -> U. Arkansas, Pine Bluff",All minority-serving institutions,"U. Arkansas, Pine Bluff",2,49,4193.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.0,2335.4,0.0
7291,r051,All minority-serving institutions -> Elizabeth City State U.,All minority-serving institutions,Elizabeth City State U.,2,50,4107.5,0.0,0.0,0.0,0.0,0.0,1536.2,121.1,0.0,2450.2,0.0,0.0
7291,r052,All minority-serving institutions -> Texas A&M U.-Corpus Christi,All minority-serving institutions,Texas A&M U.-Corpus Christi,2,51,4082.6,564.6,0.0,0.0,0.0,0.0,0.0,2673.9,100.9,743.3,0.0,0.0
7291,r053,All minority-serving institutions -> Navajo Technical U.,All minority-serving institutions,Navajo Technical U.,2,52,3991.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3991.4,0.0,0.0
7291,r054,All minority-serving institutions -> Morehouse C.,All minority-serving institutions,Morehouse C.,2,53,3909.0,0.0,0.0,0.0,0.0,0.0,0.0,633.4,0.0,3275.7,0.0,0.0
7291,r055,All minority-serving institutions -> Fisk U.,All minority-serving institutions,Fisk U.,2,54,3736.5,0.0,0.0,0.0,0.0,0.0,0.0,520.2,0.0,3216.4,0.0,0.0
7291,r056,All minority-serving institutions -> New Mexico Highlands U.,All minority-serving institutions,New Mexico Highlands U.,2,55,3246.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3246.9,0.0,0.0
7291,r057,All minority-serving institutions -> Clayton State U.,All minority-serving institutions,Clayton State U.,2,56,3138.8,0.0,0.0,0.0,0.0,0.0,3138.8,0.0,0.0,0.0,0.0,0.0
7291,r058,All minority-serving institutions -> Texas Southern U.,All minority-serving institutions,Texas Southern U.,2,57,3037.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.4,0.0,1157.5,0.0,0.0
7291,r059,All minority-serving institutions -> Norfolk State U.,All minority-serving institutions,Norfolk State U.,2,58,2813.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2813.7,0.0,0.0
7291,r060,All minority-serving institutions -> Nueta Hidatsa Sahnish C.,All minority-serving institutions,Nueta Hidatsa Sahnish C.,2,59,2607.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.9,0.0,0.0
7291,r061,"All minority-serving institutions -> California State U., Monterey Bay<sup>b</sup>",All minority-serving institutions,"California State U., Monterey Bay<sup>b</sup>",2,60,2511.9,0.0,0.0,0.0,0.0,0.0,0.0,905.9,0.0,1513.9,92.1,0.0
7291,r062,All minority-serving institutions -> Benedict C.,All minority-serving institutions,Benedict C.,2,61,2407.6,0.0,0.0,0.0,0.0,0.0,1844.0,97.4,0.0,466.2,0.0,0.0
7291,r063,"All minority-serving institutions -> CUNY, Lehman C.",All minority-serving institutions,"CUNY, Lehman C.",2,62,2365.8,0.0,0.0,0.0,0.0,0.0,0.0,1291.5,0.0,1074.3,0.0,0.0
7291,r064,"All minority-serving institutions -> California State U., San Marcos",All minority-serving institutions,"California State U., San Marcos",2,63,2357.5,0.0,0.0,0.0,0.0,0.0,364.9,1325.5,667.1,0.0,0.0,0.0
7291,r065,All minority-serving institutions -> Savannah State U.,All minority-serving institutions,Savannah State U.,2,64,2317.5,0.0,0.0,0.0,0.0,0.0,81.4,833.6,0.0,1402.4,0.0,0.0
7291,r066,All minority-serving institutions -> Alabama State U.,All minority-serving institutions,Alabama State U.,2,65,2259.9,0.0,0.0,0.0,0.0,0.0,0.0,1608.0,0.0,651.9,0.0,0.0
7291,r067,All minority-serving institutions -> Bowie State U.,All minority-serving institutions,Bowie State U.,2,66,2255.8,0.0,0.0,0.0,0.0,0.0,200.6,0.0,0.0,1556.6,498.6,0.0
7291,r068,"All minority-serving institutions -> CUNY, John Jay C. Criminal Justice",All minority-serving institutions,"CUNY, John Jay C. Criminal Justice",2,67,2234.4,0.0,0.0,0.0,0.0,0.0,0.0,2117.9,0.0,116.5,0.0,0.0
7291,r069,All minority-serving institutions -> U. Sacred Heart,All minority-serving institutions,U. Sacred Heart,2,68,2234.2,0.0,0.0,0.0,0.0,0.0,1231.6,0.0,0.0,1002.5,0.0,0.0
7291,r070,All minority-serving institutions -> Citrus C.,All minority-serving institutions,Citrus C.,2,69,2232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232.0,0.0,0.0
7291,r071,All minority-serving institutions -> U. Incarnate Word,All minority-serving institutions,U. Incarnate Word,2,70,2154.9,0.0,0.0,0.0,0.0,0.0,0.0,2144.9,0.0,0.0,0.0,10.0
7291,r072,"All minority-serving institutions -> Universidad Ana G. Mendez, Carolina Campus",All minority-serving institutions,"Universidad Ana G. Mendez, Carolina Campus",2,71,2141.4,0.0,0.0,0.0,0.0,0.0,559.9,0.0,0.0,1581.5,0.0,0.0
7291,r073,"All minority-serving institutions -> Universidad Ana G. Mendez, Gurabo Campus",All minority-serving institutions,"Universidad Ana G. Mendez, Gurabo Campus",2,72,2057.0,0.0,0.0,0.0,0.0,0.0,2057.0,0.0,0.0,0.0,0.0,0.0
7291,r074,"All minority-serving institutions -> CUNY, New York City C. Technology",All minority-serving institutions,"CUNY, New York City C. Technology",2,73,1975.6,0.0,0.0,0.0,0.0,0.0,0.0,289.3,0.0,1686.3,0.0,0.0
7291,r075,"All minority-serving institutions -> California State U., Fresno",All minority-serving institutions,"California State U., Fresno",2,74,1960.9,0.0,0.0,0.0,0.0,0.0,0.0,1224.5,0.0,736.4,0.0,0.0
7291,r076,All minority-serving institutions -> Mercy C.,All minority-serving institutions,Mercy C.,2,75,1942.7,0.0,0.0,0.0,0.0,0.0,1604.3,200.0,0.0,138.4,0.0,0.0
7291,r077,All minority-serving institutions -> Harris-Stowe State U.,All minority-serving institutions,Harris-Stowe State U.,2,76,1791.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.5,0.0,0.0
7291,r078,All minority-serving institutions -> Winston-Salem State U.,All minority-serving institutions,Winston-Salem State U.,2,77,1615.5,0.0,0.0,0.0,0.0,0.0,0.0,1006.9,0.0,608.6,0.0,0.0
7291,r079,All minority-serving institutions -> Northeastern Illinois U.,All minority-serving institutions,Northeastern Illinois U.,2,78,1593.6,0.0,0.0,0.0,0.0,0.0,0.0,1317.1,0.0,276.5,0.0,0.0
7291,r080,All minority-serving institutions -> Tougaloo C.,All minority-serving institutions,Tougaloo C.,2,79,1582.5,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,0.0,312.5,0.0,0.0
7291,r081,All minority-serving institutions -> Mt. San Antonio C.,All minority-serving institutions,Mt. San Antonio C.,2,80,1547.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.7,0.0,0.0
7291,r082,All minority-serving institutions -> Alamo Colleges District,All minority-serving institutions,Alamo Colleges District,2,81,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0
7291,r083,All minority-serving institutions -> William Paterson U.,All minority-serving institutions,William Paterson U.,2,82,1489.6,0.0,0.0,0.0,0.0,0.0,0.0,489.6,0.0,1000.0,0.0,0.0
7291,r084,All minority-serving institutions -> Dillard U.,All minority-serving institutions,Dillard U.,2,83,1447.7,0.0,0.0,0.0,0.0,0.0,1447.7,0.0,0.0,0.0,0.0,0.0
7291,r085,All minority-serving institutions -> LeMoyne-Owen C.,All minority-serving institutions,LeMoyne-Owen C.,2,84,1399.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.1,0.0,0.0
7291,r086,All minority-serving institutions -> Spelman C.,All minority-serving institutions,Spelman C.,2,85,1389.3,0.0,0.0,0.0,0.0,0.0,0.0,511.4,0.0,848.0,30.0,0.0
7291,r087,All minority-serving institutions -> Barry U.,All minority-serving institutions,Barry U.,2,86,1387.5,0.0,0.0,0.0,0.0,0.0,0.0,737.5,0.0,650.0,0.0,0.0
7291,r088,"All minority-serving institutions -> CUNY, Borough of Manhattan Community C.",All minority-serving institutions,"CUNY, Borough of Manhattan Community C.",2,87,1379.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.4,0.0,0.0
7291,r089,All minority-serving institutions -> Fayetteville State U.,All minority-serving institutions,Fayetteville State U.,2,88,1343.3,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,1236.3,0.0,0.0
7291,r090,"All minority-serving institutions -> California State U., Bakersfield",All minority-serving institutions,"California State U., Bakersfield",2,89,1332.3,0.0,0.0,0.0,0.0,0.0,0.0,343.5,0.0,988.8,0.0,0.0
7291,r091,All minority-serving institutions -> Dominican U.,All minority-serving institutions,Dominican U.,2,90,1147.7,0.0,0.0,0.0,0.0,0.0,0.0,1147.7,0.0,0.0,0.0,0.0
7291,r092,"All minority-serving institutions -> California State U., San Bernardino<sup>b</sup>",All minority-serving institutions,"California State U., San Bernardino<sup>b</sup>",2,91,1140.1,0.0,0.0,0.0,0.0,0.0,0.0,1140.1,0.0,0.0,0.0,0.0
7291,r093,"All minority-serving institutions -> U. Puerto Rico, Cayey",All minority-serving institutions,"U. Puerto Rico, Cayey",2,92,1082.4,0.0,0.0,0.0,0.0,0.0,0.0,1082.4,0.0,0.0,0.0,0.0
7291,r094,All minority-serving institutions -> Turtle Mountain Community C.,All minority-serving institutions,Turtle Mountain Community C.,2,93,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,0.0,0.0
7291,r095,All minority-serving institutions -> U. Houston-Clear Lake,All minority-serving institutions,U. Houston-Clear Lake,2,94,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,0.0,0.0
7291,r096,All minority-serving institutions -> Rio Hondo C.,All minority-serving institutions,Rio Hondo C.,2,95,996.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.7,0.0,0.0
7291,r097,All minority-serving institutions -> Chicago State U.,All minority-serving institutions,Chicago State U.,2,96,989.1,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,878.1,0.0,0.0
7291,r098,"All minority-serving institutions -> California State U., Channel Islands",All minority-serving institutions,"California State U., Channel Islands",2,97,947.3,0.0,0.0,0.0,0.0,0.0,0.0,363.8,0.0,583.6,0.0,0.0
7291,r099,"All minority-serving institutions -> Southwestern C., Chula Vista",All minority-serving institutions,"Southwestern C., Chula Vista",2,98,927.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.1,0.0,0.0
7291,r100,All minority-serving institutions -> Kean U.,All minority-serving institutions,Kean U.,2,99,881.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.5,0.0,0.0
7291,r101,All minority-serving institutions -> Miami Dade C.,All minority-serving institutions,Miami Dade C.,2,100,876.1,0.0,0.0,0.0,0.0,0.0,466.1,0.0,0.0,410.0,0.0,0.0
7291,r102,All minority-serving institutions -> Governors State U.,All minority-serving institutions,Governors State U.,2,101,863.7,0.0,0.0,0.0,0.0,0.0,0.0,863.7,0.0,0.0,0.0,0.0
7291,r103,All minority-serving institutions -> Universidad Central del Caribe,All minority-serving institutions,Universidad Central del Caribe,2,102,839.3,0.0,0.0,0.0,0.0,0.0,0.0,839.3,0.0,0.0,0.0,0.0
7291,r104,All minority-serving institutions -> Lane C.,All minority-serving institutions,Lane C.,2,103,816.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.8,0.0,0.0
7291,r105,"All minority-serving institutions -> U. Puerto Rico, Humacao",All minority-serving institutions,"U. Puerto Rico, Humacao",2,104,816.1,0.0,0.0,0.0,0.0,0.0,0.0,267.6,0.0,548.5,0.0,0.0
7291,r106,All minority-serving institutions -> Florida Memorial U.,All minority-serving institutions,Florida Memorial U.,2,105,781.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.9,0.0,0.0
7291,r107,All minority-serving institutions -> St. Edward's U.,All minority-serving institutions,St. Edward's U.,2,106,744.9,0.0,0.0,0.0,0.0,0.0,0.0,115.3,0.0,629.6,0.0,0.0
7291,r108,"All minority-serving institutions -> St. Mary's U., San Antonio",All minority-serving institutions,"St. Mary's U., San Antonio",2,107,728.5,0.0,0.0,0.0,0.0,0.0,0.0,604.3,0.0,124.2,0.0,0.0
7291,r109,All minority-serving institutions -> Dine C.,All minority-serving institutions,Dine C.,2,108,726.8,0.0,0.0,0.0,0.0,0.0,0.0,711.3,0.0,15.5,0.0,0.0
7291,r110,All minority-serving institutions -> Pontifical Catholic U. Puerto Rico,All minority-serving institutions,Pontifical Catholic U. Puerto Rico,2,109,709.3,0.0,0.0,0.0,0.0,0.0,0.0,709.3,0.0,0.0,0.0,0.0
7291,r111,All minority-serving institutions -> Valencia C.,All minority-serving institutions,Valencia C.,2,110,684.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.4,0.0,0.0
7291,r112,"All minority-serving institutions -> Carlos Albizu U., San Juan",All minority-serving institutions,"Carlos Albizu U., San Juan",2,111,650.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0
7291,r113,All minority-serving institutions -> South Texas C.,All minority-serving institutions,South Texas C.,2,112,649.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.4,0.0,0.0
7291,r114,All minority-serving institutions -> Claflin U.,All minority-serving institutions,Claflin U.,2,113,643.0,0.0,0.0,0.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,0.0
7291,r115,All minority-serving institutions -> United Tribes Technical C.,All minority-serving institutions,United Tribes Technical C.,2,114,642.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.4,0.0,0.0
7291,r116,All minority-serving institutions -> Felician U.,All minority-serving institutions,Felician U.,2,115,637.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.6,0.0,0.0
7291,r117,"All minority-serving institutions -> U. Puerto Rico, Aguadilla",All minority-serving institutions,"U. Puerto Rico, Aguadilla",2,116,608.6,0.0,0.0,0.0,0.0,0.0,608.6,0.0,0.0,0.0,0.0,0.0
7291,r118,"All minority-serving institutions -> U. St. Thomas, Houston",All minority-serving institutions,"U. St. Thomas, Houston",2,117,573.9,0.0,0.0,0.0,0.0,0.0,573.9,0.0,0.0,0.0,0.0,0.0
7291,r119,"All minority-serving institutions -> U. North Carolina, The, Pembroke",All minority-serving institutions,"U. North Carolina, The, Pembroke",2,118,545.7,0.0,0.0,0.0,0.0,0.0,0.0,458.8,0.0,86.9,0.0,0.0
7291,r120,"All minority-serving institutions -> Lawson State Community C., Birmingham",All minority-serving institutions,"Lawson State Community C., Birmingham",2,119,521.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.1,0.0,0.0
7291,r121,All minority-serving institutions -> Tohono O'odham Community C.,All minority-serving institutions,Tohono O'odham Community C.,2,120,515.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.8,0.0,0.0
7291,r122,All minority-serving institutions -> San Jacinto Community C. District,All minority-serving institutions,San Jacinto Community C. District,2,121,506.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.2,0.0,0.0
7291,r123,"All minority-serving institutions -> Los Angeles Community C. District, Pierce C.",All minority-serving institutions,"Los Angeles Community C. District, Pierce C.",2,122,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,0.0
7291,r124,"All minority-serving institutions -> West Hills Community C. District, Coalinga",All minority-serving institutions,"West Hills Community C. District, Coalinga",2,123,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0
7291,r125,All minority-serving institutions -> Passaic County Community C.,All minority-serving institutions,Passaic County Community C.,2,124,499.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.6,0.0,0.0
7291,r126,All minority-serving institutions -> Texas A&M International U.,All minority-serving institutions,Texas A&M International U.,2,125,493.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.1,0.0,0.0
7291,r127,All minority-serving institutions -> Cankdeska Cikana Community C.,All minority-serving institutions,Cankdeska Cikana Community C.,2,126,478.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.3,0.0,0.0
7291,r128,All minority-serving institutions -> Grambling State U.,All minority-serving institutions,Grambling State U.,2,127,448.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.9,0.0,0.0
7291,r129,"All minority-serving institutions -> California State Polytechnic U., Pomona<sup>b</sup>",All minority-serving institutions,"California State Polytechnic U., Pomona<sup>b</sup>",2,128,434.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,0.0,0.0,0.0
7291,r130,All minority-serving institutions -> Albany State U.,All minority-serving institutions,Albany State U.,2,129,426.6,0.0,0.0,0.0,0.0,0.0,226.7,0.0,0.0,200.0,0.0,0.0
7291,r131,All minority-serving institutions -> Georgia Gwinnett C.,All minority-serving institutions,Georgia Gwinnett C.,2,130,416.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.1,0.0,0.0
