table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
10630,r001,All institutions -> 1972<sup>b</sup>,Institutions,,1,252
10630,r002,All institutions -> 1972<sup>b</sup>,Schoolsa,,1,321
10630,r003,All institutions -> 1972<sup>b</sup>,Organizational units,Total,2,4568
10630,r004,All institutions -> 1972<sup>b</sup>,Organizational units,Master's,2,764
10630,r005,All institutions -> 1972<sup>b</sup>,Organizational units,Doctorate,2,3804
10630,r006,All institutions -> 1972<sup>b</sup>,Organizational units,Nondegree,2,0
10630,r007,All institutions -> 1972<sup>b</sup>,Graduate enrollment,Total,2,207859
10630,r008,All institutions -> 1972<sup>b</sup>,Graduate enrollment,Full time,2,159392
10630,r009,All institutions -> 1972<sup>b</sup>,Graduate enrollment,Part time,2,48467
10630,r010,All institutions -> 1973<sup>b</sup>,Institutions,,1,255
10630,r011,All institutions -> 1973<sup>b</sup>,Schoolsa,,1,333
10630,r012,All institutions -> 1973<sup>b</sup>,Organizational units,Total,2,6523
10630,r013,All institutions -> 1973<sup>b</sup>,Organizational units,Master's,2,851
10630,r014,All institutions -> 1973<sup>b</sup>,Organizational units,Doctorate,2,5557
10630,r015,All institutions -> 1973<sup>b</sup>,Organizational units,Nondegree,2,115
10630,r016,All institutions -> 1973<sup>b</sup>,Graduate enrollment,Total,2,214348
10630,r017,All institutions -> 1973<sup>b</sup>,Graduate enrollment,Full time,2,161525
10630,r018,All institutions -> 1973<sup>b</sup>,Graduate enrollment,Part time,2,52823
10630,r019,All institutions -> 1974<sup>b</sup>,Institutions,,1,276
10630,r020,All institutions -> 1974<sup>b</sup>,Schoolsa,,1,367
10630,r021,All institutions -> 1974<sup>b</sup>,Organizational units,Total,2,7468
10630,r022,All institutions -> 1974<sup>b</sup>,Organizational units,Master's,2,1387
10630,r023,All institutions -> 1974<sup>b</sup>,Organizational units,Doctorate,2,5951
10630,r024,All institutions -> 1974<sup>b</sup>,Organizational units,Nondegree,2,130
10630,r025,All institutions -> 1974<sup>b</sup>,Graduate enrollment,Total,2,259968
10630,r026,All institutions -> 1974<sup>b</sup>,Graduate enrollment,Full time,2,190562
10630,r027,All institutions -> 1974<sup>b</sup>,Graduate enrollment,Part time,2,69406
10630,r028,All institutions -> 1975,Institutions,,1,584
10630,r029,All institutions -> 1975,Schoolsa,,1,682
10630,r030,All institutions -> 1975,Organizational units,Total,2,9003
10630,r031,All institutions -> 1975,Organizational units,Master's,2,2829
10630,r032,All institutions -> 1975,Organizational units,Doctorate,2,6038
10630,r033,All institutions -> 1975,Organizational units,Nondegree,2,136
10630,r034,All institutions -> 1975,Graduate enrollment,Total,2,328510
10630,r035,All institutions -> 1975,Graduate enrollment,Full time,2,219648
10630,r036,All institutions -> 1975,Graduate enrollment,Part time,2,108862
10630,r037,All institutions -> 1976,Institutions,,1,594
10630,r038,All institutions -> 1976,Schoolsa,,1,693
10630,r039,All institutions -> 1976,Organizational units,Total,2,9110
10630,r040,All institutions -> 1976,Organizational units,Master's,2,2895
10630,r041,All institutions -> 1976,Organizational units,Doctorate,2,6074
10630,r042,All institutions -> 1976,Organizational units,Nondegree,2,141
10630,r043,All institutions -> 1976,Graduate enrollment,Total,2,333716
10630,r044,All institutions -> 1976,Graduate enrollment,Full time,2,223412
10630,r045,All institutions -> 1976,Graduate enrollment,Part time,2,110304
10630,r046,All institutions -> 1977,Institutions,,1,601
10630,r047,All institutions -> 1977,Schoolsa,,1,704
10630,r048,All institutions -> 1977,Organizational units,Total,2,9392
10630,r049,All institutions -> 1977,Organizational units,Master's,2,3081
10630,r050,All institutions -> 1977,Organizational units,Doctorate,2,6168
10630,r051,All institutions -> 1977,Organizational units,Nondegree,2,143
10630,r052,All institutions -> 1977,Graduate enrollment,Total,2,345374
10630,r053,All institutions -> 1977,Graduate enrollment,Full time,2,226738
10630,r054,All institutions -> 1977,Graduate enrollment,Part time,2,118636
10630,r055,All institutions -> 1978,Institutions,,1,599
10630,r056,All institutions -> 1978,Schoolsa,,1,708
10630,r057,All institutions -> 1978,Organizational units,Total,2,9509
10630,r058,All institutions -> 1978,Organizational units,Master's,2,3126
10630,r059,All institutions -> 1978,Organizational units,Doctorate,2,6239
10630,r060,All institutions -> 1978,Organizational units,Nondegree,2,144
10630,r061,All institutions -> 1978,Graduate enrollment,Total,2,339912
10630,r062,All institutions -> 1978,Graduate enrollment,Full time,2,223030
10630,r063,All institutions -> 1978,Graduate enrollment,Part time,2,116882
10630,r064,All institutions -> 1979,Institutions,,1,629
10630,r065,All institutions -> 1979,Schoolsa,,1,745
10630,r066,All institutions -> 1979,Organizational units,Total,2,9686
10630,r067,All institutions -> 1979,Organizational units,Master's,2,3203
10630,r068,All institutions -> 1979,Organizational units,Doctorate,2,5153
10630,r069,All institutions -> 1979,Organizational units,Nondegree,2,1330
10630,r070,All institutions -> 1979,Graduate enrollment,Total,2,357578
10630,r071,All institutions -> 1979,Graduate enrollment,Full time,2,231760
10630,r072,All institutions -> 1979,Graduate enrollment,Part time,2,125818
10630,r073,All institutions -> 1980,Institutions,,1,626
10630,r074,All institutions -> 1980,Schoolsa,,1,742
10630,r075,All institutions -> 1980,Organizational units,Total,2,9798
10630,r076,All institutions -> 1980,Organizational units,Master's,2,3255
10630,r077,All institutions -> 1980,Organizational units,Doctorate,2,5011
10630,r078,All institutions -> 1980,Organizational units,Nondegree,2,1532
10630,r079,All institutions -> 1980,Graduate enrollment,Total,2,367078
10630,r080,All institutions -> 1980,Graduate enrollment,Full time,2,238416
10630,r081,All institutions -> 1980,Graduate enrollment,Part time,2,128662
10630,r082,All institutions -> 1981,Institutions,,1,622
10630,r083,All institutions -> 1981,Schoolsa,,1,736
10630,r084,All institutions -> 1981,Organizational units,Total,2,9728
10630,r085,All institutions -> 1981,Organizational units,Master's,2,3256
10630,r086,All institutions -> 1981,Organizational units,Doctorate,2,4938
10630,r087,All institutions -> 1981,Organizational units,Nondegree,2,1534
10630,r088,All institutions -> 1981,Graduate enrollment,Total,2,375130
10630,r089,All institutions -> 1981,Graduate enrollment,Full time,2,242049
10630,r090,All institutions -> 1981,Graduate enrollment,Part time,2,133081
10630,r091,All institutions -> 1982,Institutions,,1,609
10630,r092,All institutions -> 1982,Schoolsa,,1,724
10630,r093,All institutions -> 1982,Organizational units,Total,2,9584
10630,r094,All institutions -> 1982,Organizational units,Master's,2,3241
10630,r095,All institutions -> 1982,Organizational units,Doctorate,2,4822
10630,r096,All institutions -> 1982,Organizational units,Nondegree,2,1521
10630,r097,All institutions -> 1982,Graduate enrollment,Total,2,382291
10630,r098,All institutions -> 1982,Graduate enrollment,Full time,2,244757
10630,r099,All institutions -> 1982,Graduate enrollment,Part time,2,137534
10630,r100,All institutions -> 1983,Institutions,,1,609
10630,r101,All institutions -> 1983,Schoolsa,,1,723
10630,r102,All institutions -> 1983,Organizational units,Total,2,9467
10630,r103,All institutions -> 1983,Organizational units,Master's,2,3211
10630,r104,All institutions -> 1983,Organizational units,Doctorate,2,4741
10630,r105,All institutions -> 1983,Organizational units,Nondegree,2,1515
10630,r106,All institutions -> 1983,Graduate enrollment,Total,2,390432
10630,r107,All institutions -> 1983,Graduate enrollment,Full time,2,252017
10630,r108,All institutions -> 1983,Graduate enrollment,Part time,2,138415
10630,r109,All institutions -> 1984,Institutions,,1,412
10630,r110,All institutions -> 1984,Schoolsa,,1,530
10630,r111,All institutions -> 1984,Organizational units,Total,2,8791
10630,r112,All institutions -> 1984,Organizational units,Master's,2,2503
10630,r113,All institutions -> 1984,Organizational units,Doctorate,2,4725
10630,r114,All institutions -> 1984,Organizational units,Nondegree,2,1563
10630,r115,All institutions -> 1984,Graduate enrollment,Total,2,394670
10630,r116,All institutions -> 1984,Graduate enrollment,Full time,2,253922
10630,r117,All institutions -> 1984,Graduate enrollment,Part time,2,140748
10630,r118,All institutions -> 1985,Institutions,,1,412
10630,r119,All institutions -> 1985,Schoolsa,,1,525
10630,r120,All institutions -> 1985,Organizational units,Total,2,8911
10630,r121,All institutions -> 1985,Organizational units,Master's,2,2550
10630,r122,All institutions -> 1985,Organizational units,Doctorate,2,4751
10630,r123,All institutions -> 1985,Organizational units,Nondegree,2,1610
10630,r124,All institutions -> 1985,Graduate enrollment,Total,2,404021
10630,r125,All institutions -> 1985,Graduate enrollment,Full time,2,257287
10630,r126,All institutions -> 1985,Graduate enrollment,Part time,2,146734
10630,r127,All institutions -> 1986,Institutions,,1,412
10630,r128,All institutions -> 1986,Schoolsa,,1,527
10630,r129,All institutions -> 1986,Organizational units,Total,2,8985
10630,r130,All institutions -> 1986,Organizational units,Master's,2,2558
10630,r131,All institutions -> 1986,Organizational units,Doctorate,2,4782
10630,r132,All institutions -> 1986,Organizational units,Nondegree,2,1645
10630,r133,All institutions -> 1986,Graduate enrollment,Total,2,415520
10630,r134,All institutions -> 1986,Graduate enrollment,Full time,2,266168
10630,r135,All institutions -> 1986,Graduate enrollment,Part time,2,149352
10630,r136,All institutions -> 1987,Institutions,,1,416
10630,r137,All institutions -> 1987,Schoolsa,,1,533
10630,r138,All institutions -> 1987,Organizational units,Total,2,9104
10630,r139,All institutions -> 1987,Organizational units,Master's,2,2563
10630,r140,All institutions -> 1987,Organizational units,Doctorate,2,4850
10630,r141,All institutions -> 1987,Organizational units,Nondegree,2,1691
10630,r142,All institutions -> 1987,Graduate enrollment,Total,2,421497
10630,r143,All institutions -> 1987,Graduate enrollment,Full time,2,271056
10630,r144,All institutions -> 1987,Graduate enrollment,Part time,2,150441
10630,r145,All institutions -> 1988,Institutions,,1,606
10630,r146,All institutions -> 1988,Schoolsa,,1,723
10630,r147,All institutions -> 1988,Organizational units,Total,2,10015
10630,r148,All institutions -> 1988,Organizational units,Master's,2,3310
10630,r149,All institutions -> 1988,Organizational units,Doctorate,2,4950
10630,r150,All institutions -> 1988,Organizational units,Nondegree,2,1755
10630,r151,All institutions -> 1988,Graduate enrollment,Total,2,424523
10630,r152,All institutions -> 1988,Graduate enrollment,Full time,2,275127
10630,r153,All institutions -> 1988,Graduate enrollment,Part time,2,149396
10630,r154,All institutions -> 1989,Institutions,,1,609
10630,r155,All institutions -> 1989,Schoolsa,,1,726
10630,r156,All institutions -> 1989,Organizational units,Total,2,10187
10630,r157,All institutions -> 1989,Organizational units,Master's,2,3372
10630,r158,All institutions -> 1989,Organizational units,Doctorate,2,5026
10630,r159,All institutions -> 1989,Organizational units,Nondegree,2,1789
10630,r160,All institutions -> 1989,Graduate enrollment,Total,2,434478
10630,r161,All institutions -> 1989,Graduate enrollment,Full time,2,282648
10630,r162,All institutions -> 1989,Graduate enrollment,Part time,2,151830
10630,r163,All institutions -> 1990,Institutions,,1,610
10630,r164,All institutions -> 1990,Schoolsa,,1,727
10630,r165,All institutions -> 1990,Organizational units,Total,2,10358
10630,r166,All institutions -> 1990,Organizational units,Master's,2,3448
10630,r167,All institutions -> 1990,Organizational units,Doctorate,2,5059
10630,r168,All institutions -> 1990,Organizational units,Nondegree,2,1851
10630,r169,All institutions -> 1990,Graduate enrollment,Total,2,452113
10630,r170,All institutions -> 1990,Graduate enrollment,Full time,2,292782
10630,r171,All institutions -> 1990,Graduate enrollment,Part time,2,159331
10630,r172,All institutions -> 1991,Institutions,,1,609
10630,r173,All institutions -> 1991,Schoolsa,,1,726
10630,r174,All institutions -> 1991,Organizational units,Total,2,10598
10630,r175,All institutions -> 1991,Organizational units,Master's,2,3517
10630,r176,All institutions -> 1991,Organizational units,Doctorate,2,5180
10630,r177,All institutions -> 1991,Organizational units,Nondegree,2,1901
10630,r178,All institutions -> 1991,Graduate enrollment,Total,2,471212
10630,r179,All institutions -> 1991,Graduate enrollment,Full time,2,307010
10630,r180,All institutions -> 1991,Graduate enrollment,Part time,2,164202
10630,r181,All institutions -> 1992,Institutions,,1,608
10630,r182,All institutions -> 1992,Schoolsa,,1,725
10630,r183,All institutions -> 1992,Organizational units,Total,2,10872
10630,r184,All institutions -> 1992,Organizational units,Master's,2,3602
10630,r185,All institutions -> 1992,Organizational units,Doctorate,2,5298
10630,r186,All institutions -> 1992,Organizational units,Nondegree,2,1972
10630,r187,All institutions -> 1992,Graduate enrollment,Total,2,493522
10630,r188,All institutions -> 1992,Graduate enrollment,Full time,2,322555
10630,r189,All institutions -> 1992,Graduate enrollment,Part time,2,170967
10630,r190,All institutions -> 1993,Institutions,,1,606
10630,r191,All institutions -> 1993,Schoolsa,,1,723
10630,r192,All institutions -> 1993,Organizational units,Total,2,11103
10630,r193,All institutions -> 1993,Organizational units,Master's,2,3650
10630,r194,All institutions -> 1993,Organizational units,Doctorate,2,5391
