table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2016,field_total_2017,field_total_2018,field_total_2019,field_federally_financed_2016,field_federally_financed_2017,field_federally_financed_2018,field_federally_financed_2019
3155,r011,All institutions -> U. Utah,All institutions,U. Utah,2,10,"['28,660', '']","['0', '']","['42,025', 'i']","['40,967', 'i']","['21,105', '']","['0', '']","['29,213', '']","['25,364', '']"
3155,r012,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,11,"['23,244', '']","['26,844', '']","['25,804', '']","['36,195', '']","['18,170', '']","['20,995', '']","['14,419', '']","['21,764', '']"
3155,r013,All institutions -> George Mason U.,All institutions,George Mason U.,2,12,"['9,916', '']","['12,248', '']","['18,745', '']","['31,219', '']","['8,984', '']","['11,045', '']","['17,583', '']","['28,895', '']"
3155,r014,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,13,"['21,125', '']","['26,325', '']","['26,571', '']","['29,865', '']","['15,242', '']","['16,567', '']","['18,041', '']","['18,069', '']"
3155,r015,All institutions -> Cornell U.,All institutions,Cornell U.,2,14,"['21,673', '']","['23,220', '']","['29,162', '']","['29,330', '']","['13,971', '']","['15,995', '']","['19,565', '']","['19,491', '']"
3155,r016,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,15,"['27,819', '']","['27,191', '']","['26,973', '']","['29,177', '']","['26,247', '']","['25,507', '']","['25,492', '']","['28,023', '']"
3155,r017,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,16,"['27,630', '']","['28,217', '']","['35,158', '']","['28,302', '']","['13,227', '']","['14,740', '']","['14,788', '']","['13,478', '']"
3155,r018,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,17,"['20,596', '']","['21,126', '']","['25,106', '']","['27,702', '']","['12,423', '']","['14,982', '']","['15,650', '']","['16,035', '']"
3155,r019,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,18,"['17,589', '']","['20,149', '']","['23,703', '']","['26,968', '']","['11,169', '']","['13,037', '']","['15,095', '']","['16,242', '']"
3155,r020,All institutions -> U. Chicago,All institutions,U. Chicago,2,19,"['26,991', '']","['25,014', '']","['25,407', '']","['26,606', '']","['22,395', '']","['23,149', '']","['23,594', '']","['25,298', '']"
3155,r021,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,20,"['23,467', '']","['29,077', '']","['23,644', '']","['24,969', '']","['13,189', '']","['12,875', '']","['12,642', '']","['16,374', '']"
3155,r022,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,21,"['20,091', '']","['20,479', '']","['22,654', '']","['24,725', '']","['17,116', '']","['18,299', '']","['20,584', '']","['22,935', '']"
3155,r023,All institutions -> Stanford U.,All institutions,Stanford U.,2,22,"['25,258', '']","['29,276', '']","['25,298', '']","['24,575', '']","['18,126', '']","['17,519', '']","['13,481', '']","['12,782', '']"
3155,r024,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,23,"['27,386', '']","['33,035', '']","['27,614', '']","['23,536', '']","['12,523', '']","['10,386', '']","['10,746', '']","['9,830', '']"
3155,r025,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,24,"['23,112', '']","['21,784', '']","['20,331', '']","['23,393', '']","['10,407', '']","['10,196', '']","['9,770', '']","['9,151', '']"
3155,r026,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,25,"['18,896', '']","['21,494', '']","['23,394', '']","['23,177', '']","['13,304', '']","['13,441', '']","['14,513', '']","['14,972', '']"
3155,r027,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,26,"['15,988', '']","['14,473', '']","['18,483', '']","['23,146', '']","['14,117', '']","['12,077', '']","['13,884', '']","['19,037', '']"
3155,r028,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,27,"['16,151', '']","['21,511', '']","['21,810', '']","['22,227', '']","['11,083', '']","['11,168', '']","['8,279', '']","['9,064', '']"
3155,r029,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,28,"['16,969', '']","['16,328', '']","['18,967', '']","['21,871', '']","['9,664', '']","['8,646', '']","['11,012', '']","['11,734', '']"
3155,r030,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,29,"['20,849', '']","['19,007', '']","['21,960', '']","['21,800', '']","['6,876', '']","['7,431', '']","['9,668', '']","['10,724', '']"
3155,r031,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,30,"['21,226', '']","['20,155', '']","['22,024', '']","['20,372', '']","['14,968', '']","['14,243', '']","['16,499', '']","['13,735', '']"
3155,r032,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,31,"['7,886', '']","['8,054', '']","['15,473', '']","['20,017', '']","['6,227', '']","['6,603', '']","['9,039', '']","['14,945', '']"
3155,r033,All institutions -> Princeton U.,All institutions,Princeton U.,2,32,"['13,640', '']","['15,501', '']","['15,110', '']","['19,725', '']","['8,992', '']","['9,503', '']","['8,853', '']","['10,723', '']"
3155,r034,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,33,"['12,722', '']","['14,736', '']","['15,705', '']","['19,463', '']","['5,846', '']","['8,229', '']","['8,310', '']","['10,548', '']"
3155,r035,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,34,"['14,358', '']","['15,835', '']","['19,212', '']","['19,362', '']","['11,735', '']","['13,165', '']","['15,921', '']","['15,979', '']"
3155,r036,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,35,"['14,567', '']","['11,077', '']","['14,890', '']","['19,013', '']","['5,338', '']","['5,119', '']","['7,598', '']","['8,474', '']"
3155,r037,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,36,"['9,309', '']","['11,524', '']","['14,217', '']","['16,400', '']","['4,852', '']","['6,163', '']","['8,902', '']","['10,201', '']"
3155,r038,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,37,"['13,314', '']","['16,352', '']","['16,731', '']","['15,899', '']","['7,200', '']","['8,512', '']","['9,566', '']","['9,268', '']"
3155,r039,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,38,"['14,014', '']","['13,663', '']","['14,698', '']","['15,867', '']","['8,284', '']","['7,762', '']","['7,383', '']","['8,724', '']"
3155,r040,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,39,"['5,543', '']","['12,250', '']","['14,596', '']","['15,753', '']","['3,235', '']","['3,292', '']","['4,918', '']","['5,230', '']"
3155,r041,All institutions -> Harvard U.,All institutions,Harvard U.,2,40,"['11,229', '']","['13,534', '']","['15,431', '']","['15,229', '']","['8,090', '']","['8,443', '']","['11,290', '']","['12,576', '']"
3155,r042,All institutions -> Florida International U.,All institutions,Florida International U.,2,41,"['14,431', '']","['10,302', '']","['14,645', '']","['14,911', '']","['9,414', '']","['6,385', '']","['11,033', '']","['10,990', '']"
3155,r043,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,42,"['8,701', '']","['9,179', '']","['12,028', '']","['14,909', '']","['7,273', '']","['8,436', '']","['11,294', '']","['14,061', '']"
3155,r044,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,43,"['17,675', '']","['15,565', '']","['14,367', '']","['14,744', '']","['13,740', '']","['10,989', '']","['9,876', '']","['10,706', '']"
3155,r045,All institutions -> Brown U.,All institutions,Brown U.,2,44,"['11,838', '']","['10,670', '']","['12,539', '']","['14,727', '']","['5,639', '']","['6,810', '']","['8,359', '']","['10,694', '']"
3155,r046,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,45,"['12,009', '']","['11,083', '']","['11,537', '']","['14,614', '']","['9,016', '']","['8,160', '']","['8,169', '']","['10,351', '']"
3155,r047,All institutions -> New York U.,All institutions,New York U.,2,46,"['17,434', '']","['20,892', '']","['17,178', '']","['14,607', '']","['9,782', '']","['12,227', '']","['11,255', '']","['8,151', '']"
3155,r048,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,47,"['1,220', '']","['9,584', '']","['15,086', '']","['14,405', '']","['0', '']","['8,043', '']","['12,844', '']","['10,511', '']"
3155,r049,All institutions -> U. Florida,All institutions,U. Florida,2,48,"['18,436', '']","['12,606', '']","['12,515', '']","['13,569', '']","['5,875', '']","['7,736', '']","['7,201', '']","['8,507', '']"
3155,r050,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,49,"['8,162', '']","['10,716', '']","['12,010', '']","['12,983', '']","['3,169', '']","['4,324', '']","['5,055', '']","['4,804', '']"
3155,r051,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,50,"['13,443', '']","['12,047', '']","['11,550', '']","['12,482', '']","['6,234', '']","['4,418', '']","['4,772', '']","['4,439', '']"
3155,r052,All institutions -> U. Arizona,All institutions,U. Arizona,2,51,"['8,388', '']","['9,674', '']","['13,089', '']","['12,370', '']","['5,922', '']","['7,093', '']","['6,108', '']","['7,066', '']"
3155,r053,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,52,"['6,351', '']","['8,273', '']","['10,239', '']","['12,132', '']","['4,438', '']","['5,615', '']","['7,312', '']","['7,721', '']"
3155,r054,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,53,"['9,899', '']","['10,339', '']","['10,454', '']","['12,125', '']","['194', '']","['430', '']","['389', '']","['690', '']"
3155,r055,All institutions -> Rice U.,All institutions,Rice U.,2,54,"['11,729', '']","['12,583', '']","['11,281', '']","['11,939', '']","['10,362', '']","['10,707', '']","['9,709', '']","['10,013', '']"
3155,r056,All institutions -> Boston U.,All institutions,Boston U.,2,55,"['3,913', '']","['3,046', '']","['5,055', '']","['11,919', '']","['2,823', '']","['2,010', '']","['2,491', '']","['5,295', '']"
3155,r057,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,56,"['8,987', '']","['17,710', '']","['15,078', '']","['11,650', '']","['2,664', '']","['2,972', '']","['4,899', '']","['2,169', '']"
3155,r058,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,57,"['6,264', '']","['6,531', '']","['7,718', '']","['11,598', '']","['5,093', '']","['3,682', '']","['4,004', '']","['6,843', '']"
3155,r059,All institutions -> Florida State U.,All institutions,Florida State U.,2,58,"['8,521', '']","['9,281', '']","['11,684', '']","['11,557', '']","['3,243', '']","['4,487', '']","['4,681', '']","['3,787', '']"
3155,r060,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,59,"['9,089', '']","['9,062', '']","['9,830', '']","['11,282', '']","['6,569', '']","['5,689', '']","['5,049', '']","['5,853', '']"
3155,r061,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,60,"['11,732', '']","['12,511', '']","['11,397', '']","['10,965', '']","['7,541', '']","['7,073', '']","['6,670', '']","['6,351', '']"
3155,r062,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,61,"['7,004', '']","['8,208', '']","['9,887', '']","['10,619', '']","['2,781', '']","['4,521', '']","['5,243', '']","['3,885', '']"
3155,r063,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,62,"['12,101', '']","['12,708', '']","['11,653', '']","['10,522', '']","['7,129', '']","['7,447', '']","['6,873', '']","['5,679', '']"
3155,r064,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,63,"['6,048', '']","['7,181', '']","['9,812', '']","['10,468', '']","['5,607', '']","['6,620', '']","['7,241', '']","['8,286', '']"
3155,r065,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,64,"['15,137', '']","['14,247', '']","['10,971', '']","['10,173', '']","['14,461', '']","['13,621', '']","['10,458', '']","['9,899', '']"
3155,r066,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,65,"['9,268', '']","['9,032', '']","['8,386', '']","['9,734', '']","['5,019', '']","['5,656', '']","['6,002', '']","['6,889', '']"
3155,r067,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,66,"['11,468', '']","['9,528', '']","['9,365', '']","['9,726', '']","['6,971', '']","['6,632', '']","['6,939', '']","['7,788', '']"
3155,r068,All institutions -> U. Memphis,All institutions,U. Memphis,2,67,"['2,128', '']","['8,164', '']","['13,831', '']","['9,482', '']","['1,511', '']","['7,313', '']","['11,139', '']","['6,188', '']"
3155,r069,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,68,"['6,069', '']","['7,040', '']","['7,398', '']","['9,450', '']","['4,434', '']","['4,864', '']","['5,364', '']","['7,221', '']"
3155,r070,All institutions -> Washington State U.,All institutions,Washington State U.,2,69,"['4,322', '']","['6,346', '']","['10,746', '']","['9,377', '']","['2,516', '']","['3,320', '']","['4,170', '']","['3,520', '']"
3155,r071,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,70,"['8,679', '']","['9,237', '']","['9,227', '']","['8,919', '']","['4,188', '']","['4,429', '']","['4,870', '']","['4,828', '']"
3155,r072,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,71,"['7,109', '']","['8,111', '']","['9,666', '']","['8,869', '']","['6,244', '']","['6,190', '']","['7,939', '']","['7,304', '']"
3155,r073,All institutions -> George Washington U.,All institutions,George Washington U.,2,72,"['6,501', '']","['6,476', '']","['6,509', '']","['8,578', '']","['3,562', '']","['3,797', '']","['4,309', '']","['4,266', '']"
3155,r074,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,73,"['7,240', '']","['7,731', '']","['10,194', '']","['8,296', '']","['3,341', '']","['3,891', '']","['5,675', '']","['4,152', '']"
3155,r075,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,74,"['8,575', '']","['7,580', '']","['7,608', '']","['8,136', '']","['4,261', '']","['4,261', '']","['4,597', '']","['4,763', '']"
3155,r076,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,75,"['1,607', '']","['2,577', '']","['6,352', '']","['8,065', '']","['665', '']","['1,870', '']","['4,913', '']","['4,989', '']"
3155,r077,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,76,"['7,597', '']","['7,751', '']","['8,029', '']","['8,037', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3155,r078,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,77,"['2,859', '']","['4,134', '']","['7,719', '']","['7,812', '']","['2,185', '']","['2,575', '']","['3,965', '']","['2,858', '']"
3155,r079,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,78,"['7,068', '']","['7,189', '']","['8,803', '']","['7,707', '']","['2,325', '']","['2,796', '']","['3,049', '']","['3,184', '']"
3155,r080,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,79,"['9,024', '']","['6,818', '']","['7,888', '']","['7,562', '']","['6,919', '']","['4,693', '']","['5,724', '']","['5,544', '']"
3155,r081,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,80,"['5,581', '']","['6,458', '']","['5,746', '']","['7,481', '']","['2,334', '']","['3,008', '']","['2,611', '']","['4,108', '']"
3155,r082,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,81,"['4,140', '']","['3,694', '']","['3,578', '']","['7,301', '']","['3,594', '']","['2,516', '']","['2,647', '']","['5,023', '']"
3155,r083,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,82,"['5,197', '']","['6,405', '']","['7,442', '']","['7,176', '']","['1,422', '']","['1,986', '']","['2,135', '']","['2,607', '']"
3155,r084,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,83,"['4,471', '']","['4,506', '']","['5,719', '']","['7,144', '']","['2,063', '']","['2,445', '']","['2,412', '']","['2,575', '']"
3155,r085,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,84,"['10,515', '']","['7,073', '']","['6,328', '']","['6,944', '']","['6,791', '']","['3,637', '']","['2,716', '']","['3,822', '']"
3155,r086,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,85,"['1,818', '']","['5,034', '']","['5,277', '']","['6,541', '']","['1,818', '']","['957', '']","['1,182', '']","['2,709', '']"
3155,r087,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,86,"['3,917', '']","['3,477', '']","['6,455', '']","['6,538', '']","['1,511', '']","['1,273', '']","['4,110', '']","['4,051', '']"
3155,r088,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,87,"['3,431', '']","['4,228', '']","['5,079', '']","['6,328', '']","['2,118', '']","['2,318', '']","['2,793', '']","['3,189', '']"
3155,r089,All institutions -> Yale U.,All institutions,Yale U.,2,88,"['9,137', '']","['11,375', '']","['6,309', '']","['5,996', '']","['4,026', '']","['5,819', '']","['4,257', '']","['4,245', '']"
3155,r090,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,89,"['9,803', '']","['10,380', '']","['8,478', '']","['5,881', '']","['7,092', '']","['7,655', '']","['7,916', '']","['4,381', '']"
3155,r091,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,90,"['3,682', '']","['2,586', '']","['3,065', '']","['5,879', '']","['2,153', '']","['1,521', '']","['1,600', '']","['1,966', '']"
3155,r092,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,91,"['5,271', '']","['5,832', '']","['5,522', '']","['5,851', '']","['4,561', '']","['5,131', '']","['4,930', '']","['4,796', '']"
3155,r093,All institutions -> Duke U.,All institutions,Duke U.,2,92,"['5,271', '']","['5,611', '']","['5,785', '']","['5,845', '']","['4,778', '']","['5,139', '']","['5,454', '']","['5,497', '']"
3155,r094,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,93,"['4,441', '']","['5,488', '']","['7,723', '']","['5,571', '']","['2,239', '']","['3,238', '']","['4,724', '']","['2,621', '']"
3155,r095,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,94,"['5,242', '']","['4,633', '']","['4,465', '']","['5,504', '']","['4,543', '']","['3,658', '']","['3,820', '']","['4,583', '']"
3155,r096,All institutions -> U. Delaware,All institutions,U. Delaware,2,95,"['4,709', '']","['5,171', '']","['5,267', '']","['5,274', '']","['3,948', '']","['4,067', '']","['4,346', '']","['4,540', '']"
3155,r097,All institutions -> Clemson U.,All institutions,Clemson U.,2,96,"['4,277', '']","['5,936', '']","['5,904', '']","['5,193', '']","['1,584', '']","['2,096', '']","['3,900', '']","['2,663', '']"
3155,r098,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,97,"['4,317', '']","['4,342', '']","['4,807', '']","['5,103', '']","['2,382', '']","['2,989', '']","['3,492', '']","['2,815', '']"
3155,r099,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,98,"['874', '']","['628', '']","['868', '']","['5,088', '']","['504', '']","['124', '']","['422', '']","['2,008', '']"
3155,r100,All institutions -> U. Oregon,All institutions,U. Oregon,2,99,"['5,198', '']","['5,002', '']","['4,231', '']","['5,059', '']","['3,748', '']","['3,611', '']","['3,504', '']","['3,738', '']"
3155,r101,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,100,"['3,796', '']","['4,306', '']","['4,474', '']","['5,010', '']","['3,784', '']","['4,306', '']","['4,474', '']","['5,010', '']"
3155,r102,All institutions -> U. Houston,All institutions,U. Houston,2,101,"['5,964', '']","['5,442', '']","['7,068', '']","['4,819', '']","['3,259', '']","['3,144', '']","['4,358', '']","['3,033', '']"
3155,r103,All institutions -> Temple U.,All institutions,Temple U.,2,102,"['4,357', '']","['4,500', '']","['4,252', '']","['4,560', '']","['3,274', '']","['3,149', '']","['2,879', '']","['2,818', '']"
3155,r104,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,103,"['2,042', '']","['1,778', '']","['1,605', '']","['4,499', '']","['1,756', '']","['1,604', '']","['1,379', '']","['3,885', '']"
3155,r105,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,104,"['3,641', '']","['4,040', '']","['4,135', '']","['4,427', '']","['985', '']","['962', '']","['1,004', '']","['1,019', '']"
3155,r106,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,105,"['3,155', '']","['3,225', '']","['4,235', '']","['4,401', '']","['1,457', '']","['1,591', '']","['1,838', '']","['1,910', '']"
3155,r107,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,106,"['1,331', '']","['1,799', '']","['2,653', '']","['4,368', '']","['93', '']","['171', '']","['602', '']","['1,505', '']"
3155,r108,All institutions -> Drexel U.,All institutions,Drexel U.,2,107,"['5,393', '']","['6,125', '']","['6,599', '']","['4,298', '']","['3,349', '']","['3,684', '']","['3,964', '']","['2,827', '']"
3155,r109,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,108,"['4,184', '']","['5,056', '']","['4,349', '']","['4,278', '']","['3,985', '']","['4,067', '']","['3,800', '']","['3,761', '']"
3155,r110,All institutions -> U. Dayton,All institutions,U. Dayton,2,109,"['2,036', '']","['1,838', '']","['1,445', '']","['4,245', '']","['761', '']","['744', '']","['1,116', '']","['3,453', '']"
3155,r111,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,110,"['2,053', '']","['1,742', '']","['2,359', '']","['4,242', '']","['1,493', '']","['1,457', '']","['1,956', '']","['3,930', '']"
3155,r112,All institutions -> U. Kansas,All institutions,U. Kansas,2,111,"['3,608', '']","['4,214', '']","['4,073', '']","['4,004', '']","['2,068', '']","['2,274', '']","['1,915', '']","['2,285', '']"
3155,r113,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,112,"['2,591', '']","['2,965', '']","['3,509', '']","['3,920', '']","['1,151', '']","['1,407', '']","['1,826', '']","['2,106', '']"
3155,r114,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,113,"['3,063', '']","['2,941', '']","['3,812', '']","['3,836', '']","['1,696', '']","['1,779', '']","['1,806', '']","['2,137', '']"
3155,r115,All institutions -> Tufts U.,All institutions,Tufts U.,2,114,"['3,801', '']","['3,710', '']","['3,392', '']","['3,777', '']","['3,518', '']","['3,369', '']","['3,315', '']","['3,777', '']"
3155,r116,All institutions -> U. Georgia,All institutions,U. Georgia,2,115,"['3,599', '']","['5,554', '']","['4,902', '']","['3,731', '']","['1,729', '']","['2,019', '']","['1,305', '']","['1,453', '']"
3155,r117,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,116,"['1,871', '']","['2,171', '']","['3,586', '']","['3,694', '']","['1,406', '']","['1,976', '']","['3,273', '']","['3,006', '']"
3155,r118,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,117,"['2,710', '']","['2,880', '']","['3,251', '']","['3,681', '']","['1,410', '']","['1,581', '']","['1,759', '']","['1,934', '']"
3155,r119,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,118,"['948', '']","['1,768', '']","['3,368', '']","['3,673', '']","['125', '']","['534', '']","['504', '']","['547', '']"
3155,r120,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,119,"['1,945', '']","['2,253', '']","['3,169', '']","['3,666', '']","['1,926', '']","['2,229', '']","['3,100', '']","['3,325', '']"
3155,r121,All institutions -> U. Rochester,All institutions,U. Rochester,2,120,"['3,209', '']","['2,948', '']","['3,557', '']","['3,657', '']","['2,582', '']","['2,418', '']","['2,882', '']","['3,167', '']"
3155,r122,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,121,"['5,567', '']","['5,373', '']","['4,366', '']","['3,649', '']","['4,173', '']","['4,072', '']","['2,992', '']","['2,616', '']"
3155,r123,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,122,"['ne', '']","['ne', '']","['796', '']","['3,634', '']","['ne', '']","['ne', '']","['796', '']","['3,634', '']"
3155,r124,All institutions -> U. Iowa,All institutions,U. Iowa,2,123,"['2,496', '']","['2,327', '']","['3,017', '']","['3,599', '']","['1,637', '']","['1,750', '']","['2,443', '']","['2,958', '']"
3155,r125,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,124,"['3,266', '']","['2,908', '']","['3,192', '']","['3,562', '']","['1,715', '']","['1,213', '']","['1,497', '']","['1,885', '']"
