table_id,row_id,time_period,value
9711,r001,2008,39553
9711,r002,2008,11103
9711,r003,2008,3156
9711,r004,2008,25294
9711,r005,2009,43002
9711,r006,2009,14343
9711,r007,2009,3443
9711,r008,2009,25216
9711,r009,2010,42965
9711,r010,2010,14399
9711,r011,2010,3150
9711,r012,2010,25416
9711,r013,2011,43108
9711,r014,2011,14941
9711,r015,2011,3385
9711,r016,2011,24782
9711,r017,2012,43655
9711,r018,2012,16188
9711,r019,2012,3527
9711,r020,2012,23940
9711,r021,2013,45089
9711,r022,2013,17690
9711,r023,2013,3531
9711,r024,2013,23868
9711,r025,2014,44162
9711,r026,2014,16959
9711,r027,2014,3861
9711,r028,2014,23342
9711,r029,2015,44824
9711,r030,2015,17602
9711,r031,2015,3484
9711,r032,2015,23738
9711,r033,2016,44861
9711,r034,2016,18184
9711,r035,2016,1058
9711,r036,2016,25619
9711,r037,2017,44978
9711,r038,2017,17737
9711,r039,2017,2112
9711,r040,2017,25129
9711,r041,2018,45690
9711,r042,2018,20115
9711,r043,2018,2265
9711,r044,2018,23310
9711,r045,2019,45500
9711,r046,2019,20000
9711,r047,2019,2300
9711,r048,2019,23500
9711,r049,2020,47500
9711,r050,2020,20500
9711,r051,2020,2200
9711,r052,2020,24500
9711,r053,2021,47500
9711,r054,2021,21000
9711,r055,2021,na
9711,r056,2021,26500
