table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_companies_in_the_united_states,field_companies_outside_the_united_states_company_s_parent,field_companies_outside_the_united_states_unaffiliated_companies,field_u_s_federal_government_agencies,field_u_s_state_government_agencies,field_foreign_government_agencies,field_u_s_universities_colleges_and_academic_researchers,field_foreign_universities_colleges_and_academic_researchers,field_all_other_in_the_united_states,field_all_other_outside_the_united_states
8828,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['284 - 291', '&nbsp;']","['0', '&nbsp;']","['284 - 291', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']"
8828,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['10,918', '&nbsp;']","['2,592', '&nbsp;']","['6,342', '&nbsp;']","['856', '&nbsp;']","['1,066', '&nbsp;']","['14', '&nbsp;']","['0 - 4', '&nbsp;']","['2', '&nbsp;']","['*', '&nbsp;']","['35', '&nbsp;']","['4 - 12', '&nbsp;']"
8828,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['189', '&nbsp;']","['0', '&nbsp;']","['187', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']"
8828,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['32 - 39', '&nbsp;']","['1', '&nbsp;']","['0 - 11', '&nbsp;']","['4', '&nbsp;']","['25', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']","['*', 'i']","['0', '&nbsp;']"
8828,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['26', '&nbsp;']","['19', '&nbsp;']","['5', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']"
8828,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['98', '&nbsp;']","['1', '&nbsp;']","['95', '&nbsp;']","['*', 'i']","['2', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']"
8828,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['20', '&nbsp;']","['0 - 6', '&nbsp;']","['*', '&nbsp;']","['12', '&nbsp;']","['0 - 2', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['4', '&nbsp;']","['0', '&nbsp;']"
8828,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['60', '&nbsp;']","['38', '&nbsp;']","['7', '&nbsp;']","['2', '&nbsp;']","['12', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']"
8828,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['1,152', '&nbsp;']","['214', '&nbsp;']","['684', '&nbsp;']","['141', '&nbsp;']","['98', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['4', '&nbsp;']","['0', '&nbsp;']","['9', '&nbsp;']","['0', '&nbsp;']"
8828,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['10 - 52', '&nbsp;']","['0', '&nbsp;']","['0 - 57', '&nbsp;']","['0 - 57', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8828,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['686', '&nbsp;']","['*', 'i']","['606', '&nbsp;']","['79', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']"
8828,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['122', '&nbsp;']","['20', '&nbsp;']","['10', '&nbsp;']","['0', '&nbsp;']","['87', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']"
8828,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['292 - 334', '&nbsp;']","['194', '&nbsp;']","['10 - 70', '&nbsp;']","['4 - 63', '&nbsp;']","['9', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']","['6', '&nbsp;']","['0', '&nbsp;']"
8828,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['11,030', '&nbsp;']","['1,586', '&nbsp;']","['2,727', '&nbsp;']","['227', '&nbsp;']","['6,434', 'i']","['3', '&nbsp;']","['29', '&nbsp;']","['6', '&nbsp;']","['*', '&nbsp;']","['14', '&nbsp;']","['6', '&nbsp;']"
8828,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['996', 'i']","['0 - 446', 'i']","['116', '&nbsp;']","['7', '&nbsp;']","['366 - 531', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['4', '&nbsp;']","['0', '&nbsp;']","['5', '&nbsp;']","['4', '&nbsp;']"
8828,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['2,380', '&nbsp;']","['70', '&nbsp;']","['2,068', '&nbsp;']","['169', '&nbsp;']","['68', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['2', '&nbsp;']","['2', '&nbsp;']"
8828,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['7,493', '&nbsp;']","['1,072', '&nbsp;']","['503', '&nbsp;']","['43', '&nbsp;']","['5,837', 'i']","['2', '&nbsp;']","['29', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']"
8828,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['251', '&nbsp;']","['9', '&nbsp;']","['224', '&nbsp;']","['*', '&nbsp;']","['12', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']"
8828,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['7,025', 'i']","['1,002', '&nbsp;']","['160 - 235', '&nbsp;']","['0 - 44', '&nbsp;']","['5,788', 'i']","['1', '&nbsp;']","['0 - 30', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8828,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['217', '&nbsp;']","['61', '&nbsp;']","['43 - 120', '&nbsp;']","['0 - 44', '&nbsp;']","['38', '&nbsp;']","['*', '&nbsp;']","['0 - 30', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']"
8828,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['161', '&nbsp;']","['0 - 446', '&nbsp;']","['40', '&nbsp;']","['8', '&nbsp;']","['0 - 162', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']"
8828,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['506', '&nbsp;']","['48', '&nbsp;']","['413', '&nbsp;']","['10', '&nbsp;']","['29', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']"
8828,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['18,564', '&nbsp;']","['1,355', '&nbsp;']","['2,664', '&nbsp;']","['362', 'i']","['13,961', 'i']","['17', '&nbsp;']","['95', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['107', '&nbsp;']","['3', '&nbsp;']"
8828,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['3,599', '&nbsp;']","['654', '&nbsp;']","['2,570', '&nbsp;']","['273', 'i']","['68', '&nbsp;']","['17', '&nbsp;']","['*', 'i']","['*', '&nbsp;']","['0', '&nbsp;']","['17', 'i']","['*', 'i']"
8828,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['13,803', 'i']","['684 - 702', '&nbsp;']","['42', '&nbsp;']","['74 - 90', '&nbsp;']","['12,797', 'i']","['*', '&nbsp;']","['95', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['89', '&nbsp;']","['3', '&nbsp;']"
8828,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['13,011', 'i']","['661', '&nbsp;']","['42', '&nbsp;']","['75', '&nbsp;']","['12,051', 'i']","['0', '&nbsp;']","['90', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['89', '&nbsp;']","['3', '&nbsp;']"
8828,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['793', '&nbsp;']","['24 - 42', '&nbsp;']","['0', '&nbsp;']","['0 - 16', '&nbsp;']","['746', '&nbsp;']","['*', '&nbsp;']","['5', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8828,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['6', '&nbsp;']","['0 - 7', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0 - 7', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8828,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,155', '&nbsp;']","['0 - 18', '&nbsp;']","['52', '&nbsp;']","['0 - 16', 'i']","['1,088 - 1,098', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']"
8828,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['3', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8828,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['215 - 233', '&nbsp;']","['41 - 57', '&nbsp;']","['78 - 199', '&nbsp;']","['7', '&nbsp;']","['65 - 72', '&nbsp;']","['1', '&nbsp;']","['0 - 4', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['6 - 12', '&nbsp;']","['*', '&nbsp;']"
8828,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['173', '&nbsp;']","['42', '&nbsp;']","['79', '&nbsp;']","['7', '&nbsp;']","['36', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['7', '&nbsp;']","['*', '&nbsp;']"
8828,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['42 - 60', '&nbsp;']","['0 - 15', '&nbsp;']","['0 - 120', '&nbsp;']","['0', '&nbsp;']","['29 - 36', '&nbsp;']","['0', '&nbsp;']","['0 - 4', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0 - 6', '&nbsp;']","['0', '&nbsp;']"
8828,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['27,608', '&nbsp;']","['15,643', 'i']","['3,622', '&nbsp;']","['435', '&nbsp;']","['7,195', '&nbsp;']","['157', '&nbsp;']","['2', '&nbsp;']","['47', '&nbsp;']","['2', '&nbsp;']","['498', '&nbsp;']","['9', '&nbsp;']"
8828,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['45', '&nbsp;']","['12 - 43', 'i']","['0', '&nbsp;']","['0 - 26', 'i']","['3', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['1', 'i']"
8828,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['40', '&nbsp;']","['0', '&nbsp;']","['4', '&nbsp;']","['0', '&nbsp;']","['35', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']"
8828,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['58', '&nbsp;']","['9', '&nbsp;']","['32', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['17', 'i']","['0', '&nbsp;']"
8828,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['2 - 50', '&nbsp;']","['0', '&nbsp;']","['0 - 51', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8828,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['3', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']"
8828,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['1,113', '&nbsp;']","['206', '&nbsp;']","['427', '&nbsp;']","['28', '&nbsp;']","['364', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['88', '&nbsp;']","['*', '&nbsp;']"
8828,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['509', '&nbsp;']","['181', '&nbsp;']","['187', '&nbsp;']","['*', '&nbsp;']","['65', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['76', '&nbsp;']","['*', '&nbsp;']"
8828,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8828,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['509', '&nbsp;']","['181', '&nbsp;']","['187', '&nbsp;']","['*', '&nbsp;']","['65', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['76', '&nbsp;']","['*', '&nbsp;']"
8828,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['54 - 66', '&nbsp;']","['0 - 14', '&nbsp;']","['26 - 64', '&nbsp;']","['0', '&nbsp;']","['2 - 14', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']"
8828,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['446', '&nbsp;']","['13', '&nbsp;']","['101 - 121', '&nbsp;']","['28', '&nbsp;']","['287', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0 - 13', '&nbsp;']","['0', '&nbsp;']"
8828,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['91 - 105', '&nbsp;']","['0 - 14', '&nbsp;']","['54 - 113', '&nbsp;']","['0', '&nbsp;']","['0 - 11', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0 - 13', '&nbsp;']","['0', '&nbsp;']"
8828,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['92', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['45', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['41', '&nbsp;']","['0', '&nbsp;']"
8828,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']"
8828,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']"
8828,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
