table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_performed_by_the_company,field_performed_by_others
1375,r001,All industries,All industries,,,,,1,"21–23, 31–33, 42–81","['435,403', '  ']","['388,057', '  ']","['47,346', ' ']"
1375,r002,All industries -> Manufacturing industries,All industries,Manufacturing industries,,,,2,31–33,"['305,593', '  ']","['263,081', '  ']","['42,512', ' ']"
1375,r003,All industries -> Manufacturing industries -> Food,All industries,Manufacturing industries,Food,,,3,311,"['5,771', '  ']","['5,601', '  ']","['170', ' ']"
1375,r004,All industries -> Manufacturing industries -> Beverages and tobacco products,All industries,Manufacturing industries,Beverages and tobacco products,,,3,312,"['1,880', '  ']","['1,531', '  ']","['349', ' ']"
1375,r005,"All industries -> Manufacturing industries -> Textiles, apparel, and leather products",All industries,Manufacturing industries,"Textiles, apparel, and leather products",,,3,313–16,"['1,252', '  ']","['1,237', 'i ']","['15', 'i']"
1375,r006,All industries -> Manufacturing industries -> Wood products,All industries,Manufacturing industries,Wood products,,,3,321,"['212', '  ']","['196', '  ']","['16', ' ']"
1375,r007,All industries -> Manufacturing industries -> Paper,All industries,Manufacturing industries,Paper,,,3,322,"['932', '  ']","['929', '  ']","['3', ' ']"
1375,r008,All industries -> Manufacturing industries -> Printing and related support activities,All industries,Manufacturing industries,Printing and related support activities,,,3,323,"['225', '  ']","['222', 'i ']","['2', 'i']"
1375,r009,All industries -> Manufacturing industries -> Petroleum and coal products,All industries,Manufacturing industries,Petroleum and coal products,,,3,324,"['D', '  ']","['411', '  ']","['D', ' ']"
1375,r010,All industries -> Manufacturing industries -> Chemicals,All industries,Manufacturing industries,Chemicals,,,3,325,"['110,658', '  ']","['76,311', '  ']","['34,347', ' ']"
1375,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['2,997', '  ']","['2,817', '  ']","['180', ' ']"
1375,r012,"All industries -> Manufacturing industries -> Chemicals -> Resins, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resins, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['1,065', '  ']","['1,027', '  ']","['38', ' ']"
1375,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticides, fertilizers, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticides, fertilizers, and other agricultural chemicals",,4,3253,"['1,528', 'i ']","['1,483', 'i ']","['45', ' ']"
1375,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['99,287', '  ']","['65,751', '  ']","['33,535', ' ']"
1375,r015,"All industries -> Manufacturing industries -> Chemicals -> Soaps, cleaning compounds, and toilet preparations",All industries,Manufacturing industries,Chemicals,"Soaps, cleaning compounds, and toilet preparations",,4,3256,"['3,954', '  ']","['3,447', '  ']","['506', ' ']"
1375,r016,"All industries -> Manufacturing industries -> Chemicals -> Paints, coatings, adhesives, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paints, coatings, adhesives, and other chemicals",,4,"3255, 3259","['1,828', '  ']","['1,785', '  ']","['43', ' ']"
1375,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['4,625', '  ']","['4,412', '  ']","['213', ' ']"
1375,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,770', '  ']","['1,459', '  ']","['311', ' ']"
1375,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['698', '  ']","['652', '  ']","['46', 'i']"
1375,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['2,456', '  ']","['2,370', '  ']","['86', ' ']"
1375,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['15,445', '  ']","['14,863', '  ']","['582', ' ']"
1375,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implements,All industries,Manufacturing industries,Machinery,Agricultural implements,,4,33311,"['2,426', '  ']","['2,175', '  ']","['251', ' ']"
1375,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['3,745', '  ']","['3,745', '  ']","['*', ' ']"
1375,r024,"All industries -> Manufacturing industries -> Machinery -> Engines, turbines, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engines, turbines, and power transmission equipment",,4,3336,"['2,281', '  ']","['2,269', '  ']","['12', ' ']"
1375,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['6,993', '  ']","['6,674', '  ']","['319', ' ']"
