table_id,row_id,question_full_path,question_level_1,question_level_2,question_hierarchy_depth,field_survey_item,field_aggregate_amount
1371,r056,Company and financial information (US$millions) -> 2.33a,Company and financial information (US$millions),2.33a,2,Land and structures,"['3,072', '&nbsp;']"
1371,r057,Company and financial information (US$millions) -> 2.33b,Company and financial information (US$millions),2.33b,2,Equipment,"['11,839', '&nbsp;']"
1371,r058,Company and financial information (US$millions) -> 2.33c,Company and financial information (US$millions),2.33c,2,Capitalized software,"['6,793', '&nbsp;']"
1371,r059,Company and financial information (US$millions) -> 2.33d,Company and financial information (US$millions),2.33d,2,All other capital expenditures for R&D,"['3,543', '&nbsp;']"
1371,r060,"Company and financial information (US$millions) -> 3.1j, 3.4c",Company and financial information (US$millions),"3.1j, 3.4c",2,Worldwide R&D paid for by others and performed by the company and others,"['74,224', '&nbsp;']"
1371,r061,Company and financial information (US$millions) -> 3.1a,Company and financial information (US$millions),3.1a,2,R&D reimbursed by the company's foreign parent or owner,"['17,447', '&nbsp;']"
1371,r062,Company and financial information (US$millions) -> 3.1b,Company and financial information (US$millions),3.1b,2,Collaborative R&D reimbursed by business partners,"['7,939', '&nbsp;']"
1371,r063,Company and financial information (US$millions) -> 3.1c,Company and financial information (US$millions),3.1c,2,R&D paid for by government or private foundation grants,"['12,564', '&nbsp;']"
1371,r064,Company and financial information (US$millions) -> 3.1d,Company and financial information (US$millions),3.1d,2,Defense RDT&E goods or services provided to the federal government or government contractors,"['13,646', '&nbsp;']"
1371,r065,Company and financial information (US$millions) -> 3.1f,Company and financial information (US$millions),3.1f,2,Medical nonclinical R&D services provided to others not owned by the company,"['3,354', 'i']"
1371,r066,Company and financial information (US$millions) -> 3.1e,Company and financial information (US$millions),3.1e,2,Medical clinical trial Phase I–III services provided to others not owned by the company,"['11,544', '&nbsp;']"
1371,r067,Company and financial information (US$millions) -> 3.1g,Company and financial information (US$millions),3.1g,2,Nondefense custom software development or computer systems designed for others not owned by the company,"['277', '&nbsp;']"
1371,r068,Company and financial information (US$millions) -> 3.1h,Company and financial information (US$millions),3.1h,2,"Prototype development, production, and testing for customer's products","['1,496', '&nbsp;']"
1371,r069,Company and financial information (US$millions) -> 3.1i,Company and financial information (US$millions),3.1i,2,All other R&D services not included in 3.1a–3.1h provided to the federal government or to others not owned by the company ,"['5,957', 'i']"
1371,r070,"Company and financial information (US$millions) -> 3.4c, 3.1j",Company and financial information (US$millions),"3.4c, 3.1j",2,Worldwide R&D paid for by others and performed by the company and others,"['74,224', '&nbsp;']"
1371,r071,Company and financial information (US$millions) -> 3.4a,Company and financial information (US$millions),3.4a,2,Domestic R&D paid for by others and performed by the company and others,"['66,309', '&nbsp;']"
1371,r072,Company and financial information (US$millions) -> 3.4b,Company and financial information (US$millions),3.4b,2,Foreign R&D paid for by others and performed by the company and others,"['7,915', '&nbsp;']"
1371,r073,Company and financial information (US$millions) -> 3.7m(1),Company and financial information (US$millions),3.7m(1),2,Domestic R&D paid for by others and performed by the company and others,"['66,309', '&nbsp;']"
1371,r074,Company and financial information (US$millions) -> 3.7a(1),Company and financial information (US$millions),3.7a(1),2,"Salaries, wages, and fringe benefits","['34,074', '&nbsp;']"
1371,r075,Company and financial information (US$millions) -> 3.7b(1),Company and financial information (US$millions),3.7b(1),2,Stock-based compensation,"['576', '&nbsp;']"
1371,r076,Company and financial information (US$millions) -> 3.7c(1),Company and financial information (US$millions),3.7c(1),2,"Leased or temporary staffing, including on-site contractors","['1,868', '&nbsp;']"
1371,r077,Company and financial information (US$millions) -> 3.7d(1),Company and financial information (US$millions),3.7d(1),2,Expensed equipment,"['424', '&nbsp;']"
1371,r078,Company and financial information (US$millions) -> 3.7e(1),Company and financial information (US$millions),3.7e(1),2,Materials and supplies,"['5,101', '&nbsp;']"
1371,r079,Company and financial information (US$millions) -> 3.7f(1),Company and financial information (US$millions),3.7f(1),2,Leased facilities and equipment rental payments,"['993', '&nbsp;']"
1371,r080,Company and financial information (US$millions) -> 3.7g(1),Company and financial information (US$millions),3.7g(1),2,Depreciation and amortization of R&D property and equipment,"['1,154', '&nbsp;']"
1371,r081,Company and financial information (US$millions) -> 3.7h(1),Company and financial information (US$millions),3.7h(1),2,Royalties and licensing fees,"['56', '&nbsp;']"
1371,r082,Company and financial information (US$millions) -> 3.7i(1),Company and financial information (US$millions),3.7i(1),2,Payments to business partners for collaborative R&D,"['2,029', '&nbsp;']"
1371,r083,Company and financial information (US$millions) -> 3.7j(1),Company and financial information (US$millions),3.7j(1),2,Purchased R&D services,"['7,326', '&nbsp;']"
1371,r084,Company and financial information (US$millions) -> 3.7k(1),Company and financial information (US$millions),3.7k(1),2,All other purchased services except R&D,"['2,912', '&nbsp;']"
1371,r085,Company and financial information (US$millions) -> 3.7l(1),Company and financial information (US$millions),3.7l(1),2,All other costs,"['9,797', '&nbsp;']"
1371,r086,Company and financial information (US$millions) -> 3.8(3),Company and financial information (US$millions),3.8(3),2,Worldwide R&D paid for and performed by others,"['10,450', '&nbsp;']"
1371,r087,Company and financial information (US$millions) -> 3.8(1),Company and financial information (US$millions),3.8(1),2,Domestic R&D paid for and performed by others,"['9,355', '&nbsp;']"
1371,r088,Company and financial information (US$millions) -> 3.8(2),Company and financial information (US$millions),3.8(2),2,Foreign R&D paid for and performed by others,"['1,095', '&nbsp;']"
1371,r089,Company and financial information (US$millions) -> 3.9(3),Company and financial information (US$millions),3.9(3),2,Worldwide R&D paid for by others and performed by the company,"['63,774', '&nbsp;']"
1371,r090,"Company and financial information (US$millions) -> 3.9(1), 3.14i",Company and financial information (US$millions),"3.9(1), 3.14i",2,Domestic R&D paid for by others and performed by the company,"['56,954', '&nbsp;']"
1371,r091,Company and financial information (US$millions) -> 3.9(2),Company and financial information (US$millions),3.9(2),2,Foreign R&D paid for by others and performed by the company,"['6,820', '&nbsp;']"
1371,r092,"Company and financial information (US$millions) -> 3.14i, 3.9(1)",Company and financial information (US$millions),"3.14i, 3.9(1)",2,Domestic R&D paid for by others and performed by the company,"['56,954', '&nbsp;']"
1371,r093,Company and financial information (US$millions) -> 3.14a,Company and financial information (US$millions),3.14a,2,Companies in the United States,"['14,239', '&nbsp;']"
1371,r094,Company and financial information (US$millions) -> 3.14b,Company and financial information (US$millions),3.14b,2,Your company's foreign parent or owner,"['14,766', '&nbsp;']"
1371,r095,Company and financial information (US$millions) -> 3.14c,Company and financial information (US$millions),3.14c,2,Companies outside the United States,"['2,926', '&nbsp;']"
1371,r096,"Company and financial information (US$millions) -> 3.14d, 3.18j, 3.19c",Company and financial information (US$millions),"3.14d, 3.18j, 3.19c",2,U.S. federal government agencies or laboratories,"['23,772', '&nbsp;']"
1371,r097,Company and financial information (US$millions) -> 3.14e,Company and financial information (US$millions),3.14e,2,U.S. state and local government agencies or laboratories,"['171', '&nbsp;']"
1371,r098,Company and financial information (US$millions) -> 3.14f,Company and financial information (US$millions),3.14f,2,"U.S. universities, colleges, and academic researchers","['127', '&nbsp;']"
1371,r099,Company and financial information (US$millions) -> 3.14g,Company and financial information (US$millions),3.14g,2,All other organizations in the United States,"['851', '&nbsp;']"
1371,r100,Company and financial information (US$millions) -> 3.14h,Company and financial information (US$millions),3.14h,2,All other organizations outside the United States,"['100', '&nbsp;']"
1371,r101,"Company and financial information (US$millions) -> 3.18j, 3.14d, 3.19c",Company and financial information (US$millions),"3.18j, 3.14d, 3.19c",2,Federally funded R&D performed by the company,"['23,772', '&nbsp;']"
1371,r102,Company and financial information (US$millions) -> 3.18a,Company and financial information (US$millions),3.18a,2,Department of Defense,"['16,458', '&nbsp;']"
1371,r103,Company and financial information (US$millions) -> 3.18b,Company and financial information (US$millions),3.18b,2,Department of Energy,"['1,011', 'i']"
1371,r104,Company and financial information (US$millions) -> 3.18c,Company and financial information (US$millions),3.18c,2,National Aeronautics and Space Administration,"['4,037', 'i']"
1371,r105,Company and financial information (US$millions) -> 3.18d,Company and financial information (US$millions),3.18d,2,National Institutes of Health,"['652', '&nbsp;']"
1371,r106,Company and financial information (US$millions) -> 3.18e,Company and financial information (US$millions),3.18e,2,Department of Homeland Security,"['D', '&nbsp;']"
1371,r107,Company and financial information (US$millions) -> 3.18f,Company and financial information (US$millions),3.18f,2,Department of Transportation,"['46', '&nbsp;']"
1371,r108,Company and financial information (US$millions) -> 3.18g,Company and financial information (US$millions),3.18g,2,Environmental Protection Agency,"['2', '&nbsp;']"
1371,r109,Company and financial information (US$millions) -> 3.18h,Company and financial information (US$millions),3.18h,2,National Science Foundation,"['23', '&nbsp;']"
1371,r110,Company and financial information (US$millions) -> 3.18i,Company and financial information (US$millions),3.18i,2,Other U.S. federal agencies,"['D', '&nbsp;']"
1371,r111,"Company and financial information (US$millions) -> 3.19c, 3.14d, 3.18j",Company and financial information (US$millions),"3.19c, 3.14d, 3.18j",2,Federally funded R&D performed by the company by type of agreement,"['23,772', '&nbsp;']"
1371,r112,Company and financial information (US$millions) -> 3.19a,Company and financial information (US$millions),3.19a,2,Contracts,"['22,951', '&nbsp;']"
1371,r113,Company and financial information (US$millions) -> 3.19b,Company and financial information (US$millions),3.19b,2,Grants and all other agreements,"['821', '&nbsp;']"
1371,r114,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Domestic R&D paid for by others and performed by the company,"['&nbsp;', '&nbsp;']"
1371,r115,Company and financial information (US$millions) -> 3.23,Company and financial information (US$millions),3.23,2,Performed at largest domestic location,"['26,458', '&nbsp;']"
1371,r116,Company and financial information (US$millions) -> 3.25,Company and financial information (US$millions),3.25,2,Performed at second-largest domestic location,"['4,753', '&nbsp;']"
1371,r117,Company and financial information (US$millions) -> 3.26,Company and financial information (US$millions),3.26,2,Domestic R&D paid for and performed by others,"['9,355', '&nbsp;']"
1371,r118,Company and financial information (US$millions) -> 3.27,Company and financial information (US$millions),3.27,2,Domestic R&D paid for by U.S. federal government agencies or laboratories and performed by others,"['3,549', '&nbsp;']"
1371,r119,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Projected R&D to be paid for by others and performed by the company in 2017,"['&nbsp;', '&nbsp;']"
1371,r120,Company and financial information (US$millions) -> 3.28,Company and financial information (US$millions),3.28,2,Worldwide R&D to be paid for by others and performed by the company,"['77,612', '&nbsp;']"
1371,r121,Company and financial information (US$millions) -> 3.29,Company and financial information (US$millions),3.29,2,Domestic R&D to be paid for by others and performed by the company,"['61,937', '&nbsp;']"
1371,r122,Company and financial information (US$millions) -> 3.30,Company and financial information (US$millions),3.30,2,Domestic R&D to be paid for by U.S. federal government and performed by the company,"['25,411', '&nbsp;']"
1371,r123,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Domestic R&D paid for and performed by the company,"['&nbsp;', '&nbsp;']"
1371,r124,Company and financial information (US$millions) -> 4.3,Company and financial information (US$millions),4.3,2,R&D directed toward business areas or product lines new to company,"['52,234', '&nbsp;']"
1371,r125,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Type of R&D (character of work),"['&nbsp;', '&nbsp;']"
1371,r126,Company and financial information (US$millions) -> 4.6b,Company and financial information (US$millions),4.6b,2,Basic research,"['19,143', '&nbsp;']"
1371,r127,Company and financial information (US$millions) -> 4.6a,Company and financial information (US$millions),4.6a,2,Applied research,"['48,806', '&nbsp;']"
1371,r128,Company and financial information (US$millions) -> 4.5b,Company and financial information (US$millions),4.5b,2,Development,"['249,782', '&nbsp;']"
1371,r129,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Application areas,"['&nbsp;', '&nbsp;']"
1371,r130,Company and financial information (US$millions) -> 4.7,Company and financial information (US$millions),4.7,2,Energy applications,"['20,341', '&nbsp;']"
1371,r131,Company and financial information (US$millions) -> 4.8,Company and financial information (US$millions),4.8,2,Environmental protection applications,"['7,426', '&nbsp;']"
1371,r132,Company and financial information (US$millions) -> 4.9,Company and financial information (US$millions),4.9,2,Defense applications,"['10,369', '&nbsp;']"
1371,r133,Company and financial information (US$millions) -> 4.10,Company and financial information (US$millions),4.10,2,Health or medical applications,"['78,699', '&nbsp;']"
1371,r134,Company and financial information (US$millions) -> 4.11,Company and financial information (US$millions),4.11,2,Agricultural applications,"['5,705', 'i']"
1371,r135,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Technology focus areas,"['&nbsp;', '&nbsp;']"
1371,r136,Company and financial information (US$millions) -> 4.12,Company and financial information (US$millions),4.12,2,Software products and software embedded in other projects or products,"['111,933', 'i']"
1371,r137,Company and financial information (US$millions) -> 4.13,Company and financial information (US$millions),4.13,2,Biotechnology,"['36,970', '&nbsp;']"
1371,r138,Company and financial information (US$millions) -> 4.14,Company and financial information (US$millions),4.14,2,Nanotechnology,"['23,823', 'i']"
1371,r139,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Domestic R&D paid for by others and performed by the company,"['&nbsp;', '&nbsp;']"
1371,r140,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Type of R&D (character of work),"['&nbsp;', '&nbsp;']"
1371,r141,Company and financial information (US$millions) -> 4.18b,Company and financial information (US$millions),4.18b,2,Basic research,"['5,501', 'i']"
1371,r142,Company and financial information (US$millions) -> 4.18a,Company and financial information (US$millions),4.18a,2,Applied research,"['12,213', '&nbsp;']"
1371,r143,Company and financial information (US$millions) -> 4.17b,Company and financial information (US$millions),4.17b,2,Development,"['39,239', '&nbsp;']"
1371,r144,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Application areas,"['&nbsp;', '&nbsp;']"
1371,r145,Company and financial information (US$millions) -> 4.19,Company and financial information (US$millions),4.19,2,Energy applications,"['2,296', '&nbsp;']"
1371,r146,Company and financial information (US$millions) -> 4.20,Company and financial information (US$millions),4.20,2,Environmental protection applications,"['1,792', '&nbsp;']"
1371,r147,Company and financial information (US$millions) -> 4.21,Company and financial information (US$millions),4.21,2,Defense applications,"['17,680', '&nbsp;']"
1371,r148,Company and financial information (US$millions) -> 4.22,Company and financial information (US$millions),4.22,2,Health or medical applications,"['17,989', 'i']"
1371,r149,Company and financial information (US$millions) -> 4.23,Company and financial information (US$millions),4.23,2,Agricultural applications,"['686', '&nbsp;']"
1371,r150,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Technology focus areas,"['&nbsp;', '&nbsp;']"
1371,r151,Company and financial information (US$millions) -> 4.24,Company and financial information (US$millions),4.24,2,Software products and software embedded in other projects or products,"['8,890', '&nbsp;']"
1371,r152,Company and financial information (US$millions) -> 4.25,Company and financial information (US$millions),4.25,2,Biotechnology,"['7,823', '&nbsp;']"
1371,r153,Company and financial information (US$millions) -> 4.26,Company and financial information (US$millions),4.26,2,Nanotechnology,"['1,482', 'i']"
1371,r154,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Federally funded R&D performed by the company,"['&nbsp;', '&nbsp;']"
1371,r155,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Type of R&D (character of work),"['&nbsp;', '&nbsp;']"
1371,r156,Company and financial information (US$millions) -> 4.30b,Company and financial information (US$millions),4.30b,2,Basic research,"['2,005', 'i']"
1371,r157,Company and financial information (US$millions) -> 4.30a,Company and financial information (US$millions),4.30a,2,Applied research,"['5,181', 'i']"
1371,r158,Company and financial information (US$millions) -> 4.29b,Company and financial information (US$millions),4.29b,2,Development,"['16,586', '&nbsp;']"
1371,r159,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Technology focus areas,"['&nbsp;', '&nbsp;']"
1371,r160,Company and financial information (US$millions) -> 4.31,Company and financial information (US$millions),4.31,2,Software products and software embedded in other projects or products,"['4,481', 'i']"
1371,r161,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Foreign R&D paid for and performed by the company,"['&nbsp;', '&nbsp;']"
1371,r162,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Type of R&D (character of work),"['&nbsp;', '&nbsp;']"
1371,r163,Company and financial information (US$millions) -> 4.33a,Company and financial information (US$millions),4.33a,2,Research,"['15,569', '&nbsp;']"
1371,r164,Company and financial information (US$millions) -> 4.33b,Company and financial information (US$millions),4.33b,2,Development,"['54,757', '&nbsp;']"
1371,r165,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Foreign R&D paid for by others and performed by the company,"['&nbsp;', '&nbsp;']"
1371,r166,Company and financial information (US$millions) ->  - ,Company and financial information (US$millions), - ,2,Type of R&D (character of work),"['&nbsp;', '&nbsp;']"
1371,r167,Company and financial information (US$millions) -> 4.35a,Company and financial information (US$millions),4.35a,2,Research,"['1,861', 'i']"
1371,r168,Company and financial information (US$millions) -> 4.35b,Company and financial information (US$millions),4.35b,2,Development,"['4,959', 'i']"
1371,r169,Employees (thousands),Employees (thousands),,1,,"['', '']"
1371,r170,Employees (thousands) ->  - ,Employees (thousands), - ,2,Worldwide,"['&nbsp;', '&nbsp;']"
1371,r171,"Employees (thousands) -> 5.1, 5.2(3)",Employees (thousands),"5.1, 5.2(3)",2,Total employees,"['30,667', '&nbsp;']"
1371,r172,Employees (thousands) -> 5.3b(3),Employees (thousands),5.3b(3),2,Non-R&D employees,"['28,472', '&nbsp;']"
1371,r173,Employees (thousands) -> 5.3a(3),Employees (thousands),5.3a(3),2,R&D employees,"['2,195', '&nbsp;']"
1371,r174,Employees (thousands) -> 5.5a(3),Employees (thousands),5.5a(3),2,Female,"['594', '&nbsp;']"
1371,r175,Employees (thousands) -> 5.5b(3),Employees (thousands),5.5b(3),2,Male,"['1,601', '&nbsp;']"
1371,r176,Employees (thousands) -> 5.6a(3),Employees (thousands),5.6a(3),2,Researchers,"['1,551', '&nbsp;']"
1371,r177,Employees (thousands) -> 5.6b(3),Employees (thousands),5.6b(3),2,Technicians,"['431', '&nbsp;']"
1371,r178,Employees (thousands) -> 5.6c(3),Employees (thousands),5.6c(3),2,Support staff,"['213', '&nbsp;']"
1371,r179,Employees (thousands) ->  - ,Employees (thousands), - ,2,Domestic,"['&nbsp;', '&nbsp;']"
1371,r180,Employees (thousands) -> 5.2(1),Employees (thousands),5.2(1),2,Total employees,"['19,293', '&nbsp;']"
1371,r181,Employees (thousands) -> 5.3b(1),Employees (thousands),5.3b(1),2,Non-R&D employees,"['17,772', '&nbsp;']"
1371,r182,Employees (thousands) -> 5.3a(1),Employees (thousands),5.3a(1),2,R&D employees,"['1,522', '&nbsp;']"
1371,r183,Employees (thousands) -> 5.5a(1),Employees (thousands),5.5a(1),2,Female,"['399', '&nbsp;']"
1371,r184,Employees (thousands) -> 5.5b(1),Employees (thousands),5.5b(1),2,Male,"['1,122', '&nbsp;']"
1371,r185,Employees (thousands) -> 5.6a(1),Employees (thousands),5.6a(1),2,Researchers,"['1,064', '&nbsp;']"
1371,r186,Employees (thousands) -> 5.6b(1),Employees (thousands),5.6b(1),2,Technicians,"['306', '&nbsp;']"
1371,r187,Employees (thousands) -> 5.6c(1),Employees (thousands),5.6c(1),2,Support staff,"['152', '&nbsp;']"
