table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_sciences_and_mathematics,field_engineering,field_environmental_sciences,field_life_sciences,field_physical_sciences,field_psychology,field_social_sciences,field_other_sciences_nec
6392,r001,All agencies surveyed,All agencies surveyed,,,,,1,34618983.6,1911534.3,3377909.6,1436331.5,21665684.0,2404712.6,1935726.2,450586.5,1436498.9
6392,r002,All agencies surveyed -> Departments,All agencies surveyed,Departments,,,,2,,,,,,,,,
6392,r003,All agencies surveyed -> Departments -> Department of Agriculture,All agencies surveyed,Departments,Department of Agriculture,,,3,861682.5,940.0,94688.3,10029.8,693725.3,22594.9,0.0,39704.3,0.0
6392,r004,All agencies surveyed -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies surveyed,Departments,Department of Agriculture,Agricultural Research Service,,4,140935.1,183.2,1268.4,620.1,129477.1,9048.0,0.0,338.2,0.0
6392,r005,All agencies surveyed -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies surveyed,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,5828.2,0.0,0.0,0.0,5828.2,0.0,0.0,0.0,0.0
6392,r006,All agencies surveyed -> Departments -> Department of Agriculture -> Economic Research Service,All agencies surveyed,Departments,Department of Agriculture,Economic Research Service,,4,4095.9,0.0,0.0,0.0,0.0,0.0,0.0,4095.9,0.0
6392,r007,All agencies surveyed -> Departments -> Department of Agriculture -> Forest Service,All agencies surveyed,Departments,Department of Agriculture,Forest Service,,4,24950.8,689.6,1522.0,4312.3,13515.5,403.4,0.0,4507.9,0.0
6392,r008,All agencies surveyed -> Departments -> Department of Agriculture -> National Agricultural Statistics Service,All agencies surveyed,Departments,Department of Agriculture,National Agricultural Statistics Service,,4,67.2,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6392,r009,All agencies surveyed -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies surveyed,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,683005.3,0.0,91897.8,5097.4,542104.5,13143.4,0.0,30762.2,0.0
6392,r010,All agencies surveyed -> Departments -> Department of Agriculture -> Rural Business-Cooperative Service,All agencies surveyed,Departments,Department of Agriculture,Rural Business-Cooperative Service,,4,2800.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0
6392,r011,All agencies surveyed -> Departments -> Department of Defense,All agencies surveyed,Departments,Department of Defense,,,3,2427132.1,520469.4,620464.2,123969.4,315410.1,176032.3,18515.4,86390.9,565880.5
6392,r012,All agencies surveyed -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies surveyed,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,584166.1,301855.7,73401.5,9533.7,158586.0,27847.9,7317.4,0.0,5624.0
6392,r013,All agencies surveyed -> Departments -> Department of Defense -> Defense Health Agency,All agencies surveyed,Departments,Department of Defense,Defense Health Agency,,4,41595.0,0.0,0.0,0.0,41595.0,0.0,0.0,0.0,0.0
