table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_non_medical_school_r_d_expenditures,field_all_medical_school_r_d_expenditures,field_all_r_d_expenditures
5417,r051,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,50,"['324,581', '']","['327,421', '']","['652,002', '']"
5417,r052,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,51,"['320,463', '']","['0', '']","['320,463', '']"
5417,r053,"All institutions -> U. Tennessee, Knoxville<sup>c</sup>",All institutions,"U. Tennessee, Knoxville<sup>c</sup>",2,52,"['320,407', '']","['0', '']","['320,407', '']"
5417,r054,All institutions -> Emory U.,All institutions,Emory U.,2,53,"['319,720', '']","['489,072', '']","['808,792', '']"
5417,r055,All institutions -> Florida State U.,All institutions,Florida State U.,2,54,"['318,206', '']","['32,224', '']","['350,430', '']"
5417,r056,All institutions -> Utah State U.,All institutions,Utah State U.,2,55,"['304,256', '']","['0', '']","['304,256', '']"
5417,r057,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,56,"['288,930', '']","['816,602', '']","['1,105,532', '']"
5417,r058,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,57,"['286,733', '']","['0', '']","['286,733', '']"
5417,r059,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,58,"['281,007', '']","['51,173', '']","['332,180', '']"
5417,r060,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,59,"['280,485', '']","['0', '']","['280,485', '']"
5417,r061,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,60,"['268,385', '']","['0', '']","['268,385', '']"
5417,r062,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,61,"['255,281', '']","['0', '']","['255,281', '']"
5417,r063,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,62,"['254,434', '']","['0', '']","['254,434', '']"
5417,r064,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,63,"['253,142', '']","['164,532', '']","['417,674', '']"
5417,r065,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,64,"['246,551', '']","['29,378', '']","['275,929', '']"
5417,r066,All institutions -> Duke U.,All institutions,Duke U.,2,65,"['245,390', '']","['951,248', '']","['1,196,638', '']"
5417,r067,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,66,"['244,804', '']","['483,750', '']","['728,554', '']"
5417,r068,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,67,"['234,675', '']","['4,668', '']","['239,343', '']"
5417,r069,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,68,"['233,399', '']","['128,810', '']","['362,209', '']"
5417,r070,All institutions -> U. Iowa,All institutions,U. Iowa,2,69,"['232,632', '']","['305,951', '']","['538,583', '']"
5417,r071,All institutions -> Clemson U.,All institutions,Clemson U.,2,70,"['228,597', '']","['0', '']","['228,597', '']"
5417,r072,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,71,"['227,573', '']","['0', '']","['227,573', '']"
5417,r073,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,72,"['227,535', '']","['0', '']","['227,535', '']"
5417,r074,All institutions -> U. Kansas,All institutions,U. Kansas,2,73,"['224,881', '']","['143,930', '']","['368,811', '']"
5417,r075,All institutions -> Florida International U.,All institutions,Florida International U.,2,74,"['223,602', '']","['13,240', '']","['236,842', '']"
5417,r076,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,75,"['223,230', '']","['188,917', '']","['412,147', '']"
5417,r077,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,76,"['221,439', '']","['1,429,634', '']","['1,651,073', '']"
5417,r078,All institutions -> George Mason U.,All institutions,George Mason U.,2,77,"['221,006', '']","['0', '']","['221,006', '']"
5417,r079,All institutions -> U. Delaware,All institutions,U. Delaware,2,78,"['220,445', '']","['0', '']","['220,445', '']"
5417,r080,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,79,"['219,389', '']","['0', '']","['219,389', '']"
5417,r081,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,80,"['215,952', '']","['206,086', '']","['422,038', '']"
5417,r082,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,81,"['213,900', '']","['0', '']","['213,900', '']"
5417,r083,All institutions -> George Washington U.,All institutions,George Washington U.,2,82,"['206,955', '']","['63,414', '']","['270,369', '']"
5417,r084,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,83,"['205,330', '']","['669,341', '']","['874,671', '']"
5417,r085,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,84,"['203,482', '']","['129,862', '']","['333,344', '']"
5417,r086,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,85,"['202,451', '']","['0', '']","['202,451', '']"
5417,r087,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,86,"['201,281', '']","['18,183', '']","['219,464', '']"
5417,r088,All institutions -> U. Houston,All institutions,U. Houston,2,87,"['200,205', '']","['223', '']","['200,428', '']"
5417,r089,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,88,"['200,068', '']","['0', '']","['200,068', '']"
5417,r090,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,89,"['199,643', '']","['0', '']","['199,643', '']"
5417,r091,All institutions -> Rice U.,All institutions,Rice U.,2,90,"['198,681', '']","['0', '']","['198,681', '']"
5417,r092,All institutions -> Yale U.,All institutions,Yale U.,2,91,"['196,730', '']","['897,405', '']","['1,094,135', '']"
5417,r093,All institutions -> Temple U.,All institutions,Temple U.,2,92,"['196,479', '']","['103,228', '']","['299,707', '']"
5417,r094,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,93,"['189,788', '']","['257,102', '']","['446,890', '']"
5417,r095,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,94,"['189,016', '']","['91,115', '']","['280,131', '']"
5417,r096,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,95,"['187,060', '']","['0', '']","['187,060', '']"
5417,r097,All institutions -> U. Colorado Denver and Anschutz Medical Campus,All institutions,U. Colorado Denver and Anschutz Medical Campus,2,96,"['186,024', '']","['368,619', '']","['554,643', '']"
5417,r098,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,97,"['184,778', '']","['433,448', '']","['618,226', '']"
5417,r099,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,98,"['172,270', '']","['12,624', '']","['184,894', '']"
5417,r100,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,99,"['168,411', '']","['157,938', '']","['326,349', '']"
5417,r101,All institutions -> Tufts U.,All institutions,Tufts U.,2,100,"['168,214', '']","['48,027', '']","['216,241', '']"
5417,r102,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,101,"['166,285', '']","['0', '']","['166,285', '']"
5417,r103,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,102,"['165,887', '']","['0', '']","['165,887', '']"
5417,r104,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,103,"['164,070', '']","['0', '']","['164,070', '']"
5417,r105,All institutions -> U. Dayton,All institutions,U. Dayton,2,104,"['163,718', '']","['0', '']","['163,718', '']"
5417,r106,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,105,"['161,641', '']","['26,811', '']","['188,452', '']"
5417,r107,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,106,"['156,901', '']","['0', '']","['156,901', '']"
5417,r108,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,107,"['155,715', '']","['0', '']","['155,715', '']"
5417,r109,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,108,"['155,645', '']","['0', '']","['155,645', '']"
5417,r110,All institutions -> U. Chicago,All institutions,U. Chicago,2,109,"['155,330', '']","['303,561', '']","['458,891', '']"
5417,r111,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,110,"['153,816', '']","['0', '']","['153,816', '']"
5417,r112,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,111,"['152,404', '']","['767,811', '']","['920,215', '']"
5417,r113,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,112,"['152,299', '']","['0', '']","['152,299', '']"
5417,r114,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,113,"['150,400', '']","['0', '']","['150,400', '']"
5417,r115,All institutions -> U. Rochester,All institutions,U. Rochester,2,114,"['150,219', '']","['246,992', '']","['397,211', '']"
5417,r116,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,115,"['149,652', '']","['0', '']","['149,652', '']"
5417,r117,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,116,"['144,362', '']","['99,013', '']","['243,375', '']"
5417,r118,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,117,"['143,701', '']","['119,769', '']","['263,470', '']"
5417,r119,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,118,"['138,586', '']","['0', '']","['138,586', '']"
5417,r120,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,119,"['138,088', '']","['0', '']","['138,088', '']"
5417,r121,All institutions -> Brown U.,All institutions,Brown U.,2,120,"['136,108', '']","['130,019', '']","['266,127', '']"
5417,r122,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,121,"['133,793', '']","['0', '']","['133,793', '']"
5417,r123,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,122,"['132,192', '']","['0', '']","['132,192', '']"
5417,r124,All institutions -> U. Maine,All institutions,U. Maine,2,123,"['132,184', '']","['0', '']","['132,184', '']"
5417,r125,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,124,"['131,648', '']","['0', '']","['131,648', '']"
5417,r126,All institutions -> Tulane U.,All institutions,Tulane U.,2,125,"['130,069', '']","['74,361', '']","['204,430', '']"
5417,r127,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,126,"['129,456', '']","['154,418', '']","['283,874', '']"
5417,r128,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,127,"['128,712', '']","['31,078', '']","['159,790', '']"
5417,r129,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,128,"['117,870', '']","['0', '']","['117,870', '']"
5417,r130,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,129,"['115,198', '']","['0', '']","['115,198', '']"
5417,r131,All institutions -> U. Oregon,All institutions,U. Oregon,2,130,"['114,259', '']","['0', '']","['114,259', '']"
5417,r132,All institutions -> U. Idaho,All institutions,U. Idaho,2,131,"['112,810', '']","['0', '']","['112,810', '']"
5417,r133,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,132,"['111,073', '']","['162,789', '']","['273,862', '']"
5417,r134,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,133,"['110,372', '']","['148,287', '']","['258,659', '']"
5417,r135,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,134,"['110,218', '']","['0', '']","['110,218', '']"
5417,r136,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,135,"['109,967', '']","['0', '']","['109,967', '']"
5417,r137,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,136,"['108,628', '']","['0', '']","['108,628', '']"
5417,r138,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,137,"['107,623', '']","['0', '']","['107,623', '']"
5417,r139,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,138,"['107,275', '']","['0', '']","['107,275', '']"
5417,r140,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,139,"['101,404', '']","['428,734', '']","['530,138', '']"
5417,r141,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,140,"['97,710', '']","['0', '']","['97,710', '']"
5417,r142,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,141,"['96,826', '']","['9,046', '']","['105,872', '']"
5417,r143,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,142,"['96,529', '']","['227,981', '']","['324,510', '']"
5417,r144,All institutions -> Drexel U.,All institutions,Drexel U.,2,143,"['96,094', '']","['47,029', '']","['143,123', '']"
5417,r145,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,144,"['95,200', '']","['0', '']","['95,200', '']"
5417,r146,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,145,"['93,061', '']","['0', '']","['93,061', '']"
5417,r147,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,146,"['92,216', '']","['0', '']","['92,216', '']"
5417,r148,All institutions -> U. Miami,All institutions,U. Miami,2,147,"['91,700', '']","['289,710', '']","['381,410', '']"
5417,r149,All institutions -> U. Vermont,All institutions,U. Vermont,2,148,"['85,358', '']","['105,789', '']","['191,147', '']"
5417,r150,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,149,"['85,026', '']","['26,637', '']","['111,663', '']"
5417,r151,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,150,"['84,239', '']","['0', '']","['84,239', '']"
5417,r152,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,151,"['83,867', '']","['0', '']","['83,867', '']"
5417,r153,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,152,"['83,435', '']","['356,343', '']","['439,778', '']"
5417,r154,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,153,"['80,022', '']","['163,237', '']","['243,259', '']"
5417,r155,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,154,"['79,403', '']","['43,557', '']","['122,960', '']"
5417,r156,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,155,"['78,517', '']","['0', '']","['78,517', '']"
5417,r157,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,156,"['78,189', '']","['0', '']","['78,189', '']"
5417,r158,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,157,"['77,927', '']","['0', '']","['77,927', '']"
5417,r159,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,158,"['76,908', '']","['125,498', '']","['202,406', '']"
5417,r160,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,159,"['72,322', '']","['0', '']","['72,322', '']"
5417,r161,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,160,"['72,225', '']","['523,714', '']","['595,939', '']"
5417,r162,All institutions -> American U.,All institutions,American U.,2,161,"['71,839', '']","['0', '']","['71,839', '']"
5417,r163,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,162,"['71,387', '']","['0', '']","['71,387', '']"
5417,r164,All institutions -> Texas State U.,All institutions,Texas State U.,2,163,"['70,714', '']","['0', '']","['70,714', '']"
5417,r165,All institutions -> U. Memphis,All institutions,U. Memphis,2,164,"['69,463', '']","['0', '']","['69,463', '']"
5417,r166,All institutions -> William & Mary,All institutions,William & Mary,2,165,"['66,763', '']","['0', '']","['66,763', '']"
5417,r167,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,166,"['65,704', '']","['0', '']","['65,704', '']"
5417,r168,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,167,"['64,456', '']","['0', '']","['64,456', '']"
5417,r169,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,168,"['64,219', '']","['0', '']","['64,219', '']"
5417,r170,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,169,"['63,201', '']","['0', '']","['63,201', '']"
5417,r171,All institutions -> Boston C.,All institutions,Boston C.,2,170,"['63,063', '']","['0', '']","['63,063', '']"
5417,r172,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,171,"['62,903', '']","['0', '']","['62,903', '']"
5417,r173,All institutions -> U. Louisville,All institutions,U. Louisville,2,172,"['61,440', '']","['137,378', '']","['198,818', '']"
5417,r174,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,173,"['61,069', '']","['0', '']","['61,069', '']"
5417,r175,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,174,"['60,939', '']","['0', '']","['60,939', '']"
5417,r176,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,175,"['60,686', '']","['0', '']","['60,686', '']"
5417,r177,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,176,"['58,982', '']","['0', '']","['58,982', '']"
5417,r178,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,177,"['57,777', '']","['0', '']","['57,777', '']"
5417,r179,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,178,"['54,560', '']","['0', '']","['54,560', '']"
5417,r180,All institutions -> Kent State U.,All institutions,Kent State U.,2,179,"['50,307', '']","['0', '']","['50,307', '']"
5417,r181,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,180,"['50,050', '']","['0', '']","['50,050', '']"
5417,r182,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,181,"['47,915', '']","['224,675', '']","['272,590', '']"
5417,r183,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,182,"['47,301', '']","['0', '']","['47,301', '']"
5417,r184,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,183,"['47,001', '']","['0', '']","['47,001', '']"
5417,r185,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,184,"['46,033', '']","['7,812', '']","['53,845', '']"
5417,r186,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,185,"['45,966', '']","['0', '']","['45,966', '']"
5417,r187,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,186,"['44,747', '']","['0', '']","['44,747', '']"
5417,r188,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,187,"['44,364', '']","['3,028', '']","['47,392', '']"
5417,r189,All institutions -> Mercer U.,All institutions,Mercer U.,2,188,"['43,837', '']","['5,279', '']","['49,116', '']"
5417,r190,All institutions -> Portland State U.,All institutions,Portland State U.,2,189,"['43,667', '']","['0', '']","['43,667', '']"
5417,r191,All institutions -> Boise State U.,All institutions,Boise State U.,2,190,"['43,307', '']","['0', '']","['43,307', '']"
5417,r192,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,191,"['43,092', '']","['0', '']","['43,092', '']"
5417,r193,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,192,"['43,081', '']","['0', '']","['43,081', '']"
5417,r194,All institutions -> Ohio U.,All institutions,Ohio U.,2,193,"['42,450', '']","['9,464', '']","['51,914', '']"
5417,r195,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,194,"['42,197', '']","['0', '']","['42,197', '']"
5417,r196,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,195,"['42,022', '']","['160,550', '']","['202,572', '']"
5417,r197,All institutions -> U. Denver,All institutions,U. Denver,2,196,"['41,349', '']","['0', '']","['41,349', '']"
5417,r198,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,197,"['41,319', '']","['0', '']","['41,319', '']"
5417,r199,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,198,"['41,295', '']","['4,337', '']","['45,632', '']"
5417,r200,All institutions -> U. West Florida,All institutions,U. West Florida,2,199,"['40,051', '']","['0', '']","['40,051', '']"
5417,r201,All institutions -> Baylor U.,All institutions,Baylor U.,2,200,"['39,765', '']","['0', '']","['39,765', '']"
