table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_domestic_r_d_paid_for_by_others_and_performed_by_the_company,field_depreciation,field_capital_expenditures_related_to_r_da,field_adjusted_domestic_r_d_paid_for_by_the_company_and_others,field_change_amount,field_change_percent
9704,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['233', '  ']","['2', '  ']","['0', '&nbsp;']","['232', '  ']","['-2', '  ']","['-0.8', '  ']"
9704,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['78', '  ']","['2', '  ']","['0', '&nbsp;']","['76', '  ']","['-2', '  ']","['-2.2', '  ']"
9704,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['36,300', 'i ']","['1,312', 'i ']","['0', '&nbsp;']","['34,988', 'i ']","['-1,312', 'i ']","['-3.6', '  ']"
9704,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['183', 'i ']","['6', 'i ']","['0', '&nbsp;']","['177', 'i ']","['-6', 'i ']","['-3.1', '  ']"
9704,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['35', 'i ']","['0', '  ']","['0', '&nbsp;']","['35', 'i ']","['0', '  ']","['0.0', '  ']"
9704,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['84', '  ']","['2', 'r ']","['0', '&nbsp;']","['82', '  ']","['-2', '  ']","['-2.9', '  ']"
9704,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['4 - 8', '  ']","['2', 'r ']","['0', '&nbsp;']","['2 - 6', '  ']","['-2', '  ']","['D', '  ']"
9704,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['8 - 10', '  ']","['0 - 2', '  ']","['0', '&nbsp;']","['6 - 10', '  ']","['-2 - 0', '  ']","['D', '  ']"
9704,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['1,366', '  ']","['32', '  ']","['0', '&nbsp;']","['1,335', '  ']","['-32', '  ']","['-2.3', '  ']"
9704,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['631', '  ']","['26', '  ']","['0', '&nbsp;']","['605', '  ']","['-26', '  ']","['-4.1', '  ']"
9704,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['23', 'r ']","['0', '  ']","['0', '&nbsp;']","['23', 'r ']","['0', '  ']","['0.0', '  ']"
9704,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['608', '  ']","['26', '  ']","['0', '&nbsp;']","['582', '  ']","['-26', '  ']","['-4.2', '  ']"
9704,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['30 - 98', '  ']","['0 - 5', '  ']","['0', '&nbsp;']","['25 - 98', '  ']","['-5 - 0', '  ']","['D', '  ']"
9704,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['607', '  ']","['2', '  ']","['0', '&nbsp;']","['605', '  ']","['-2', '  ']","['-0.3', '  ']"
9704,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['29 - 99', '  ']","['0 - 5', '  ']","['0', '&nbsp;']","['25 - 99', '  ']","['-5 - 0', '  ']","['D', '  ']"
9704,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['45', '  ']","['0', '  ']","['0', '&nbsp;']","['45', '  ']","['0', '  ']","['0.0', '  ']"
9704,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['0 - 1', '  ']","['0', '  ']","['0', '&nbsp;']","['0 - 1', '  ']","['0', '  ']","['0.0', '  ']"
9704,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0', '  ']","['0', '  ']","['0', '&nbsp;']","['0', '  ']","['0', '  ']","['NA', '  ']"
9704,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['0 - 1', '  ']","['0', '  ']","['0', '&nbsp;']","['0 - 1', '  ']","['0', '  ']","['0.0', '  ']"
9704,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['34,413', 'i ']","['1,268', 'i ']","['0', '&nbsp;']","['33,145', 'i ']","['-1,268', 'i ']","['-3.7', '  ']"
9704,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,007', '  ']","['5', '  ']","['0', '&nbsp;']","['2,002', '  ']","['-5', '  ']","['-0.2', '  ']"
9704,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['3,221', '  ']","['49', '  ']","['0', '&nbsp;']","['3,172', '  ']","['-49', '  ']","['-1.5', '  ']"
9704,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['28,019', 'i ']","['1,200', 'i ']","['0', '&nbsp;']","['26,819', 'i ']","['-1,200', 'i ']","['-4.3', '  ']"
9704,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['73', 'i ']","['*', 'i ']","['0', '&nbsp;']","['73', 'i ']","['*', 'i ']","['-0.4', '  ']"
9704,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['7,374', '  ']","['183', '  ']","['0', '&nbsp;']","['7,191', '  ']","['-183', '  ']","['-2.5', '  ']"
9704,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['20,046', 'i ']","['1,013', 'i ']","['0', '&nbsp;']","['19,034', 'i ']","['-1,013', 'i ']","['-5.1', '  ']"
9704,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['525', '  ']","['4', '  ']","['0', '&nbsp;']","['521', '  ']","['-4', '  ']","['-0.8', '  ']"
9704,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['1,166', '  ']","['14', '  ']","['0', '&nbsp;']","['1,152', '  ']","['-14', '  ']","['-1.2', '  ']"
9704,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['95', '  ']","['1', '  ']","['0', '&nbsp;']","['94', '  ']","['-1', '  ']","['-0.8', '  ']"
9704,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['62 - 66', '  ']","['0 - 4', '  ']","['0', '&nbsp;']","['58 - 66', '  ']","['-4 - 0', '  ']","['D', '  ']"
9704,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['74,695', '  ']","['2,747', '  ']","['0', '&nbsp;']","['71,948', '  ']","['-2,747', '  ']","['-3.7', '  ']"
9704,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9704,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>b</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>b</sup>,,,3,–,"['1,219', '  ']","['16', '  ']","['0', '&nbsp;']","['1,203', '  ']","['-16', '  ']","['-1.3', '  ']"
9704,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['2,434', '  ']","['29', '  ']","['0', '&nbsp;']","['2,406', '  ']","['-29', '  ']","['-1.2', '  ']"
9704,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9704,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['2,052', '  ']","['45', '  ']","['0', '&nbsp;']","['2,008', '  ']","['-45', '  ']","['-2.2', '  ']"
9704,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['3,993', '  ']","['69', '  ']","['0', '&nbsp;']","['3,924', '  ']","['-69', '  ']","['-1.7', '  ']"
9704,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9704,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['3,358', '  ']","['73', '  ']","['0', '&nbsp;']","['3,285', '  ']","['-73', '  ']","['-2.2', '  ']"
9704,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['3,777', '  ']","['167', '  ']","['0', '&nbsp;']","['3,610', '  ']","['-167', '  ']","['-4.4', '  ']"
9704,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['11,006', '  ']","['542', '  ']","['0', '&nbsp;']","['10,464', '  ']","['-542', '  ']","['-4.9', '  ']"
9704,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['8,944', 'i ']","['478', 'i ']","['0', '&nbsp;']","['8,466', 'i ']","['-478', 'i ']","['-5.3', '  ']"
9704,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['20,549', '  ']","['833', 'i ']","['0', '&nbsp;']","['19,716', '  ']","['-833', 'i ']","['-4.1', '  ']"
9704,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['17,361', '  ']","['495', '  ']","['0', '&nbsp;']","['16,866', 'i ']","['-495', '  ']","['-2.9', '  ']"
