table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_economies_by_income_status,field_2000_fractional_count,field_2000_whole_count,field_2001_fractional_count,field_2001_whole_count,field_2002_fractional_count,field_2002_whole_count,field_2003_fractional_count,field_2003_whole_count,field_2004_fractional_count,field_2004_whole_count,field_2005_fractional_count,field_2005_whole_count,field_2006_fractional_count,field_2006_whole_count,field_2007_fractional_count,field_2007_whole_count,field_2008_fractional_count,field_2008_whole_count,field_2009_fractional_count,field_2009_whole_count,field_2010_fractional_count,field_2010_whole_count,field_2011_fractional_count,field_2011_whole_count,field_2012_fractional_count,field_2012_whole_count,field_2013_fractional_count,field_2013_whole_count,field_2014_fractional_count,field_2014_whole_count,field_2015_fractional_count,field_2015_whole_count,field_2016_fractional_count,field_2016_whole_count,field_2017_fractional_count,field_2017_whole_count,field_2018_fractional_count,field_2018_whole_count
1832,r001,World,World,,,,1,,125662.0,125662,132046.0,132046,138040.0,138040,144093.0,144093,147615.0,147615,172952.0,172952,183672.0,183672,191630.0,191630,190174.0,190174,195223.0,195223,199117.0,199117,209765.0,209765,205992.0,205992,211293.0,211293,217238.0,217238,212658.0,212658,213724.0,213724,233007.0,233007,233009.0,233009
1832,r002,World -> North America,World,North America,,,2,,28902.88,35257,30820.05,37485,31219.23,38237,33703.89,41751,32824.74,40960,40957.83,49986,41927.99,51235,41875.07,51602,38723.81,48263,39136.95,49158,38617.86,48652,41013.71,51803,39474.99,50681,38460.67,49977,37158.07,48914,35626.95,47294,33539.5,45387,35765.22,48389,32011.32,44291
1832,r003,World -> North America -> Canada,World,North America,Canada,,3,High,2278.36,3359,2236.13,3338,2571.41,3782,2689.96,4058,2719.67,4173,3346.21,5022,3544.45,5243,3695.77,5541,3608.0,5442,3784.98,5722,3534.06,5350,4102.82,6114,3829.85,5916,3835.49,5877,3654.97,5780,3529.16,5541,3272.98,5330,3396.9,5552,3103.14,5374
1832,r004,World -> North America -> Greenland,World,North America,Greenland,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.17,1,0.38,1,0.33,1,0.1,1,0.82,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1832,r005,World -> North America -> Mexico,World,North America,Mexico,,3,Upper-middle,800.48,1153,867.87,1285,921.9,1304,1017.48,1398,930.03,1327,1259.12,1745,1452.02,1953,1347.03,1881,1374.95,1911,1180.43,1758,1257.76,1824,1342.47,2004,1357.89,2093,1334.09,2061,1479.72,2147,1481.42,2146,1510.86,2245,1694.23,2467,1597.62,2356
1832,r006,World -> North America -> United States,World,North America,United States,,3,High,25824.03,31767,27716.05,33941,27725.91,34312,29996.45,37561,29175.04,36721,36352.5,44771,36931.52,45556,36832.1,45840,33740.48,42541,34171.21,43344,33825.94,43030,35567.6,45467,34287.25,44659,33291.09,43798,32023.38,42832,30616.37,41324,28755.66,39573,30674.09,42181,27310.56,38401
1832,r007,World -> Central America and Caribbean,World,Central America and Caribbean,,,2,,133.2,235,133.28,239,142.93,247,141.54,257,116.29,231,156.12,318,161.22,337,146.06,297,186.45,355,142.7,286,139.63,330,188.19,411,140.14,373,116.31,347,154.49,377,139.12,329,133.91,397,124.67,407,134.14,465
1832,r008,World -> Central America and Caribbean -> Antigua and Barbuda,World,Central America and Caribbean,Antigua and Barbuda,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.83,1,0.0,0
1832,r009,"World -> Central America and Caribbean -> Bahamas, The",World,Central America and Caribbean,"Bahamas, The",,3,High,0.0,0,0.0,0,0.0,0,0.25,1,0.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.13,1,0.25,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.44,3,2.12,8
1832,r010,World -> Central America and Caribbean -> Barbados,World,Central America and Caribbean,Barbados,,3,High,1.67,4,8.33,9,3.75,5,13.5,14,7.5,8,4.25,8,2.75,4,2.0,2,4.25,5,2.5,4,4.02,9,3.36,13,6.19,13,2.02,8,4.0,4,7.67,10,4.2,5,3.0,3,4.63,6
1832,r011,World -> Central America and Caribbean -> Belize,World,Central America and Caribbean,Belize,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.11,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1832,r012,World -> Central America and Caribbean -> Costa Rica,World,Central America and Caribbean,Costa Rica,,3,Upper-middle,3.5,7,4.23,8,7.92,12,3.04,6,6.13,9,6.08,17,5.85,14,6.48,11,9.29,20,5.3,11,5.32,16,9.67,22,11.4,23,6.03,16,16.14,36,17.71,33,17.92,38,12.08,40,16.21,38
1832,r013,World -> Central America and Caribbean -> Cuba,World,Central America and Caribbean,Cuba,,3,Upper-middle,64.86,123,51.68,103,53.2,109,56.26,127,41.01,98,74.26,139,60.0,135,53.38,123,67.21,135,44.1,101,38.92,107,83.85,160,47.46,118,49.58,134,75.61,163,48.57,111,55.5,158,55.69,135,56.02,134
1832,r014,World -> Central America and Caribbean -> Dominica,World,Central America and Caribbean,Dominica,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.5,1,0.04,1,0.0,0,0.0,0,0.0,0
1832,r015,World -> Central America and Caribbean -> Dominican Republic,World,Central America and Caribbean,Dominican Republic,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.17,2,0.7,2,0.7,2,1.22,2,0.31,3,0.38,2,0.0,0,0.0,0,0.0,0,0.11,1,1.35,5,0.78,5
1832,r016,World -> Central America and Caribbean -> El Salvador,World,Central America and Caribbean,El Salvador,,3,Lower-middle,0.0,0,0.33,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.33,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.14,1,0.5,1,0.0,0
