table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_united_states_and_u_s_territories_industry,field_extramural_united_states_and_u_s_territories_industry_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_universities_and_colleges,field_extramural_united_states_and_u_s_territories_university_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_other_nonprofits,field_extramural_united_states_and_u_s_territories_nonprofit_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_state_local_governments,field_extramural_foreign
6344,r021,Department of Defense -> Defense Health Agency -> RDT&E -> Total research,Department of Defense,Defense Health Agency,RDT&E,Total research,,4,164.1,33.3,38.8,0.0,41.6,0.0,46.5,1.9,0.0,1.9
6344,r022,Department of Defense -> Defense Health Agency -> RDT&E -> Total research -> Basic research,Department of Defense,Defense Health Agency,RDT&E,Total research,Basic research,5,10.7,4.3,0.6,0.0,0.3,0.0,5.5,0.05,0.0,0.0
6344,r023,Department of Defense -> Defense Health Agency -> RDT&E -> Total research -> Applied research,Department of Defense,Defense Health Agency,RDT&E,Total research,Applied research,5,153.4,29.0,38.2,0.0,41.3,0.0,41.1,1.9,0.0,1.9
6344,r024,Department of Defense -> Defense Health Agency -> RDT&E -> Total experimental development<sup>b</sup>,Department of Defense,Defense Health Agency,RDT&E,Total experimental development<sup>b</sup>,,4,2706.4,1064.3,361.4,0.0,661.8,0.3,581.0,1.6,0.3,35.7
6344,r025,Department of Defense -> Defense Health Agency -> RDT&E -> Total experimental development<sup>b</sup> -> Advanced technology,Department of Defense,Defense Health Agency,RDT&E,Total experimental development<sup>b</sup>,Advanced technology,5,1706.0,250.6,226.4,0.0,647.8,0.3,547.4,1.6,0.3,31.5
6344,r026,Department of Defense -> Defense Health Agency -> RDT&E -> Total experimental development<sup>b</sup> -> Major systems,Department of Defense,Defense Health Agency,RDT&E,Total experimental development<sup>b</sup>,Major systems,5,1000.4,813.7,134.9,0.0,14.0,0.0,33.6,0.0,0.0,4.1
6344,r027,Department of Defense -> Defense Health Agency -> RDT&E -> Total operational systems development<sup>c</sup>,Department of Defense,Defense Health Agency,RDT&E,Total operational systems development<sup>c</sup>,,4,13.4,6.9,4.9,0.0,0.5,0.0,1.2,0.05,0.0,0.0
6344,r028,Department of Defense -> Department of the Air Force,Department of Defense,Department of the Air Force,,,,2,,,,,,,,,,
6344,r029,Department of Defense -> Department of the Air Force -> RDT&E,Department of Defense,Department of the Air Force,RDT&E,,,3,38844.6,6522.0,31346.4,169.5,553.7,34.0,9.0,183.3,0.8,26.1
6344,r030,Department of Defense -> Department of the Air Force -> RDT&E -> Total research,Department of Defense,Department of the Air Force,RDT&E,Total research,,4,2248.8,1101.3,596.2,2.3,467.6,1.6,8.9,46.7,0.8,23.3
6344,r031,Department of Defense -> Department of the Air Force -> RDT&E -> Total research -> Basic research,Department of Defense,Department of the Air Force,RDT&E,Total research,Basic research,5,520.3,76.3,32.9,0.1,383.4,0.4,5.6,0.6,0.05,21.0
6344,r032,Department of Defense -> Department of the Air Force -> RDT&E -> Total research -> Applied research,Department of Defense,Department of the Air Force,RDT&E,Total research,Applied research,5,1728.5,1025.0,563.4,2.2,84.2,1.1,3.4,46.2,0.7,2.3
6344,r033,Department of Defense -> Department of the Air Force -> RDT&E -> Total experimental development<sup>b</sup>,Department of Defense,Department of the Air Force,RDT&E,Total experimental development<sup>b</sup>,,4,9434.4,3574.4,5537.6,133.1,84.3,25.5,0.05,79.5,0.05,0.1
6344,r034,Department of Defense -> Department of the Air Force -> RDT&E -> Total experimental development<sup>b</sup> -> Advanced technology,Department of Defense,Department of the Air Force,RDT&E,Total experimental development<sup>b</sup>,Advanced technology,5,952.2,176.0,734.5,3.1,29.9,0.7,0.05,8.1,0.05,0.0
6344,r035,Department of Defense -> Department of the Air Force -> RDT&E -> Total experimental development<sup>b</sup> -> Major systems,Department of Defense,Department of the Air Force,RDT&E,Total experimental development<sup>b</sup>,Major systems,5,8482.2,3398.3,4803.1,130.0,54.4,24.9,0.0,71.4,0.0,0.1
6344,r036,Department of Defense -> Department of the Air Force -> RDT&E -> Total operational systems development<sup>c</sup>,Department of Defense,Department of the Air Force,RDT&E,Total operational systems development<sup>c</sup>,,4,27161.4,1846.3,25212.6,34.1,1.8,6.9,0.0,57.1,0.0,2.7
6344,r037,Department of Defense -> Department of the Army,Department of Defense,Department of the Army,,,,2,,,,,,,,,,
6344,r038,Department of Defense -> Department of the Army -> RDT&E,Department of Defense,Department of the Army,RDT&E,,,3,12338.9,4111.9,6585.0,2.3,1007.9,26.5,295.9,245.9,0.0,63.5
6344,r039,Department of Defense -> Department of the Army -> RDT&E -> Total research,Department of Defense,Department of the Army,RDT&E,Total research,,4,1906.7,292.0,939.3,1.5,495.7,14.5,81.6,61.1,0.0,21.0
6344,r040,Department of Defense -> Department of the Army -> RDT&E -> Total research -> Basic research,Department of Defense,Department of the Army,RDT&E,Total research,Basic research,5,524.0,31.1,102.9,0.05,328.0,10.9,12.1,20.4,0.0,18.5
6344,r041,Department of Defense -> Department of the Army -> RDT&E -> Total research -> Applied research,Department of Defense,Department of the Army,RDT&E,Total research,Applied research,5,1382.7,260.9,836.5,1.5,167.7,3.5,69.5,40.7,0.0,2.5
6344,r042,Department of Defense -> Department of the Army -> RDT&E -> Total experimental development<sup>b</sup>,Department of Defense,Department of the Army,RDT&E,Total experimental development<sup>b</sup>,,4,8879.7,3155.7,4810.0,0.8,510.0,11.1,176.8,173.0,0.0,42.3
6344,r043,Department of Defense -> Department of the Army -> RDT&E -> Total experimental development<sup>b</sup> -> Advanced technology,Department of Defense,Department of the Army,RDT&E,Total experimental development<sup>b</sup>,Advanced technology,5,1487.4,405.9,803.2,0.2,127.9,3.8,56.1,71.7,0.0,18.7
6344,r044,Department of Defense -> Department of the Army -> RDT&E -> Total experimental development<sup>b</sup> -> Major systems,Department of Defense,Department of the Army,RDT&E,Total experimental development<sup>b</sup>,Major systems,5,7392.3,2749.8,4006.8,0.6,382.2,7.3,120.7,101.3,0.0,23.6
6344,r045,Department of Defense -> Department of the Army -> RDT&E -> Total operational systems development<sup>c</sup>,Department of Defense,Department of the Army,RDT&E,Total operational systems development<sup>c</sup>,,4,1552.5,664.3,835.6,0.0,2.2,0.9,37.5,11.8,0.0,0.3
6344,r046,Department of Defense -> Department of the Navy,Department of Defense,Department of the Navy,,,,2,,,,,,,,,,
6344,r047,Department of Defense -> Department of the Navy -> RDT&E,Department of Defense,Department of the Navy,RDT&E,,,3,20117.5,7683.3,10673.2,93.1,1095.4,38.9,341.1,132.0,0.6,59.8
6344,r048,Department of Defense -> Department of the Navy -> RDT&E -> Total research,Department of Defense,Department of the Navy,RDT&E,Total research,,4,1697.7,565.9,331.4,9.7,640.9,1.2,107.0,13.2,0.4,28.0
6344,r049,Department of Defense -> Department of the Navy -> RDT&E -> Total research -> Basic research,Department of Defense,Department of the Navy,RDT&E,Total research,Basic research,5,640.9,192.7,28.1,1.5,369.9,0.0,30.3,0.3,0.1,18.0
6344,r050,Department of Defense -> Department of the Navy -> RDT&E -> Total research -> Applied research,Department of Defense,Department of the Navy,RDT&E,Total research,Applied research,5,1056.7,373.2,303.3,8.2,271.0,1.2,76.7,12.9,0.3,10.0
6344,r051,Department of Defense -> Department of the Navy -> RDT&E -> Total experimental development<sup>b</sup>,Department of Defense,Department of the Navy,RDT&E,Total experimental development<sup>b</sup>,,4,17416.1,6773.2,9822.9,63.3,384.3,37.2,204.3,99.0,0.2,31.6
6344,r052,Department of Defense -> Department of the Navy -> RDT&E -> Total experimental development<sup>b</sup> -> Advanced technology,Department of Defense,Department of the Navy,RDT&E,Total experimental development<sup>b</sup>,Advanced technology,5,883.0,304.3,363.9,3.1,86.8,1.0,117.8,4.8,0.0,1.4
6344,r053,Department of Defense -> Department of the Navy -> RDT&E -> Total experimental development<sup>b</sup> -> Major systems,Department of Defense,Department of the Navy,RDT&E,Total experimental development<sup>b</sup>,Major systems,5,16533.1,6468.9,9459.1,60.2,297.6,36.2,86.5,94.2,0.2,30.3
6344,r054,Department of Defense -> Department of the Navy -> RDT&E -> Total operational systems development<sup>c</sup>,Department of Defense,Department of the Navy,RDT&E,Total operational systems development<sup>c</sup>,,4,1003.7,344.2,518.9,20.1,70.2,0.5,29.8,19.8,0.0,0.2
6344,r055,Department of Defense -> U.S. Space Force,Department of Defense,U.S. Space Force,,,,2,,,,,,,,,,
6344,r056,Department of Defense -> U.S. Space Force -> RDT&E,Department of Defense,U.S. Space Force,RDT&E,,,3,5436.2,182.1,4699.8,49.4,20.1,68.4,4.9,298.5,5.2,107.7
6344,r057,Department of Defense -> U.S. Space Force -> RDT&E -> Total research,Department of Defense,U.S. Space Force,RDT&E,Total research,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6344,r058,Department of Defense -> U.S. Space Force -> RDT&E -> Total research -> Basic research,Department of Defense,U.S. Space Force,RDT&E,Total research,Basic research,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6344,r059,Department of Defense -> U.S. Space Force -> RDT&E -> Total research -> Applied research,Department of Defense,U.S. Space Force,RDT&E,Total research,Applied research,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6344,r060,Department of Defense -> U.S. Space Force -> RDT&E -> Total experimental development<sup>b</sup>,Department of Defense,U.S. Space Force,RDT&E,Total experimental development<sup>b</sup>,,4,4385.7,134.8,3872.3,9.2,17.7,49.0,1.2,188.6,5.2,107.7
6344,r061,Department of Defense -> U.S. Space Force -> RDT&E -> Total experimental development<sup>b</sup> -> Advanced technology,Department of Defense,U.S. Space Force,RDT&E,Total experimental development<sup>b</sup>,Advanced technology,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6344,r062,Department of Defense -> U.S. Space Force -> RDT&E -> Total experimental development<sup>b</sup> -> Major systems,Department of Defense,U.S. Space Force,RDT&E,Total experimental development<sup>b</sup>,Major systems,5,4385.7,134.8,3872.3,9.2,17.7,49.0,1.2,188.6,5.2,107.7
6344,r063,Department of Defense -> U.S. Space Force -> RDT&E -> Total operational systems development<sup>c</sup>,Department of Defense,U.S. Space Force,RDT&E,Total operational systems development<sup>c</sup>,,4,1050.5,47.4,827.5,40.2,2.5,19.3,3.7,109.9,0.0,0.0
6344,r064,Department of Defense -> Other defense agencies,Department of Defense,Other defense agencies,,,,2,,,,,,,,,,
6344,r065,Department of Defense -> Other defense agencies -> RDT&E,Department of Defense,Other defense agencies,RDT&E,,,3,20474.7,11137.4,7258.7,185.8,593.6,283.4,128.7,246.5,1.5,639.0
6344,r066,Department of Defense -> Other defense agencies -> RDT&E -> Total research,Department of Defense,Other defense agencies,RDT&E,Total research,,4,891.8,366.2,204.9,37.9,197.2,39.9,27.0,17.9,0.0,0.9
6344,r067,Department of Defense -> Other defense agencies -> RDT&E -> Total research -> Basic research,Department of Defense,Other defense agencies,RDT&E,Total research,Basic research,5,321.1,84.7,66.5,5.1,152.5,2.4,2.8,6.2,0.0,0.8
6344,r068,Department of Defense -> Other defense agencies -> RDT&E -> Total research -> Applied research,Department of Defense,Other defense agencies,RDT&E,Total research,Applied research,5,570.7,281.5,138.3,32.7,44.7,37.4,24.2,11.7,0.0,0.1
6344,r069,Department of Defense -> Other defense agencies -> RDT&E -> Total experimental development<sup>b</sup>,Department of Defense,Other defense agencies,RDT&E,Total experimental development<sup>b</sup>,,4,13299.4,5288.3,6335.4,145.9,376.3,243.6,76.4,200.5,1.5,631.6
6344,r070,Department of Defense -> Other defense agencies -> RDT&E -> Total experimental development<sup>b</sup> -> Advanced technology,Department of Defense,Other defense agencies,RDT&E,Total experimental development<sup>b</sup>,Advanced technology,5,2082.5,1075.5,683.7,50.0,103.4,51.8,36.3,28.6,1.5,51.7
6344,r071,Department of Defense -> Other defense agencies -> RDT&E -> Total experimental development<sup>b</sup> -> Major systems,Department of Defense,Other defense agencies,RDT&E,Total experimental development<sup>b</sup>,Major systems,5,11216.9,4212.8,5651.7,95.9,272.9,191.7,40.1,172.0,0.1,579.8
6344,r072,Department of Defense -> Other defense agencies -> RDT&E -> Total operational systems development<sup>c</sup>,Department of Defense,Other defense agencies,RDT&E,Total operational systems development<sup>c</sup>,,4,6283.5,5482.9,718.4,2.1,20.2,0.0,25.3,28.0,0.0,6.6
