table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
11694,r001_1,California,Rank,,1,1
11694,r001_2,California,Totala,,1,6775
11694,r001_3,California,Male,,1,3670
11694,r001_4,California,Female,,1,3105
11694,r001_5,California,Science and engineering,Total,2,5703
11694,r001_6,California,Science and engineering,Male,2,3227
11694,r001_7,California,Science and engineering,Female,2,2476
11694,r001_8,California,Non-science and engineering,Total,2,1072
11694,r001_9,California,Non-science and engineering,Male,2,443
11694,r001_10,California,Non-science and engineering,Female,2,629
11694,r002_1,Texas,Rank,,1,2
11694,r002_2,Texas,Totala,,1,4525
11694,r002_3,Texas,Male,,1,2462
11694,r002_4,Texas,Female,,1,2062
11694,r002_5,Texas,Science and engineering,Total,2,3495
11694,r002_6,Texas,Science and engineering,Male,2,2028
11694,r002_7,Texas,Science and engineering,Female,2,1466
11694,r002_8,Texas,Non-science and engineering,Total,2,1030
11694,r002_9,Texas,Non-science and engineering,Male,2,434
11694,r002_10,Texas,Non-science and engineering,Female,2,596
11694,r003_1,New York,Rank,,1,3
11694,r003_2,New York,Totala,,1,4336
11694,r003_3,New York,Male,,1,2285
11694,r003_4,New York,Female,,1,2050
11694,r003_5,New York,Science and engineering,Total,2,3401
11694,r003_6,New York,Science and engineering,Male,2,1884
11694,r003_7,New York,Science and engineering,Female,2,1516
11694,r003_8,New York,Non-science and engineering,Total,2,935
11694,r003_9,New York,Non-science and engineering,Male,2,401
11694,r003_10,New York,Non-science and engineering,Female,2,534
11694,r004_1,Massachusetts,Rank,,1,4
11694,r004_2,Massachusetts,Totala,,1,3113
11694,r004_3,Massachusetts,Male,,1,1686
11694,r004_4,Massachusetts,Female,,1,1427
11694,r004_5,Massachusetts,Science and engineering,Total,2,2609
11694,r004_6,Massachusetts,Science and engineering,Male,2,1453
11694,r004_7,Massachusetts,Science and engineering,Female,2,1156
11694,r004_8,Massachusetts,Non-science and engineering,Total,2,504
11694,r004_9,Massachusetts,Non-science and engineering,Male,2,233
11694,r004_10,Massachusetts,Non-science and engineering,Female,2,271
11694,r005_1,Pennsylvania,Rank,,1,5
11694,r005_2,Pennsylvania,Totala,,1,2725
11694,r005_3,Pennsylvania,Male,,1,1427
11694,r005_4,Pennsylvania,Female,,1,1297
11694,r005_5,Pennsylvania,Science and engineering,Total,2,2177
11694,r005_6,Pennsylvania,Science and engineering,Male,2,1188
11694,r005_7,Pennsylvania,Science and engineering,Female,2,988
11694,r005_8,Pennsylvania,Non-science and engineering,Total,2,548
11694,r005_9,Pennsylvania,Non-science and engineering,Male,2,239
11694,r005_10,Pennsylvania,Non-science and engineering,Female,2,309
11694,r006_1,Illinois,Rank,,1,6
11694,r006_2,Illinois,Totala,,1,2478
11694,r006_3,Illinois,Male,,1,1317
11694,r006_4,Illinois,Female,,1,1161
11694,r006_5,Illinois,Science and engineering,Total,2,1908
11694,r006_6,Illinois,Science and engineering,Male,2,1057
11694,r006_7,Illinois,Science and engineering,Female,2,851
11694,r006_8,Illinois,Non-science and engineering,Total,2,570
11694,r006_9,Illinois,Non-science and engineering,Male,2,260
11694,r006_10,Illinois,Non-science and engineering,Female,2,310
11694,r007_1,Florida,Rank,,1,7
11694,r007_2,Florida,Totala,,1,2426
11694,r007_3,Florida,Male,,1,1250
11694,r007_4,Florida,Female,,1,1176
11694,r007_5,Florida,Science and engineering,Total,2,1832
11694,r007_6,Florida,Science and engineering,Male,2,1022
11694,r007_7,Florida,Science and engineering,Female,2,810
11694,r007_8,Florida,Non-science and engineering,Total,2,594
11694,r007_9,Florida,Non-science and engineering,Male,2,228
11694,r007_10,Florida,Non-science and engineering,Female,2,366
11694,r008_1,Michigan,Rank,,1,8
11694,r008_2,Michigan,Totala,,1,1980
11694,r008_3,Michigan,Male,,1,1070
11694,r008_4,Michigan,Female,,1,910
11694,r008_5,Michigan,Science and engineering,Total,2,1585
11694,r008_6,Michigan,Science and engineering,Male,2,920
11694,r008_7,Michigan,Science and engineering,Female,2,665
11694,r008_8,Michigan,Non-science and engineering,Total,2,395
11694,r008_9,Michigan,Non-science and engineering,Male,2,150
11694,r008_10,Michigan,Non-science and engineering,Female,2,245
11694,r009_1,North Carolina,Rank,,1,9
11694,r009_2,North Carolina,Totala,,1,1953
11694,r009_3,North Carolina,Male,,1,998
11694,r009_4,North Carolina,Female,,1,955
11694,r009_5,North Carolina,Science and engineering,Total,2,1591
11694,r009_6,North Carolina,Science and engineering,Male,2,845
11694,r009_7,North Carolina,Science and engineering,Female,2,746
11694,r009_8,North Carolina,Non-science and engineering,Total,2,362
11694,r009_9,North Carolina,Non-science and engineering,Male,2,153
11694,r009_10,North Carolina,Non-science and engineering,Female,2,209
11694,r010_1,Ohio,Rank,,1,10
11694,r010_2,Ohio,Totala,,1,1921
11694,r010_3,Ohio,Male,,1,991
11694,r010_4,Ohio,Female,,1,930
11694,r010_5,Ohio,Science and engineering,Total,2,1468
11694,r010_6,Ohio,Science and engineering,Male,2,827
11694,r010_7,Ohio,Science and engineering,Female,2,641
11694,r010_8,Ohio,Non-science and engineering,Total,2,453
11694,r010_9,Ohio,Non-science and engineering,Male,2,164
11694,r010_10,Ohio,Non-science and engineering,Female,2,289
11694,r011_1,Indiana,Rank,,1,11
11694,r011_2,Indiana,Totala,,1,1656
11694,r011_3,Indiana,Male,,1,971
11694,r011_4,Indiana,Female,,1,685
11694,r011_5,Indiana,Science and engineering,Total,2,1318
11694,r011_6,Indiana,Science and engineering,Male,2,817
11694,r011_7,Indiana,Science and engineering,Female,2,501
11694,r011_8,Indiana,Non-science and engineering,Total,2,338
11694,r011_9,Indiana,Non-science and engineering,Male,2,154
11694,r011_10,Indiana,Non-science and engineering,Female,2,184
11694,r012_1,Virginia,Rank,,1,12
11694,r012_2,Virginia,Totala,,1,1630
11694,r012_3,Virginia,Male,,1,835
11694,r012_4,Virginia,Female,,1,795
11694,r012_5,Virginia,Science and engineering,Total,2,1289
11694,r012_6,Virginia,Science and engineering,Male,2,734
11694,r012_7,Virginia,Science and engineering,Female,2,555
11694,r012_8,Virginia,Non-science and engineering,Total,2,341
11694,r012_9,Virginia,Non-science and engineering,Male,2,101
11694,r012_10,Virginia,Non-science and engineering,Female,2,240
11694,r013_1,Georgia,Rank,,1,13
11694,r013_2,Georgia,Totala,,1,1599
11694,r013_3,Georgia,Male,,1,809
11694,r013_4,Georgia,Female,,1,790
11694,r013_5,Georgia,Science and engineering,Total,2,1273
11694,r013_6,Georgia,Science and engineering,Male,2,689
11694,r013_7,Georgia,Science and engineering,Female,2,584
11694,r013_8,Georgia,Non-science and engineering,Total,2,326
11694,r013_9,Georgia,Non-science and engineering,Male,2,120
11694,r013_10,Georgia,Non-science and engineering,Female,2,206
11694,r014_1,Maryland,Rank,,1,14
11694,r014_2,Maryland,Totala,,1,1463
11694,r014_3,Maryland,Male,,1,786
11694,r014_4,Maryland,Female,,1,677
11694,r014_5,Maryland,Science and engineering,Total,2,1225
11694,r014_6,Maryland,Science and engineering,Male,2,685
11694,r014_7,Maryland,Science and engineering,Female,2,540
11694,r014_8,Maryland,Non-science and engineering,Total,2,238
11694,r014_9,Maryland,Non-science and engineering,Male,2,101
11694,r014_10,Maryland,Non-science and engineering,Female,2,137
11694,r015_1,Minnesota,Rank,,1,15
11694,r015_2,Minnesota,Totala,,1,1369
11694,r015_3,Minnesota,Male,,1,549
11694,r015_4,Minnesota,Female,,1,819
11694,r015_5,Minnesota,Science and engineering,Total,2,1001
11694,r015_6,Minnesota,Science and engineering,Male,2,428
11694,r015_7,Minnesota,Science and engineering,Female,2,572
11694,r015_8,Minnesota,Non-science and engineering,Total,2,368
11694,r015_9,Minnesota,Non-science and engineering,Male,2,121
11694,r015_10,Minnesota,Non-science and engineering,Female,2,247
11694,r016_1,New Jersey,Rank,,1,16
11694,r016_2,New Jersey,Totala,,1,1189
11694,r016_3,New Jersey,Male,,1,625
11694,r016_4,New Jersey,Female,,1,564
11694,r016_5,New Jersey,Science and engineering,Total,2,923
11694,r016_6,New Jersey,Science and engineering,Male,2,523
11694,r016_7,New Jersey,Science and engineering,Female,2,400
11694,r016_8,New Jersey,Non-science and engineering,Total,2,266
11694,r016_9,New Jersey,Non-science and engineering,Male,2,102
11694,r016_10,New Jersey,Non-science and engineering,Female,2,164
11694,r017_1,Colorado,Rank,,1,17
11694,r017_2,Colorado,Totala,,1,1149
11694,r017_3,Colorado,Male,,1,571
11694,r017_4,Colorado,Female,,1,578
11694,r017_5,Colorado,Science and engineering,Total,2,938
11694,r017_6,Colorado,Science and engineering,Male,2,489
11694,r017_7,Colorado,Science and engineering,Female,2,449
11694,r017_8,Colorado,Non-science and engineering,Total,2,211
11694,r017_9,Colorado,Non-science and engineering,Male,2,82
11694,r017_10,Colorado,Non-science and engineering,Female,2,129
11694,r018_1,Wisconsin,Rank,,1,18
11694,r018_2,Wisconsin,Totala,,1,1055
11694,r018_3,Wisconsin,Male,,1,549
11694,r018_4,Wisconsin,Female,,1,506
11694,r018_5,Wisconsin,Science and engineering,Total,2,814
11694,r018_6,Wisconsin,Science and engineering,Male,2,460
11694,r018_7,Wisconsin,Science and engineering,Female,2,354
11694,r018_8,Wisconsin,Non-science and engineering,Total,2,241
11694,r018_9,Wisconsin,Non-science and engineering,Male,2,89
11694,r018_10,Wisconsin,Non-science and engineering,Female,2,152
11694,r019_1,Arizona,Rank,,1,19
11694,r019_2,Arizona,Totala,,1,1044
11694,r019_3,Arizona,Male,,1,550
11694,r019_4,Arizona,Female,,1,493
11694,r019_5,Arizona,Science and engineering,Total,2,826
11694,r019_6,Arizona,Science and engineering,Male,2,471
11694,r019_7,Arizona,Science and engineering,Female,2,354
11694,r019_8,Arizona,Non-science and engineering,Total,2,218
11694,r019_9,Arizona,Non-science and engineering,Male,2,79
11694,r019_10,Arizona,Non-science and engineering,Female,2,139
11694,r020_1,Tennessee,Rank,,1,20
11694,r020_2,Tennessee,Totala,,1,998
11694,r020_3,Tennessee,Male,,1,514
11694,r020_4,Tennessee,Female,,1,484
11694,r020_5,Tennessee,Science and engineering,Total,2,775
11694,r020_6,Tennessee,Science and engineering,Male,2,432
11694,r020_7,Tennessee,Science and engineering,Female,2,343
11694,r020_8,Tennessee,Non-science and engineering,Total,2,223
11694,r020_9,Tennessee,Non-science and engineering,Male,2,82
11694,r020_10,Tennessee,Non-science and engineering,Female,2,141
11694,r021_1,Washington,Rank,,1,21
11694,r021_2,Washington,Totala,,1,985
11694,r021_3,Washington,Male,,1,501
11694,r021_4,Washington,Female,,1,484
11694,r021_5,Washington,Science and engineering,Total,2,831
11694,r021_6,Washington,Science and engineering,Male,2,438
11694,r021_7,Washington,Science and engineering,Female,2,393
11694,r021_8,Washington,Non-science and engineering,Total,2,154
11694,r021_9,Washington,Non-science and engineering,Male,2,63
11694,r021_10,Washington,Non-science and engineering,Female,2,91
11694,r022_1,Missouri,Rank,,1,22
11694,r022_2,Missouri,Totala,,1,962
11694,r022_3,Missouri,Male,,1,526
11694,r022_4,Missouri,Female,,1,436
11694,r022_5,Missouri,Science and engineering,Total,2,723
11694,r022_6,Missouri,Science and engineering,Male,2,398
11694,r022_7,Missouri,Science and engineering,Female,2,325
11694,r022_8,Missouri,Non-science and engineering,Total,2,239
11694,r022_9,Missouri,Non-science and engineering,Male,2,128
11694,r022_10,Missouri,Non-science and engineering,Female,2,111
11694,r023_1,Connecticut,Rank,,1,23
11694,r023_2,Connecticut,Totala,,1,799
11694,r023_3,Connecticut,Male,,1,438
11694,r023_4,Connecticut,Female,,1,361
11694,r023_5,Connecticut,Science and engineering,Total,2,659
11694,r023_6,Connecticut,Science and engineering,Male,2,377
11694,r023_7,Connecticut,Science and engineering,Female,2,282
11694,r023_8,Connecticut,Non-science and engineering,Total,2,140
11694,r023_9,Connecticut,Non-science and engineering,Male,2,61
11694,r023_10,Connecticut,Non-science and engineering,Female,2,79
11694,r024_1,Alabama,Rank,,1,24
11694,r024_2,Alabama,Totala,,1,762
