table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_companies_u_s_totala_number_,field_united_states,field_nebraska,field_nevada,field_new_hampshire,field_new_jersey,field_new_mexico,field_new_york,field_north_carolina,field_north_dakota,field_ohio,field_oklahoma,field_oregon,field_pennsylvania,field_rhode_island,field_south_carolina,field_south_dakota,field_tennessee,field_texas,field_utah,field_vermont,field_virginia,field_washington,field_west_virginia,field_wisconsin,field_wyoming,field_undistributedc
735,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['331', '&nbsp;']","['11,138', '&nbsp;']","['4', '&nbsp;']","['25', '&nbsp;']","['16', '&nbsp;']","['67', '&nbsp;']","['6', '&nbsp;']","['878', '&nbsp;']","['40', '&nbsp;']","['4', 'i']","['807', '&nbsp;']","['19', '&nbsp;']","['20', '&nbsp;']","['199', '&nbsp;']","['9', '&nbsp;']","['21', '&nbsp;']","['1', '&nbsp;']","['12', '&nbsp;']","['489', '&nbsp;']","['D', '&nbsp;']","['27', 'i']","['80', '&nbsp;']","['2,533', '&nbsp;']","['*', '&nbsp;']","['D', '&nbsp;']","['*', 'e']","['D', '&nbsp;']"
735,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engines, and aircraft parts ",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engines, and aircraft parts ",5,336411–13,"['317', '&nbsp;']","['10,754', '&nbsp;']","['4', '&nbsp;']","['25', '&nbsp;']","['16', '&nbsp;']","['67', '&nbsp;']","['6', '&nbsp;']","['D', '&nbsp;']","['40', '&nbsp;']","['4', 'i']","['807', '&nbsp;']","['19', '&nbsp;']","['19', '&nbsp;']","['199', '&nbsp;']","['6', '&nbsp;']","['21', '&nbsp;']","['1', '&nbsp;']","['12', '&nbsp;']","['489', '&nbsp;']","['D', '&nbsp;']","['27', 'i']","['67', '&nbsp;']","['2,529', '&nbsp;']","['*', '&nbsp;']","['D', '&nbsp;']","['*', 'e']","['D', '&nbsp;']"
735,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missiles, space vehicles, and related parts ",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missiles, space vehicles, and related parts ",5,"336414–15, 336419","['15', '&nbsp;']","['385', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'e']","['*', '&nbsp;']","['D', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['1', 'i']","['1', 'e']","['3', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1', 'i']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['12', 'i']","['4', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']"
735,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicles, tanks, and tank components ",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicles, tanks, and tank components ",,4,336992,"['19', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']","['0', '&nbsp;']","['*', '&nbsp;']"
735,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['302', '&nbsp;']","['1,445', '&nbsp;']","['1', 'i']","['*', 'e']","['3', '&nbsp;']","['11', '&nbsp;']","['*', 'e']","['*', 'e']","['7', 'i']","['0', '&nbsp;']","['1', 'e']","['1', '&nbsp;']","['1', 'e']","['11', 'i']","['1', 'e']","['13', 'i']","['2', '&nbsp;']","['6', '&nbsp;']","['19', '&nbsp;']","['*', 'e']","['*', 'e']","['196', '&nbsp;']","['3', 'e']","['*', 'e']","['D', '&nbsp;']","['0', '&nbsp;']","['11', '&nbsp;']"
735,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['615', '&nbsp;']","['443', '&nbsp;']","['*', 'e']","['*', 'e']","['1', 'i']","['10', '&nbsp;']","['*', 'e']","['8', 'i']","['20', '&nbsp;']","['*', 'e']","['16', '&nbsp;']","['1', 'e']","['4', 'i']","['7', 'i']","['*', 'e']","['1', 'e']","['*', 'e']","['2', 'e']","['10', 'e']","['5', '&nbsp;']","['4', '&nbsp;']","['10', '&nbsp;']","['3', 'e']","['*', 'e']","['7', 'i']","['*', 'e']","['32', '&nbsp;']"
735,r043,All industries -> Manufacturing industries -> Miscellaneous ,All industries,Manufacturing industries,Miscellaneous ,,,3,339,"['2,332', '&nbsp;']","['13,365', '&nbsp;']","['3', 'e']","['103', '&nbsp;']","['39', '&nbsp;']","['553', '&nbsp;']","['4', 'e']","['D', '&nbsp;']","['195', '&nbsp;']","['2', 'e']","['258', '&nbsp;']","['D', '&nbsp;']","['340', 'i']","['328', '&nbsp;']","['412', 'i']","['16', '&nbsp;']","['1', 'e']","['151', '&nbsp;']","['D', '&nbsp;']","['249', '&nbsp;']","['4', '&nbsp;']","['D', '&nbsp;']","['277', '&nbsp;']","['2', 'e']","['225', '&nbsp;']","['*', 'e']","['269', '&nbsp;']"
735,r044,All industries -> Manufacturing industries -> Miscellaneous  -> Medical equipment and supplies ,All industries,Manufacturing industries,Miscellaneous ,Medical equipment and supplies ,,4,3391,"['1,217', '&nbsp;']","['11,211', '&nbsp;']","['2', 'e']","['2', 'e']","['31', '&nbsp;']","['538', '&nbsp;']","['3', 'e']","['446', 'i']","['172', '&nbsp;']","['2', 'e']","['210', '&nbsp;']","['D', '&nbsp;']","['29', '&nbsp;']","['297', '&nbsp;']","['35', '&nbsp;']","['13', '&nbsp;']","['*', 'e']","['146', '&nbsp;']","['147', '&nbsp;']","['196', '&nbsp;']","['1', 'e']","['20', 'e']","['192', '&nbsp;']","['1', 'e']","['71', '&nbsp;']","['*', 'e']","['D', '&nbsp;']"
735,r045,All industries -> Manufacturing industries -> Miscellaneous  -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous ,Other miscellaneous manufacturing,,4,3399,"['1,116', '&nbsp;']","['2,154', 'i']","['1', 'e']","['101', '&nbsp;']","['9', '&nbsp;']","['16', 'i']","['1', 'e']","['D', '&nbsp;']","['23', 'i']","['1', 'e']","['48', '&nbsp;']","['2', 'e']","['311', 'i']","['31', 'i']","['376', 'i']","['3', 'e']","['1', 'e']","['5', 'e']","['D', '&nbsp;']","['53', '&nbsp;']","['3', '&nbsp;']","['D', '&nbsp;']","['85', '&nbsp;']","['1', 'e']","['153', '&nbsp;']","['*', 'e']","['D', '&nbsp;']"
735,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['23,846', '&nbsp;']","['100,885', '&nbsp;']","['325', 'i']","['112', 'e']","['316', '&nbsp;']","['3,090', '&nbsp;']","['99', 'i']","['5,433', '&nbsp;']","['2,222', '&nbsp;']","['130', '&nbsp;']","['816', '&nbsp;']","['239', '&nbsp;']","['971', '&nbsp;']","['1,500', '&nbsp;']","['68', '&nbsp;']","['363', '&nbsp;']","['32', 'e']","['343', '&nbsp;']","['6,017', '&nbsp;']","['1,638', '&nbsp;']","['84', '&nbsp;']","['1,331', '&nbsp;']","['11,632', '&nbsp;']","['23', 'e']","['1,052', '&nbsp;']","['26', 'e']","['3,763', '&nbsp;']"
735,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['321', '&nbsp;']","['3,393', '&nbsp;']","['*', 'e']","['4', '&nbsp;']","['*', '&nbsp;']","['D', '&nbsp;']","['2', 'e']","['2', '&nbsp;']","['*', '&nbsp;']","['3', 'e']","['4', '&nbsp;']","['91', '&nbsp;']","['*', 'e']","['22', 'i']","['*', 'e']","['*', 'e']","['*', 'e']","['1', '&nbsp;']","['2,607', '&nbsp;']","['D', '&nbsp;']","['*', 'e']","['11', '&nbsp;']","['*', 'e']","['2', 'e']","['3', '&nbsp;']","['6', '&nbsp;']","['D', '&nbsp;']"
735,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['72', '&nbsp;']","['446', '&nbsp;']","['*', '&nbsp;']","['*', 'e']","['*', 'e']","['D', '&nbsp;']","['*', '&nbsp;']","['13', '&nbsp;']","['1', '&nbsp;']","['17', '&nbsp;']","['25', '&nbsp;']","['*', 'e']","['D', '&nbsp;']","['15', '&nbsp;']","['*', 'e']","['*', '&nbsp;']","['1', '&nbsp;']","['D', '&nbsp;']","['130', '&nbsp;']","['D', '&nbsp;']","['*', 'e']","['6', '&nbsp;']","['3', '&nbsp;']","['*', '&nbsp;']","['*', 'e']","['3', '&nbsp;']","['2', '&nbsp;']"
735,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['5,668', '&nbsp;']","['1,684', 'i']","['9', 'e']","['8', 'e']","['8', 'e']","['82', 'e']","['4', 'e']","['111', 'e']","['45', 'e']","['6', 'e']","['66', 'e']","['12', 'e']","['17', 'e']","['51', 'e']","['4', 'e']","['13', 'e']","['4', 'e']","['30', 'e']","['110', 'e']","['9', 'e']","['3', 'e']","['31', 'e']","['33', 'e']","['4', 'e']","['95', 'i']","['2', 'e']","['140', '&nbsp;']"
735,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['710', '&nbsp;']","['1,517', 'i']","['1', 'e']","['2', 'e']","['1', 'e']","['D', '&nbsp;']","['*', 'e']","['15', 'e']","['2', 'e']","['*', 'e']","['4', 'e']","['*', 'e']","['2', 'e']","['5', 'e']","['*', 'e']","['3', 'i']","['*', 'e']","['1', 'e']","['7', 'e']","['D', '&nbsp;']","['*', 'e']","['3', 'e']","['12', 'i']","['*', 'e']","['1', 'e']","['*', 'e']","['D', '&nbsp;']"
735,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['35', '&nbsp;']","['403', '&nbsp;']","['*', 'e']","['*', 'e']","['*', 'e']","['D', '&nbsp;']","['*', 'e']","['*', 'e']","['*', 'e']","['*', 'e']","['3', '&nbsp;']","['*', 'e']","['*', 'e']","['*', '&nbsp;']","['*', 'e']","['*', 'e']","['*', 'e']","['D', '&nbsp;']","['23', '&nbsp;']","['D', '&nbsp;']","['*', 'e']","['*', '&nbsp;']","['D', '&nbsp;']","['*', 'e']","['*', '&nbsp;']","['*', 'e']","['3', '&nbsp;']"
735,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['3,309', '&nbsp;']","['64,578', '&nbsp;']","['248', 'i']","['35', '&nbsp;']","['193', '&nbsp;']","['1,202', '&nbsp;']","['26', '&nbsp;']","['2,573', '&nbsp;']","['992', '&nbsp;']","['74', '&nbsp;']","['264', '&nbsp;']","['52', '&nbsp;']","['684', '&nbsp;']","['612', '&nbsp;']","['10', 'e']","['240', '&nbsp;']","['14', '&nbsp;']","['89', '&nbsp;']","['1,063', '&nbsp;']","['537', '&nbsp;']","['23', 'i']","['584', '&nbsp;']","['10,574', '&nbsp;']","['2', 'e']","['634', '&nbsp;']","['7', '&nbsp;']","['2,350', '&nbsp;']"
735,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['1,385', '&nbsp;']","['32,598', '&nbsp;']","['10', 'e']","['22', '&nbsp;']","['121', '&nbsp;']","['424', '&nbsp;']","['9', '&nbsp;']","['1,079', 'i']","['799', '&nbsp;']","['69', '&nbsp;']","['196', '&nbsp;']","['18', 'e']","['362', '&nbsp;']","['369', '&nbsp;']","['5', 'e']","['51', '&nbsp;']","['6', '&nbsp;']","['72', '&nbsp;']","['510', '&nbsp;']","['311', '&nbsp;']","['19', 'i']","['212', '&nbsp;']","['8,977', '&nbsp;']","['1', 'i']","['558', '&nbsp;']","['4', '&nbsp;']","['156', '&nbsp;']"
735,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['82', '&nbsp;']","['98', 'i']","['*', 'e']","['*', 'e']","['*', 'e']","['3', 'i']","['*', 'e']","['2', 'e']","['*', 'e']","['*', 'e']","['1', 'e']","['*', 'e']","['1', 'i']","['1', 'e']","['*', 'e']","['*', 'e']","['*', 'e']","['*', 'e']","['12', 'i']","['*', 'e']","['*', 'e']","['1', 'e']","['*', 'e']","['*', 'e']","['*', 'e']","['*', 'e']","['4', '&nbsp;']"
735,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['1,303', '&nbsp;']","['32,500', '&nbsp;']","['10', 'e']","['22', '&nbsp;']","['121', '&nbsp;']","['421', '&nbsp;']","['9', '&nbsp;']","['1,077', 'i']","['799', '&nbsp;']","['69', '&nbsp;']","['196', '&nbsp;']","['17', 'e']","['360', '&nbsp;']","['369', '&nbsp;']","['4', 'e']","['51', '&nbsp;']","['6', '&nbsp;']","['72', '&nbsp;']","['498', '&nbsp;']","['311', '&nbsp;']","['19', 'i']","['211', '&nbsp;']","['8,976', '&nbsp;']","['1', 'i']","['558', '&nbsp;']","['4', '&nbsp;']","['153', '&nbsp;']"
735,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['445', '&nbsp;']","['3,537', '&nbsp;']","['3', 'e']","['2', 'e']","['4', 'e']","['659', '&nbsp;']","['2', 'e']","['152', '&nbsp;']","['36', '&nbsp;']","['3', 'e']","['7', 'e']","['5', 'e']","['3', 'e']","['46', '&nbsp;']","['1', 'e']","['13', 'e']","['2', 'e']","['3', 'e']","['28', 'e']","['12', '&nbsp;']","['2', 'e']","['167', '&nbsp;']","['15', '&nbsp;']","['1', 'e']","['19', '&nbsp;']","['2', 'e']","['1,866', '&nbsp;']"
735,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['1,147', '&nbsp;']","['9,314', '&nbsp;']","['222', 'i']","['3', 'e']","['67', '&nbsp;']","['104', '&nbsp;']","['2', '&nbsp;']","['518', '&nbsp;']","['126', '&nbsp;']","['1', 'e']","['49', '&nbsp;']","['4', 'e']","['286', '&nbsp;']","['129', '&nbsp;']","['5', '&nbsp;']","['147', 'i']","['6', '&nbsp;']","['10', 'e']","['461', '&nbsp;']","['193', 'i']","['2', 'e']","['193', '&nbsp;']","['457', '&nbsp;']","['*', 'e']","['46', '&nbsp;']","['1', 'e']","['257', '&nbsp;']"
735,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['331', '&nbsp;']","['19,129', '&nbsp;']","['13', '&nbsp;']","['8', '&nbsp;']","['*', 'e']","['14', '&nbsp;']","['13', '&nbsp;']","['824', '&nbsp;']","['31', '&nbsp;']","['*', 'e']","['12', 'i']","['25', '&nbsp;']","['33', '&nbsp;']","['67', '&nbsp;']","['*', 'e']","['30', '&nbsp;']","['*', 'e']","['3', 'e']","['64', '&nbsp;']","['22', '&nbsp;']","['*', 'e']","['12', '&nbsp;']","['1,125', '&nbsp;']","['*', 'e']","['10', '&nbsp;']","['*', 'e']","['70', '&nbsp;']"
735,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['105', '&nbsp;']","['5,329', '&nbsp;']","['13', '&nbsp;']","['3', '&nbsp;']","['1', 'e']","['227', '&nbsp;']","['1', 'e']","['973', '&nbsp;']","['291', '&nbsp;']","['1', 'e']","['51', '&nbsp;']","['11', '&nbsp;']","['3', 'e']","['180', '&nbsp;']","['21', '&nbsp;']","['24', '&nbsp;']","['1', 'e']","['6', 'e']","['146', '&nbsp;']","['62', '&nbsp;']","['1', 'e']","['10', 'e']","['11', '&nbsp;']","['1', 'e']","['128', '&nbsp;']","['*', 'e']","['513', '&nbsp;']"
735,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['50', '&nbsp;']","['301', '&nbsp;']","['*', 'i']","['*', 'e']","['*', 'e']","['*', 'e']","['*', 'e']","['1', 'i']","['*', '&nbsp;']","['*', 'e']","['*', 'i']","['*', 'i']","['D', '&nbsp;']","['2', 'i']","['*', 'e']","['1', 'i']","['*', 'e']","['*', 'i']","['6', '&nbsp;']","['*', 'e']","['*', 'e']","['*', 'i']","['62', '&nbsp;']","['*', 'e']","['*', 'e']","['*', 'i']","['D', '&nbsp;']"
735,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['22', '&nbsp;']","['68', '&nbsp;']","['*', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1', 'i']","['*', '&nbsp;']","['0', '&nbsp;']","['*', 'i']","['0', '&nbsp;']","['D', '&nbsp;']","['*', 'i']","['0', '&nbsp;']","['1', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['D', '&nbsp;']"
735,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['28', '&nbsp;']","['232', '&nbsp;']","['*', 'e']","['*', 'e']","['*', 'e']","['*', 'e']","['*', 'e']","['*', 'e']","['*', 'e']","['*', 'e']","['*', 'e']","['*', 'i']","['*', 'e']","['2', 'i']","['*', 'e']","['*', 'e']","['*', 'e']","['*', 'i']","['6', '&nbsp;']","['*', 'e']","['*', 'e']","['*', 'e']","['61', '&nbsp;']","['*', 'e']","['*', 'e']","['*', 'i']","['2', '&nbsp;']"
735,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['12,423', '&nbsp;']","['21,915', '&nbsp;']","['45', 'e']","['58', 'e']","['111', '&nbsp;']","['1,284', 'i']","['64', 'i']","['1,690', '&nbsp;']","['869', '&nbsp;']","['29', '&nbsp;']","['351', '&nbsp;']","['63', 'e']","['247', '&nbsp;']","['594', '&nbsp;']","['33', '&nbsp;']","['73', 'e']","['10', 'e']","['176', '&nbsp;']","['1,840', '&nbsp;']","['668', '&nbsp;']","['57', '&nbsp;']","['678', 'e']","['755', '&nbsp;']","['13', 'e']","['179', '&nbsp;']","['7', 'e']","['414', '&nbsp;']"
735,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,515', '&nbsp;']","['2,247', 'i']","['6', 'e']","['9', 'e']","['14', 'i']","['43', 'e']","['9', 'e']","['91', 'e']","['43', 'e']","['5', 'e']","['44', 'e']","['14', 'e']","['88', '&nbsp;']","['137', '&nbsp;']","['8', 'i']","['14', 'e']","['2', 'e']","['32', 'e']","['330', 'i']","['23', 'i']","['2', 'e']","['102', 'e']","['75', 'i']","['4', 'e']","['36', 'i']","['3', 'e']","['86', '&nbsp;']"
735,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['6,016', '&nbsp;']","['12,418', '&nbsp;']","['30', '&nbsp;']","['25', '&nbsp;']","['47', '&nbsp;']","['290', 'e']","['17', '&nbsp;']","['1,396', '&nbsp;']","['692', '&nbsp;']","['14', '&nbsp;']","['178', '&nbsp;']","['16', 'e']","['95', '&nbsp;']","['236', '&nbsp;']","['12', 'e']","['27', 'e']","['5', 'i']","['39', 'e']","['1,165', '&nbsp;']","['42', 'e']","['50', '&nbsp;']","['454', 'e']","['476', '&nbsp;']","['7', 'e']","['62', 'e']","['2', 'e']","['193', '&nbsp;']"
735,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['1,871', '&nbsp;']","['3,896', '&nbsp;']","['4', 'e']","['19', '&nbsp;']","['47', '&nbsp;']","['200', '&nbsp;']","['19', 'e']","['92', 'i']","['115', 'i']","['8', 'i']","['67', '&nbsp;']","['14', '&nbsp;']","['27', '&nbsp;']","['176', '&nbsp;']","['11', '&nbsp;']","['25', 'e']","['2', 'e']","['16', 'e']","['160', 'i']","['19', 'e']","['3', 'e']","['72', 'e']","['112', '&nbsp;']","['1', 'e']","['67', '&nbsp;']","['1', 'e']","['62', '&nbsp;']"
735,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['502', '&nbsp;']","['1,536', 'i']","['2', 'e']","['1', 'e']","['35', '&nbsp;']","['35', '&nbsp;']","['4', 'e']","['44', 'i']","['51', 'i']","['1', 'e']","['12', 'i']","['9', '&nbsp;']","['2', 'e']","['65', 'i']","['8', '&nbsp;']","['7', '&nbsp;']","['0', '&nbsp;']","['5', 'e']","['41', '&nbsp;']","['5', 'e']","['*', 'e']","['10', 'i']","['26', 'i']","['*', '&nbsp;']","['57', '&nbsp;']","['*', 'e']","['16', '&nbsp;']"
735,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['1,348', '&nbsp;']","['2,348', '&nbsp;']","['2', 'e']","['18', '&nbsp;']","['12', '&nbsp;']","['165', 'i']","['15', 'e']","['48', 'e']","['63', 'i']","['7', 'i']","['55', '&nbsp;']","['5', 'e']","['23', '&nbsp;']","['111', '&nbsp;']","['2', 'e']","['17', 'e']","['2', 'e']","['11', '&nbsp;']","['118', 'i']","['13', 'e']","['2', 'e']","['61', 'e']","['85', '&nbsp;']","['1', 'e']","['9', 'e']","['1', 'e']","['46', '&nbsp;']"
735,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['20', '&nbsp;']","['12', 'i']","['*', 'e']","['*', 'e']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'e']","['*', 'e']","['1', '&nbsp;']","['*', 'e']","['*', 'e']","['0', '&nbsp;']","['2', 'i']","['*', 'e']","['*', 'e']","['0', '&nbsp;']","['*', 'e']","['*', 'e']","['*', 'e']","['*', 'e']","['0', '&nbsp;']","['*', 'e']","['1', 'i']","['*', 'e']","['*', 'i']","['0', '&nbsp;']","['*', '&nbsp;']"
735,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['2,021', '&nbsp;']","['3,354', '&nbsp;']","['5', '&nbsp;']","['5', 'e']","['3', 'e']","['752', 'i']","['18', 'i']","['111', 'e']","['18', 'e']","['1', 'e']","['62', '&nbsp;']","['19', '&nbsp;']","['37', '&nbsp;']","['46', 'e']","['2', 'e']","['8', 'e']","['1', 'e']","['89', '&nbsp;']","['187', '&nbsp;']","['585', '&nbsp;']","['1', 'e']","['50', 'e']","['92', '&nbsp;']","['2', 'e']","['14', 'e']","['1', 'e']","['72', '&nbsp;']"
735,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['669', '&nbsp;']","['460', '&nbsp;']","['1', '&nbsp;']","['*', 'e']","['2', '&nbsp;']","['D', '&nbsp;']","['*', 'e']","['5', 'e']","['3', 'e']","['*', '&nbsp;']","['28', '&nbsp;']","['1', 'e']","['4', '&nbsp;']","['2', 'e']","['*', 'e']","['3', 'i']","['*', 'e']","['1', 'e']","['9', 'e']","['*', 'e']","['*', 'e']","['2', 'e']","['4', '&nbsp;']","['*', 'e']","['3', '&nbsp;']","['*', 'e']","['D', '&nbsp;']"
735,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['490', '&nbsp;']","['861', '&nbsp;']","['8', '&nbsp;']","['2', 'e']","['1', 'e']","['D', '&nbsp;']","['1', 'e']","['52', '&nbsp;']","['18', '&nbsp;']","['*', 'e']","['20', '&nbsp;']","['9', '&nbsp;']","['D', '&nbsp;']","['17', 'i']","['*', 'e']","['5', 'i']","['2', 'i']","['D', '&nbsp;']","['75', '&nbsp;']","['D', '&nbsp;']","['*', 'e']","['6', 'i']","['D', '&nbsp;']","['*', 'e']","['9', '&nbsp;']","['*', 'e']","['155', '&nbsp;']"
735,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['48,789', '&nbsp;']","['296,677', '&nbsp;']","['539', '&nbsp;']","['329', '&nbsp;']","['817', '&nbsp;']","['11,627', '&nbsp;']","['254', '&nbsp;']","['11,897', '&nbsp;']","['6,428', '&nbsp;']","['191', '&nbsp;']","['6,149', '&nbsp;']","['605', '&nbsp;']","['6,103', '&nbsp;']","['9,022', '&nbsp;']","['679', '&nbsp;']","['1,129', '&nbsp;']","['115', '&nbsp;']","['1,345', '&nbsp;']","['14,790', '&nbsp;']","['2,685', '&nbsp;']","['204', '&nbsp;']","['2,719', '&nbsp;']","['16,313', '&nbsp;']","['158', '&nbsp;']","['4,052', '&nbsp;']","['137', '&nbsp;']","['8,188', '&nbsp;']"
