table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_all_companies,field_1_9_employees,field_10_49_employees,field_50_249_employees,field_250_or_more_employees
7395,r011,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemical ",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemical ",,4,3253,"['15,347,674', '&nbsp;']","['173,923', '&nbsp;']","['1,453,171', '&nbsp;']","['6,671,405', '&nbsp;']","['7,049,174', '&nbsp;']"
7395,r012,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['208,325,490', '&nbsp;']","['728,335', '&nbsp;']","['1,905,103', '&nbsp;']","['6,830,663', '&nbsp;']","['198,861,388', '&nbsp;']"
7395,r013,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['32,372,119', '&nbsp;']","['1,018,441', '&nbsp;']","['2,334,550', '&nbsp;']","['5,088,035', '&nbsp;']","['23,931,093', '&nbsp;']"
7395,r014,All industries -> Manufacturing industries -> Chemicals -> Other chemicals,All industries,Manufacturing industries,Chemicals,Other chemicals,,4,other 325,"['230,644,982', '&nbsp;']","['1,922,226', '&nbsp;']","['14,992,895', '&nbsp;']","['17,114,814', '&nbsp;']","['196,615,047', '&nbsp;']"
7395,r015,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['228,826,726', '&nbsp;']","['3,096,014', '&nbsp;']","['13,250,431', '&nbsp;']","['27,304,398', '&nbsp;']","['185,175,883', '&nbsp;']"
7395,r016,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['123,421,186', '&nbsp;']","['2,920,547', '&nbsp;']","['13,731,541', '&nbsp;']","['13,330,186', '&nbsp;']","['93,438,913', '&nbsp;']"
7395,r017,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['217,764,853', '&nbsp;']","['723,744', '&nbsp;']","['6,369,689', '&nbsp;']","['20,298,066', '&nbsp;']","['190,373,353', '&nbsp;']"
7395,r018,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['320,889,496', '&nbsp;']","['17,909,414', '&nbsp;']","['66,015,400', '&nbsp;']","['90,147,348', '&nbsp;']","['146,817,333', '&nbsp;']"
7395,r019,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['338,662,364', '&nbsp;']","['7,054,879', '&nbsp;']","['27,549,030', '&nbsp;']","['52,851,425', '&nbsp;']","['251,207,030', '&nbsp;']"
7395,r020,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['289,137,293', '&nbsp;']","['4,438,144', '&nbsp;']","['11,007,795', '&nbsp;']","['22,521,197', '&nbsp;']","['251,170,158', '&nbsp;']"
7395,r021,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['13,137,643', '&nbsp;']","['461,853', '&nbsp;']","['1,511,413', '&nbsp;']","['4,404,913', '&nbsp;']","['6,759,463', '&nbsp;']"
7395,r022,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['118,036,753', '&nbsp;']","['1,518,639', '&nbsp;']","['3,820,305', '&nbsp;']","['8,826,556', '&nbsp;']","['103,871,253', '&nbsp;']"
7395,r023,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['142,110,325', '&nbsp;']","['1,836,045', '&nbsp;']","['4,451,527', '&nbsp;']","['7,056,354', '&nbsp;']","['128,766,398', '&nbsp;']"
7395,r024,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['15,852,573', '&nbsp;']","['621,606', '&nbsp;']","['1,224,549', '&nbsp;']","['2,233,374', '&nbsp;']","['11,773,044', '&nbsp;']"
7395,r025,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['106,290,565', '&nbsp;']","['1,609,652', '&nbsp;']","['6,287,484', '&nbsp;']","['10,879,837', '&nbsp;']","['87,513,592', '&nbsp;']"
7395,r026,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['1,116,667,668', '&nbsp;']","['2,710,268', '&nbsp;']","['11,547,918', '&nbsp;']","['27,961,593', '&nbsp;']","['1,074,447,889', '&nbsp;']"
7395,r027,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['920,282,332', '&nbsp;']","['1,532,150', '&nbsp;']","['7,176,344', '&nbsp;']","['18,506,508', '&nbsp;']","['893,067,330', '&nbsp;']"
7395,r028,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['160,590,882', '&nbsp;']","['578,856', '&nbsp;']","['1,551,610', '&nbsp;']","['2,819,522', '&nbsp;']","['155,640,895', '&nbsp;']"
7395,r029,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['35,794,454', '&nbsp;']","['599,262', '&nbsp;']","['2,819,964', '&nbsp;']","['6,635,563', '&nbsp;']","['25,739,664', '&nbsp;']"
7395,r030,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['68,456,813', '&nbsp;']","['4,322,524', '&nbsp;']","['14,770,996', '&nbsp;']","['11,153,204', '&nbsp;']","['38,210,090', '&nbsp;']"
7395,r031,All industries -> Manufacturing industries -> Miscellaneous ,All industries,Manufacturing industries,Miscellaneous ,,,3,339,"['104,560,922', '&nbsp;']","['7,321,492', '&nbsp;']","['10,676,344', '&nbsp;']","['16,004,842', '&nbsp;']","['70,558,244', '&nbsp;']"
7395,r032,All industries -> Manufacturing industries -> Miscellaneous  -> Medical equipment and supplies ,All industries,Manufacturing industries,Miscellaneous ,Medical equipment and supplies ,,4,3391,"['46,534,670', '&nbsp;']","['2,305,813', '&nbsp;']","['2,954,711', '&nbsp;']","['6,520,455', '&nbsp;']","['34,753,692', '&nbsp;']"
7395,r033,All industries -> Manufacturing industries -> Miscellaneous  -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous ,Other miscellaneous manufacturing,,4,3399,"['58,026,252', '&nbsp;']","['5,015,679', '&nbsp;']","['7,721,634', '&nbsp;']","['9,484,388', '&nbsp;']","['35,804,552', '&nbsp;']"
7395,r034,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"11, 21–23, 42–81","['25,838,816,799', '&nbsp;']","['2,220,655,457', '&nbsp;']","['3,395,963,636', '&nbsp;']","['3,623,920,224', '&nbsp;']","['16,598,277,482', '&nbsp;']"
7395,r035,"All industries -> Nonmanufacturing industries -> Agriculture, forestry, fishing, and hunting",All industries,Nonmanufacturing industries,"Agriculture, forestry, fishing, and hunting",,,3,11,"['413,313,288', 'r']","['9,711,168', '&nbsp;']","['23,784,762', '&nbsp;']","['5,423,546', '&nbsp;']","['374,393,812', 'r']"
7395,r036,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['456,257,437', '&nbsp;']","['7,022,695', '&nbsp;']","['19,499,224', '&nbsp;']","['67,234,623', '&nbsp;']","['362,500,895', '&nbsp;']"
7395,r037,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['390,377,688', '&nbsp;']","['1,558,230', '&nbsp;']","['7,876,546', 'r']","['3,987,217', '&nbsp;']","['376,955,695', '&nbsp;']"
7395,r038,All industries -> Nonmanufacturing industries -> Construction,All industries,Nonmanufacturing industries,Construction,,,3,23,"['1,979,430,522', '&nbsp;']","['334,093,421', '&nbsp;']","['581,059,497', '&nbsp;']","['503,382,732', '&nbsp;']","['560,894,872', '&nbsp;']"
7395,r039,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['3,831,463,100', '&nbsp;']","['315,451,506', '&nbsp;']","['559,222,347', '&nbsp;']","['636,160,657', '&nbsp;']","['2,320,628,590', '&nbsp;']"
7395,r040,All industries -> Nonmanufacturing industries -> Retail trade,All industries,Nonmanufacturing industries,Retail trade,,,3,44–45,"['5,301,801,407', '&nbsp;']","['380,617,675', '&nbsp;']","['510,045,668', '&nbsp;']","['594,946,528', '&nbsp;']","['3,816,191,535', '&nbsp;']"
7395,r041,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['984,757,824', '&nbsp;']","['73,637,189', '&nbsp;']","['115,584,493', '&nbsp;']","['112,868,067', '&nbsp;']","['682,668,075', '&nbsp;']"
7395,r042,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['1,480,209,598', '&nbsp;']","['27,979,268', '&nbsp;']","['42,971,311', '&nbsp;']","['77,992,271', '&nbsp;']","['1,331,266,748', '&nbsp;']"
7395,r043,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['372,128,352', '&nbsp;']","['7,056,888', '&nbsp;']","['14,619,451', '&nbsp;']","['20,318,475', '&nbsp;']","['330,133,538', '&nbsp;']"
7395,r044,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['45,785,895', '&nbsp;']","['3,752,546', '&nbsp;']","['5,529,583', '&nbsp;']","['8,041,836', '&nbsp;']","['28,461,930', '&nbsp;']"
7395,r045,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['326,342,457', '&nbsp;']","['3,304,342', '&nbsp;']","['9,089,868', '&nbsp;']","['12,276,639', '&nbsp;']","['301,671,608', '&nbsp;']"
7395,r046,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['743,358,135', '&nbsp;']","['3,503,785', '&nbsp;']","['9,563,563', '&nbsp;']","['14,710,125', '&nbsp;']","['715,580,662', '&nbsp;']"
7395,r047,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['99,837,219', '&nbsp;']","['3,308,449', '&nbsp;']","['6,185,204', '&nbsp;']","['31,585,683', '&nbsp;']","['58,757,883', '&nbsp;']"
7395,r048,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['264,885,892', '&nbsp;']","['14,110,145', '&nbsp;']","['12,603,093', '&nbsp;']","['11,377,988', '&nbsp;']","['226,794,666', '&nbsp;']"
7395,r049,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['3,973,115,125', '&nbsp;']","['111,728,040', '&nbsp;']","['159,948,250', '&nbsp;']","['158,404,316', '&nbsp;']","['3,543,034,519', '&nbsp;']"
7395,r050,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['542,000,857', '&nbsp;']","['145,642,232', '&nbsp;']","['93,815,646', '&nbsp;']","['89,535,807', '&nbsp;']","['213,007,172', '&nbsp;']"
7395,r051,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets <br>  (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets <br>  (except copyrighted works),,4,533,"['19,073,814', '&nbsp;']","['1,420,415', '&nbsp;']","['2,182,664', '&nbsp;']","['3,360,304', 'r']","['12,110,431', '&nbsp;']"
7395,r052,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['522,927,044', '&nbsp;']","['144,221,817', '&nbsp;']","['91,632,982', '&nbsp;']","['86,175,503', '&nbsp;']","['200,896,741', '&nbsp;']"
7395,r053,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['1,816,824,026', '&nbsp;']","['273,661,048', '&nbsp;']","['328,735,014', '&nbsp;']","['286,263,944', '&nbsp;']","['928,164,021', '&nbsp;']"
7395,r054,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Legal services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Legal services,,4,5411,"['331,501,991', '&nbsp;']","['62,674,395', '&nbsp;']","['70,280,054', '&nbsp;']","['55,584,850', '&nbsp;']","['142,962,692', '&nbsp;']"
7395,r055,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Accounting, tax preparation, bookkeeping, and payroll services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Accounting, tax preparation, bookkeeping, and payroll services",,4,5412,"['208,235,301', '&nbsp;']","['32,751,383', '&nbsp;']","['21,775,138', '&nbsp;']","['13,601,275', '&nbsp;']","['140,107,504', '&nbsp;']"
7395,r056,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['305,994,048', '&nbsp;']","['35,163,628', '&nbsp;']","['55,681,411', '&nbsp;']","['54,800,661', '&nbsp;']","['160,348,348', '&nbsp;']"
7395,r057,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Specialized design services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Specialized design services,,4,5414,"['23,197,160', '&nbsp;']","['12,490,736', '&nbsp;']","['9,538,328', '&nbsp;']","['1,138,095', '&nbsp;']","['30,002', '&nbsp;']"
7395,r058,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['353,338,336', '&nbsp;']","['37,551,486', '&nbsp;']","['52,143,319', '&nbsp;']","['68,937,730', '&nbsp;']","['194,705,800', '&nbsp;']"
7395,r059,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Management, scientific, and technical consulting services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Management, scientific, and technical consulting services",,4,5416,"['207,212,975', '&nbsp;']","['52,798,536', '&nbsp;']","['54,241,075', '&nbsp;']","['35,907,542', '&nbsp;']","['64,265,822', '&nbsp;']"
7395,r060,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['163,332,580', '&nbsp;']","['4,413,496', '&nbsp;']","['7,884,374', '&nbsp;']","['28,388,683', '&nbsp;']","['122,646,027', '&nbsp;']"
7395,r061,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Advertising, public relations, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Advertising, public relations, and related services",,4,5418,"['90,810,145', '&nbsp;']","['14,991,878', '&nbsp;']","['19,772,047', '&nbsp;']","['13,316,094', '&nbsp;']","['42,730,125', '&nbsp;']"
7395,r062,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,5419,"['133,201,492', '&nbsp;']","['20,825,510', '&nbsp;']","['37,419,267', '&nbsp;']","['14,589,015', 'r']","['60,367,700', '&nbsp;']"
7395,r063,All industries -> Nonmanufacturing industries -> Management of companies and enterprises,All industries,Nonmanufacturing industries,Management of companies and enterprises,,,3,55,"['17,644,961', '&nbsp;']","['2,398,464', 'r']","['8,791,623', 'r']","['292,575', 'r']","['6,162,299', 'r']"
7395,r064,All industries -> Nonmanufacturing industries -> Administrative and support and waste management and remediation services,All industries,Nonmanufacturing industries,Administrative and support and waste management and remediation services,,,3,56,"['1,642,341,500', '&nbsp;']","['96,608,343', '&nbsp;']","['159,756,746', '&nbsp;']","['316,549,613', '&nbsp;']","['1,069,426,798', '&nbsp;']"
7395,r065,All industries -> Nonmanufacturing industries -> Educational services,All industries,Nonmanufacturing industries,Educational services,,,3,61,"['73,613,586', '&nbsp;']","['17,876,986', '&nbsp;']","['19,831,727', '&nbsp;']","['6,703,404', '&nbsp;']","['29,201,468', '&nbsp;']"
7395,r066,All industries -> Nonmanufacturing industries -> Health care and social assistance,All industries,Nonmanufacturing industries,Health care and social assistance,,,3,62,"['1,303,969,387', '&nbsp;']","['169,942,303', '&nbsp;']","['261,996,165', '&nbsp;']","['415,675,313', '&nbsp;']","['456,355,606', '&nbsp;']"
7395,r067,All industries -> Nonmanufacturing industries -> Health care and social assistance -> Health care services,All industries,Nonmanufacturing industries,Health care and social assistance,Health care services,,4,621–23,"['1,124,579,237', '&nbsp;']","['160,002,931', '&nbsp;']","['230,119,533', '&nbsp;']","['391,510,181', '&nbsp;']","['342,946,592', '&nbsp;']"
7395,r068,All industries -> Nonmanufacturing industries -> Health care and social assistance -> Social assistance,All industries,Nonmanufacturing industries,Health care and social assistance,Social assistance,,4,624,"['179,390,150', '&nbsp;']","['9,939,372', '&nbsp;']","['31,876,632', '&nbsp;']","['24,165,132', 'r']","['113,409,014', '&nbsp;']"
7395,r069,"All industries -> Nonmanufacturing industries -> Arts, entertainment, and recreation",All industries,Nonmanufacturing industries,"Arts, entertainment, and recreation",,,3,71,"['257,564,750', '&nbsp;']","['33,505,767', '&nbsp;']","['57,635,457', '&nbsp;']","['87,159,664', 'r']","['79,263,862', '&nbsp;']"
7395,r070,All industries -> Nonmanufacturing industries -> Accommodation and food services,All industries,Nonmanufacturing industries,Accommodation and food services,,,3,72,"['996,109,326', '&nbsp;']","['96,967,691', '&nbsp;']","['337,727,978', '&nbsp;']","['227,792,089', '&nbsp;']","['333,621,569', '&nbsp;']"
7395,r071,All industries -> Nonmanufacturing industries -> Other services,All industries,Nonmanufacturing industries,Other services,,,3,81,"['378,022,416', '&nbsp;']","['122,253,430', '&nbsp;']","['107,681,182', '&nbsp;']","['33,547,858', '&nbsp;']","['114,539,945', 'r']"
