table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
9596,r001_1,California,Rank,,1,1
9596,r001_2,California,Totala,,1,6817
9596,r001_3,California,Male,,1,3762
9596,r001_4,California,Female,,1,3053
9596,r001_5,California,Science and engineering,Total,2,5768
9596,r001_6,California,Science and engineering,Male,2,3312
9596,r001_7,California,Science and engineering,Female,2,2455
9596,r001_8,California,Non-science and engineering,Total,2,1049
9596,r001_9,California,Non-science and engineering,Male,2,450
9596,r001_10,California,Non-science and engineering,Female,2,598
9596,r002_1,Texas,Rank,,1,2
9596,r002_2,Texas,Totala,,1,4381
9596,r002_3,Texas,Male,,1,2384
9596,r002_4,Texas,Female,,1,1996
9596,r002_5,Texas,Science and engineering,Total,2,3359
9596,r002_6,Texas,Science and engineering,Male,2,1951
9596,r002_7,Texas,Science and engineering,Female,2,1408
9596,r002_8,Texas,Non-science and engineering,Total,2,1022
9596,r002_9,Texas,Non-science and engineering,Male,2,433
9596,r002_10,Texas,Non-science and engineering,Female,2,588
9596,r003_1,New York,Rank,,1,3
9596,r003_2,New York,Totala,,1,4163
9596,r003_3,New York,Male,,1,2102
9596,r003_4,New York,Female,,1,2061
9596,r003_5,New York,Science and engineering,Total,2,3273
9596,r003_6,New York,Science and engineering,Male,2,1738
9596,r003_7,New York,Science and engineering,Female,2,1535
9596,r003_8,New York,Non-science and engineering,Total,2,890
9596,r003_9,New York,Non-science and engineering,Male,2,364
9596,r003_10,New York,Non-science and engineering,Female,2,526
9596,r004_1,Massachusetts,Rank,,1,4
9596,r004_2,Massachusetts,Totala,,1,3254
9596,r004_3,Massachusetts,Male,,1,1770
9596,r004_4,Massachusetts,Female,,1,1484
9596,r004_5,Massachusetts,Science and engineering,Total,2,2721
9596,r004_6,Massachusetts,Science and engineering,Male,2,1540
9596,r004_7,Massachusetts,Science and engineering,Female,2,1181
9596,r004_8,Massachusetts,Non-science and engineering,Total,2,533
9596,r004_9,Massachusetts,Non-science and engineering,Male,2,230
9596,r004_10,Massachusetts,Non-science and engineering,Female,2,303
9596,r005_1,Pennsylvania,Rank,,1,5
9596,r005_2,Pennsylvania,Totala,,1,2783
9596,r005_3,Pennsylvania,Male,,1,1483
9596,r005_4,Pennsylvania,Female,,1,1300
9596,r005_5,Pennsylvania,Science and engineering,Total,2,2235
9596,r005_6,Pennsylvania,Science and engineering,Male,2,1247
9596,r005_7,Pennsylvania,Science and engineering,Female,2,988
9596,r005_8,Pennsylvania,Non-science and engineering,Total,2,548
9596,r005_9,Pennsylvania,Non-science and engineering,Male,2,236
9596,r005_10,Pennsylvania,Non-science and engineering,Female,2,312
9596,r006_1,Illinois,Rank,,1,6
9596,r006_2,Illinois,Totala,,1,2621
9596,r006_3,Illinois,Male,,1,1434
9596,r006_4,Illinois,Female,,1,1187
9596,r006_5,Illinois,Science and engineering,Total,2,2053
9596,r006_6,Illinois,Science and engineering,Male,2,1172
9596,r006_7,Illinois,Science and engineering,Female,2,881
9596,r006_8,Illinois,Non-science and engineering,Total,2,568
9596,r006_9,Illinois,Non-science and engineering,Male,2,262
9596,r006_10,Illinois,Non-science and engineering,Female,2,306
9596,r007_1,Florida,Rank,,1,7
9596,r007_2,Florida,Totala,,1,2455
9596,r007_3,Florida,Male,,1,1271
9596,r007_4,Florida,Female,,1,1184
9596,r007_5,Florida,Science and engineering,Total,2,1889
9596,r007_6,Florida,Science and engineering,Male,2,1033
9596,r007_7,Florida,Science and engineering,Female,2,856
9596,r007_8,Florida,Non-science and engineering,Total,2,566
9596,r007_9,Florida,Non-science and engineering,Male,2,238
9596,r007_10,Florida,Non-science and engineering,Female,2,328
9596,r008_1,Ohio,Rank,,1,8
9596,r008_2,Ohio,Totala,,1,1935
9596,r008_3,Ohio,Male,,1,1030
9596,r008_4,Ohio,Female,,1,905
9596,r008_5,Ohio,Science and engineering,Total,2,1530
9596,r008_6,Ohio,Science and engineering,Male,2,870
9596,r008_7,Ohio,Science and engineering,Female,2,660
9596,r008_8,Ohio,Non-science and engineering,Total,2,405
9596,r008_9,Ohio,Non-science and engineering,Male,2,160
9596,r008_10,Ohio,Non-science and engineering,Female,2,245
9596,r009_1,Michigan,Rank,,1,9
9596,r009_2,Michigan,Totala,,1,1930
9596,r009_3,Michigan,Male,,1,1065
9596,r009_4,Michigan,Female,,1,865
9596,r009_5,Michigan,Science and engineering,Total,2,1589
9596,r009_6,Michigan,Science and engineering,Male,2,936
9596,r009_7,Michigan,Science and engineering,Female,2,653
9596,r009_8,Michigan,Non-science and engineering,Total,2,341
9596,r009_9,Michigan,Non-science and engineering,Male,2,129
9596,r009_10,Michigan,Non-science and engineering,Female,2,212
9596,r010_1,North Carolina,Rank,,1,10
9596,r010_2,North Carolina,Totala,,1,1866
9596,r010_3,North Carolina,Male,,1,939
9596,r010_4,North Carolina,Female,,1,927
9596,r010_5,North Carolina,Science and engineering,Total,2,1517
9596,r010_6,North Carolina,Science and engineering,Male,2,782
9596,r010_7,North Carolina,Science and engineering,Female,2,735
9596,r010_8,North Carolina,Non-science and engineering,Total,2,349
9596,r010_9,North Carolina,Non-science and engineering,Male,2,157
9596,r010_10,North Carolina,Non-science and engineering,Female,2,192
9596,r011_1,Indiana,Rank,,1,11
9596,r011_2,Indiana,Totala,,1,1616
