table_id,row_id,_b_state_or_location_and_agency_b_full_path,_b_state_or_location_and_agency_b_level_1,_b_state_or_location_and_agency_b_level_2,_b_state_or_location_and_agency_b_level_3,_b_state_or_location_and_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_industry,field_extramural_industry_administered_ffrdcs,field_extramural_universities_and_colleges,field_extramural_university_administered_ffrdcs,field_extramural_other_nonprofits,field_extramural_nonprofit_administered_ffrdcs,field_extramural_state_local_governments
3950,r150,Hawaii -> National Science Foundation,Hawaii,National Science Foundation,,2,40081.5,0.0,1418.1,0.0,36216.8,0.0,2446.5,0.0,0.0
3950,r151,Idaho,Idaho,,,1,919915.3,38894.7,165860.0,615398.7,93360.6,0.0,2628.8,0.0,3772.5
3950,r152,Idaho -> Department of Agriculture,Idaho,Department of Agriculture,,2,29437.2,20269.7,0.1,0.0,9149.6,0.0,17.8,0.0,0.0
3950,r153,"Idaho -> Department of Defense, research",Idaho,"Department of Defense, research",,2,11922.5,328.0,2623.0,2712.6,6259.0,0.0,0.0,0.0,0.0
3950,r154,"Idaho -> Department of Defense, total experimental development<sup>b</sup>",Idaho,"Department of Defense, total experimental development<sup>b</sup>",,2,28893.0,9231.8,8770.0,10314.1,577.1,0.0,0.0,0.0,0.0
3950,r155,Idaho -> Department of Energy,Idaho,Department of Energy,,2,767580.9,968.5,130308.6,600839.6,34770.1,0.0,0.0,0.0,694.1
3950,r156,Idaho -> Department of Health and Human Services,Idaho,Department of Health and Human Services,,2,17417.9,0.0,599.7,0.0,14207.3,0.0,2611.0,0.0,0.0
3950,r157,Idaho -> Department of Homeland Security,Idaho,Department of Homeland Security,,2,1532.4,0.0,0.0,1532.4,0.0,0.0,0.0,0.0,0.0
3950,r158,Idaho -> Department of the Interior,Idaho,Department of the Interior,,2,11522.7,8095.2,250.0,0.0,1000.8,0.0,0.0,0.0,2176.8
3950,r159,Idaho -> Department of Transportation,Idaho,Department of Transportation,,2,901.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.6
3950,r160,Idaho -> National Aeronautics and Space Administration,Idaho,National Aeronautics and Space Administration,,2,25450.7,1.6,23308.6,0.0,2140.5,0.0,0.0,0.0,0.0
3950,r161,Idaho -> National Science Foundation,Idaho,National Science Foundation,,2,25256.4,0.0,0.0,0.0,25256.4,0.0,0.0,0.0,0.0
3950,r162,Illinois,Illinois,,,1,2998344.6,204026.5,391241.1,0.0,1359822.1,951544.4,81944.7,0.0,9765.8
3950,r163,Illinois -> Department of Agriculture,Illinois,Department of Agriculture,,2,66096.1,38118.4,1893.5,0.0,26048.9,0.0,35.3,0.0,0.0
3950,r164,Illinois -> Department of Commerce,Illinois,Department of Commerce,,2,1725.7,0.0,176.7,0.0,1549.0,0.0,0.0,0.0,0.0
3950,r165,"Illinois -> Department of Defense, research",Illinois,"Department of Defense, research",,2,131903.8,14614.1,19151.9,0.0,93736.8,2253.0,248.0,0.0,1900.0
3950,r166,"Illinois -> Department of Defense, total experimental development<sup>b</sup>",Illinois,"Department of Defense, total experimental development<sup>b</sup>",,2,328490.8,92472.4,220932.8,0.0,6723.7,0.0,8362.0,0.0,0.0
3950,r167,Illinois -> Department of Energy,Illinois,Department of Energy,,2,1134187.4,35528.4,84055.4,0.0,65339.5,947918.1,1346.0,0.0,0.0
3950,r168,Illinois -> Department of Health and Human Services,Illinois,Department of Health and Human Services,,2,1010645.1,60.1,39109.8,0.0,908560.4,0.0,57305.9,0.0,5609.1
3950,r169,Illinois -> Department of Homeland Security,Illinois,Department of Homeland Security,,2,17728.3,12625.8,6.0,0.0,3988.2,1108.3,0.0,0.0,0.0
3950,r170,Illinois -> Department of the Interior,Illinois,Department of the Interior,,2,8980.2,8076.6,0.0,0.0,903.6,0.0,0.0,0.0,0.0
3950,r171,Illinois -> Department of Transportation,Illinois,Department of Transportation,,2,12502.9,1748.9,2525.4,0.0,1331.6,265.0,4375.3,0.0,2256.7
3950,r172,Illinois -> Environmental Protection Agency,Illinois,Environmental Protection Agency,,2,144.4,0.0,95.7,0.0,48.7,0.0,0.0,0.0,0.0
3950,r173,Illinois -> National Aeronautics and Space Administration,Illinois,National Aeronautics and Space Administration,,2,35897.4,781.9,16419.9,0.0,18167.3,0.0,528.3,0.0,0.0
3950,r174,Illinois -> National Science Foundation,Illinois,National Science Foundation,,2,250042.5,0.0,6874.1,0.0,233424.5,0.0,9743.9,0.0,0.0
3950,r175,Indiana,Indiana,,,1,894094.8,150660.4,169643.4,0.0,566372.1,0.0,664.7,0.0,6754.2
3950,r176,Indiana -> Department of Agriculture,Indiana,Department of Agriculture,,2,26863.6,6227.9,1.1,0.0,20468.6,0.0,0.0,0.0,166.0
3950,r177,Indiana -> Department of Commerce,Indiana,Department of Commerce,,2,2794.1,0.0,0.0,0.0,2794.1,0.0,0.0,0.0,0.0
3950,r178,"Indiana -> Department of Defense, research",Indiana,"Department of Defense, research",,2,61660.2,9519.9,10262.3,0.0,41387.4,0.0,490.6,0.0,0.0
3950,r179,"Indiana -> Department of Defense, total experimental development<sup>b</sup>",Indiana,"Department of Defense, total experimental development<sup>b</sup>",,2,265368.5,131392.7,131147.3,0.0,2654.4,0.0,174.1,0.0,0.0
3950,r180,Indiana -> Department of Energy,Indiana,Department of Energy,,2,34088.3,39.4,1340.9,0.0,32708.1,0.0,0.0,0.0,0.0
3950,r181,Indiana -> Department of Health and Human Services,Indiana,Department of Health and Human Services,,2,318038.8,0.0,7665.8,0.0,307409.2,0.0,0.0,0.0,2963.8
3950,r182,Indiana -> Department of Homeland Security,Indiana,Department of Homeland Security,,2,226.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0
3950,r183,Indiana -> Department of the Interior,Indiana,Department of the Interior,,2,3790.5,3181.3,0.0,0.0,609.2,0.0,0.0,0.0,0.0
3950,r184,Indiana -> Department of Transportation,Indiana,Department of Transportation,,2,7154.7,0.0,1781.5,0.0,1748.8,0.0,0.0,0.0,3624.4
3950,r185,Indiana -> Environmental Protection Agency,Indiana,Environmental Protection Agency,,2,1463.4,0.0,0.0,0.0,1463.4,0.0,0.0,0.0,0.0
3950,r186,Indiana -> National Aeronautics and Space Administration,Indiana,National Aeronautics and Space Administration,,2,21258.2,299.3,13434.7,0.0,7524.2,0.0,0.0,0.0,0.0
3950,r187,Indiana -> National Science Foundation,Indiana,National Science Foundation,,2,151388.6,0.0,4009.7,0.0,147378.8,0.0,0.0,0.0,0.0
3950,r188,Iowa,Iowa,,,1,517779.2,69061.2,130321.0,0.0,284708.6,29851.2,1235.3,0.0,2601.9
3950,r189,Iowa -> Department of Agriculture,Iowa,Department of Agriculture,,2,78377.8,56079.3,0.8,0.0,22192.1,0.0,105.5,0.0,0.0
3950,r190,Iowa -> Department of Commerce,Iowa,Department of Commerce,,2,1029.6,0.0,441.2,0.0,588.4,0.0,0.0,0.0,0.0
3950,r191,"Iowa -> Department of Defense, research",Iowa,"Department of Defense, research",,2,24822.8,2771.0,13978.1,0.0,7694.1,379.6,0.0,0.0,0.0
3950,r192,"Iowa -> Department of Defense, total experimental development<sup>b</sup>",Iowa,"Department of Defense, total experimental development<sup>b</sup>",,2,109071.6,1185.7,106645.4,0.0,1240.5,0.0,0.0,0.0,0.0
3950,r193,Iowa -> Department of Energy,Iowa,Department of Energy,,2,37954.2,670.3,122.1,0.0,7690.2,29471.6,0.0,0.0,0.0
3950,r194,Iowa -> Department of Health and Human Services,Iowa,Department of Health and Human Services,,2,205515.8,0.0,5469.5,0.0,198543.2,0.0,1117.8,0.0,385.3
3950,r195,Iowa -> Department of the Interior,Iowa,Department of the Interior,,2,8515.9,8190.7,0.0,0.0,283.8,0.0,11.9,0.0,29.5
3950,r196,Iowa -> Department of Transportation,Iowa,Department of Transportation,,2,7444.6,0.0,632.5,0.0,4624.9,0.0,0.0,0.0,2187.1
3950,r197,Iowa -> Environmental Protection Agency,Iowa,Environmental Protection Agency,,2,141.4,0.0,141.4,0.0,0.0,0.0,0.0,0.0,0.0
3950,r198,Iowa -> National Aeronautics and Space Administration,Iowa,National Aeronautics and Space Administration,,2,6834.2,164.2,1617.6,0.0,5052.4,0.0,0.0,0.0,0.0
3950,r199,Iowa -> National Science Foundation,Iowa,National Science Foundation,,2,38071.3,0.0,1272.3,0.0,36799.0,0.0,0.0,0.0,0.0
3950,r200,Kansas,Kansas,,,1,282617.3,63228.8,13031.9,0.0,203061.3,0.0,1643.5,0.0,1651.7
3950,r201,Kansas -> Department of Agriculture,Kansas,Department of Agriculture,,2,82089.6,59329.1,0.6,0.0,22760.0,0.0,0.0,0.0,0.0
3950,r202,Kansas -> Department of Commerce,Kansas,Department of Commerce,,2,904.0,0.0,0.0,0.0,904.0,0.0,0.0,0.0,0.0
3950,r203,"Kansas -> Department of Defense, research",Kansas,"Department of Defense, research",,2,22919.1,1096.3,498.1,0.0,20701.8,0.0,622.9,0.0,0.0
3950,r204,"Kansas -> Department of Defense, total experimental development<sup>b</sup>",Kansas,"Department of Defense, total experimental development<sup>b</sup>",,2,7950.2,1355.5,5622.4,0.0,969.6,0.0,2.6,0.0,0.0
3950,r205,Kansas -> Department of Energy,Kansas,Department of Energy,,2,10554.1,0.0,805.4,0.0,8981.7,0.0,767.0,0.0,0.0
3950,r206,Kansas -> Department of Health and Human Services,Kansas,Department of Health and Human Services,,2,114879.6,0.0,4129.5,0.0,110276.9,0.0,251.0,0.0,222.2
3950,r207,Kansas -> Department of the Interior,Kansas,Department of the Interior,,2,1798.3,1447.9,0.0,0.0,350.4,0.0,0.0,0.0,0.0
3950,r208,Kansas -> Department of Transportation,Kansas,Department of Transportation,,2,6695.1,0.0,76.0,0.0,5189.6,0.0,0.0,0.0,1429.5
3950,r209,Kansas -> Environmental Protection Agency,Kansas,Environmental Protection Agency,,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3950,r210,Kansas -> National Aeronautics and Space Administration,Kansas,National Aeronautics and Space Administration,,2,3845.1,0.0,1672.2,0.0,2172.9,0.0,0.0,0.0,0.0
3950,r211,Kansas -> National Science Foundation,Kansas,National Science Foundation,,2,30979.2,0.0,224.8,0.0,30754.4,0.0,0.0,0.0,0.0
3950,r212,Kentucky,Kentucky,,,1,313350.7,7203.5,34194.1,0.0,265399.6,0.0,1515.9,0.0,5037.6
3950,r213,Kentucky -> Department of Agriculture,Kentucky,Department of Agriculture,,2,22176.9,3937.5,0.05,0.0,17743.7,0.0,111.7,0.0,383.9
3950,r214,Kentucky -> Department of Commerce,Kentucky,Department of Commerce,,2,316.9,0.0,0.0,0.0,316.9,0.0,0.0,0.0,0.0
3950,r215,"Kentucky -> Department of Defense, research",Kentucky,"Department of Defense, research",,2,4070.9,476.7,1397.9,0.0,2196.3,0.0,0.0,0.0,0.0
3950,r216,"Kentucky -> Department of Defense, total experimental development<sup>b</sup>",Kentucky,"Department of Defense, total experimental development<sup>b</sup>",,2,16245.8,303.8,15023.4,0.0,918.7,0.0,0.0,0.0,0.0
3950,r217,Kentucky -> Department of Energy,Kentucky,Department of Energy,,2,10381.0,0.0,4211.7,0.0,6169.3,0.0,0.0,0.0,0.0
3950,r218,Kentucky -> Department of Health and Human Services,Kentucky,Department of Health and Human Services,,2,225335.3,0.0,9632.8,0.0,214026.7,0.0,524.1,0.0,1151.7
3950,r219,Kentucky -> Department of Homeland Security,Kentucky,Department of Homeland Security,,2,880.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0
3950,r220,Kentucky -> Department of the Interior,Kentucky,Department of the Interior,,2,3081.1,2462.2,24.0,0.0,363.5,0.0,0.0,0.0,231.4
3950,r221,Kentucky -> Department of Transportation,Kentucky,Department of Transportation,,2,3094.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,3070.7
3950,r222,Kentucky -> National Aeronautics and Space Administration,Kentucky,National Aeronautics and Space Administration,,2,4043.3,0.0,2524.2,0.0,1519.1,0.0,0.0,0.0,0.0
3950,r223,Kentucky -> National Science Foundation,Kentucky,National Science Foundation,,2,23725.5,0.0,1380.1,0.0,22145.4,0.0,0.0,0.0,200.0
3950,r224,Louisiana,Louisiana,,,1,432060.3,58857.2,138215.9,0.0,221996.0,0.0,2441.4,0.0,10549.8
3950,r225,Louisiana -> Department of Agriculture,Louisiana,Department of Agriculture,,2,47057.6,31743.8,0.9,0.0,14682.1,0.0,0.0,0.0,630.7
3950,r226,Louisiana -> Department of Commerce,Louisiana,Department of Commerce,,2,3207.7,151.2,0.0,0.0,3056.5,0.0,0.0,0.0,0.0
3950,r227,"Louisiana -> Department of Defense, research",Louisiana,"Department of Defense, research",,2,7189.4,0.0,2440.2,0.0,4337.8,0.0,411.4,0.0,0.0
3950,r228,"Louisiana -> Department of Defense, total experimental development<sup>b</sup>",Louisiana,"Department of Defense, total experimental development<sup>b</sup>",,2,116985.8,1864.0,114605.9,0.0,375.8,0.0,139.6,0.0,0.4
3950,r229,Louisiana -> Department of Energy,Louisiana,Department of Energy,,2,4356.4,0.0,1658.7,0.0,2575.5,0.0,0.0,0.0,122.1
3950,r230,Louisiana -> Department of Health and Human Services,Louisiana,Department of Health and Human Services,,2,174399.5,2627.8,3184.2,0.0,167219.7,0.0,762.6,0.0,605.1
3950,r231,Louisiana -> Department of Homeland Security,Louisiana,Department of Homeland Security,,2,881.2,863.7,17.5,0.0,0.0,0.0,0.0,0.0,0.0
3950,r232,Louisiana -> Department of the Interior,Louisiana,Department of the Interior,,2,23545.7,21606.6,0.0,0.0,1794.4,0.0,49.7,0.0,95.0
3950,r233,Louisiana -> Department of Transportation,Louisiana,Department of Transportation,,2,5272.5,0.0,0.0,0.0,2574.3,0.0,0.0,0.0,2698.2
3950,r234,Louisiana -> Environmental Protection Agency,Louisiana,Environmental Protection Agency,,2,343.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0
3950,r235,Louisiana -> National Aeronautics and Space Administration,Louisiana,National Aeronautics and Space Administration,,2,18952.9,0.0,15295.7,0.0,1317.5,0.0,0.0,0.0,2339.7
3950,r236,Louisiana -> National Science Foundation,Louisiana,National Science Foundation,,2,29868.7,0.0,669.8,0.0,24062.4,0.0,1078.0,0.0,4058.4
3950,r237,Maine,Maine,,,1,189013.5,3779.5,11662.7,0.0,59315.8,0.0,110399.9,0.0,3855.6
3950,r238,Maine -> Department of Agriculture,Maine,Department of Agriculture,,2,8884.1,1988.6,17.2,0.0,6878.2,0.0,0.0,0.0,0.0
3950,r239,Maine -> Department of Commerce,Maine,Department of Commerce,,2,6364.3,0.0,0.0,0.0,5201.3,0.0,1163.0,0.0,0.0
3950,r240,"Maine -> Department of Defense, research",Maine,"Department of Defense, research",,2,11702.0,0.0,428.4,0.0,10461.8,0.0,811.7,0.0,0.0
3950,r241,"Maine -> Department of Defense, total experimental development<sup>b</sup>",Maine,"Department of Defense, total experimental development<sup>b</sup>",,2,12800.4,487.3,4472.8,0.0,6727.4,0.0,1113.0,0.0,0.0
3950,r242,Maine -> Department of Energy,Maine,Department of Energy,,2,1950.2,0.0,349.2,0.0,1478.9,0.0,0.0,0.0,122.1
3950,r243,Maine -> Department of Health and Human Services,Maine,Department of Health and Human Services,,2,116403.8,0.0,5134.0,0.0,8393.5,0.0,100634.9,0.0,2241.4
3950,r244,Maine -> Department of Homeland Security,Maine,Department of Homeland Security,,2,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
3950,r245,Maine -> Department of the Interior,Maine,Department of the Interior,,2,1489.4,1232.5,72.4,0.0,0.0,0.0,0.0,0.0,184.5
3950,r246,Maine -> Department of Transportation,Maine,Department of Transportation,,2,6752.0,0.0,255.0,0.0,5179.5,0.0,10.0,0.0,1307.5
3950,r247,Maine -> Environmental Protection Agency,Maine,Environmental Protection Agency,,2,40.7,0.0,0.0,0.0,40.7,0.0,0.0,0.0,0.0
3950,r248,Maine -> National Aeronautics and Space Administration,Maine,National Aeronautics and Space Administration,,2,2807.1,71.2,698.4,0.0,898.3,0.0,1139.3,0.0,0.0
3950,r249,Maine -> National Science Foundation,Maine,National Science Foundation,,2,19819.2,0.0,235.0,0.0,14056.3,0.0,5528.0,0.0,0.0
3950,r250,Maryland,Maryland,,,1,16992340.3,10839509.2,3232809.8,492255.4,2030696.7,0.0,344044.4,36463.2,16561.6
3950,r251,Maryland -> Department of Agriculture,Maryland,Department of Agriculture,,2,173473.4,154755.6,323.8,0.0,18087.8,0.0,294.6,0.0,11.5
3950,r252,Maryland -> Department of Commerce,Maryland,Department of Commerce,,2,732639.0,680318.8,21450.5,0.0,11802.0,0.0,314.9,18752.9,0.0
3950,r253,"Maryland -> Department of Defense, research",Maryland,"Department of Defense, research",,2,530443.9,244547.1,134569.6,957.5,108094.1,0.0,41993.9,200.0,81.8
3950,r254,"Maryland -> Department of Defense, total experimental development<sup>b</sup>",Maryland,"Department of Defense, total experimental development<sup>b</sup>",,2,3608597.6,1943679.9,1117799.0,359.0,523030.4,0.0,23514.1,196.0,19.2
3950,r255,Maryland -> Department of Energy,Maryland,Department of Energy,,2,68262.6,3610.3,24019.0,0.0,28065.6,0.0,3399.0,0.0,9168.7
3950,r256,Maryland -> Department of Health and Human Services,Maryland,Department of Health and Human Services,,2,9409562.1,7389127.1,429297.2,490939.0,1014751.4,0.0,83286.1,0.05,2161.3
3950,r257,Maryland -> Department of Homeland Security,Maryland,Department of Homeland Security,,2,71659.7,11142.4,39507.1,0.0,1276.9,0.0,2419.0,17314.3,0.0
3950,r258,Maryland -> Department of the Interior,Maryland,Department of the Interior,,2,79909.4,78655.4,31.3,0.0,858.7,0.0,35.0,0.0,329.0
3950,r259,Maryland -> Department of Transportation,Maryland,Department of Transportation,,2,37558.8,6426.1,22458.7,0.0,3620.0,0.0,263.9,0.0,4790.1
3950,r260,Maryland -> Environmental Protection Agency,Maryland,Environmental Protection Agency,,2,32782.7,0.0,29385.1,0.0,3397.6,0.0,0.0,0.0,0.0
3950,r261,Maryland -> National Aeronautics and Space Administration,Maryland,National Aeronautics and Space Administration,,2,1952709.3,322973.7,1223933.1,0.0,223422.1,0.0,182380.3,0.0,0.0
3950,r262,Maryland -> National Science Foundation,Maryland,National Science Foundation,,2,294741.9,4272.8,190035.5,0.0,94290.1,0.0,6143.4,0.0,0.0
3950,r263,Massachusetts,Massachusetts,,,1,6837816.2,396103.5,2195471.6,0.0,1855029.3,397940.7,1869817.9,116157.2,7295.9
3950,r264,Massachusetts -> Department of Agriculture,Massachusetts,Department of Agriculture,,2,27923.9,11989.4,3.4,0.0,15116.9,0.0,814.2,0.0,0.0
3950,r265,Massachusetts -> Department of Commerce,Massachusetts,Department of Commerce,,2,52403.7,35595.2,479.3,0.0,16300.8,0.0,0.0,0.0,28.5
3950,r266,"Massachusetts -> Department of Defense, research",Massachusetts,"Department of Defense, research",,2,554591.9,24576.1,231337.6,0.0,198299.0,61800.4,35869.8,2709.1,0.0
3950,r267,"Massachusetts -> Department of Defense, total experimental development<sup>b</sup>",Massachusetts,"Department of Defense, total experimental development<sup>b</sup>",,2,2307703.6,150723.1,1602064.0,0.0,44904.4,334039.5,62524.5,113448.2,0.0
3950,r268,Massachusetts -> Department of Energy,Massachusetts,Department of Energy,,2,146291.8,0.0,55334.5,0.0,89964.4,0.0,863.4,0.0,129.6
3950,r269,Massachusetts -> Department of Health and Human Services,Massachusetts,Department of Health and Human Services,,2,2972597.6,0.0,200401.3,0.0,1056984.1,0.0,1711123.4,0.0,4088.8
3950,r270,Massachusetts -> Department of Homeland Security,Massachusetts,Department of Homeland Security,,2,53049.8,19595.8,31243.0,0.0,0.0,2100.8,110.2,0.0,0.0
3950,r271,Massachusetts -> Department of the Interior,Massachusetts,Department of the Interior,,2,9988.7,6778.6,293.0,0.0,2867.6,0.0,49.4,0.0,0.0
3950,r272,Massachusetts -> Department of Transportation,Massachusetts,Department of Transportation,,2,74964.0,48971.3,14782.9,0.0,3666.3,0.0,4713.0,0.0,2830.6
3950,r273,Massachusetts -> Environmental Protection Agency,Massachusetts,Environmental Protection Agency,,2,15000.7,1237.6,6122.7,0.0,7640.4,0.0,0.0,0.0,0.0
3950,r274,Massachusetts -> National Aeronautics and Space Administration,Massachusetts,National Aeronautics and Space Administration,,2,161524.5,96636.4,30537.2,0.0,27604.9,0.0,6746.0,0.0,0.0
3950,r275,Massachusetts -> National Science Foundation,Massachusetts,National Science Foundation,,2,461775.9,0.0,22872.8,0.0,391680.5,0.0,47004.2,0.0,218.4
3950,r276,Michigan,Michigan,,,1,2053699.5,198365.1,607896.2,0.0,1111334.9,0.0,129222.7,0.0,6880.7
3950,r277,Michigan -> Department of Agriculture,Michigan,Department of Agriculture,,2,26065.9,3346.1,6.8,0.0,22643.1,0.0,70.0,0.0,0.0
3950,r278,Michigan -> Department of Commerce,Michigan,Department of Commerce,,2,10074.5,378.0,0.0,0.0,9296.7,0.0,391.6,0.0,8.2
3950,r279,"Michigan -> Department of Defense, research",Michigan,"Department of Defense, research",,2,120203.1,9921.2,14452.2,0.0,52397.1,0.0,43432.5,0.0,0.0
3950,r280,"Michigan -> Department of Defense, total experimental development<sup>b</sup>",Michigan,"Department of Defense, total experimental development<sup>b</sup>",,2,744242.0,181578.9,530222.3,0.0,5394.1,0.0,27046.8,0.0,0.0
3950,r281,Michigan -> Department of Energy,Michigan,Department of Energy,,2,74746.2,0.0,11668.9,0.0,62477.3,0.0,600.0,0.0,0.0
3950,r282,Michigan -> Department of Health and Human Services,Michigan,Department of Health and Human Services,,2,812015.3,196.0,29487.1,0.0,721325.5,0.0,56356.2,0.0,4650.6
3950,r283,Michigan -> Department of Homeland Security,Michigan,Department of Homeland Security,,2,3361.1,0.0,2666.2,0.0,694.9,0.0,0.0,0.0,0.0
3950,r284,Michigan -> Department of the Interior,Michigan,Department of the Interior,,2,3645.8,2785.5,0.0,0.0,788.2,0.0,72.0,0.0,0.0
3950,r285,Michigan -> Department of Transportation,Michigan,Department of Transportation,,2,17921.5,35.9,8018.9,0.0,7694.4,0.0,0.0,0.0,2172.3
3950,r286,Michigan -> Environmental Protection Agency,Michigan,Environmental Protection Agency,,2,511.7,0.0,349.2,0.0,162.5,0.0,0.0,0.0,0.0
3950,r287,Michigan -> National Aeronautics and Space Administration,Michigan,National Aeronautics and Space Administration,,2,23654.9,123.5,5442.7,0.0,18088.8,0.0,0.0,0.0,0.0
3950,r288,Michigan -> National Science Foundation,Michigan,National Science Foundation,,2,217257.5,0.0,5581.9,0.0,210372.4,0.0,1253.6,0.0,49.6
3950,r289,Minnesota,Minnesota,,,1,1029355.9,43778.2,223183.4,0.0,451217.4,0.0,302832.3,0.0,8344.6
3950,r290,Minnesota -> Department of Agriculture,Minnesota,Department of Agriculture,,2,51952.7,22090.8,8.6,0.0,29197.8,0.0,0.0,0.0,655.5
3950,r291,Minnesota -> Department of Commerce,Minnesota,Department of Commerce,,2,1741.0,0.0,0.0,0.0,1741.0,0.0,0.0,0.0,0.0
3950,r292,"Minnesota -> Department of Defense, research",Minnesota,"Department of Defense, research",,2,75401.3,888.0,56102.1,0.0,18197.8,0.0,213.4,0.0,0.0
3950,r293,"Minnesota -> Department of Defense, total experimental development<sup>b</sup>",Minnesota,"Department of Defense, total experimental development<sup>b</sup>",,2,142270.5,4719.3,109725.8,0.0,9825.4,0.0,18000.0,0.0,0.0
3950,r294,Minnesota -> Department of Energy,Minnesota,Department of Energy,,2,26852.0,25.8,6146.3,0.0,20679.9,0.0,0.0,0.0,0.0
3950,r295,Minnesota -> Department of Health and Human Services,Minnesota,Department of Health and Human Services,,2,623396.7,0.0,42152.6,0.0,297091.6,0.0,282589.9,0.0,1562.6
3950,r296,Minnesota -> Department of Homeland Security,Minnesota,Department of Homeland Security,,2,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0
3950,r297,Minnesota -> Department of the Interior,Minnesota,Department of the Interior,,2,7458.7,6480.9,1.8,0.0,926.4,0.0,49.6,0.0,0.0
3950,r298,Minnesota -> Department of Transportation,Minnesota,Department of Transportation,,2,6944.9,0.0,818.4,0.0,0.0,0.0,0.0,0.0,6126.4
3950,r299,Minnesota -> Environmental Protection Agency,Minnesota,Environmental Protection Agency,,2,9228.3,8972.6,231.3,0.0,24.4,0.0,0.0,0.0,0.0
3950,r300,Minnesota -> National Aeronautics and Space Administration,Minnesota,National Aeronautics and Space Administration,,2,7504.3,600.8,2736.4,0.0,4167.2,0.0,0.0,0.0,0.0
3950,r301,Minnesota -> National Science Foundation,Minnesota,National Science Foundation,,2,76602.9,0.0,5257.5,0.0,69366.0,0.0,1979.4,0.0,0.0
3950,r302,Mississippi,Mississippi,,,1,505111.8,257876.8,62255.3,0.0,177206.9,0.0,992.4,0.0,6780.4
3950,r303,Mississippi -> Department of Agriculture,Mississippi,Department of Agriculture,,2,106066.1,71906.7,0.0,0.0,32844.8,0.0,985.7,0.0,328.9
3950,r304,Mississippi -> Department of Commerce,Mississippi,Department of Commerce,,2,27431.0,2260.6,0.0,0.0,25170.4,0.0,0.0,0.0,0.0
3950,r305,"Mississippi -> Department of Defense, research",Mississippi,"Department of Defense, research",,2,18448.1,7246.9,642.4,0.0,10558.9,0.0,0.0,0.0,0.0
3950,r306,"Mississippi -> Department of Defense, total experimental development<sup>b</sup>",Mississippi,"Department of Defense, total experimental development<sup>b</sup>",,2,166576.4,88732.2,52141.5,0.0,25696.0,0.0,6.7,0.0,0.0
3950,r307,Mississippi -> Department of Energy,Mississippi,Department of Energy,,2,5867.7,320.0,0.0,0.0,5547.7,0.0,0.0,0.0,0.0
3950,r308,Mississippi -> Department of Health and Human Services,Mississippi,Department of Health and Human Services,,2,57893.1,0.0,332.4,0.0,55781.9,0.0,0.0,0.0,1778.9
3950,r309,Mississippi -> Department of Homeland Security,Mississippi,Department of Homeland Security,,2,9.5,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0
3950,r310,Mississippi -> Department of the Interior,Mississippi,Department of the Interior,,2,3482.3,2941.6,0.0,0.0,396.9,0.0,0.0,0.0,143.8
3950,r311,Mississippi -> Department of Transportation,Mississippi,Department of Transportation,,2,7058.8,27.9,0.0,0.0,2502.1,0.0,0.0,0.0,4528.8
3950,r312,Mississippi -> National Aeronautics and Space Administration,Mississippi,National Aeronautics and Space Administration,,2,94318.0,84440.9,9129.5,0.0,747.6,0.0,0.0,0.0,0.0
3950,r313,Mississippi -> National Science Foundation,Mississippi,National Science Foundation,,2,17960.7,0.0,0.0,0.0,17960.7,0.0,0.0,0.0,0.0
3950,r314,Missouri,Missouri,,,1,2375132.7,141860.0,1496564.5,0.0,694830.8,0.0,36738.7,0.0,5138.7
3950,r315,Missouri -> Department of Agriculture,Missouri,Department of Agriculture,,2,64668.9,48183.5,3.1,0.0,15088.7,0.0,1393.7,0.0,0.0
3950,r316,Missouri -> Department of Commerce,Missouri,Department of Commerce,,2,1051.7,1051.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3950,r317,"Missouri -> Department of Defense, research",Missouri,"Department of Defense, research",,2,47868.9,3181.5,27140.9,0.0,15518.4,0.0,2028.0,0.0,0.0
3950,r318,"Missouri -> Department of Defense, total experimental development<sup>b</sup>",Missouri,"Department of Defense, total experimental development<sup>b</sup>",,2,982092.2,58099.6,920484.5,0.0,3469.3,0.0,38.7,0.0,0.0
3950,r319,Missouri -> Department of Energy,Missouri,Department of Energy,,2,518222.5,0.0,500373.5,0.0,9176.1,0.0,8672.9,0.0,0.0
3950,r320,Missouri -> Department of Health and Human Services,Missouri,Department of Health and Human Services,,2,635947.0,0.0,16067.6,0.0,600337.9,0.0,19049.9,0.0,491.6
3950,r321,Missouri -> Department of Homeland Security,Missouri,Department of Homeland Security,,2,3735.7,3735.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
