table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012
10300,r019,All agencies -> Departments -> Department of Commerce -> National Telecommunications and Information Administration,All agencies,Departments,Department of Commerce,National Telecommunications and Information Administration,,4,20,24,24,7,7,7,7,7,8,8,8
10300,r020,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,45413,51898,57793,63388,65871,72211,71833,75857,73471,75158,73804
10300,r021,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,na,na,na,na,na,na,na,na,na,2846,2750
10300,r022,All agencies -> Departments -> Department of Defense -> Defense agencies and activities,All agencies,Departments,Department of Defense,Defense agencies and activities,,4,12076,12503,13068,15324,14304,15904,15906,16241,16264,na,na
10300,r023,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,14740,18259,20319,19971,21688,25264,25232,27950,26521,26500,27545
10300,r024,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,7077,7610,9223,10208,11318,11629,11878,11908,10853,9832,9220
10300,r025,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,11287,13290,14885,17577,18382,19233,18633,19571,19635,17793,17728
10300,r026,"All agencies -> Departments -> Department of Defense -> Operational Test and Evaluation, Director",All agencies,Departments,Department of Defense,"Operational Test and Evaluation, Director",,4,233,236,298,308,179,182,185,186,197,NA,NA
10300,r027,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,na,na,na,na,na,na,na,na,na,18187,16561
10300,r028,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,286,303,311,316,337,333,328,322,363,346,338
10300,r029,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,7044,7412,7554,7733,7562,7877,8239,9890,10686,9946,9952
10300,r030,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,NA,NA,NA,NA,NA,NA,0,0,378,175,103
10300,r031,All agencies -> Departments -> Department of Energy -> Bonneville Power Administration,All agencies,Departments,Department of Energy,Bonneville Power Administration,,4,23,23,25,11,11,11,14,8,13,13,14
10300,r032,All agencies -> Departments -> Department of Energy -> Civilian Radioactive Waste Management,All agencies,Departments,Department of Energy,Civilian Radioactive Waste Management,,4,63,76,79,54,53,11,1,0.05,0,0,0
10300,r033,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,na,na,na,80,133,92,83,87,113,89,101
10300,r034,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,740,682,584,557,431,662,729,1584,1895,863,986
10300,r035,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,160,69,43,50,34,19,19,30,90,67,46
10300,r036,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,363,639,526,566,436,419,404,486,485,411,367
10300,r037,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,3302,3475,3600,3619,3557,3591,3718,3548,3448,4036,4034
10300,r038,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,2373,2577,2727,2733,2594,2656,2707,2476,2247,2771,2762
10300,r039,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Fissile Materials Disposition,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Fissile Materials Disposition,5,27,25,1,0,0,0,NA,NA,NA,NA,NA
10300,r040,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,637,650,709,741,720,730,712,756,914,942,1040
10300,r041,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,265,224,163,145,243,205,299,315,287,324,231
10300,r042,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,43,47,74,85,89,81,133,116,368,388,361
10300,r043,All agencies -> Departments -> Department of Energy -> Office of Intelligence,All agencies,Departments,Department of Energy,Office of Intelligence,,4,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA
10300,r044,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,2345,2395,2623,2712,2818,2993,3137,4031,3895,3904,3940
10300,r045,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,24012,26399,28133,28746,28766,29302,29554,35584,35935,30849,31196
10300,r046,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,23,21,20,39,14,12,19,14,7,10,8
10300,r047,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,4,0,3,3,3,0,0,0,0,0,0
10300,r048,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,299,309,304,319,319,319,334,378,852,371,366
10300,r049,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,12,14,11,10,9,4,4,5,3,5,1
10300,r050,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,521,564,540,511,545,544,539,420,447,386,512
10300,r051,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,117,74,78,77,62,57,31,30,82,35,21
10300,r052,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,136,138,132,142,143,129,138,166,211,225,353
10300,r053,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,54,43,47,53,24,23,62,56,66,37,38
10300,r054,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,22110,25156,26890,27500,27566,28146,28404,34494,34213,29760,29877
10300,r055,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,17,22,21,25,27,24,22,20,54,20,19
10300,r056,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of Public Health and Science,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of Public Health and Science,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
10300,r057,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,15,20,21,25,27,24,22,20,54,20,19
10300,r058,All agencies -> Departments -> Department of Health and Human Services -> Substance Abuse and Mental Health Services Administration,All agencies,Departments,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,,4,718,57,87,68,54,42,0,NA,NA,NA,NA
10300,r059,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,na,NA,946,1362,1725,863,837,673,674,559,602
10300,r060,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,na,NA,15,13,21,17,20,20,25,21,39
10300,r061,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,na,NA,792,1167,1692,841,817,652,649,538,563
10300,r062,All agencies -> Departments -> Department of Homeland Security -> Secret Service,All agencies,Departments,Department of Homeland Security,Secret Service,,4,na,NA,1,1,1,1,1,NA,NA,NA,NA
10300,r063,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,na,NA,138,180,12,4,0,NA,NA,NA,NA
10300,r064,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,45,39,47,43,33,40,30,33,62,73,90
10300,r065,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,633,597,605,590,603,615,636,732,722,706,738
10300,r066,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,31,27,27,27,29,25,32,36,43,45,39
10300,r067,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,10,9,11,13,9,9,9,9,10,11,10
10300,r068,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
10300,r069,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,565,550,552,546,561,574,586,674,661,640,673
10300,r070,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,26,10,14,4,4,8,9,14,8,9,6
10300,r071,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,99,148,105,128,128,176,113,103,125,102,85
10300,r072,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,9,10,11,13,12,13,11,10,11,12,11
10300,r073,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,34,43,34,33,34,71,26,15,30,18,8
10300,r074,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,57,96,61,81,81,93,77,78,85,73,67
10300,r075,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,166,189,199,164,95,50,42,31,14,56,21
10300,r076,All agencies -> Departments -> Department of Labor -> Bureau of Labor Statistics,All agencies,Departments,Department of Labor,Bureau of Labor Statistics,,4,21,21,22,23,23,24,24,0,NA,NA,NA
10300,r077,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,3,3,3,3,3,2,2,2,6,49,13
10300,r078,All agencies -> Departments -> Department of Labor -> Employment and Training Administration,All agencies,Departments,Department of Labor,Employment and Training Administration,,4,137,160,170,134,64,19,11,22,NA,NA,NA
10300,r079,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,4,3,3,3,4,3,4,4,6,4,6
10300,r080,All agencies -> Departments -> Department of Labor -> Office of the Secretary of Labor,All agencies,Departments,Department of Labor,Office of the Secretary of Labor,,4,1,2,0.05,1,0.05,0.05,0,NA,0,0,NA
10300,r081,All agencies -> Departments -> Department of Labor -> Pension Benefit Guaranty Corp.,All agencies,Departments,Department of Labor,Pension Benefit Guaranty Corp.,,4,1,1,1,2,2,2,2,2,3,3,3
10300,r082,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,2,2,3,3,4,4,4,4,3,3,2
10300,r083,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,816,693,629,418,819,791,806,826,908,841,898
10300,r084,All agencies -> Departments -> Department of Transportation -> Coast Guard,All agencies,Departments,Department of Transportation,Coast Guard,,4,22,na,na,na,na,na,na,na,na,na,na
10300,r085,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,345,245,218,227,260,242,257,298,390,330,329
10300,r086,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,258,305,323,74,400,405,377,348,337,344,403
10300,r087,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,4,7,6,7,5,9,8,7,7,6,7
10300,r088,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,33,32,29,31,47,38,38,40,41,44,40
10300,r089,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,6,7,5,4,17,6,9,10,23,24,26
10300,r090,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,60,65,7,40,58,64,83,82,71,71,69
10300,r091,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,18,21,32,21,15,6,13,20,23,9,9
10300,r092,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,na,na,10,14,15,18,9,10,10,8,11
10300,r093,All agencies -> Departments -> Department of Transportation -> Research and Innovative Technology Administration,All agencies,Departments,Department of Transportation,Research and Innovative Technology Administration,,4,na,na,0,2,2,3,11,11,6,5,5
10300,r094,All agencies -> Departments -> Department of Transportation -> Research and Special Programs Administration,All agencies,Departments,Department of Transportation,Research and Special Programs Administration,,4,10,11,na,na,na,na,na,na,na,na,na
10300,r095,All agencies -> Departments -> Department of Transportation -> Transportation Security Administration,All agencies,Departments,Department of Transportation,Transportation Security Administration,,4,59,na,na,na,na,na,na,na,na,na,na
10300,r096,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,74,60,62,66,65,64,65,69,69,78,76
10300,r097,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,7,5,4,6,6,5,5,3,1,6,5
10300,r098,All agencies -> Departments -> Department of the Treasury -> Customs Service,All agencies,Departments,Department of the Treasury,Customs Service,,4,11,na,na,na,na,na,na,na,na,na,na
10300,r099,All agencies -> Departments -> Department of the Treasury -> Internal Revenue Service,All agencies,Departments,Department of the Treasury,Internal Revenue Service,,4,56,54,57,58,55,55,60,65,66,71,69
10300,r100,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,0.05,1,1,2,4,4,1,1,1,1,2
10300,r101,All agencies -> Departments -> Department of the Treasury -> Office of Thrift Supervision,All agencies,Departments,Department of the Treasury,Office of Thrift Supervision,,4,0.05,NA,NA,NA,NA,NA,NA,NA,NA,na,na
10300,r102,All agencies -> Departments -> Department of the Treasury -> Secret Service,All agencies,Departments,Department of the Treasury,Secret Service,,4,1,na,na,na,na,na,na,na,na,na,na
10300,r103,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,329,365,405,402,412,446,480,510,563,613,615
10300,r104,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,,
10300,r105,All agencies -> Other agencies -> Agency for Global Media,All agencies,Other agencies,Agency for Global Media,,,3,0.05,0,1,0.05,0.05,NA,NA,NA,NA,NA,NA
10300,r106,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,270,286,265,257,255,234,124,160,84,119,77
10300,r107,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,1,1,1,1,1,1,1,1,1,0.05,1
10300,r108,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
10300,r109,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,415,567,662,641,622,576,532,553,572,577,576
10300,r110,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,4,4,9,9,8,8,7,7,4,4,4
10300,r111,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,2,2,2,1,2,2,3,2,3,3,3
10300,r112,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,3,2,18,9,7,7,1,1,1,2,1
10300,r113,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,7508,7499,7182,7395,7211,6126,5827,5937,7121,6570,10660
10300,r114,All agencies -> Other agencies -> National Archives and Records Administration,All agencies,Other agencies,National Archives and Records Administration,,,3,0.05,0.05,0.05,0.05,0.05,0.05,5,5,5,3,2
10300,r115,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,3260,3609,3771,3743,3791,3970,4135,6095,5016,5146,5170
10300,r116,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,74,64,72,70,71,77,61,61,85,84,83
10300,r117,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,na,na,na,na,na,na,na,na,na,41,41
10300,r118,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,106,104,108,109,119,145,142,152,167,193,197
10300,r119,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,23,37,30,35,68,68,54,68,63,53,65
