table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2016,field_total_2017,field_total_2018,field_total_2019,field_federally_financed_2016,field_federally_financed_2017,field_federally_financed_2018,field_federally_financed_2019
3163,r037,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,36,"['4,345', '']","['4,273', '']","['5,289', '']","['5,442', '']","['2,775', '']","['2,885', '']","['3,138', '']","['2,698', '']"
3163,r038,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,37,"['6,143', '']","['5,770', '']","['5,536', '']","['5,390', '']","['2,036', '']","['1,943', '']","['1,693', '']","['1,321', '']"
3163,r039,All institutions -> Boston U.,All institutions,Boston U.,2,38,"['4,003', '']","['3,709', '']","['4,842', '']","['5,236', '']","['2,726', '']","['2,601', '']","['3,113', '']","['3,158', '']"
3163,r040,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,39,"['1,603', '']","['5,839', '']","['5,892', '']","['5,149', '']","['926', '']","['1,446', '']","['501', '']","['706', '']"
3163,r041,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,40,"['4,474', '']","['5,388', '']","['5,669', '']","['5,071', '']","['3,145', '']","['3,777', '']","['3,699', '']","['3,446', '']"
3163,r042,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,41,"['2,901', '']","['10,281', '']","['5,765', '']","['5,031', '']","['1,060', '']","['5,232', '']","['2,380', '']","['2,355', '']"
3163,r043,All institutions -> Stanford U.,All institutions,Stanford U.,2,42,"['7,500', '']","['6,109', '']","['5,505', '']","['4,836', '']","['6,576', '']","['5,212', '']","['4,555', '']","['4,200', '']"
3163,r044,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,43,"['na', '']","['na', '']","['na', '']","['4,685', '']","['na', '']","['na', '']","['na', '']","['3,868', '']"
3163,r045,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,44,"['2,307', '']","['3,496', '']","['4,886', '']","['4,585', '']","['292', '']","['443', '']","['1,483', '']","['675', '']"
3163,r046,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,45,"['3,241', '']","['3,320', '']","['3,821', '']","['4,442', '']","['2,065', '']","['2,033', '']","['2,507', '']","['2,775', '']"
3163,r047,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,46,"['3,947', '']","['3,771', '']","['4,200', '']","['4,400', '']","['1,489', '']","['1,523', '']","['1,615', '']","['1,808', '']"
3163,r048,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,47,"['3,297', '']","['3,195', '']","['4,240', '']","['4,392', '']","['2,984', '']","['3,067', '']","['3,838', '']","['4,041', '']"
3163,r049,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,48,"['5,276', '']","['4,526', '']","['4,197', '']","['4,386', '']","['2,700', '']","['2,241', '']","['2,171', '']","['2,357', '']"
3163,r050,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,49,"['4,240', '']","['3,901', '']","['4,436', '']","['4,162', '']","['3,581', '']","['3,254', '']","['3,269', '']","['3,249', '']"
3163,r051,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,50,"['3,385', '']","['3,450', '']","['3,790', '']","['4,061', '']","['1,222', '']","['1,081', '']","['1,482', '']","['1,274', '']"
3163,r052,All institutions -> Yale U.,All institutions,Yale U.,2,51,"['2,393', '']","['2,384', '']","['2,528', '']","['3,831', '']","['1,650', '']","['1,509', '']","['1,774', '']","['2,260', '']"
3163,r053,All institutions -> U. Utah,All institutions,U. Utah,2,52,"['3,453', '']","['3,176', '']","['4,496', 'i']","['3,722', 'i']","['3,164', '']","['2,894', '']","['2,893', '']","['2,176', '']"
3163,r054,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,53,"['381', '']","['3,094', '']","['662', '']","['3,706', '']","['304', '']","['337', '']","['413', '']","['335', '']"
3163,r055,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,54,"['2,495', '']","['2,392', '']","['2,429', '']","['3,636', '']","['1,383', '']","['1,599', '']","['1,548', '']","['2,244', '']"
3163,r056,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,55,"['4,283', '']","['4,176', '']","['4,332', '']","['3,590', '']","['1,003', '']","['906', '']","['760', '']","['324', '']"
3163,r057,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,56,"['1,043', '']","['1,143', '']","['3,020', '']","['3,416', '']","['561', '']","['503', '']","['368', '']","['386', '']"
3163,r058,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,57,"['928', '']","['1,369', '']","['3,372', '']","['3,390', '']","['777', '']","['1,074', '']","['1,044', '']","['974', '']"
3163,r059,All institutions -> Cornell U.,All institutions,Cornell U.,2,58,"['2,988', '']","['2,797', '']","['3,494', '']","['3,341', '']","['2,251', '']","['2,135', '']","['2,552', '']","['2,268', '']"
3163,r060,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,59,"['1,582', '']","['1,537', '']","['1,603', '']","['3,226', '']","['626', '']","['583', '']","['131', '']","['48', '']"
3163,r061,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,60,"['6,210', '']","['5,922', '']","['6,314', '']","['3,185', '']","['4,455', '']","['4,062', '']","['4,439', '']","['2,081', '']"
3163,r062,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,61,"['2,433', '']","['2,678', '']","['3,075', '']","['3,144', '']","['494', '']","['548', '']","['423', '']","['518', '']"
3163,r063,All institutions -> U. Houston,All institutions,U. Houston,2,62,"['2,535', '']","['2,316', '']","['3,387', '']","['3,083', '']","['1,571', '']","['1,720', '']","['1,877', '']","['2,485', '']"
3163,r064,All institutions -> Clemson U.,All institutions,Clemson U.,2,63,"['2,217', '']","['3,174', '']","['4,655', '']","['3,052', '']","['557', '']","['1,344', '']","['1,738', '']","['1,808', '']"
3163,r065,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,64,"['3,552', '']","['4,369', '']","['3,186', '']","['3,049', '']","['2,724', '']","['3,414', '']","['2,836', '']","['2,652', '']"
3163,r066,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,65,"['690', '']","['2,581', '']","['2,815', '']","['3,001', '']","['352', '']","['347', '']","['443', '']","['542', '']"
3163,r067,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,66,"['66', '']","['1,482', '']","['1,691', '']","['2,952', '']","['0', '']","['1,297', '']","['1,327', '']","['2,190', '']"
3163,r068,All institutions -> Emory U.,All institutions,Emory U.,2,67,"['2,133', '']","['1,961', '']","['3,049', '']","['2,715', '']","['1,249', '']","['1,331', '']","['2,017', '']","['1,975', '']"
3163,r069,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,68,"['2,237', '']","['2,434', '']","['2,409', '']","['2,711', '']","['2,206', '']","['2,338', '']","['2,271', '']","['2,626', '']"
3163,r070,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,69,"['2,441', '']","['2,488', '']","['2,463', '']","['2,685', '']","['668', '']","['848', '']","['638', '']","['622', '']"
3163,r071,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,70,"['442', '']","['650', '']","['1,451', '']","['2,609', '']","['316', '']","['113', '']","['267', '']","['894', '']"
3163,r072,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,71,"['2,307', '']","['2,623', '']","['2,328', '']","['2,468', '']","['210', '']","['165', '']","['109', '']","['99', '']"
3163,r073,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,72,"['2,293', '']","['2,461', '']","['2,869', '']","['2,461', '']","['1,401', '']","['1,657', '']","['1,891', '']","['1,675', '']"
3163,r074,All institutions -> U. Arizona,All institutions,U. Arizona,2,73,"['2,656', '']","['2,749', '']","['2,233', '']","['2,449', '']","['1,870', '']","['1,702', '']","['1,647', '']","['1,942', '']"
3163,r075,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,74,"['93', '']","['89', '']","['1,338', '']","['2,427', '']","['0', '']","['0', '']","['0', '']","['5', '']"
3163,r076,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,75,"['2,063', '']","['2,084', '']","['2,146', '']","['2,419', '']","['1,459', '']","['1,639', '']","['1,714', '']","['1,808', '']"
3163,r077,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,76,"['3,081', '']","['3,181', '']","['2,735', '']","['2,394', '']","['3,019', '']","['2,457', '']","['2,344', '']","['1,718', '']"
3163,r078,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,77,"['1,586', '']","['1,805', '']","['2,296', '']","['2,362', '']","['986', '']","['1,014', '']","['1,435', '']","['1,370', '']"
3163,r079,All institutions -> U. Florida,All institutions,U. Florida,2,78,"['1,485', '']","['1,203', '']","['1,471', '']","['2,346', '']","['916', '']","['711', '']","['886', '']","['1,497', '']"
3163,r080,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,79,"['1,121', '']","['1,021', '']","['1,323', '']","['2,299', '']","['414', '']","['629', '']","['923', '']","['1,587', '']"
3163,r081,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,80,"['2,053', '']","['1,835', '']","['1,992', '']","['2,276', '']","['402', '']","['603', '']","['695', '']","['798', '']"
3163,r082,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,81,"['1,795', '']","['1,878', '']","['1,641', '']","['2,258', '']","['1,169', '']","['1,281', '']","['1,114', '']","['1,469', '']"
3163,r083,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,82,"['967', '']","['1,406', '']","['1,689', '']","['2,251', '']","['681', '']","['983', '']","['1,048', '']","['1,588', '']"
3163,r084,All institutions -> U. Delaware,All institutions,U. Delaware,2,83,"['1,833', '']","['2,030', '']","['1,908', '']","['2,227', '']","['1,629', '']","['1,748', '']","['1,565', '']","['1,743', '']"
3163,r085,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,84,"['2,353', '']","['1,939', '']","['2,131', '']","['2,100', '']","['1,839', '']","['1,393', '']","['1,227', '']","['1,217', '']"
3163,r086,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,85,"['2,114', '']","['2,234', '']","['2,122', '']","['2,085', '']","['453', '']","['397', '']","['272', '']","['216', '']"
3163,r087,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,86,"['1,317', '']","['1,186', '']","['2,003', '']","['2,074', '']","['705', '']","['650', '']","['1,418', '']","['1,515', '']"
3163,r088,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,87,"['1,336', '']","['1,781', '']","['1,973', '']","['2,045', '']","['452', '']","['731', '']","['969', '']","['1,020', '']"
3163,r089,All institutions -> George Mason U.,All institutions,George Mason U.,2,88,"['1,405', '']","['1,892', '']","['1,578', '']","['1,981', '']","['1,039', '']","['1,246', '']","['938', '']","['737', '']"
3163,r090,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,89,"['2,100', '']","['2,278', '']","['2,322', '']","['1,949', '']","['899', '']","['1,024', '']","['1,156', '']","['1,060', '']"
3163,r091,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,90,"['455', '']","['390', '']","['268', '']","['1,881', '']","['429', '']","['287', '']","['109', '']","['151', '']"
3163,r092,All institutions -> Marquette U.,All institutions,Marquette U.,2,91,"['1,362', '']","['1,252', '']","['1,686', '']","['1,863', '']","['934', '']","['770', '']","['942', '']","['1,300', '']"
3163,r093,All institutions -> Tufts U.,All institutions,Tufts U.,2,92,"['1,975', '']","['1,489', '']","['1,839', '']","['1,811', '']","['1,842', '']","['1,317', '']","['1,483', '']","['1,253', '']"
3163,r094,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,93,"['1,178', '']","['1,442', '']","['1,303', '']","['1,794', '']","['872', '']","['1,054', '']","['947', '']","['1,500', '']"
3163,r095,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,94,"['2,545', '']","['3,031', '']","['2,269', '']","['1,773', '']","['1,389', '']","['1,804', '']","['1,512', '']","['987', '']"
3163,r096,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,95,"['1,059', '']","['1,461', '']","['2,115', '']","['1,750', '']","['894', '']","['1,073', '']","['1,519', '']","['1,257', '']"
3163,r097,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,96,"['1,227', '']","['1,353', '']","['1,361', '']","['1,711', '']","['680', '']","['872', '']","['1,188', '']","['1,387', '']"
3163,r098,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,96,"['1,241', '']","['1,801', '']","['1,234', '']","['1,711', '']","['1,063', '']","['1,457', '']","['883', '']","['1,035', '']"
3163,r099,All institutions -> George Washington U.,All institutions,George Washington U.,2,98,"['1,407', '']","['1,279', '']","['1,154', '']","['1,709', '']","['761', '']","['564', '']","['713', '']","['1,129', '']"
3163,r100,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,99,"['1,021', '']","['1,183', '']","['1,582', '']","['1,698', '']","['792', '']","['1,030', '']","['884', '']","['1,138', '']"
3163,r101,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,100,"['828', '']","['903', '']","['809', '']","['1,685', '']","['595', '']","['654', '']","['529', '']","['1,430', '']"
3163,r102,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,101,"['929', '']","['807', '']","['1,119', '']","['1,638', '']","['731', '']","['674', '']","['971', '']","['1,542', '']"
3163,r103,All institutions -> Kent State U.,All institutions,Kent State U.,2,102,"['534', '']","['1,387', '']","['1,156', '']","['1,637', '']","['399', '']","['335', '']","['238', '']","['268', '']"
3163,r104,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,103,"['1,534', '']","['1,887', '']","['1,474', '']","['1,602', '']","['228', '']","['437', '']","['152', '']","['331', '']"
3163,r105,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,104,"['828', '']","['562', '']","['758', '']","['1,565', '']","['714', '']","['559', '']","['750', '']","['1,371', '']"
3163,r106,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,105,"['9,809', '']","['1,641', '']","['1,475', '']","['1,534', '']","['7,840', '']","['1,141', '']","['902', '']","['816', '']"
3163,r107,All institutions -> U. Southern California,All institutions,U. Southern California,2,106,"['1,464', '']","['1,218', '']","['1,220', '']","['1,500', '']","['901', '']","['898', '']","['977', '']","['1,077', '']"
3163,r108,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,107,"['5,445', '']","['9,542', '']","['10,004', '']","['1,499', '']","['2,528', '']","['2,540', '']","['2,684', '']","['1,426', '']"
3163,r109,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,108,"['918', '']","['946', '']","['982', '']","['1,486', '']","['644', '']","['822', '']","['719', '']","['1,037', '']"
3163,r110,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,109,"['607', '']","['154', '']","['1,550', '']","['1,471', '']","['102', '']","['98', '']","['108', '']","['14', '']"
3163,r111,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,110,"['1,141', '']","['727', '']","['668', '']","['1,466', '']","['768', '']","['215', '']","['196', '']","['1,104', '']"
3163,r112,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,111,"['133', '']","['1,376', '']","['1,053', '']","['1,443', '']","['124', '']","['183', '']","['87', '']","['197', '']"
3163,r113,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,112,"['733', '']","['316', '']","['491', '']","['1,409', '']","['165', '']","['94', '']","['113', '']","['201', '']"
3163,r114,All institutions -> Florida International U.,All institutions,Florida International U.,2,113,"['972', '']","['1,147', '']","['1,162', '']","['1,394', '']","['115', '']","['72', '']","['56', '']","['111', '']"
3163,r115,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,114,"['1,276', '']","['1,177', '']","['3,801', '']","['1,393', '']","['630', '']","['966', '']","['1,527', '']","['1,269', '']"
3163,r116,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,115,"['94', '']","['101', '']","['650', '']","['1,333', '']","['17', '']","['20', '']","['473', '']","['1,010', '']"
3163,r117,All institutions -> American U.,All institutions,American U.,2,116,"['1,890', '']","['1,741', '']","['1,618', '']","['1,319', '']","['530', '']","['322', '']","['328', '']","['340', '']"
3163,r118,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,117,"['635', '']","['538', '']","['1,092', '']","['1,313', '']","['505', '']","['366', '']","['551', '']","['691', '']"
3163,r119,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,118,"['1,026', '']","['1,122', '']","['1,304', '']","['1,310', '']","['40', '']","['51', '']","['120', '']","['172', '']"
3163,r120,All institutions -> Temple U.,All institutions,Temple U.,2,119,"['1,501', '']","['1,466', '']","['1,760', '']","['1,262', '']","['846', '']","['807', '']","['915', '']","['884', '']"
3163,r121,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,120,"['359', '']","['307', '']","['470', '']","['1,256', '']","['274', '']","['244', '']","['391', '']","['704', '']"
3163,r122,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,121,"['1,365', '']","['1,374', '']","['1,684', '']","['1,253', '']","['727', '']","['624', '']","['1,009', '']","['946', '']"
3163,r123,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,122,"['1,063', '']","['910', '']","['1,023', '']","['1,236', '']","['19', '']","['19', '']","['132', '']","['71', '']"
3163,r124,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,123,"['1,906', '']","['2,030', '']","['1,660', '']","['1,225', '']","['1,671', '']","['1,662', '']","['1,436', '']","['1,021', '']"
3163,r125,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,124,"['21', 'i']","['21', 'i']","['17', '']","['1,216', '']","['17', '']","['17', '']","['17', '']","['1,216', '']"
3163,r126,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,125,"['1,361', '']","['1,762', '']","['1,739', '']","['1,211', '']","['1,010', '']","['915', '']","['953', '']","['685', '']"
3163,r127,All institutions -> U. Maine,All institutions,U. Maine,2,126,"['154', '']","['124', '']","['101', '']","['1,115', '']","['42', '']","['58', '']","['21', '']","['59', '']"
3163,r128,All institutions -> Baylor U.,All institutions,Baylor U.,2,127,"['605', '']","['526', '']","['693', '']","['1,104', '']","['294', '']","['221', '']","['208', '']","['253', '']"
3163,r129,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,128,"['857', '']","['949', '']","['901', '']","['1,083', '']","['455', '']","['623', '']","['538', '']","['583', '']"
3163,r130,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,129,"['1,117', '']","['1,393', '']","['866', '']","['1,063', '']","['570', '']","['590', '']","['412', '']","['683', '']"
