table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_sciences_and_mathematics,field_engineering,field_environmental_sciences,field_life_sciences,field_physical_sciences,field_psychology,field_social_sciences,field_other_sciences_nec
3942,r019,All agencies surveyed -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies surveyed,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,307763.4,0.0,307763.4,0.0,0.0,0.0,0.0,0.0,0.0
3942,r020,All agencies surveyed -> Departments -> Department of Energy -> Environmental Management,All agencies surveyed,Departments,Department of Energy,Environmental Management,,4,4644.5,0.0,0.0,4644.5,0.0,0.0,0.0,0.0,0.0
3942,r021,All agencies surveyed -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies surveyed,Departments,Department of Energy,National Nuclear Security Administration,,4,975.0,0.0,275.0,0.0,0.0,700.0,0.0,0.0,0.0
3942,r022,All agencies surveyed -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies surveyed,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,975.0,0.0,275.0,0.0,0.0,700.0,0.0,0.0,0.0
3942,r023,All agencies surveyed -> Departments -> Department of Energy -> Nuclear Energy,All agencies surveyed,Departments,Department of Energy,Nuclear Energy,,4,21267.3,0.0,21267.3,0.0,0.0,0.0,0.0,0.0,0.0
3942,r024,"All agencies surveyed -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies surveyed,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
3942,r025,All agencies surveyed -> Departments -> Department of Health and Human Services,All agencies surveyed,Departments,Department of Health and Human Services,,,3,10589653.7,27970.9,488660.7,119397.8,8948189.6,32434.7,755733.0,54847.0,162420.1
3942,r026,All agencies surveyed -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies surveyed,Departments,Department of Health and Human Services,Administration for Community Living,,4,53478.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53478.7
3942,r027,All agencies surveyed -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies surveyed,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,100708.7,1827.9,433.0,0.0,77447.9,0.0,0.0,10152.3,10847.7
3942,r028,All agencies surveyed -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies surveyed,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,90717.2,0.0,0.0,24669.1,66048.0,0.0,0.0,0.0,0.0
3942,r029,All agencies surveyed -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies surveyed,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,11554.7,0.0,0.0,0.0,11554.7,0.0,0.0,0.0,0.0
3942,r030,All agencies surveyed -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies surveyed,Departments,Department of Health and Human Services,Food and Drug Administration,,4,72300.0,0.0,0.0,0.0,72300.0,0.0,0.0,0.0,0.0
3942,r031,All agencies surveyed -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies surveyed,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,24027.6,0.0,0.0,0.0,10953.9,0.0,0.0,2265.5,10808.1
3942,r032,All agencies surveyed -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies surveyed,Departments,Department of Health and Human Services,National Institutes of Health,,4,10234721.2,26143.0,488227.7,94728.6,8709885.1,32434.7,755733.0,40283.5,87285.6
3942,r033,All agencies surveyed -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies surveyed,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,2145.7,0.0,0.0,0.0,0.0,0.0,0.0,2145.7,0.0
3942,r034,All agencies surveyed -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies surveyed,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,2145.7,0.0,0.0,0.0,0.0,0.0,0.0,2145.7,0.0
3942,r035,All agencies surveyed -> Departments -> Department of Homeland Security,All agencies surveyed,Departments,Department of Homeland Security,,,3,2355.7,1667.7,0.0,0.0,462.0,0.0,0.0,0.0,226.0
3942,r036,All agencies surveyed -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies surveyed,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0
3942,r037,All agencies surveyed -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies surveyed,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,1173.8,1173.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3942,r038,All agencies surveyed -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies surveyed,Departments,Department of Homeland Security,Science and Technology Directorate,,4,852.8,390.8,0.0,0.0,462.0,0.0,0.0,0.0,0.0
3942,r039,All agencies surveyed -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies surveyed,Departments,Department of Homeland Security,U.S. Coast Guard,,4,103.2,103.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3942,r040,All agencies surveyed -> Other agencies,All agencies surveyed,Other agencies,,,,2,,,,,,,,,
3942,r041,All agencies surveyed -> Other agencies -> National Aeronautics and Space Administration,All agencies surveyed,Other agencies,National Aeronautics and Space Administration,,,3,168879.3,0.0,81654.2,33308.5,30616.7,11252.9,0.0,0.0,12047.0
3942,r042,All agencies surveyed -> Other agencies -> National Science Foundation,All agencies surveyed,Other agencies,National Science Foundation,,,3,541756.1,123774.9,148016.4,6300.6,5298.7,11472.8,0.0,2466.0,244426.6
